# 1:A 2:Z 3:N 4:Yi 5:Xi
    1      1      0     1.45443191452041E-09   1.45443191452041E-09
    2      1      1     1.45378107914451E-10   2.90756215828903E-10
    3      1      2     1.93359001031037E-12   5.80077003093110E-12
    3      2      1     1.88830315761151E-13   5.66490947283453E-13
    4      2      2     3.75989270972057E-04   1.50395708388823E-03
    6      3      3     6.76900959777671E-13   4.06140575866603E-12
    7      3      4     2.63408234664414E-10   1.84385764265090E-09
    7      4      3     9.83266274662547E-20   6.88286392263783E-19
    9      4      5     1.13946636127731E-06   1.02551972514958E-05
   10      4      6     8.00215596271409E-07   8.00215596271409E-06
   10      5      5     5.47053169188990E-13   5.47053169188990E-12
   11      5      6     3.46375099165357E-10   3.81012609081893E-09
   12      6      6     5.25411083641349E-07   6.30493300369618E-06
   13      6      7     1.67077257551347E-08   2.17200434816752E-07
   14      6      8     1.06214509436594E-08   1.48700313211232E-07
   14      7      7     3.86950166999733E-12   5.41730233799626E-11
   15      7      8     5.46312425775176E-06   8.19468638662764E-05
   16      8      8     1.19908384836370E-07   1.91853415738192E-06
   17      8      9     2.20844618362956E-09   3.75435851217025E-08
   18      8     10     1.40411001074240E-08   2.52739801933632E-07
   19      9     10     4.15946589168761E-07   7.90298519420647E-06
   20     10     10     7.63526783508961E-07   1.52705356701792E-05
   21     10     11     1.79370556706595E-07   3.76678169083849E-06
   22     10     12     5.99688446195390E-06   1.31931458162986E-04
   23     11     12     2.36443052320269E-09   5.43819020336619E-08
   24     12     12     1.51265420681142E-08   3.63037009634741E-07
   25     12     13     4.55037708204278E-08   1.13759427051070E-06
   26     12     14     4.39046746351420E-09   1.14152154051369E-07
   27     13     14     1.57821547650316E-09   4.26118178655853E-08
   28     14     14     9.60864309004615E-10   2.69042006521292E-08
   29     14     15     5.61862120455995E-10   1.62940014932239E-08
   30     14     16     1.37925972818507E-09   4.13777918455522E-08
   31     15     16     1.81329431549630E-09   5.62121237803854E-08
   32     14     18     7.27961837286518E-09   2.32947787931686E-07
   32     15     17     1.85426502771356E-12   5.93364808868339E-11
   32     16     16     4.34181928034512E-11   1.38938216971044E-09
   33     15     18     1.39090281546843E-14   4.58997929104583E-13
   33     16     17     8.21325204101149E-09   2.71037317353379E-07
   34     16     18     1.41615652695094E-08   4.81493219163320E-07
   35     16     19     2.03624951586546E-10   7.12687330552912E-09
   35     17     18     1.01872946220504E-08   3.56555311771762E-07
   36     16     20     3.07700076123271E-09   1.10772027404378E-07
   36     17     19     3.40701039712366E-18   1.22652374296452E-16
   37     17     20     8.81880556400688E-09   3.26295805868254E-07
   38     18     20     5.46936127262410E-09   2.07835728359716E-07
   39     18     21     2.15014533801128E-09   8.38556681824398E-08
   39     19     20     7.59571965902651E-12   2.96233066702034E-10
   40     18     22     3.47495237645712E-09   1.38998095058285E-07
   41     19     22     5.88100215318599E-09   2.41121088280625E-07
   42     18     24     6.51066430202745E-08   2.73447900685153E-06
   42     19     23     2.77964871770831E-12   1.16745246143749E-10
   42     20     22     1.89892288982506E-09   7.97547613726524E-08
   43     20     23     1.78206123725067E-08   7.66286332017788E-07
   44     20     24     1.64657867824131E-08   7.24494618426176E-07
   45     20     25     4.19630399259657E-09   1.88833679666846E-07
   45     21     24     3.10764240811092E-08   1.39843908364991E-06
   46     20     26     2.52153788014076E-08   1.15990742486475E-06
   46     21     25     3.77049693812282E-20   1.73442859153650E-18
   46     22     24     2.23643302664335E-18   1.02875919225594E-16
   47     22     25     9.10668917632603E-09   4.28014391287323E-07
   48     20     28     9.08509894396842E-09   4.36084749310484E-07
   48     21     27     1.56355638107310E-12   7.50507062915087E-11
   48     22     26     3.01524625846426E-10   1.44731820406284E-08
   49     22     27     1.05295727068100E-09   5.15949062633692E-08
   50     22     28     3.67006511679811E-09   1.83503255839905E-07
   51     23     28     4.80314608534379E-09   2.44960450352533E-07
   52     24     28     8.13976733156437E-09   4.23267901241347E-07
   53     24     29     2.59501308516602E-09   1.37535693513799E-07
   54     24     30     2.17533938331114E-09   1.17468326698801E-07
   55     25     30     1.10105587123940E-09   6.05580729181670E-08
   56     26     30     1.65793400284474E-09   9.28443041593057E-08
   57     26     31     3.09240505545998E-09   1.76267088161219E-07
   58     26     32     2.68559271165501E-09   1.55764377275991E-07
   59     26     33     1.10654080406244E-12   6.52859074396840E-11
   59     27     32     2.37033884381989E-09   1.39849991785373E-07
   60     26     34     2.11006058409105E-09   1.26603635045463E-07
   60     27     33     7.02045159811084E-16   4.21227095886650E-14
   60     28     32     6.58365774709889E-17   3.95019464825934E-15
   61     28     33     1.89724038255702E-09   1.15731663335978E-07
   62     28     34     4.82544162897611E-09   2.99177380996519E-07
   63     28     35     4.85756621027836E-09   3.06026671247536E-07
   63     29     34     4.58107734600149E-11   2.88607872798094E-09
   64     28     36     3.06106763151317E-09   1.95908328416843E-07
   64     30     34     1.24408280739412E-20   7.96212996732238E-19
   65     29     36     5.06657156601747E-09   3.29327151791135E-07
   66     30     36     4.12369725540187E-09   2.72164018856523E-07
   67     30     37     5.60878834772935E-09   3.75788819297867E-07
   68     30     38     3.78750103744317E-09   2.57550070546135E-07
   69     31     38     5.76558044658207E-09   3.97825050814163E-07
   70     30     40     2.20010629872231E-09   1.54007440910562E-07
   70     32     38     1.46720298274859E-14   1.02704208792402E-12
   71     31     40     3.56466303682021E-09   2.53091075614235E-07
   72     32     40     4.25858741784003E-09   3.06618294084482E-07
   73     32     41     4.98503120009856E-09   3.63907277607195E-07
   74     32     42     5.55874674166501E-09   4.11347258883211E-07
   75     33     42     1.80041715590580E-08   1.35031286692935E-06
   76     32     44     1.96092793069423E-08   1.49030522732761E-06
   76     34     42     1.22967950936047E-13   9.34556427113954E-12
   77     34     43     4.17030298469859E-08   3.21113329821791E-06
   78     34     44     4.47043796690998E-08   3.48694161418978E-06
   79     34     45     4.74664701517520E-08   3.74985114198841E-06
   79     35     44     1.52668348602392E-13   1.20607995395890E-11
   80     34     46     7.84287337349156E-09   6.27429869879325E-07
   81     35     46     8.69505676924276E-09   7.04299598308663E-07
   82     34     48     5.28265384188655E-09   4.33177615034697E-07
   82     36     46     4.37702805490255E-13   3.58916300502009E-11
   83     36     47     4.62308313458160E-09   3.83715900170273E-07
   84     36     48     7.69349061134196E-09   6.46253211352725E-07
   85     36     49     3.28590315912870E-09   2.79301768525940E-07
   85     37     48     3.03393881034023E-10   2.57884798878920E-08
   86     36     50     7.54747812578182E-09   6.49083118817236E-07
   86     38     48     1.59976911043490E-19   1.37580143497401E-17
   87     37     50     3.39195334793669E-09   2.95099941270492E-07
   87     38     49     6.67983550134579E-20   5.81145688617084E-18
   88     38     50     3.43073635733412E-09   3.01904799445402E-07
   89     38     51     1.32834577634706E-12   1.18222774094889E-10
   89     39     50     1.13627588588516E-09   1.01128553843779E-07
   90     38     52     1.43692477181939E-09   1.29323229463745E-07
   90     39     51     3.64041957447104E-13   3.27637761702394E-11
   90     40     50     4.75924248249790E-11   4.28331823424811E-09
   91     39     52     2.64669342735118E-12   2.40849101888958E-10
   91     40     51     9.04202575181112E-10   8.22824343414812E-08
   92     40     52     1.99401026691499E-09   1.83448944556179E-07
   93     40     53     1.07740989577013E-09   1.00199120306622E-07
   93     41     52     6.34310701909680E-16   5.89908952776003E-14
   94     40     54     6.39543561923115E-10   6.01170948207729E-08
   95     40     55     1.20632041996024E-11   1.14600439896222E-09
   95     41     54     1.43292785175161E-11   1.36128145916403E-09
   95     42     53     2.52071733561608E-09   2.39468146883528E-07
   96     40     56     1.16510281429743E-09   1.11849870172553E-07
   96     41     55     4.32330737536192E-13   4.15037508034745E-11
   96     42     54     1.64011651066847E-10   1.57451185024173E-08
   97     42     55     1.89746473116657E-09   1.84054078923158E-07
   98     42     56     1.04381430461693E-09   1.02293801852459E-07
   99     43     56     1.61236104726848E-09   1.59623743679580E-07
   99     44     55     7.19138017202428E-15   7.11946637030403E-13
  100     42     58     1.15132754796944E-09   1.15132754796944E-07
  100     44     56     1.89302270346538E-15   1.89302270346538E-13
  101     44     57     9.73097833799820E-10   9.82828812137818E-08
  102     44     58     1.60075067557607E-09   1.63276568908759E-07
  103     44     59     3.42564959344959E-13   3.52841908125308E-11
  103     45     58     1.99361001762060E-09   2.05341831814922E-07
  104     44     60     1.94395675795950E-08   2.02171502827788E-06
  104     46     58     3.18213086698190E-17   3.30941610166118E-15
  105     46     59     2.77364612598588E-09   2.91232843228517E-07
  106     44     62     1.07051990593333E-08   1.13475110028933E-06
  106     45     61     1.00380313313047E-14   1.06403132111830E-12
  106     46     60     1.64502988006842E-08   1.74373167287253E-06
  107     46     61     1.34669009013709E-09   1.44095839644668E-07
  107     47     60     1.96706838346634E-16   2.10476317030898E-14
  108     46     62     1.61304456679381E-09   1.74208813213731E-07
  109     47     62     1.41263083100038E-09   1.53976760579041E-07
  110     46     64     1.67819933421703E-09   1.84601926763873E-07
  110     48     62     3.23517028898478E-15   3.55868731788326E-13
  111     47     64     3.24742583361659E-19   3.60464267531441E-17
  111     48     63     3.83660461211373E-09   4.25863111944624E-07
  112     46     66     9.15256354647833E-19   1.02508711720557E-16
  112     47     65     1.36616007365202E-19   1.53009928249026E-17
  112     48     64     5.31054345357098E-09   5.94780866799950E-07
  113     47     66     2.06921288153192E-20   2.33821055613107E-18
  113     48     65     5.05559444957114E-09   5.71282172801539E-07
  114     48     66     1.19793122676187E-08   1.36564159850853E-06
  115     48     67     4.64890034680888E-20   5.34623539883021E-18
  115     49     66     2.68722278358854E-08   3.09030620112682E-06
  116     46     70     5.20664689141681E-19   6.03971039404350E-17
  116     47     69     1.04574111510191E-17   1.21305969351822E-15
  116     48     68     1.92766007122322E-07   2.23608568261893E-05
  116     50     66     1.04029636078655E-15   1.20674377851240E-13
  117     50     67     7.69601599216744E-07   9.00433871083590E-05
  118     46     72     3.15219176704369E-19   3.71958628511155E-17
  118     47     71     6.23803784483963E-19   7.36088465691077E-17
  118     48     70     5.01029396733482E-16   5.91214688145509E-14
  118     49     69     8.29514034133516E-19   9.78826560277549E-17
  118     50     68     2.85866613674667E-06   3.37322604136108E-04
  119     48     71     2.01589236511533E-20   2.39891191448724E-18
  119     49     70     1.80304455408417E-20   2.14562301936016E-18
  119     50     69     4.86645448169497E-06   5.79108083321701E-04
  120     46     74     1.80014793089308E-17   2.16017751707169E-15
  120     47     73     4.42849521321642E-17   5.31419425585970E-15
  120     48     72     1.98668922731112E-15   2.38402707277334E-13
  120     49     71     1.20452420329839E-16   1.44542904395807E-14
  120     50     70     8.26041168220542E-06   9.91249401864650E-04
  121     48     73     9.60947873694387E-15   1.16274692717021E-12
  121     49     72     1.64430020838712E-14   1.98960325214841E-12
  121     50     71     6.92623716922552E-11   8.38074697476288E-09
  121     51     70     1.35283954017174E-05   1.63693584360780E-03
  122     48     74     1.86235923044578E-14   2.27207826114385E-12
  122     49     73     5.33120450643024E-15   6.50406949784489E-13
  122     50     72     1.07212066048340E-05   1.30798720578975E-03
  122     52     70     1.75691893006338E-11   2.14344109467733E-09
  123     50     73     2.32383839825207E-07   2.85832122985004E-05
  123     51     72     3.08432530239578E-06   3.79372012194681E-04
  124     48     76     1.71831063684013E-17   2.13070518968176E-15
  124     49     75     4.28924859269826E-17   5.31866825494584E-15
  124     50     74     5.31323530716396E-06   6.58841178088331E-04
  124     51     73     1.49082759878793E-16   1.84862622249704E-14
  124     52     72     4.38785091445113E-14   5.44093513391940E-12
  125     51     74     3.11785500584867E-07   3.89731875731084E-05
  125     52     73     1.23599909494324E-07   1.54499886867905E-05
  126     50     76     6.38913614781745E-06   8.05031154624998E-04
  126     51     75     9.41679568091362E-13   1.18651625579512E-10
  126     52     74     2.55608726293614E-11   3.22066995129954E-09
  127     50     77     4.51933366103092E-17   5.73955374950926E-15
  127     51     76     2.20399001089017E-15   2.79906731383052E-13
  127     52     75     2.25263313073437E-16   2.86084407603266E-14
  127     53     74     4.37652891049402E-05   5.55819171632740E-03
  128     50     78     2.74980667399069E-17   3.51975254270809E-15
  128     51     77     2.53729674696401E-16   3.24773983611394E-14
  128     52     76     1.82735909257191E-04   2.33901963849205E-02
  128     54     74     1.02495190911457E-15   1.31193844366665E-13
  129     50     79     2.38084465428002E-19   3.07128960402122E-17
  129     51     78     2.84040369047231E-17   3.66412076070928E-15
  129     52     77     7.51794736039572E-18   9.69815209491047E-16
  129     53     76     3.70712820838193E-04   4.78219538881269E-02
  129     54     75     2.24098807121137E-11   2.89087461186266E-09
  130     50     80     9.63138687470406E-13   1.25208029371153E-10
  130     51     79     1.02363893667507E-11   1.33073061767760E-09
  130     52     78     4.27417403320373E-04   5.55642624316485E-02
  130     54     76     1.57546085889698E-11   2.04809911656607E-09
  131     54     77     3.99090148443933E-04   5.22808094461553E-02
  132     54     78     4.45141049859910E-04   5.87586185815081E-02
  133     55     78     5.53122513807487E-04   7.35652943363957E-02
  134     54     80     3.71600647160460E-04   4.97944867195017E-02
  134     55     79     9.00888626562043E-15   1.20719075959314E-12
  134     56     78     5.24370185496405E-15   7.02656048565183E-13
  135     55     80     1.08976698048832E-04   1.47118542365923E-02
  135     56     79     4.48625450834810E-11   6.05644358626994E-09
  136     54     82     1.25845608311958E-04   1.71150027304262E-02
  136     56     80     4.51186322308828E-13   6.13613398340006E-11
  137     55     82     6.49925726879794E-05   8.90398245825317E-03
  137     56     81     2.08332352173948E-06   2.85415322478309E-04
  138     56     82     4.49212894227972E-05   6.19913794034602E-03
  139     57     82     9.42327123085653E-06   1.30983470108906E-03
  140     56     84     7.75441885109696E-17   1.08561863915358E-14
  140     57     83     1.17741550830662E-17   1.64838171162926E-15
  140     58     82     1.20447038078165E-05   1.68625853309432E-03
  141     58     83     1.32169861507906E-10   1.86359504726148E-08
  141     59     82     4.40692792815332E-06   6.21376837869619E-04
  142     58     84     2.04219166406394E-06   2.89991216297079E-04
  142     60     82     2.91365582623996E-17   4.13739127326074E-15
  143     59     84     3.00818987548077E-17   4.30171152193751E-15
  143     60     83     9.67072146766351E-07   1.38291316987588E-04
  144     58     86     1.60695401006263E-07   2.31401377449018E-05
  144     59     85     6.79371696217302E-12   9.78295242552915E-10
  144     60     84     3.80347466523736E-07   5.47700351794180E-05
  145     60     85     7.11324061156507E-07   1.03141988867694E-04
  146     60     86     6.22834227765054E-07   9.09337972536978E-05
  147     60     87     1.85479964577611E-19   2.72655547929088E-17
  147     61     86     9.61716889961913E-07   1.41372382824401E-04
  147     62     85     4.02804316907285E-07   5.92122345853709E-05
  148     60     88     1.71060610409403E-06   2.53169703405917E-04
  148     62     86     1.41882387448568E-14   2.09985933423881E-12
  149     62     87     1.06173054609282E-06   1.58197851367830E-04
  150     60     90     1.57910854260552E-06   2.36866281390827E-04
  150     62     88     5.71358584930996E-11   8.57037877396494E-09
  151     62     89     2.41130651410730E-06   3.64107283630202E-04
  151     63     88     2.54692634250991E-08   3.84585877718997E-06
  152     62     90     2.46974598359164E-06   3.75401389505929E-04
  152     63     89     7.47551589238597E-20   1.13627841564267E-17
  153     63     90     2.00564550462642E-06   3.06863762207843E-04
  154     62     92     2.81578492427658E-06   4.33630878338593E-04
  154     63     91     1.28649951352367E-12   1.98120925082645E-10
  154     64     90     1.50238773624710E-13   2.31367711382053E-11
  155     63     92     2.02768839329309E-06   3.14291700960429E-04
  155     64     91     4.47753742578300E-07   6.94018300996365E-05
  156     63     93     1.20384026021908E-15   1.87799080594176E-13
  156     64     92     3.49942482124744E-06   5.45910272114601E-04
  157     64     93     3.36493079692956E-06   5.28294135117941E-04
  158     64     94     6.20778555858417E-06   9.80830118256300E-04
  159     65     94     6.47935210762252E-06   1.03021698511198E-03
  160     64     96     1.16116047177707E-05   1.85785675484331E-03
  160     65     95     2.14236885936200E-14   3.42779017497920E-12
  160     66     94     2.43554048710960E-12   3.89686477937536E-10
  161     66     95     1.20171184472625E-05   1.93475607000926E-03
  162     66     96     1.74799030120638E-05   2.83174428795433E-03
  163     66     97     1.98625970946256E-05   3.23760332642398E-03
  164     66     98     2.47000451595255E-05   4.05080740616219E-03
  165     67     98     1.71368777874349E-05   2.82758483492675E-03
  166     68     98     1.07626570349202E-05   1.78660106779676E-03
  167     68     99     1.59569652861097E-05   2.66481320278033E-03
  168     68    100     1.74097088473679E-05   2.92483108635780E-03
  169     69    100     6.71551435730650E-06   1.13492192638480E-03
  170     68    102     9.95430849555012E-06   1.69223244424352E-03
  170     69    101     2.81376439519644E-14   4.78339947183394E-12
  170     70    100     3.82551619033910E-13   6.50337752357648E-11
  171     69    102     5.64637487696238E-06   9.65530103960568E-04
  171     70    101     3.59944214111421E-06   6.15504606130529E-04
  172     70    102     8.80999456267112E-06   1.51531906477943E-03
  173     70    103     9.69640451768683E-06   1.67747798155982E-03
  174     70    104     1.42504586372921E-05   2.47957980288883E-03
  175     71    104     5.79996933954817E-06   1.01499463442093E-03
  176     70    106     1.01297030676536E-05   1.78282773990704E-03
  176     71    105     1.88378161275190E-13   3.31545563844335E-11
  177     72    105     7.37370313202712E-06   1.30514545436880E-03
  178     72    106     1.18395899266718E-05   2.10744700694758E-03
  179     72    107     7.96922699419196E-06   1.42649163196036E-03
  180     72    108     8.83733040979108E-06   1.59071947376239E-03
  181     72    109     2.01106873837129E-09   3.64003441645204E-07
  181     73    108     6.24184341738361E-06   1.12977365854643E-03
  182     72    110     9.94509989081858E-06   1.81000818012898E-03
  182     73    109     3.36659610715865E-13   6.12720491502874E-11
  182     74    108     7.90470588115201E-13   1.43865647036967E-10
  183     74    109     1.90369790568020E-06   3.48376716739477E-04
  184     74    110     4.94793345644010E-06   9.10419755984979E-04
  185     74    111     1.32942008105503E-08   2.45942714995180E-06
  185     75    110     1.26762083798505E-06   2.34509855027234E-04
  186     74    112     4.12842034418039E-06   7.67886184017552E-04
  186     76    110     4.97591401180157E-16   9.25520006195092E-14
  187     75    112     1.19128500671778E-06   2.22770296256225E-04
  187     76    111     2.59613399192076E-17   4.85477056489181E-15
  188     74    114     2.56458063583717E-08   4.82141159537388E-06
  188     75    113     2.62942661325420E-10   4.94332203291789E-08
  188     76    112     3.46404265091216E-06   6.51240018371487E-04
  189     76    113     4.38737172565024E-06   8.29213256147896E-04
  190     76    114     1.55205441782601E-05   2.94890339386942E-03
  191     76    115     6.09505140533681E-15   1.16415481841933E-12
  191     77    114     1.32958683775523E-05   2.53951086011249E-03
  192     76    116     4.01264423392046E-05   7.70427692912728E-03
  192     77    115     5.33798638486798E-15   1.02489338589465E-12
  192     78    114     5.24668017802935E-13   1.00736259418163E-10
  193     77    116     6.99823486186201E-05   1.35065932833937E-02
  194     76    118     1.78353465404056E-04   3.46005722883869E-02
  194     77    117     6.55157053228795E-08   1.27100468326386E-05
  194     78    116     3.05407508811537E-05   5.92490567094381E-03
  195     78    117     4.50636036077951E-04   8.78740270352005E-02
  196     78    118     4.79952223927724E-04   9.40706358898338E-02
  197     79    118     4.69385174687429E-04   9.24688794134235E-02
  198     78    120     2.08073269978298E-04   4.11985074557031E-02
  198     80    118     6.67338094485561E-11   1.32132942708141E-08
  199     80    119     5.57352885617130E-05   1.10913224237809E-02
  200     80    120     2.87525559828182E-06   5.75051119656365E-04
  201     80    121     1.96833872817500E-07   3.95636084363174E-05
  202     80    122     1.75098995470051E-07   3.53699970849503E-05
