# 1:iteration 2:time[s], 3:T[GK], 4:rho[g/cm3], 5:Ye 
# 6:R[km], 7:Y_n, 8:Y_p, 9:Y_alpha, 10:Y_lights 
# 11:Y_heavies 12:<Z> 13:<A> 14:entropy [kB/baryon] (15:Sn [MeV])
       0  0.0000000000000000E+00   1.0000000000000002E+01   1.0000000000000002E+13   2.9999999999998000E-02   4.9999999999999993E+01   8.9555954716763597E-01   1.9869688785046388E-17   1.0467447911768833E-15   4.0000099359556799E-10   9.1664649824155827E-04   3.3464357669037437E-02   1.1154785889679812E+00   7.4540963734625876E-03
      10  2.0459999999999998E-09   9.9999189582098964E+00   9.9998680922615117E+12   3.0000002290908420E-02   5.0000091049574664E+01   8.9555955199314252E-01   1.9865319883868758E-17   1.0465602616163994E-15   3.9994411889852538E-10   9.1664534687026873E-04   3.3464360087350091E-02   1.1154785843966550E+00   7.4540690730443412E-03
      20  2.0971499999999999E-06   9.9172758912478169E+00   9.8657036082480078E+12   3.0002346256737419E-02   5.0093412880186868E+01   8.9556427667687077E-01   1.5844582254587800E-17   8.7299270397336657E-16   3.4553261248584927E-10   9.1549427818784341E-04   3.3466841324496059E-02   1.1154741378594919E+00   7.4261655120880215E-03
      30  5.0000000000000002E-05   8.1094000000000008E+00   7.2444000000000010E+12   3.0056121085415544E-02   5.2250000000000007E+01   8.9559451128666567E-01   3.2383759867384407E-20   5.8139730887518917E-18   6.3651517971979645E-12   8.9920492493546179E-04   3.3526304246964678E-02   1.1154567867120366E+00   6.7377416151715381E-03
      40  8.3225889420650699E-05   6.9999992197877612E+00   6.0607626029065215E+12   3.0093828221543897E-02   5.3742759571526157E+01   8.9555770045834115E-01   1.2142112076845640E-22   5.6825242443536869E-20   1.7840231525752486E-13   8.9497813409687189E-04   3.3569901613534847E-02   1.1155078498622177E+00   6.1764165807180228E-03
      50  8.3225927312553409E-05   6.9999981583794630E+00   6.0607613013566914E+12   3.0093828265046186E-02   5.3742761269150620E+01   8.9555770856664085E-01   1.2177977697898506E-22   5.6842022228003853E-20   1.7836965498345504E-13   8.9497813409687135E-04   3.3569901358426552E-02   1.1155078397725919E+00   6.1764160913268017E-03
      60  8.3264728620934604E-05   6.9989114882190613E+00   6.0594285958254902E+12   3.0093872811186775E-02   5.3744499664733681E+01   8.9555767274702824E-01   1.2114490468215267E-22   5.6298733951772942E-20   1.7599833616679085E-13   8.9497813409683655E-04   3.3569952391352242E-02   1.1155078843450028E+00   6.1759150510162942E-03
      70  8.3807107227195485E-05   6.9837654148504713E+00   6.0408176149993584E+12   3.0094495455039196E-02   5.3768805469207912E+01   8.9555717243810062E-01   1.2167401455611334E-22   5.5410767230524694E-20   1.7366713665341196E-13   8.9497813409658003E-04   3.3570665691218846E-02   1.1155085069086212E+00   6.1689430093650310E-03
      80  8.5213529807316331E-05   6.9448555530533200E+00   5.9927448795534033E+12   3.0096109689083737E-02   5.3831883202015646E+01   8.9555587866664976E-01   1.1868128067480414E-22   5.2609247370280328E-20   1.6601025100255733E-13   8.9497813409671729E-04   3.3572514835319811E-02   1.1155101168273223E+00   6.1511162068226292E-03
      90  8.8857452612185002E-05   6.8461994463134870E+00   5.8699903683442217E+12   3.0100289881656590E-02   5.3995656756438585E+01   8.9555255147826840E-01   9.5990239288637345E-23   4.3547397515727637E-20   1.4070369195085355E-13   8.9497813409651118E-04   3.3577302504997311E-02   1.1155142570719436E+00   6.1061863415966533E-03
     100  9.6935998873427432E-05   6.6352018923445559E+00   5.6131689287777461E+12   3.0109546440115268E-02   5.4360520317648415E+01   8.9554531153246064E-01   4.2230947926052606E-23   2.3933652656479051E-20   8.5173056942232729E-14   8.9497813408220437E-04   3.3587899592634925E-02   1.1155232663280148E+00   6.0079361063792702E-03
     110  1.0886459564459843E-04   6.3308641959737644E+00   5.2950526995399160E+12   3.0123187828842574E-02   5.4896433835520966E+01   8.9553496816397071E-01   8.1146706882472030E-24   7.2207555184066480E-21   3.3256069046798475E-14   8.9497813414565731E-04   3.3603504605393554E-02   1.1155361376887694E+00   5.8463505764223831E-03
     120  1.2409481356211421E-04   5.9697907576002684E+00   4.9443518555818535E+12   3.0140559897993149E-02   5.5583455834148012E+01   8.9552250506132780E-01   7.4405460373701462E-25   1.2232750413805558E-21   8.7433804167885185E-15   8.9497813407366422E-04   3.3623351243164949E-02   1.1155516472386802E+00   5.6419803550901973E-03
     130  1.3781974809138223E-04   5.6981780036489749E+00   4.5878274767038057E+12   3.0156172548416509E-02   5.6199084059580059E+01   8.9551249421877455E-01   9.9396220475980214E-26   2.6835511840754570E-22   2.8101732610423506E-15   8.9497813405693791E-04   3.3641143652299643E-02   1.1155641054196206E+00   5.5229472317156929E-03
     140  1.5425293172981677E-04   5.4171505620581533E+00   4.1991686129974854E+12   3.0174812380460922E-02   5.6940079540315999E+01   8.9550210476883563E-01   1.0174566053341483E-26   4.4958686222457830E-23   7.7717834164517380E-16   8.9497813400567976E-04   3.3662327729519728E-02   1.1155770350559453E+00   5.4097623772291882E-03
     150  1.7528001288084059E-04   5.1063034038789352E+00   3.8312627424986948E+12   3.0198576655955042E-02   5.7886861482537640E+01   8.9549073604819496E-01   6.7638891927203671E-28   4.4068263919525360E-24   1.8233138958189097E-16   8.9497813407527556E-04   3.3689265879815751E-02   1.1155911837534644E+00   5.2599814875331921E-03
     160  1.9449280273966775E-04   4.8299049685199167E+00   3.5140230710717349E+12   3.0220204758941379E-02   5.8749901349408894E+01   8.9548361406913835E-01   7.2565742307744123E-29   3.8954274970367552E-25   6.8422372100623515E-17   8.9497813400849771E-04   3.3713661863192468E-02   1.1156000474223555E+00   5.1227695369634235E-03
     170  2.1424734509029102E-04   4.5925973987474560E+00   3.1668496438848789E+12   3.0242352184539498E-02   5.9638479643329433E+01   8.9548031071544165E-01   1.5278183832368090E-29   1.0000000000000000E-99   4.0597549664612471E-17   8.9497813395075646E-04   3.3738493866067316E-02   1.1156041586594450E+00   5.0452183012104105E-03
     180  2.3670718087253378E-04   4.3468391049580770E+00   2.8174809665551826E+12   3.0267409972298692E-02   6.0649351740241720E+01   8.9548070840516691E-01   3.7397533371605776E-30   1.0000000000000000E-99   3.0564252141520117E-17   8.9497813377233581E-04   3.3766433457344633E-02   1.1156036636765325E+00   4.9675399275334025E-03
     190  2.6402727406001943E-04   4.0588693520697481E+00   2.4911388690628745E+12   3.0297697407496816E-02   6.1878675545170090E+01   8.9548557470502210E-01   6.7411190706408262E-31   1.0000000000000000E-99   2.5499094329068273E-17   8.9497813364481965E-04   3.3800038735277947E-02   1.1155976072283493E+00   4.8355999735023233E-03
     200  2.8264085677812660E-04   3.8804622732049974E+00   2.2770478143972241E+12   3.0318201631720630E-02   6.2716997512514190E+01   8.9549224881688938E-01   2.1714151331509360E-31   1.0000000000000000E-99   2.3466786726117543E-17   8.9497813386959450E-04   3.3822661367960520E-02   1.1155893009951818E+00   4.7655843713611621E-03
     210  3.0299999999999999E-04   3.6897000000000002E+00   2.0418000000000017E+12   3.0340490909334526E-02   6.3634999999999991E+01   8.9550300576806063E-01   5.9545436064398612E-32   1.0000000000000000E-99   2.1904915230394175E-17   8.9497813375802283E-04   3.3847120870653009E-02   1.1155759136853833E+00   4.7011986088991839E-03
     220  3.2609332202804259E-04   3.5219287406033986E+00   1.8356658999535664E+12   3.0365588933413529E-02   6.4673503306270973E+01   8.9551309127340040E-01   1.7192368309988759E-32   1.6234260042465242E-25   2.0626974539537974E-17   8.9497813366848974E-04   3.3874738492145583E-02   1.1155633622994481E+00   4.6519430900856555E-03
     230  3.4608211408658040E-04   3.3573979589069824E+00   1.6715118267092842E+12   3.0387149681259516E-02   6.5571753712711143E+01   8.9552398434246749E-01   4.4334364437814372E-33   3.6158361432736444E-25   1.9791571367492725E-17   8.9497813372849003E-04   3.3898378942498544E-02   1.1155498062450395E+00   4.5772366381997458E-03
     240  3.6653552154858619E-04   3.2140170074633265E+00   1.5432709111630027E+12   3.0409046319964782E-02   6.6491733339816548E+01   8.9553261168214016E-01   1.2024196047769672E-33   7.6869272660134670E-25   1.9122348672119170E-17   8.9497813354536503E-04   3.3922479255928742E-02   1.1155390700167491E+00   4.5018396175028844E-03
     250  3.8549752497369554E-04   3.0869684200444598E+00   1.4301669385957192E+12   3.0429201708858798E-02   6.7345424504756608E+01   8.9554031524884592E-01   3.4477551078017880E-34   1.5545233320116601E-24   1.8615327686902840E-17   8.9497813332143597E-04   3.3944671671785977E-02   1.1155294835380953E+00   4.4367415867146310E-03
     260  4.0571967920475469E-04   2.9488786336878001E+00   1.3041367709722646E+12   3.0450537338555562E-02   6.8256454772781609E+01   8.9554875132033651E-01   7.9819736873199345E-35   3.4323001717362464E-24   1.8177111800448311E-17   8.9497813342861185E-04   3.3968152532128482E-02   1.1155189857472134E+00   4.3724747938877319E-03
     270  4.3414405203656448E-04   2.8040892153373611E+00   1.1799050193027568E+12   3.0480260443287083E-02   6.9535004468229843E+01   8.9555463563204607E-01   1.4641345016922754E-35   7.3090471390187608E-24   1.7683988242883982E-17   8.9497813337173276E-04   3.4001086034561208E-02   1.1155116634468722E+00   4.3014403826251721E-03
     280  4.5615842481654058E-04   2.6863988416648770E+00   1.0878169652394441E+12   3.0503079200596295E-02   7.0526427493626542E+01   8.9555859756318590E-01   3.2095185794776566E-36   1.1177483809074372E-23   1.7373384194458218E-17   8.9497813338463271E-04   3.4026390242121049E-02   1.1155067333738353E+00   4.2359408978734853E-03
     290  4.7642502775346938E-04   2.5824932226677539E+00   1.0095329523966921E+12   3.0523932133692797E-02   7.1438300959718077E+01   8.9556108339854068E-01   7.4972334306171722E-37   1.4489332343909186E-23   1.7132547799656359E-17   8.9497813343112416E-04   3.4049557411134926E-02   1.1155036401244642E+00   4.1764407245170367E-03
