time_days,Am246 top 13
2.6187116100929816e-05,6.99822026055998e-05
2.6233199927222104e-05,7.266010650121231e-05
2.627936485137326e-05,7.550312468751254e-05
2.6325611016098486e-05,7.838596673475554e-05
2.6371938564364142e-05,8.14259417371348e-05
2.641834763938817e-05,8.452742135894044e-05
2.6464838384640546e-05,8.777751906160847e-05
2.651141094384373e-05,9.111210944835518e-05
2.6558065460973097e-05,9.45863473496267e-05
2.660480208025738e-05,9.816933035921451e-05
2.6651620946179152e-05,0.00010188262871847501
2.6698522203475216e-05,0.00010573013088991736
2.674550599713709e-05,0.0001096983664534629
2.6792572472411456e-05,0.00011382739615311107
2.683972177480059e-05,0.00011806745854902855
2.6886954050062825e-05,0.00012249594426840845
2.693426944421299e-05,0.0001270257951616429
2.698166810352289e-05,0.0001317726249852735
2.7029150174521715e-05,0.0001366113600848824
2.7076715803996534e-05,0.00014169642234627185
2.7124365138992704e-05,0.00014686433635766294
2.7172098326814386e-05,0.00015230856150102404
2.721991551502494e-05,0.00015783119992614615
2.7267816851447416e-05,0.00016367884210050814
2.7315802484165004e-05,0.00016954811661443298
2.7363872561521476e-05,0.00017582460290860614
2.7412027232121673e-05,0.00018211213450089464
2.7460266644831938e-05,0.0001887945251231236
2.75085909487806e-05,0.0001955384275858186
2.7557000293358417e-05,0.000202640053066285
2.7605494828219033e-05,0.00020986845057298356
2.7654074703279468e-05,0.00021741553132135182
2.7702740068720553e-05,0.0002251579531277512
2.775149107498741e-05,0.0002331783468376727
2.78003278727899e-05,0.00024146578144046136
2.7849250613103136e-05,0.00024998907613500796
2.789825944716787e-05,0.000258854026654008
2.7947354526491052e-05,0.00026791163773857746
2.799653600284621e-05,0.0002773881785579319
2.8045804028273993e-05,0.0002870134499674389
2.809515875508259e-05,0.00029713728466515787
2.8144600335848236e-05,0.0003073655941938229
2.8194128923415653e-05,0.0003181741147849657
2.8243744670898547e-05,0.0003290429836878301
2.829344773168007e-05,0.0003405753312030573
2.83432382594133e-05,0.00035212797322866886
2.83931164080217e-05,0.0003644216645772783
2.8443082331699623e-05,0.000376740431356921
2.8493136184912756e-05,0.00038979809565519184
2.8543278122398624e-05,0.0004029258887882048
2.859350829916705e-05,0.00041679404291725304
2.8643826870500645e-05,0.0004307757063627709
2.869423399195529e-05,0.00044550355624716707
2.8744729819360607e-05,0.0004603859425357031
2.8795314508820437e-05,0.00047602551672899297
2.8845988216713344e-05,0.0004918575545916484
2.8896751099693084e-05,0.0005084638426680896
2.8947603314689083e-05,0.0005252966060956086
2.8998545018906938e-05,0.0005429277019312447
2.9049576369828884e-05,0.0005608144806745222
2.91006975252143e-05,0.0005795317306992533
2.9151908643100193e-05,0.0005985281022219333
2.9203209881801678e-05,0.0006183962587233109
2.925460139991246e-05,0.0006385601616170456
2.930608335630535e-05,0.0006596475411745307
2.9357655910132733e-05,0.0006810393500460549
2.940931922082708e-05,0.0007034179971741384
2.9461073448101423e-05,0.0007261005990145066
2.951291875194984e-05,0.0007499833455077787
2.9564855292647992e-05,0.0007741929553125234
2.9616883230753575e-05,0.0007993270101862931
2.966900272710684e-05,0.0008251498574345307
2.972121394283108e-05,0.0008516011973251933
2.977351703933313e-05,0.0008791273809319262
2.9825912178303866e-05,0.0009069657322438281
2.987839952171871e-05,0.0009362893514463784
2.993097923183813e-05,0.0009656645740621645
2.9983651471208123e-05,0.0009968076831504992
3.003641640266075e-05,0.0010280819101734131
3.0089274189314614e-05,0.0010608735089878184
3.0142224994575377e-05,0.0010941634713532555
3.0195268982136255e-05,0.0011286603239770438
3.0248406315978536e-05,0.00116407437791309
3.030163716037207e-05,0.0012003661660761249
3.03549616798758e-05,0.0012380172738816377
3.0408380039338243e-05,0.0012761986493106036
3.0461892403898044e-05,0.0013162045225400371
3.051549893898442e-05,0.0013563753611359867
3.056919981031773e-05,0.0013988586061589254
3.062299518390997e-05,0.0014414166127736491
3.067688522606527e-05,0.0014862125374000322
3.0730870103380424e-05,0.0015313801492129854
3.0784949982745404e-05,0.0015785102825130073
3.083912503134387e-05,0.001626420575495195
3.089339541665369e-05,0.0016760071964647418
3.094776130644747e-05,0.001726798601846127
3.1002222868793034e-05,0.001778970470132541
3.1056780272054e-05,0.0018327869298976102
3.1111433684890253e-05,0.0018876795896877142
3.1166183276258495e-05,0.001944670714547966
3.1221029215412734e-05,0.0020024394826038783
3.1275971671904844e-05,0.002062820384002208
3.1331010815585104e-05,0.0021235271669943164
3.138614681660264e-05,0.002187464791795982
3.144137984540603e-05,0.0022515149333934437
3.149671007274382e-05,0.0023189292043232787
3.155213766966501e-05,0.0023867160625080323
3.160766280751963e-05,0.0024575534350221805
3.166328565795925e-05,0.002529257421796627
3.1719006392937495e-05,0.0026037878386516704
3.17748251847106e-05,0.002679737383258157
3.1830742205837946e-05,0.0027578696205824253
3.188675762918257e-05,0.002838271700146381
3.1942871627911707e-05,0.002920184121512732
3.199908437549734e-05,0.0030052535568098116
3.205539604571674e-05,0.0030911337624544453
3.211180681265296e-05,0.0031810934278141785
3.2168316850695415e-05,0.0032712114032977056
3.222492633454041e-05,0.0033662197132506523
3.228163543919168e-05,0.003461468072333098
3.233844433996094e-05,0.0035610793896991228
3.2395353212468385e-05,0.0036616981776300753
3.2452362232643295e-05,0.0037661386768500795
3.250947157672454e-05,0.0038723766555479704
3.2566681421261126e-05,0.003981883719953174
3.2623991943112755e-05,0.004093998590140278
3.2681403319450375e-05,0.004209049713046739
3.2738915727756695e-05,0.004327831404886866
3.279652934582677e-05,0.004447791958722063
3.285424435176854e-05,0.004574068979092632
3.291206092400336e-05,0.004700568220506884
3.2969979241266595e-05,0.004832337348692034
3.3027999482608135e-05,0.004966730001181695
3.308612182739295e-05,0.0051031733999747425
3.314434645530166e-05,0.005245859385971456
3.320267354633111e-05,0.005388796469346285
3.3261103280794845e-05,0.0055385324157887755
3.3319635839323797e-05,0.0056901935219811715
3.3378271402866704e-05,0.00584535024704447
3.343701015269077e-05,0.006006167357413134
3.349585227038221e-05,0.00616726747213213
3.355479793784673e-05,0.006337361577327211
3.361384733731022e-05,0.006508082888484248
3.36730006513192e-05,0.006684447397202485
3.3732258062741466e-05,0.00686525575143558
3.37916197547666e-05,0.007048124731003562
