# 1:Z 2:Y(Z)
    1     3.67875101786300E-09
    2     2.26953345766773E-04
    3     7.70436646578539E-09
    4     7.63148724277391E-07
    5     3.81673680350117E-09
    6     5.90660473426702E-07
    7     1.08696926874645E-05
    8     1.04619857581662E-06
    9     1.11635564157856E-06
   10     3.08598187574987E-06
   11     8.99564983057923E-10
   12     8.69570420182612E-08
   13     8.23500420740310E-10
   14     1.43860831681978E-08
   15     2.80359222389017E-09
   16     2.54968813096272E-08
   17     2.31752282113697E-08
   18     6.51239205424410E-08
   19     6.41581241369964E-09
   20     6.37629846616452E-08
   21     3.28803464621559E-08
   22     3.26329622368290E-08
   23     2.53903921427142E-08
   24     1.64515833954723E-08
   25     7.62237921308854E-10
   26     1.51872402282872E-08
   27     3.09672078973827E-09
   28     3.34559105231674E-08
   29     5.60595815533464E-09
   30     1.00104880127957E-08
   31     8.51017519869034E-09
   32     2.95475982789309E-08
   33     7.15203531667513E-09
   34     1.08916995179464E-07
   35     6.48557813552571E-09
   36     1.81348777874298E-08
   37     3.61152725581226E-09
   38     6.20456112729210E-09
   39     2.43191803793086E-09
   40     7.96951897923408E-09
   41     1.34401782288239E-11
   42     6.62169784129772E-09
   43     1.47313225557028E-09
   44     3.00655391920109E-08
   45     1.37955800889200E-08
   46     2.14414254849844E-08
   47     3.45012266857633E-09
   48     5.43718071288505E-07
   49     5.11788264683166E-08
   50     1.25563317195536E-04
   51     6.87367097364742E-05
   52     8.50324146614446E-04
   53     7.62360807055054E-04
   54     7.75010664743291E-04
   55     3.10048234669307E-04
   56     4.47517168079402E-05
   57     5.83621212822245E-06
   58     2.77199642963506E-05
   59     1.17216100338842E-05
   60     1.96520454861428E-05
   61     1.73500858076005E-05
   62     2.54542414756552E-05
   63     1.54608727333655E-05
   64     7.81624241107303E-05
   65     2.81336370325043E-05
   66     1.19988297434968E-04
   67     1.71896658741988E-05
   68     6.76035369504527E-05
   69     4.96091174787246E-05
   70     7.27277839406825E-05
   71     1.29647311545355E-05
   72     2.26395963073355E-05
   73     4.80322096029410E-09
   74     8.15939094913271E-05
   75     5.97909391886279E-04
   76     2.33359681954417E-04
   77     5.29874533263371E-06
   78     8.09184610968689E-04
   79     2.46658490911779E-04
   80     4.78424192676964E-05
   81     4.11831813566586E-06
   82     2.95390815697298E-05
   83     1.07136610921832E-05
   84     9.72426004128685E-08
   85     1.73198104508685E-18
   86     3.50019767820872E-11
   87     1.54911737042818E-13
   88     9.92931011042998E-06
   89     5.39570992837277E-06
   90     3.07704895235160E-05
   91     1.39065720683589E-05
   92     1.51207189050813E-04
   93     6.10051500407810E-05
   94     1.19971170102121E-04
   95     5.82298819332873E-05
   96     3.90304621819513E-05
   97     2.38445536459906E-06
   98     2.42241287871292E-09
   99     4.25387604237138E-20
  100     0.00000000000000E+00
  101     0.00000000000000E+00
  102     0.00000000000000E+00
  103     0.00000000000000E+00
  104     0.00000000000000E+00
  105     0.00000000000000E+00
  106     0.00000000000000E+00
  107     0.00000000000000E+00
  108     0.00000000000000E+00
  109     0.00000000000000E+00
  110     0.00000000000000E+00
  111     0.00000000000000E+00
