time_days,Sb129 top 12
1.1581889009869677e-05,10.078013755825618
1.160227070288277e-05,11.419500605346494
1.1622688263396381e-05,12.907443370949213
1.1643141754529784e-05,14.554395908578794
1.1663631239513322e-05,16.381166249612374
1.168415678168862e-05,18.399179918559586
1.1704718444508758e-05,20.62037990438948
1.1725316291538495e-05,23.069777504968247
1.1745950386454436e-05,25.767064170434807
1.1766620793045252e-05,28.725215465355507
1.178732757521187e-05,31.9646108344314
1.1808070796967665e-05,35.506707020744926
1.1828850522438664e-05,39.37473119535971
1.1849666815863737e-05,43.60602959405926
1.1870519741594814e-05,48.212508672667816
1.1891409364097055e-05,53.2136912545996
1.1912335747949075e-05,58.636087183898574
1.1933298957843133e-05,64.51333770989774
1.1954299058585331e-05,70.89765535037414
1.1975336115095818e-05,77.79514620080334
1.199641019240898e-05,85.23796313564009
1.2017521355673667e-05,93.25967824986783
1.2038669670153358e-05,101.91234715622487
1.2059855201226398e-05,111.24308619192367
1.2081078014386175e-05,121.26748172227666
1.2102338175241337e-05,132.02546436201405
1.2123635749515981e-05,143.55854907872177
1.2144970803049875e-05,155.93280602726216
1.2166343401798645e-05,169.20313088216056
1.2187753611833987e-05,183.4006987496914
1.2209201499343867e-05,198.55017515962328
1.2230687130632732e-05,214.72430215310135
1.2252210572121708e-05,232.02362205138843
1.2273771890348808e-05,250.47620304040268
1.2295371151969139e-05,270.1565644092174
1.2317008423755106e-05,291.0414184585331
1.2338683772596625e-05,313.32087787199737
1.2360397265501313e-05,336.864984952481
1.2382148969594712e-05,362.0027542815811
1.2403938952120499e-05,388.50957279037146
1.2425767280440676e-05,416.74234555685615
1.2447634022035786e-05,446.51090896911126
1.246953924450513e-05,478.11407169112397
1.249148301556697e-05,511.44353317053316
1.2513465403058733e-05,546.7277167387629
1.2535486474937229e-05,583.93437404388
1.2557546299278855e-05,623.2484060883894
1.2579644944279813e-05,664.7493484791105
1.2601782478256311e-05,708.3301432817153
1.262395896964478e-05,754.4928590353559
1.2646174487002088e-05,802.8925015730867
1.2668429099005746e-05,853.8400374218676
1.2690722874454123e-05,907.4730215417802
1.271305588226666e-05,963.606915211734
1.273542819148408e-05,1022.8493492039088
1.2757839871268606e-05,1084.8302834563276
1.278029099090417e-05,1149.8578746935477
1.2802781619796623e-05,1218.1330578343914
1.2825311827473973e-05,1289.4011455209852
1.2847881683586564e-05,1364.4483709819178
1.287049125790732e-05,1442.788854415192
1.2893140620331946e-05,1524.6556232342325
1.2915829840879158e-05,1610.5251232046758
1.2938558989690875e-05,1699.9681411842948
1.2961328137032467e-05,1793.6356457375698
1.2984137353292944e-05,1891.5005597268762
1.3006986708985192e-05,1993.3986530099496
1.3029876274746181e-05,2099.9177504272457
1.3052806121337195e-05,2211.058354300394
1.3075776319644034e-05,2326.6265788655164
1.3098786940677248e-05,2447.2231387671004
1.3121838055572345e-05,2573.1431626522435
1.3144929735590026e-05,2704.084746579979
1.3168062052116383e-05,2840.1907748565814
1.3191235076663149e-05,2981.6064457329817
1.3214448880867883e-05,3129.027826597866
1.3237703536494226e-05,3282.321502068865
1.3260999115432103e-05,3441.4807771222804
1.3284335689697951e-05,3606.6441514588787
1.330771333143494e-05,3777.9737617369337
1.3331132112913196e-05,3956.0285016494768
1.3354592106530025e-05,4141.047364578038
1.337809338481014e-05,4332.778016362675
1.3401636020405882e-05,4531.393996175411
1.3425220086097441e-05,4737.0714979616905
1.3448845654793088e-05,4950.159639493366
1.34725127995294e-05,5171.586687683396
1.349622159347147e-05,5400.756701882708
1.3519972109913168e-05,5637.848851844616
1.3543764422277326e-05,5883.062936243723
1.3567598604115993e-05,6136.602128904122
1.3591474729110654e-05,6398.6730295363595
1.361539287107246e-05,6670.093243290101
1.363935310394245e-05,6950.915936520645
1.3663355501791783e-05,7240.956777454952
1.3687400138821973e-05,7540.437551609674
1.3711487089365112e-05,7849.583757778146
1.3735616427884092e-05,8168.970034936977
1.3759788228972857e-05,8498.58387357261
1.3784002567356613e-05,8839.079839957365
1.380825951789207e-05,9190.782126513735
1.3832559155567663e-05,9553.490688935059
1.3856901555503803e-05,9927.456750797557
1.3881286792953086e-05,10312.935292572149
1.3905714943300544e-05,10710.796309490028
1.3930186082063866e-05,11120.826720632369
1.3954700284893642e-05,11543.307383146519
1.3979257627573583e-05,11978.523676204966
1.400385818602077e-05,12426.765568261144
1.402850203628588e-05,12888.327683874082
1.4053189254553426e-05,13363.509370492695
1.4077919917141983e-05,13852.614765634897
1.4102694100504435e-05,14355.952864731058
1.4127511881228208e-05,14873.837589790735
1.4152373336035507e-05,15406.587858991868
1.4177278541783544e-05,15954.527657238075
1.4202227575464792e-05,16518.830028495417
1.4227220514207215e-05,17098.988855447948
1.4252257435274499e-05,17695.350740687176
1.42773384160663e-05,18308.268111647034
1.430246353411849e-05,18938.434470769032
1.432763286710337e-05,19585.726285749304
1.4352846492829945e-05,20250.55031904883
1.4378104489244141e-05,20933.31180439497
1.4403406934429051e-05,21634.414893126515
1.4428753906605179e-05,22354.26301997546
1.4454145484130684e-05,23093.25923634504
1.4479581745501612e-05,23851.80651828147
1.4505062769352152e-05,24630.308050520707
1.453058863445487e-05,25429.167488338186
1.4556159419720954e-05,26248.789199910098
1.4581775204200458e-05,27089.578492465
1.4607436067082557e-05,27951.94174013979
1.463314208769577e-05,28836.284973983704
1.4658893345508223e-05,29743.016323946984
1.4684689920127891e-05,30672.546054606486
1.4710531891302839e-05,31625.2862655559
1.4736419338921472e-05,32601.651105807006
1.4762352343012788e-05,33603.95219871266
1.4788330983746608e-05,34631.218226452176
1.4814355341433845e-05,35683.555278907465
1.4840425496526739e-05,36761.38792073126
1.4866541529619105e-05,37865.14397744151
1.4892703521446595e-05,38995.254770671425
1.4918911552886926e-05,40152.98316473241
1.494516570496016e-05,41340.63325313761
1.4971466058828923e-05,42556.14497699986
1.4997812695798674e-05,43799.96713229207
1.5024205697317954e-05,45072.55359096831
1.5050645144978636e-05,46376.02628471094
1.507713112051618e-05,47714.89417977425
1.5103663705809878e-05,49084.182158250405
1.5130242982883115e-05,50488.73151324547
1.515686903390362e-05,51927.53324955028
1.5183541941183719e-05,53400.17575012126
1.5210261787180595e-05,54904.8981585164
1.5237028654496532e-05,56442.28478903852
1.526384262587918e-05,58015.00871156936
1.5290703784221806e-05,59629.82866285457
1.5317612212563552e-05,61279.43701547695
1.5344567994089693e-05,62964.46447757001
1.537157121213189e-05,64685.553072677496
1.5398621950168458e-05,66443.65985896839
1.5425720291824604e-05,68249.50063828946
1.5452866320872705e-05,70093.70348213056
1.5480060121232558e-05,71976.96007556246
1.5507301776971646e-05,73899.97431604541
1.553459137230538e-05,75863.46250995518
1.5561928991597396e-05,77875.25896349014
1.5589314719359768e-05,79933.13864425062
1.5616748640253303e-05,82034.02092023051
1.5644230839087796e-05,84178.67567918188
1.5671761400822287e-05,86367.88612639857
1.5699340410565326e-05,88602.77185417131
1.5726967953575235e-05,90894.94792987464
1.5754644115260378e-05,93234.40808684201
1.578236898117941e-05,95621.99228264009
1.581014263704156e-05,98058.5546979542
1.5837965168706887e-05,100544.96393903234
1.5865836662186538e-05,103083.74415287851
1.589375720364303e-05,105689.90927644544
1.5921726879390505e-05,108346.105460763
1.5949745775894994e-05,111053.15476907557
1.5977813979774703e-05,113811.89400340435
1.6005931577800252e-05,116640.9059088583
1.6034098656894976e-05,119527.25183177243
