time_days,Re188 top 16
3.439101264111634e-05,6.376240741897226e-05
3.445153360289238e-05,6.501421964614293e-05
3.451216106885463e-05,6.626823480001259e-05
3.45728952264281e-05,6.756060823149148e-05
3.463373626336761e-05,6.887102057531185e-05
3.4694684367758424e-05,7.018518691539938e-05
3.475573972801678e-05,7.155385738931471e-05
3.481690253289045e-05,7.292493643590834e-05
3.4878172971459456e-05,7.431897712395713e-05
3.493955123313645e-05,7.575031976198742e-05
3.500103750766751e-05,7.71841812625471e-05
3.506263198513255e-05,7.866223195602264e-05
3.512433485594603e-05,8.015840850110134e-05
3.518614631085748e-05,8.166313941581996e-05
3.524806654095211e-05,8.32241097205094e-05
3.531009573765142e-05,8.4787827005206e-05
3.5372234092713746e-05,8.638266678584307e-05
3.543448179823489e-05,8.801334581154197e-05
3.5496839046648695e-05,8.96468944899614e-05
3.555930603072767e-05,9.133639723229936e-05
3.562188294358354e-05,9.30391235571063e-05
3.568456997866786e-05,9.475968552484473e-05
3.5747367329772646e-05,9.653372834976538e-05
3.5810275191030924e-05,9.831089311759344e-05
3.5873293756917365e-05,0.00010013353758722067
3.593642322224887e-05,0.00010198432812724905
3.599966378218519e-05,0.00010384146559476596
3.6063015632229496e-05,0.00010576810712165816
3.612647896822901e-05,0.00010769813913313502
3.6190053986375616e-05,0.00010966527369590347
3.625374088320643e-05,0.00011167356111593392
3.631753985560446e-05,0.00011368538270017908
3.638145110079917e-05,0.00011577095558393647
3.644547481636711e-05,0.00011786693245602327
3.650961120023252e-05,0.00011998634685741907
3.657386045066795e-05,0.00012216906136127702
3.6638222766294876e-05,0.0001243556169843961
3.6702698346084284e-05,0.00012659490278835807
3.676728738935732e-05,0.00012887098467163362
3.683199009578591e-05,0.00013115107198115504
3.689680666539332e-05,0.00013351597945199643
3.696173729855485e-05,0.0001358884406782864
3.702678219599841e-05,0.0001382939784193648
3.7091941558805154e-05,0.0001407615534594326
3.7157215588410077e-05,0.00014323347091349788
3.722260448660267e-05,0.00014577393841224844
3.728810845552753e-05,0.0001483439319675035
3.7353727697684994e-05,0.00015092922720157494
3.741946241593173e-05,0.0001536001422362532
3.748531281348144e-05,0.00015627575752062803
3.755127909390539e-05,0.00015900589010501147
3.7617361461133115e-05,0.0001617855057172016
3.7683560119453015e-05,0.00016457001286928258
3.7749875273513e-05,0.00016745164092382033
3.78163071283211e-05,0.00017034328903057028
3.788285588924615e-05,0.0001732782225695574
3.7949521762018355e-05,0.0001762800207891583
3.8016304952729996e-05,0.0001792871015433915
3.8083205667835994e-05,0.00018238443303416347
3.815022411415463e-05,0.00018550492413172675
3.82173604988681e-05,0.0001886608669038899
3.8284615029523236e-05,0.00019189788696380813
3.835198791403208e-05,0.0001951406034994122
3.841947936067257e-05,0.00019847050228004998
3.848708957808915e-05,0.00020183312956652461
3.855481877529347e-05,0.00020522740351376807
3.862266716166497e-05,0.00020871317118036786
3.8690634946951554e-05,0.00021220507306621565
3.875872234127026e-05,0.00021578553847696755
3.882692955510785e-05,0.0002194040860493375
3.889525679932153e-05,0.00022305733834780225
3.896370428513958e-05,0.00022681559971126947
3.903227222416194e-05,0.0002305804748256803
3.9100960828361e-05,0.00023442168639293772
3.9169770310082116e-05,0.0002383303805483315
3.9238700882044344e-05,0.0002422459531847992
3.93077527573411e-05,0.00024628358026795974
3.9376926149440786e-05,0.0002503471542174028
3.9446221272187444e-05,0.00025444507787329316
3.9515638339801465e-05,0.0002586606455810189
3.958517756688022e-05,0.00026288363180284187
3.9654839168398714e-05,0.0002671916398954629
3.972462335971026e-05,0.00027157095050140605
3.9794530356547164e-05,0.0002759579677745694
3.9864560375021366e-05,0.00028048526020626525
3.993471363162512e-05,0.0002850330113513549
4.0004990343231655e-05,0.00028963213725659385
4.0075390727095865e-05,0.00029434482105511044
4.014591500085495e-05,0.00029906579818767345
4.0216563382529114e-05,0.00030389919215367985
4.0287336090522236e-05,0.0003087896631640355
4.0358233343622543e-05,0.00031370313123844603
4.042925536100325e-05,0.0003187798084036548
4.050040236222332e-05,0.00032386541945481464
4.057167456722806e-05,0.0003290123118091154
4.064307219634985e-05,0.0003342894850471849
4.071459547030879e-05,0.0003395759450021986
4.078624461021342e-05,0.0003449665739437757
4.0858019837561384e-05,0.00035045004919423954
4.09299213742401e-05,0.00035594317420987575
4.100194944252749e-05,0.00036158818220913063
4.10741042650926e-05,0.0003672838734475021
4.114638606499635e-05,0.0003729964111858374
4.12187950656922e-05,0.0003788999524273487
4.129133149102684e-05,0.0003848138826619829
4.136399556524087e-05,0.0003907977394060899
4.1436787512969543e-05,0.0003969252585341334
4.150970755924338e-05,0.0004030635608093552
4.158275592948892e-05,0.00040933030928979756
4.165593284952942e-05,0.0004156880394255376
4.172923854558553e-05,0.00042205695783149654
4.1802673244276006e-05,0.00042861851966476713
4.187623717261838e-05,0.00043521280579516126
4.194993055802973e-05,0.0004418623320675077
4.2023753628327306e-05,0.00044868893404207034
4.209770661172928e-05,0.00045552754940284717
4.217178973685544e-05,0.00046248930907173317
4.22460032327279e-05,0.000469566387844913
4.2320347328771804e-05,0.00047665592079088455
4.2394822254816035e-05,0.0004839428531789182
4.2469428241093915e-05,0.000491277098478354
4.254416551824394e-05,0.000498664795969493
4.261903431731049e-05,0.0005062496636657017
4.2694034869744524e-05,0.0005138478791365951
4.27691674074043e-05,0.0005215817604861446
4.284443216255611e-05,0.0005294370410325688
4.291982936787498e-05,0.0005373061452235211
4.299535925644539e-05,0.0005454001779354251
4.307102206176201e-05,0.0005535328934205087
4.314681801773042e-05,0.0005617459512487573
4.3222747358667784e-05,0.0005701484538144622
4.329881031930366e-05,0.0005785657430205579
4.3375007134780665e-05,0.0005871617929518195
4.3451338040655216e-05,0.0005958556130655451
4.352780327289825e-05,0.0006045821037594935
4.360440306789598e-05,0.0006135588065570936
4.36811376624506e-05,0.0006225513064669375
4.3758007293781034e-05,0.0006316848289893328
4.383501219952365e-05,0.0006409671555320936
4.391215261773302e-05,0.0006502658170207246
4.3989428786882636e-05,0.000659822101639211
4.406684094586564e-05,0.0006694176409218237
4.4144389333995595e-05,0.0006791262031378643
4.422207419100719e-05,0.0006890252453139071
4.4299895757057014e-05,0.000698941707725853
4.437785427272427e-05,0.0007090990122892599
4.445594997901153e-05,0.0007193262329022018
4.453418311734548e-05,0.0007296495667422291
4.4612553929577675e-05,0.0007401943515413327
4.469106265798527e-05,0.0007507576929477817
4.4769709545271765e-05,0.0007615570194539653
4.4848494834567786e-05,0.0007724453871180494
4.492741876943182e-05,0.00078342544156276
4.5006481593850955e-05,0.0007946458243105371
4.508568355224164e-05,0.0008058859525762038
4.516502488945046e-05,0.0008173705474473675
4.5244505850754875e-05,0.0008289503622918455
4.5324126681863975e-05,0.0008406313547694645
4.5403887628919245e-05,0.0008525580298494137
4.548378893849534e-05,0.0008645056933734705
4.556383085760083e-05,0.0008767210984877977
4.5644013633678956e-05,0.0008890235058687176
4.5724337514608416e-05,0.0009014519728741475
4.5804802748704136e-05,0.0009141164846236702
4.5885409584718e-05,0.0009268032832549279
4.5966158271839665e-05,0.0009398317215418808
4.604704905969728e-05,0.0009529279419484847
4.6128082198358325e-05,0.0009661027637874735
4.620925793833031e-05,0.0009796175928889754
4.6290576530561626e-05,0.0009931562052522282
4.6372038226442224e-05,0.0010068936709376065
4.6453643277804516e-05,0.0010208827458822766
4.6535391936924024e-05,0.0010348964386618091
4.6617284456520273e-05,0.0010491922796117563
4.669932108975749e-05,0.001063697653661297
4.678150209024543e-05,0.001078228554123728
4.6863827712040125e-05,0.0010930309203221402
4.694629820964473e-05,0.0011080662776497933
4.702891383801025e-05,0.0011231280940496356
4.711167485253635e-05,0.0011384574328400494
4.719458150907215e-05,0.0011540366817687745
4.7277634063917014e-05,0.0011696433469047156
4.7360832773821325e-05,0.0011855291593319238
4.744417789598731e-05,0.00120168281928255
4.75276696880698e-05,0.0012178649062831912
4.761130840817707e-05,0.001234287111535689
4.769509431487157e-05,0.001251030957597088
4.7779027667170825e-05,0.0012678042693121505
4.7863108724548115e-05,0.0012847831384344328
4.794733774693339e-05,0.0013021332253033342
4.8031714994713976e-05,0.001319513844682433
4.8116240728735467e-05,0.0013370703584684013
4.8200915210302454e-05,0.0013550430223140235
4.8285738701179405e-05,0.0013730473142746131
4.83707114635914e-05,0.0013912031546205559
