    time    temp    dens
   7.07071523164063E-01   7.92544028814797E-01   1.11769911367916E+03
     nin     zin       y       x
  1    0     1.49472528007092E-03   1.49472528007092E-03
  0    1     3.59397393547879E-11   3.59397393547879E-11
  1    1     4.43434696073180E-10   8.86869392146360E-10
  2    1     4.30062703216209E-09   1.29018810964863E-08
  1    2     1.32533516185159E-18   3.97600548555478E-18
  2    2     1.54805133570593E-04   6.19220534282370E-04
  4    2     9.08574062833128E-08   5.45144437699877E-07
  3    3     1.36111187433685E-16   8.16667124602110E-16
  4    3     1.20314979221847E-11   8.42204854552931E-11
  5    3     2.54915004542655E-12   2.03932003634124E-11
  6    3     1.93994946385170E-06   1.74595451746653E-05
  3    4     6.03166043976927E-25   4.22216230783849E-24
  5    4     5.59848976113033E-10   5.03864078501730E-09
  6    4     4.29584155364356E-07   4.29584155364356E-06
  7    4     1.93498941968351E-13   2.12848836165187E-12
  8    4     4.83496079748405E-09   5.80195295698087E-08
  3    5     1.00000000000000E-99   1.00000000000000E-99
  5    5     1.40793735827959E-23   1.40793735827959E-22
  6    5     2.15805506627473E-11   2.37386057290220E-10
  7    5     1.01790458985890E-10   1.22148550783068E-09
  8    5     2.50640322710330E-08   3.25832419523428E-07
  9    5     6.13128582351244E-12   8.58380015291742E-11
  3    6     1.00000000000000E-99   1.00000000000000E-99
  4    6     1.00000000000000E-99   1.00000000000000E-99
  5    6     1.00000000000000E-99   1.00000000000000E-99
  6    6     1.14363741207645E-11   1.37236489449174E-10
  7    6     1.27056162928842E-10   1.65173011807495E-09
  8    6     1.77018019907304E-08   2.47825227870225E-07
  9    6     2.62728705963868E-10   3.94093058945802E-09
 10    6     1.01850083362684E-05   1.62960133380294E-04
 11    6     2.54107032848266E-10   4.31981955842052E-09
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     1.00000000000000E-99   1.00000000000000E-99
  5    7     1.00000000000000E-99   1.00000000000000E-99
  6    7     6.12184049510921E-25   7.95839264364197E-24
  7    7     2.72363668509167E-16   3.81309135912833E-15
  8    7     2.69536992635142E-09   4.04305488952713E-08
