# 1:A 2:Z 3:N 4:Yi 5:Xi
    1      1      0     1.43784576375404E-09   1.43784576375404E-09
    2      1      1     6.81565209173423E-12   1.36313041834685E-11
    3      1      2     2.16083888405136E-11   6.48251665215407E-11
    3      2      1     1.72882769116098E-12   5.18648307348293E-12
    4      2      2     2.42248328568872E-04   9.68993314275490E-04
    6      3      3     8.96258784985388E-12   5.37755270991233E-11
    7      3      4     3.22452293475131E-10   2.25716605432591E-09
    7      4      3     2.59485099658509E-20   1.81639569760956E-19
    9      4      5     1.01030609012004E-06   9.09275481108035E-06
   10      4      6     7.71812919313585E-07   7.71812919313585E-06
   10      5      5     5.27637975087704E-13   5.27637975087704E-12
   11      5      6     8.35440180984934E-10   9.18984199083427E-09
   12      6      6     7.19399650966778E-07   8.63279581160133E-06
   13      6      7     3.75432376950989E-08   4.88062090036286E-07
   14      6      8     2.40068546675580E-08   3.36095965345811E-07
   14      7      7     1.65717835047788E-11   2.32004969066903E-10
   15      7      8     6.03638853729309E-06   9.05458280593963E-05
   16      8      8     1.28717872388194E-07   2.05948595821111E-06
   17      8      9     1.92865182866016E-09   3.27870810872227E-08
   18      8     10     1.33480837969645E-08   2.40265508345362E-07
   19      9     10     4.14702034016552E-07   7.87933864631449E-06
   20     10     10     7.40212819472976E-07   1.48042563894595E-05
   21     10     11     1.35916189607166E-07   2.85423998175050E-06
   22     10     12     3.42587536356277E-06   7.53692579983809E-05
   23     11     12     1.28653962456674E-09   2.95904113650351E-08
   24     12     12     1.74879533510784E-08   4.19710880425882E-07
   25     12     13     5.85922762288712E-08   1.46480690572178E-06
   26     12     14     4.41772862329619E-09   1.14860944205701E-07
   27     13     14     1.46051009507939E-09   3.94337725671434E-08
   28     14     14     8.15669107574807E-10   2.28387350120946E-08
   29     14     15     4.75650339341542E-10   1.37938598409047E-08
   30     14     16     1.07176456236820E-09   3.21529368710460E-08
   31     15     16     1.38240493924227E-09   4.28545531165103E-08
   32     14     18     5.60364452048594E-09   1.79316624655550E-07
   32     15     17     1.42736082165926E-12   4.56755462930965E-11
   32     16     16     3.34220227266192E-11   1.06950472725181E-09
   33     15     18     9.51504005500289E-15   3.13996321815095E-13
   33     16     17     5.58266472984948E-09   1.84227936085033E-07
   34     16     18     8.33356499251106E-09   2.83341209745376E-07
   35     16     19     1.19221430591933E-10   4.17275007071765E-09
   35     17     18     5.96103811831812E-09   2.08636334141134E-07
   36     16     20     1.92990640563742E-09   6.94766306029471E-08
   36     17     19     1.37042751023301E-18   4.93353903683883E-17
   37     17     20     4.52402282877460E-09   1.67388844664660E-07
   38     18     20     2.55294769311156E-09   9.70120123382392E-08
   39     18     21     8.94932714092466E-10   3.49023758496062E-08
   39     19     20     3.16148727435176E-12   1.23298003699719E-10
   40     18     22     1.53171960687636E-09   6.12687842750542E-08
   41     19     22     2.72734136330514E-09   1.11820995895511E-07
   42     18     24     2.91585823743943E-08   1.22466045972456E-06
   42     19     23     1.24489011178072E-12   5.22853846947903E-11
   42     20     22     8.50447100067054E-10   3.57187782028163E-08
   43     20     23     7.84596166393200E-09   3.37376351549076E-07
   44     20     24     7.97121880221367E-09   3.50733627297401E-07
   45     20     25     2.02079353892552E-09   9.09357092516486E-08
   45     21     24     1.49623700402393E-08   6.73306651810768E-07
   46     20     26     1.14209056918949E-08   5.25361661827165E-07
   46     22     24     5.72534243775895E-19   2.63365752136912E-17
   47     22     25     4.55347967477784E-09   2.14013544714558E-07
   48     20     28     5.02090504343384E-09   2.41003442084824E-07
   48     21     27     8.64103755813798E-13   4.14769802790623E-11
   48     22     26     1.66638136696364E-10   7.99863056142547E-09
   49     22     27     5.01930543097390E-10   2.45945966117721E-08
   50     22     28     1.49934426123471E-09   7.49672130617357E-08
   51     23     28     1.76956891528735E-09   9.02480146796551E-08
   52     24     28     3.24463943167658E-09   1.68721250447182E-07
   53     24     29     1.01842429821756E-09   5.39764878055305E-08
   54     24     30     8.23707552336277E-10   4.44802078261590E-08
   55     25     30     2.85126413830870E-10   1.56819527606978E-08
   56     26     30     5.52699296868860E-10   3.09511606246561E-08
   57     26     31     1.04031342963060E-09   5.92978654889440E-08
   58     26     32     8.99534563048026E-10   5.21730046567855E-08
   59     26     33     3.73166828085291E-13   2.20168428570322E-11
   59     27     32     7.97612685094872E-10   4.70591484205974E-08
   60     26     34     6.73113375632003E-10   4.03868025379202E-08
   60     27     33     2.23733386673852E-16   1.34240032004311E-14
   60     28     32     2.09601412918117E-17   1.25760847750870E-15
   61     28     33     6.92825876474934E-10   4.22623784649710E-08
   62     28     34     1.87641022431204E-09   1.16337433907346E-07
   63     28     35     2.00407475639079E-09   1.26256709652620E-07
   63     29     34     1.89000372707566E-11   1.19070234805767E-09
   64     28     36     1.22446865169159E-09   7.83659937082616E-08
