#               time[s]          Temperature [GK]                tau_ga [s]                tau_ag [s]                tau_ng [s]                tau_gn [s]                tau_pg [s]                tau_gp [s]                tau_np [s]                tau_pn [s]                tau_an [s]                tau_na [s]                tau_ap [s]                tau_pa [s]              tau_beta [s]             tau_alpha [s]             tau_nfiss [s]             tau_sfiss [s]             tau_bfiss [s]
 1.0734369013361534E-04    6.9839641175077798E+00    5.0246822029149728E+06    5.0004777618285865E+06    7.6106717039023636E-12    7.6361308554522962E-12    5.4278680426224638E+06    5.4051688095277268E+06    1.8837972031150638E+01    1.8765885697608194E+01    1.1835670412844992E+01    1.1944575527236605E+01    5.8281698236863452E+11    5.8126832680804456E+11    7.8196275475676271E-04    1.0391463310159808E+17    1.0391463310159808E+17    1.0391463310159808E+17    1.0391463310159808E+17
 1.0734369015802392E-04    6.9839641168297133E+00    5.0252163037267951E+06    5.0071483368575629E+06    7.6313300084751188E-12    7.6412553399118036E-12    5.4267497407425800E+06    5.4064712973092189E+06    1.8831000644862844E+01    1.8762121867305311E+01    1.1851405872211510E+01    1.1950564105261398E+01    5.8269304327282251E+11    5.8204511550140369E+11    7.8195880410193285E-04    1.0391463310159806E+17    1.0391463310159806E+17    1.0391463310159806E+17    1.0391463310159806E+17
 1.0734369024790171E-04    6.9839641143329212E+00    5.0264210059783412E+06    5.0094654615306705E+06    7.6464565029015546E-12    7.6449286668045399E-12    5.4221984341992447E+06    5.4095852516778503E+06    1.8802054421953400E+01    1.8746481043461120E+01    1.1856851057524290E+01    1.1958022420412739E+01    5.8220561432581311E+11    5.8231467415557324E+11    7.8195542190727168E-04    1.0391463310159808E+17    1.0391463310159808E+17    1.0391463310159808E+17    1.0391463310159808E+17
 1.0734369220878270E-04    6.9839640598599475E+00    5.0348312929868009E+06    5.0093798595348001E+06    7.6431315139162286E-12    7.6429262815385565E-12    5.4082359478484914E+06    5.4196889106897805E+06    1.8712964685348762E+01    1.8698289387066961E+01    1.1856653850316777E+01    1.1957560504685242E+01    5.8072915985269421E+11    5.8230278247193945E+11    7.8195386949039900E-04    1.0391463310159808E+17    1.0391463310159808E+17    1.0391463310159808E+17    1.0391463310159808E+17
 1.0734371151181474E-04    6.9839635236246922E+00    5.0361809403863903E+06    5.0091736470125634E+06    7.6427141166106836E-12    7.6427142796131874E-12    5.4079413867141865E+06    5.4205210564601095E+06    1.8709349093803869E+01    1.8697275451542495E+01    1.1856164953850421E+01    1.1955826195845059E+01    5.8070012617800806E+11    5.8227866217472278E+11    7.8195382882470391E-04    1.0391463310159806E+17    1.0391463310159806E+17    1.0391463310159806E+17    1.0391463310159806E+17
 1.0734427728057687E-04    6.9839478066721243E+00    5.0365067988516018E+06    5.0171305775147555E+06    7.6426315706421736E-12    7.6426317759242680E-12    5.4148279250003258E+06    5.4206507614317574E+06    1.8709909754984654E+01    1.8721107769179646E+01    1.1874962611819521E+01    1.1956580029229054E+01    5.8144664991051917E+11    5.8321656149896521E+11    7.8195391594635506E-04    1.0391463310159698E+17    1.0391463310159698E+17    1.0391463310159698E+17    1.0391463310159698E+17
 1.0736238188096532E-04    6.9834448810350116E+00    5.0470722103743758E+06    5.0528033537032790E+06    7.6399930002149455E-12    7.6399932053528633E-12    5.4461613863322912E+06    5.4247620865557538E+06    1.8727540237915186E+01    1.8830179141693236E+01    1.1958254475927680E+01    1.1981321686536639E+01    5.8503837619356372E+11    5.8778184457401941E+11    7.8195669594230942E-04    1.0391463310153880E+17    1.0391463310153880E+17    1.0391463310153880E+17    1.0391463310153880E+17
 1.0768263517234005E-04    6.9745541125070369E+00    5.2380579331477713E+06    5.2292547213731976E+06    7.5936984906693015E-12    7.5936986932709898E-12    5.6090583999785222E+06    5.5041046076100515E+06    1.9061117258070436E+01    1.9406832126029098E+01    1.2354809311993218E+01    1.2427747201119443E+01    6.0667683764920654E+11    6.1600825962266699E+11    7.8200585949916477E-04    1.0391463310136086E+17    1.0391463310136086E+17    1.0391463310136086E+17    1.0391463310136086E+17
 1.0834941375667640E-04    6.9560786881483789E+00    5.6620291965316348E+06    5.6205490152497338E+06    7.4995515343739520E-12    7.4995517318442916E-12    5.9817673239539536E+06    5.7080444254783122E+06    1.9884716392468476E+01    2.0725921070621727E+01    1.3231195550766449E+01    1.3413673424684182E+01    6.5619001280627576E+11    6.7958255445390527E+11    7.8210815163497606E-04    1.0391463310230090E+17    1.0391463310230090E+17    1.0391463310230090E+17    1.0391463310230090E+17
 1.0942463010807268E-04    6.9263985602842659E+00    6.4278393316861046E+06    6.3283881956827436E+06    7.3538178431235872E-12    7.3538180327754916E-12    6.6874394237140100E+06    6.1429478275822066E+06    2.1575672260889196E+01    2.3223335839015181E+01    1.4807123159566242E+01    1.5178297204211715E+01    7.5020741530871399E+11    7.9769357180973157E+11    7.8227291924874015E-04    1.0391463310041000E+17    1.0391463310041000E+17    1.0391463310041000E+17    1.0391463310041000E+17
