#                               Top nuclear energy producers for each reaction given in erg/g/s                                                                                                                                                                                                                                                                                                                                                                                                                                                  Top nuclear energy consumers for each reaction given in erg/g/s                                                                                                                                                                                                                                                                                                                                                                                                                             |     Top nuclear energy producers for each isotope given in erg/g/s                                                                                                                                                                                         Top nuclear energy consumers for each isotope given in erg/g/s
#    Time[s]   Etot[erg/g/s]    Reaction_1                       Reaction_2                       Reaction_3                       Reaction_4                       Reaction_5                       Reaction_6                       Reaction_7                       Reaction_8                       Reaction_9                       Reaction_10                           Ereac_1        Ereac_2        Ereac_3        Ereac_4        Ereac_5        Ereac_6        Ereac_7        Ereac_8        Ereac_9        Ereac_10         Reaction_1                       Reaction_2                       Reaction_3                       Reaction_4                       Reaction_5                       Reaction_6                       Reaction_7                       Reaction_8                       Reaction_9                       Reaction_10                          Ereac_1        Ereac_2        Ereac_3        Ereac_4        Ereac_5        Ereac_6        Ereac_7        Ereac_8        Ereac_9        Ereac_10         |      Iso1    Iso2    Iso3    Iso4    Iso5    Iso6    Iso7    Iso8    Iso9   Iso10        Eiso_1         Eiso_2         Eiso_3         Eiso_4         Eiso_5         Eiso_6         Eiso_7         Eiso_8         Eiso_9         Eiso_10           Iso1    Iso2    Iso3    Iso4    Iso5    Iso6    Iso7    Iso8    Iso9   Iso10        Eiso_1         Eiso_2         Eiso_3         Eiso_4         Eiso_5         Eiso_6         Eiso_7         Eiso_8         Eiso_9         Eiso_10
  2.3259E-05      6.1853E+21    ge112 => as112                   ti80 => v80                      ni98 => cu98                     ge110 => as110                   cr86 => mn86                     zn104 => ga104                   se117 => br117                   fe92 => co92                     ca72 => sc72                     se116 => br116                        4.8665E+21     2.8532E+20     2.1985E+20     1.5389E+20     1.3229E+20     1.1577E+20     1.0211E+20     9.1797E+19     5.5215E+19     4.1733E+19       p44 => s44                       al39 => si39                     be10 => b10                      p + p => d                       p + p => d                       c16 => n16                       fe76 => n + n + co74             f25 => n + ne24                  ar52 => n + n + k50              mo128 => n + tc127                   1.7268E-53     8.7038E-52     4.1329E-18     5.8154E-17     4.6441E-11     1.2709E-07     8.8206E-07     2.1318E-06     3.4525E-06     3.6463E-06       |         n   ge112    ni99    ni98   zn105    fe92    ti80   zn104   ge111    cr86        7.0536E+21     1.7459E+20     1.0428E+20     5.9196E+19     3.2224E+19     3.0210E+19     1.7816E+19     1.7476E+19     1.2489E+19     1.0226E+19       se118   as115   se117   se116   as114   ge110   br119   kr124   kr123   sr130       -9.2041E+20    -2.1096E+20    -1.5858E+20    -2.3511E+19    -1.9512E+19    -9.8319E+18    -6.7073E+18    -3.1234E+18    -2.7069E+18    -2.5292E+18
  2.3261E-05      6.1784E+21    ge112 => as112                   ti80 => v80                      ni98 => cu98                     ge110 => as110                   cr86 => mn86                     zn104 => ga104                   se117 => br117                   fe92 => co92                     ca72 => sc72                     se116 => br116                        4.8665E+21     2.8527E+20     2.1983E+20     1.5389E+20     1.3227E+20     1.1577E+20     1.0212E+20     9.1791E+19     5.5208E+19     4.1736E+19       p44 => s44                       al39 => si39                     be10 => b10                      p + p => d                       p + p => d                       c16 => n16                       fe76 => n + n + co74             f25 => n + ne24                  ar52 => n + n + k50              mo128 => n + tc127                   1.7264E-53     8.7017E-52     4.1318E-18     5.8127E-17     4.6420E-11     1.2705E-07     8.8203E-07     2.1312E-06     3.4519E-06     3.6465E-06       |         n   ge112    ni99    ni98   zn105    fe92    ti80   zn104   ge111    cr86        7.0456E+21     1.7474E+20     1.0426E+20     5.9184E+19     3.2223E+19     3.0200E+19     1.7810E+19     1.7477E+19     1.2501E+19     1.0223E+19       se118   as115   se117   se116   as114   ge110   br119   kr124   kr123   sr130       -9.1979E+20    -2.1080E+20    -1.5850E+20    -2.3500E+19    -1.9498E+19    -9.8130E+18    -6.7030E+18    -3.1012E+18    -2.7024E+18    -2.5252E+18
  2.3265E-05      6.1647E+21    ge112 => as112                   ti80 => v80                      ni98 => cu98                     ge110 => as110                   cr86 => mn86                     zn104 => ga104                   se117 => br117                   fe92 => co92                     ca72 => sc72                     se116 => br116                        4.8664E+21     2.8519E+20     2.1981E+20     1.5389E+20     1.3224E+20     1.1576E+20     1.0213E+20     9.1778E+19     5.5194E+19     4.1740E+19       p44 => s44                       al39 => si39                     be10 => b10                      p + p => d                       p + p => d                       c16 => n16                       fe76 => n + n + co74             f25 => n + ne24                  ar52 => n + n + k50              mo128 => n + tc127                   1.7256E-53     8.6975E-52     4.1294E-18     5.8074E-17     4.6378E-11     1.2698E-07     8.8197E-07     2.1300E-06     3.4509E-06     3.6470E-06       |         n   ge112    ni99    ni98   zn105    fe92    ti80   zn104   ge111    cr86        7.0298E+21     1.7502E+20     1.0422E+20     5.9160E+19     3.2220E+19     3.0180E+19     1.7797E+19     1.7478E+19     1.2523E+19     1.0217E+19       se118   as115   se117   se116   as114   ge110   br119   kr124   kr123   sr130       -9.1858E+20    -2.1048E+20    -1.5834E+20    -2.3478E+19    -1.9472E+19    -9.7755E+18    -6.6946E+18    -3.0573E+18    -2.6935E+18    -2.5173E+18
  2.3273E-05      6.1375E+21    ge112 => as112                   ti80 => v80                      ni98 => cu98                     ge110 => as110                   cr86 => mn86                     zn104 => ga104                   se117 => br117                   fe92 => co92                     ca72 => sc72                     se116 => br116                        4.8661E+21     2.8502E+20     2.1976E+20     1.5390E+20     1.3217E+20     1.1574E+20     1.0215E+20     9.1753E+19     5.5165E+19     4.1750E+19       p44 => s44                       al39 => si39                     be10 => b10                      p + p => d                       p + p => d                       c16 => n16                       fe76 => n + n + co74             f25 => n + ne24                  ar52 => n + n + k50              mo128 => n + tc127                   1.7240E-53     8.6891E-52     4.1247E-18     5.7967E-17     4.6294E-11     1.2682E-07     8.8185E-07     2.1276E-06     3.4488E-06     3.6480E-06       |         n   ge112    ni99    ni98   zn105    fe92    ti80   zn104   ge111    cr86        6.9985E+21     1.7559E+20     1.0413E+20     5.9113E+19     3.2216E+19     3.0142E+19     1.7772E+19     1.7481E+19     1.2567E+19     1.0204E+19       se118   as115   se117   se116   as114   ge110   br119   kr124   kr123   sr130       -9.1617E+20    -2.0986E+20    -1.5802E+20    -2.3436E+19    -1.9421E+19    -9.7014E+18    -6.6779E+18    -2.9706E+18    -2.6760E+18    -2.5016E+18
  2.3290E-05      6.0846E+21    ge112 => as112                   ti80 => v80                      ni98 => cu98                     ge110 => as110                   cr86 => mn86                     zn104 => ga104                   se117 => br117                   fe92 => co92                     ca72 => sc72                     se116 => br116                        4.8656E+21     2.8469E+20     2.1967E+20     1.5391E+20     1.3204E+20     1.1570E+20     1.0219E+20     9.1703E+19     5.5108E+19     4.1769E+19       p44 => s44                       al39 => si39                     be10 => b10                      p + p => d                       p + p => d                       c16 => n16                       fe76 => n + n + co74             f25 => n + ne24                  ar52 => n + n + k50              mo128 => n + tc127                   1.7208E-53     8.6724E-52     4.1153E-18     5.7755E-17     4.6127E-11     1.2652E-07     8.8160E-07     2.1227E-06     3.4447E-06     3.6500E-06       |         n   ge112    ni99    ni98   zn105    fe92    ti80   zn104   ge111    cr86        6.9375E+21     1.7671E+20     1.0397E+20     5.9020E+19     3.2206E+19     3.0065E+19     1.7723E+19     1.7487E+19     1.2652E+19     1.0178E+19       se118   as115   se117   se116   as114   ge110   br119   kr124   kr123   sr130       -9.1148E+20    -2.0865E+20    -1.5739E+20    -2.3353E+19    -1.9321E+19    -9.5566E+18    -6.6454E+18    -2.8011E+18    -2.6416E+18    -2.4710E+18
  2.3323E-05      5.9831E+21    ge112 => as112                   ti80 => v80                      ni98 => cu98                     ge110 => as110                   cr86 => mn86                     zn104 => ga104                   se117 => br117                   fe92 => co92                     ca72 => sc72                     se116 => br116                        4.8646E+21     2.8402E+20     2.1948E+20     1.5392E+20     1.3178E+20     1.1563E+20     1.0226E+20     9.1602E+19     5.4995E+19     4.1806E+19       p44 => s44                       al39 => si39                     be10 => b10                      p + p => d                       p + p => d                       c16 => n16                       fe76 => n + n + co74             f25 => n + ne24                  ar52 => n + n + k50              mo128 => n + tc127                   1.7145E-53     8.6390E-52     4.0965E-18     5.7332E-17     4.5795E-11     1.2591E-07     8.8111E-07     2.1131E-06     3.4365E-06     3.6539E-06       |         n   ge112    ni99    ni98   zn105    fe92    ti80   zn104   ge111    cr86        6.8207E+21     1.7885E+20     1.0365E+20     5.8842E+19     3.2187E+19     2.9919E+19     1.7628E+19     1.7497E+19     1.2816E+19     1.0129E+19       se118   as115   se117   se116   as114   ge110   br119   kr123   kr124   sr130       -9.0250E+20    -2.0632E+20    -1.5620E+20    -2.3195E+19    -1.9129E+19    -9.2788E+18    -6.5832E+18    -2.5759E+18    -2.4763E+18    -2.4122E+18
  2.3388E-05      5.7955E+21    ge112 => as112                   ti80 => v80                      ni98 => cu98                     ge110 => as110                   cr86 => mn86                     zn104 => ga104                   se117 => br117                   fe92 => co92                     ca72 => sc72                     se116 => br116                        4.8626E+21     2.8270E+20     2.1911E+20     1.5396E+20     1.3127E+20     1.1549E+20     1.0242E+20     9.1404E+19     5.4770E+19     4.1880E+19       p44 => s44                       al39 => si39                     be10 => b10                      p + p => d                       p + p => d                       c16 => n16                       fe76 => n + n + co74             f25 => n + ne24                  ar52 => n + n + k50              mo128 => n + tc127                   1.7020E-53     8.5729E-52     4.0593E-18     5.6496E-17     4.5137E-11     1.2471E-07     8.8011E-07     2.0941E-06     3.4202E-06     3.6613E-06       |         n   ge112    ni99    ni98   zn105    fe92   zn104    ti80   ge111    cr86        6.6046E+21     1.8281E+20     1.0305E+20     5.8509E+19     3.2150E+19     2.9647E+19     1.7516E+19     1.7448E+19     1.3121E+19     1.0037E+19       se118   as115   se117   se116   as114   ge110   br119   kr123   sr130   se115       -8.8587E+20    -2.0201E+20    -1.5399E+20    -2.2903E+19    -1.8774E+19    -8.7634E+18    -6.4684E+18    -2.4540E+18    -2.3034E+18    -2.1450E+18
  2.3519E-05      5.4668E+21    ge112 => as112                   ti80 => v80                      ni98 => cu98                     ge110 => as110                   cr86 => mn86                     zn104 => ga104                   se117 => br117                   fe92 => co92                     ca72 => sc72                     se116 => br116                        4.8584E+21     2.8010E+20     2.1838E+20     1.5402E+20     1.3026E+20     1.1520E+20     1.0271E+20     9.1013E+19     5.4331E+19     4.2025E+19       p44 => s44                       al39 => si39                     be10 => b10                      p + p => d                       p + p => d                       c16 => n16                       fe76 => n + n + co74             f25 => n + ne24                  ar52 => n + n + k50              mo128 => n + tc127                   1.6774E-53     8.4428E-52     3.9860E-18     5.4859E-17     4.3847E-11     1.2233E-07     8.7806E-07     2.0566E-06     3.3878E-06     3.6747E-06       |         n   ge112    ni99    ni98   zn105    fe92   zn104    ti80   ge111    cr86        6.2260E+21     1.8979E+20     1.0198E+20     5.7917E+19     3.2077E+19     2.9163E+19     1.7548E+19     1.7124E+19     1.3655E+19     9.8699E+18       se118   as115   se117   se116   as114   ge110   br119   kr123   sr130   se115       -8.5673E+20    -1.9443E+20    -1.5014E+20    -2.2397E+19    -1.8150E+19    -7.8552E+18    -6.2676E+18    -2.2400E+18    -2.1120E+18    -2.0961E+18
  2.3781E-05      4.9342E+21    ge112 => as112                   ti80 => v80                      ni98 => cu98                     ge110 => as110                   cr86 => mn86                     zn104 => ga104                   se117 => br117                   fe92 => co92                     ca72 => sc72                     se116 => br116                        4.8494E+21     2.7509E+20     2.1694E+20     1.5412E+20     1.2830E+20     1.1462E+20     1.0328E+20     9.0254E+19     5.3482E+19     4.2303E+19       p44 => s44                       al39 => si39                     be10 => b10                      p + p => d                       p + p => d                       c16 => n16                       fe76 => n + n + co74             f25 => n + ne24                  ar52 => n + n + k50              mo128 => n + tc127                   1.6295E-53     8.1902E-52     3.8437E-18     5.1724E-17     4.1368E-11     1.1774E-07     8.7381E-07     1.9841E-06     3.3243E-06     3.6971E-06       |         n   ge112    ni99    ni98   zn105    fe92   zn104    ti80   ge111    cr86        5.6126E+21     2.0118E+20     1.0015E+20     5.6929E+19     3.1932E+19     2.8364E+19     1.7592E+19     1.6569E+19     1.4524E+19     9.5853E+18       se118   as115   se117   se116   as114   ge110   br119   se115   kr123   br118       -8.0943E+20    -1.8208E+20    -1.4392E+20    -2.1585E+19    -1.7134E+19    -6.3683E+18    -5.9430E+18    -2.0177E+18    -1.8912E+18    -1.8269E+18
  2.4306E-05      4.1611E+21    ge112 => as112                   ti80 => v80                      ni98 => cu98                     ge110 => as110                   cr86 => mn86                     zn104 => ga104                   se117 => br117                   fe92 => co92                     ca72 => sc72                     se116 => br116                        4.8299E+21     2.6558E+20     2.1413E+20     1.5425E+20     1.2457E+20     1.1346E+20     1.0435E+20     8.8799E+19     5.1881E+19     4.2831E+19       p44 => s44                       al39 => si39                     be10 => b10                      p + p => d                       p + p => d                       c16 => n16                       fe76 => n + n + co74             f25 => n + ne24                  ar52 => n + n + k50              mo128 => n + tc127                   1.5386E-53     7.7123E-52     3.5750E-18     4.5974E-17     3.6797E-11     1.0910E-07     8.6488E-07     1.8474E-06     3.2017E-06     3.7293E-06       |         n   ge112    ni99    ni98   zn105    fe92   zn104   ge111    ti80    cr86        4.7223E+21     2.1789E+20     9.7252E+19     5.5415E+19     3.1646E+19     2.7157E+19     1.7635E+19     1.5791E+19     1.5686E+19     9.1339E+18       se118   as115   se117   se116   as114   br119   ge110   se115   br118   kr123       -7.4052E+20    -1.6396E+20    -1.3498E+20    -2.0434E+19    -1.5645E+19    -5.4738E+18    -4.1700E+18    -1.9062E+18    -1.7267E+18    -1.3797E+18
