Epsilon_alpha,Time [Days]
9.646287035951957e-76,1.2940472487064305e-05
9.646287034860016e-76,1.2963244808824098e-05
9.646287033766156e-76,1.2986057204749563e-05
9.646287032670368e-76,1.300890974536222e-05
9.646287031572654e-76,1.3031802501307695e-05
9.646287030473006e-76,1.3054735543355928e-05
9.646287029371422e-76,1.3077708942401404e-05
9.646287028267902e-76,1.3100722769463359e-05
9.646287027162438e-76,1.3123777095686012e-05
9.64628702605503e-76,1.3146871992338781e-05
9.646287024945675e-76,1.31700075308165e-05
9.646287023834365e-76,1.3193183782639642e-05
9.646287022721099e-76,1.321640081945454e-05
9.646287021605875e-76,1.323965871303361e-05
9.646287020488689e-76,1.3262957535275567e-05
9.646287019369536e-76,1.3286297358205655e-05
9.646287018248413e-76,1.3309678253975865e-05
9.646287017125321e-76,1.3333100294865165e-05
9.646287016000248e-76,1.3356563553279704e-05
9.646287014873199e-76,1.3380068101753067e-05
9.646287013744164e-76,1.3403614012946468e-05
9.646287012613141e-76,1.3427201359648992e-05
9.646287011480131e-76,1.3450830214777823e-05
9.646287010345124e-76,1.3474500651378453e-05
9.646287009208121e-76,1.3498212742624927e-05
9.646287008069118e-76,1.3521966561820048e-05
9.64628700692811e-76,1.3545762182395629e-05
9.646287005785094e-76,1.3569599677912696e-05
9.646287004640065e-76,1.3593479122061734e-05
9.646287003493023e-76,1.3617400588662902e-05
9.646287002343962e-76,1.364136415166626e-05
9.646287001192881e-76,1.3665369885152018e-05
9.646287000039771e-76,1.3689417863330738e-05
9.646286998884631e-76,1.3713508160543584e-05
9.646286997727462e-76,1.3737640851262537e-05
9.646286996568255e-76,1.3761816010090635e-05
9.646286995407008e-76,1.3786033711762202e-05
9.646286994243717e-76,1.3810294031143078e-05
9.646286993078379e-76,1.3834597043230844e-05
9.646286991910992e-76,1.3858942823155068e-05
9.646286990741548e-76,1.388333144617752e-05
9.646286989570046e-76,1.3907762987692426e-05
6.4959400201529786e-24,1.393223752322668e-05
4.177867989121758e-23,1.3956755128440083e-05
9.186708296784969e-23,1.3981315879125591e-05
1.6114247445578037e-22,1.4005919851209534e-05
2.548389032976542e-22,1.403056712075185e-05
3.7991629570173775e-22,1.4055257763946333e-05
2.6476963267545715e-14,1.4079991857120857e-05
1.3670175055835253e-13,1.4104769476737618e-05
1.932875701155853e-13,1.4129590699393362e-05
2.641536815011081e-13,1.4154455601819638e-05
3.5762043940011106e-13,1.4179364260883017e-05
4.805287072379405e-13,1.4204316753585346e-05
6.404372894207198e-13,1.4229313157063968e-05
8.47289674055203e-13,1.4254353548591974e-05
1.113267561015367e-12,1.4279438005578445e-05
1.4528422994774002e-12,1.4304566605568676e-05
1.887023061582408e-12,1.4329739426244432e-05
2.433683552255115e-12,1.435495654542417e-05
3.117448674235191e-12,1.43802180410633e-05
3.979326643752903e-12,1.4405523991254409e-05
5.531880463487938e-12,1.4430874474227511e-05
1.3787072209127427e-11,1.4456269568350296e-05
1.9606330479513343e-11,1.448170935212835e-05
2.531962742526538e-11,1.4507193904205418e-05
3.181968466935319e-11,1.453272330336364e-05
3.9599313130727264e-11,1.4558297628523798e-05
4.893597924468166e-11,1.4583916958745548e-05
6.029143861349529e-11,1.460958137322768e-05
7.392765229941363e-11,1.4635290951308356e-05
9.033116496878456e-11,1.4661045772465353e-05
1.100444157672951e-10,1.468684591631631e-05
1.335925867538107e-10,1.471269146261898e-05
1.615491218622967e-10,1.4738582491271468e-05
1.946628102545085e-10,1.4764519082312483e-05
2.3377901500434404e-10,1.479050131592158e-05
3.232924998438936e-10,1.4816529272419422e-05
4.361159761959654e-10,1.4842603032268005e-05
5.395863704966046e-10,1.486872267607093e-05
6.493537394489971e-10,1.4894888284573638e-05
7.728426111453112e-10,1.492109993866367e-05
9.14642767727871e-10,1.49473577193709e-05
1.0785206392028676e-09,1.4973661707867803e-05
1.2680380095167527e-09,1.5000011985469699e-05
1.4869461435913373e-09,1.5026408633635006e-05
1.7394271526239743e-09,1.5052851733965486e-05
2.0306212314039034e-09,1.5079341368206507e-05
2.3662331427349618e-09,1.5105877618247282e-05
2.7522640969113136e-09,1.5132460566121147e-05
3.192147528587628e-09,1.515909029400578e-05
3.6949052020583576e-09,1.5185766884223479e-05
4.27117347969593e-09,1.5212490419241418e-05
4.92459889352932e-09,1.5239260981671887e-05
5.664819913131932e-09,1.5266078654272558e-05
6.511135127484252e-09,1.5292943519946738e-05
7.466073267600425e-09,1.5319855661743622e-05
8.54151518262205e-09,1.534681516285856e-05
9.762790793490705e-09,1.5373822106633295e-05
1.1138255890356706e-08,1.5400876576556246e-05
1.547818863646265e-08,1.5427978656262745e-05
2.126936934102248e-08,1.545512842953531e-05
2.7413917472563516e-08,1.5482325980303886e-05
3.3996262290243026e-08,1.5509571392646126e-05
4.107779969053768e-08,1.5536864750787638e-05
4.8796610539826986e-08,1.5564206139102243e-05
5.7456243798947446e-08,1.5591595642112253e-05
6.895218109018332e-08,1.5619033344488707e-05
5.016985692333828e-06,1.5646519331051652e-05
9.978922783387028e-06,1.56740536867704e-05
1.4774641593450627e-05,1.570163649676379e-05
1.956634171694501e-05,1.5729267846300452e-05
2.4503350378742722e-05,1.5756947820799063e-05
0.0001361432417041973,1.5784676505828624e-05
0.00045226254781338785,1.5812453987108717e-05
0.0005763679876796821,1.5840280350509765e-05
0.0006682244051092187,1.586815568205332e-05
0.0007592868653528426,1.5896080067912293e-05
0.000857284188993847,1.592405359441125e-05
0.0009661142253831414,1.5952076348026668e-05
0.0010860101375921732,1.5980148415387205e-05
0.0012197650090125841,1.6008269883273962e-05
0.001366443879168526,1.603644083862076e-05
0.0015299287567254744,1.6064661368514388e-05
0.001709520924716978,1.6092931560194917e-05
0.0019080017964447134,1.612125150105592e-05
0.0021279984260194444,1.6149621278644766e-05
0.0023688410504038135,1.617804098066289e-05
0.002633210055415373,1.620651069496606e-05
0.0029258989908405343,1.6235030509564655e-05
0.0032453419174950753,1.6263600512623928e-05
0.0035946163195009918,1.6292220792464284e-05
0.003980280296351794,1.632089143756155e-05
0.004402134987874465,1.6349612536547257e-05
0.004862205857667202,1.6378384178208903e-05
0.005363535762700467,1.640720645149023e-05
0.005913733577960495,1.6436079445491506e-05
0.006513827677899963,1.646500324946979e-05
0.0071660768196196625,1.6493977952839223e-05
0.007874277079838473,1.652300364517128e-05
0.008642442563255926,1.6552080416195072e-05
0.009474814886985048,1.6581208355797614e-05
0.01038484590077971,1.6610387554024095e-05
0.011370211340633119,1.663961810107817e-05
0.01243552171820593,1.6668900087322228e-05
0.013586196849140697,1.6698233603277677e-05
0.01482793362021072,1.672761873962522e-05
0.016168718084645817,1.675705558720514e-05
0.017624855441982595,1.6786544237017582e-05
0.01919260071123788,1.6816084780222823e-05
0.02087901625995618,1.6845677308141564e-05
0.025168095496254254,1.6875321912255218e-05
0.028495858949993378,1.6905018684206175e-05
0.030956036052281224,1.6934767715798093e-05
0.03354724452904665,1.6964569098996195e-05
0.03631977215097306,1.6994422925927535e-05
0.03928670261334951,1.702432928888129e-05
0.04245946031689872,1.7054288280309048e-05
0.045849783391516054,1.7084299992825084e-05
0.04950155814267788,1.711436451920666e-05
0.05339943768499779,1.7144481952394308e-05
0.05755668558653581,1.717465238549211e-05
0.06198737877798453,1.7204875911767983e-05
0.066706180570822,1.7235152624653984e-05
0.07176092792735583,1.7265482617746597e-05
0.0771500051211323,1.7295865984806992e-05
0.08288943293184664,1.7326302819761355e-05
0.08899284607096114,1.735679321670116e-05
0.095479696484372,1.7387337269883454e-05
0.10236994531453966,1.741793507373116e-05
0.10968424193351871,1.7448586722833363e-05
0.11748859034438107,1.7479292311945597e-05
0.12576716614049274,1.751005193599016e-05
0.1345415837793173,1.7540865690056378e-05
0.14383607257803616,1.7571733669400916e-05
0.15367576050794093,1.760265596944807e-05
0.16408669681110732,1.763363268579007e-05
0.17519316969400076,1.7664663914187348e-05
0.1869378216974255,1.7695749750568873e-05
0.1993527048584129,1.7726890291032407e-05
0.2124704121461168,1.7758085631844845e-05
0.22632450119707992,1.7789335869442473e-05
0.24096803882568613,1.782064110043129e-05
0.25641149799149676,1.7852001421587296e-05
0.2726920790968138,1.78834169298568e-05
0.2898581209591325,1.7914887722356712e-05
0.3079280168989613,1.7946413896374846e-05
0.32712129795710754,1.797799554937022e-05
0.34730552436629664,1.800963277897336e-05
0.3685227042263785,1.80413256829866e-05
0.3908164064897443,1.807307435938438e-05
0.4142316700268602,1.8104878906313558e-05
0.4388150641261186,1.8136739422093704e-05
0.46463073515123243,1.816865600521741e-05
0.491941473701704,1.82006287543506e-05
0.520588806414823,1.8232657768332807e-05
0.5506266453596003,1.8264743146177526e-05
0.5821106888525925,1.8296884987072478e-05
0.6150984701731759,1.8329083390379935e-05
0.6496494072200312,1.836133845563702e-05
0.6858248531169565,1.8393650282556032e-05
0.723853426969283,1.8426018971024722e-05
0.7637784962818427,1.845844462110664e-05
0.8055458395684584,1.849092733304141e-05
0.8492258018079419,1.852346720724507e-05
0.8948909389357181,1.8556064344310353e-05
0.9426160741172875,1.858871884500702e-05
0.9924783549962963,1.8621430810282166e-05
1.0445573119176716,1.8654200341260523e-05
1.0990868603231878,1.868702753924479e-05
1.1562169837019323,1.871991250571593e-05
1.215840945172026,1.8752855342333483e-05
1.2780491235218145,1.8785856150935903e-05
1.3429899545013464,1.881891503354084e-05
1.4106730138476822,1.8852032092345483e-05
1.48119564846561,1.8885207429726864e-05
1.5546604050501205,1.891844114824217e-05
1.631527352039646,1.8951733350629072e-05
1.7118010170399158,1.898508413980603e-05
1.7953513423875425,1.9018493618872624e-05
1.8823397801847968,1.905196189110986e-05
1.972796872109362,1.90854890599805e-05
2.066838188168137,1.911907522912937e-05
2.1645977771431983,1.91527205023837e-05
2.2670216999516697,1.9186424983753422e-05
2.3734454764879067,1.9220188777431508e-05
2.4839986871801365,1.9254011987794277e-05
2.5988145027252147,1.928789471940174e-05
2.718029792486628,1.93218370769979e-05
2.8417852186479733,1.9355839165511094e-05
2.970581732058724,1.9389901090054298e-05
3.104838689686328,1.942402295592548e-05
3.2441344522617928,1.9458204868607883e-05
3.3886267502805407,1.9492446933770408e-05
3.538477524631364,1.9526749257267885e-05
3.6938530200829733,1.956111194514144e-05
3.8549238799649124,1.95955351036188e-05
4.022106926098574,1.9630018839114622e-05
4.196192140252542,1.9664563258230845e-05
4.376566352996009,1.9699168467756993e-05
4.563419718012989,1.973383457467052e-05
4.756947260558509,1.9768561686137134e-05
4.957348978633887,1.980334990951113e-05
5.164829945389777,1.983819935233572e-05
5.379600412755566,1.9873110122343374e-05
5.602399520179628,1.990808232745615e-05
5.833629298051093,1.9943116075786006e-05
6.0728661854509856,1.9978211475635175e-05
6.3203429370656155,2.0013368635496467e-05
6.576297999428893,2.004858766405361e-05
6.840975621364479,2.00838686701816e-05
7.115277775929849,2.011921176294703e-05
7.399022507733083,2.0154617051608418e-05
7.694530444275326,2.0190084645616554e-05
7.998589350818431,2.0225614654614834e-05
8.311377463050409,2.0261207188439614e-05
8.637155448864114,2.0296862357120524e-05
8.973699031381665,2.033258027088083e-05
9.319855315074538,2.036836104013776e-05
9.676464669300412,2.040420477550286e-05
10.048351529263618,2.044011158778231e-05
10.430799150555101,2.047608158797731e-05
10.824030223212851,2.0512114887284368e-05
11.230742548061992,2.05482115970957e-05
11.652595805904859,2.058437182899953e-05
12.086274202625473,2.0620595694780452e-05
12.53202907396577,2.0656883306419792e-05
12.994143024229784,2.069323477609592e-05
13.471659747951762,2.0729650216184623e-05
13.96239504960696,2.076612973925944e-05
14.466631451188452,2.0802673458092022e-05
14.989830238162385,2.083928148565246e-05
15.529230697893915,2.0875953935109662e-05
16.083381600648025,2.0912690919831678e-05
16.65259929415929,2.094949255338606e-05
17.24296689511591,2.0986358949540215e-05
17.85102819255871,2.1023290222261762e-05
18.47551992822991,2.1060286485718864e-05
19.116795018159145,2.109734785428061e-05
19.780832734148778,2.1134474442517338e-05
20.4649235761735,2.1171666365201013e-05
21.1672830244741,2.1208923737305574e-05
21.888303406236265,2.1246246674007273e-05
22.63294675985292,2.128363529068507e-05
23.40106332148044,2.132108970292095e-05
24.189455189915506,2.13586100265003e-05
24.9985570413157,2.139619637741226e-05
25.831192921001083,2.1433848871850094e-05
26.691995693855155,2.1471567626211532e-05
27.57525965474773,2.1509352757099146e-05
28.481464854248777,2.1547204381320687e-05
29.411101610158116,2.158512261588947e-05
30.372800319601634,2.162310757802474e-05
31.360488978923936,2.1661159385151996e-05
32.37354332074097,2.1699278154903407e-05
33.412503009359,2.1737464005118127e-05
34.481220184428516,2.177571705384268e-05
35.583637746261005,2.1814037419331344e-05
36.714049812631465,2.1852425220046484e-05
37.8730485896624,2.1890880574658935e-05
39.0619922036042,2.1929403602048365e-05
40.29510135160896,2.196799442130364e-05
41.55658432473042,2.200665315172321e-05
42.84243683213974,2.2045379912815444e-05
44.17931516288729,2.2084174824299037e-05
45.54287155548876,2.2123038006103345e-05
46.935306234600844,2.2161969578368788e-05
48.380021630904636,2.2200969661447197e-05
49.85297998200099,2.224003837590219e-05
51.359200346844894,2.227917584250957e-05
52.918793362879065,2.2318382182257662e-05
54.50888112085838,2.2357657516347697e-05
56.13582342362996,2.2397001966194215e-05
57.819323241871736,2.2436415653425395e-05
59.53437400554391,2.2475898699883474e-05
61.291206074574944,2.2515451227625093e-05
63.10395515443281,2.2555073358921683e-05
64.95192074345054,2.2594765216259858e-05
66.84320893686679,2.263452692234176e-05
68.79514478926258,2.2674358600085485e-05
70.78661478173345,2.2714260372625414e-05
72.81929902584304,2.2754232363312632e-05
74.91816173598995,2.2794274695715287e-05
77.06366666170544,2.283438749361898e-05
79.25464521301708,2.2874570881027152e-05
81.49828073756991,2.2914824982161454e-05
83.91601404693158,2.2955149921462143e-05
86.32751477488918,2.2995545823588464e-05
88.7460146785081,2.3036012813419038e-05
91.22776316133759,2.307655101605223e-05
93.77749720188078,2.3117160556806564e-05
96.3744799494315,2.31578415612211e-05
99.03703316885999,2.3198594155055797e-05
101.77349468736568,2.3239418464291944e-05
104.56052633083397,2.3280314615132524e-05
107.41407066010179,2.3321282734002598e-05
110.34899663346431,2.3362322947549722e-05
113.34329062789222,2.3403435382644314e-05
116.41331894612131,2.344462016638006e-05
119.56173437481586,2.3485877426074295e-05
122.7553034863815,2.3527207289268412e-05
126.06430256599697,2.3568609883728245e-05
129.41519369571196,2.3610085337444467e-05
132.86137539986507,2.3651633778632986e-05
136.38234251037787,2.3693255335735345e-05
139.96354006708202,2.3734950137419104e-05
143.66138697360952,2.377671831257826e-05
147.40672063833372,2.381855999033363e-05
151.26335695937323,2.3860475300033257e-05
155.19580653685404,2.3902464371252804e-05
159.1995558367167,2.3944527333795964e-05
163.3398357046583,2.3986664317694842e-05
167.5108307346647,2.402887545321039e-05
171.8457658968905,2.4071160870832775e-05
176.21159725588168,2.4113520701281803e-05
180.7271396985468,2.4155955075507313e-05
185.29705728760013,2.419846412468959e-05
189.99771238925595,2.424104798023977e-05
194.7794935387342,2.4283706773800243e-05
199.67159156367512,2.4326440637245042e-05
204.67322972910804,2.43692497026803e-05
209.76327766583887,2.4412134102444596e-05
214.9929928458908,2.4455093969109412e-05
220.28768012246783,2.4498129435479534e-05
225.75392450058018,2.4541240634593436e-05
231.26012762853233,2.4584427699723718e-05
236.9715900993149,2.462769076437751e-05
242.72172943933916,2.467102996229688e-05
248.66129170374091,2.4714445427459264e-05
254.66796264002107,2.4757937294077856e-05
260.8390283476028,2.4801505696602037e-05
267.11189135680803,2.4845150769717793e-05
273.52126064022315,2.4888872648348123e-05
280.07024177163095,2.4932671467653463e-05
286.72484626015273,2.4976547363032106e-05
293.5601427991502,2.5020500470120605e-05
300.46704725221554,2.5064530924794203e-05
307.59913198536026,2.5108638863167257e-05
314.7849809386031,2.515282442159366e-05
322.2051607488084,2.5197087736667255e-05
329.7025957195713,2.5241428945222255e-05
337.39659946091575,2.5285848184333667e-05
345.2168183127115,2.5330345591317726e-05
353.19224248778755,2.537492130373231e-05
361.34673302418446,2.541957545937737e-05
369.61131322446465,2.5464308196295354e-05
378.1118569934525,2.5509119652771634e-05
386.6810595951715,2.555400996733493e-05
395.5321452244779,2.5598979278757732e-05
404.46425051332886,2.5644027726056772e-05
413.62799562272016,2.5689155448493383e-05
422.93555968742635,2.5734362585573983e-05
432.42025403980693,2.5779649277050484e-05
442.1480270450427,2.582501566292074e-05
452.0106266296321,2.587046188342896e-05
462.0989591969617,2.591598807906616e-05
472.3509899203941,2.5961594390570584e-05
482.81254033028563,2.6007280958928134e-05
493.4654056229515,2.605304792537284e-05
504.3130489583757,2.6098895431387237e-05
515.378279839757,2.6144823618702877e-05
526.625219754241,2.6190832629300696e-05
538.1145338989708,2.62369226054115e-05
549.7743363014308,2.6283093689516383e-05
561.6996527568093,2.632934602434718e-05
573.7862585811475,2.63756797528869e-05
586.159702226147,2.6422095018370168e-05
598.6874347381689,2.6468591964283667e-05
611.5213383544279,2.651517073436659e-05
624.5049090222781,2.6561831472611074e-05
637.8118148051502,2.6608574323262644e-05
651.2663287640163,2.665539943082069e-05
665.0589897016123,2.670230694003886e-05
678.9999510739718,2.6749296995925548e-05
693.2913322979305,2.6796369743744332e-05
707.7391761176774,2.684352532901441e-05
722.5589352731821,2.6890763897511082e-05
737.511258017748,2.693808559526616e-05
752.8910095618779,2.6985490568568444e-05
768.3395109907323,2.7032978963964175e-05
784.2958100312977,2.708055092825748e-05
800.280188562646,2.7128206608510823e-05
816.8034545997198,2.7175946152045474e-05
833.3809905250828,2.722376970644194e-05
850.4461859101689,2.7271677419540466e-05
867.632680650495,2.731966943944143e-05
885.2569174974965,2.7367745914505846e-05
903.0684058795366,2.7415906993355818e-05
921.2692691930743,2.7464152824874978e-05
939.7220266360889,2.7512483558208974e-05
958.5175815794371,2.75608993427659e-05
977.6281257784822,2.7609400328216783e-05
997.0369243255018,2.7657986664496046e-05
1016.8220161548651,2.7706658501801958e-05
1036.8631034405228,2.775541599059709e-05
1057.3397475982488,2.7804259281608804e-05
1078.0326680810836,2.785318852582971e-05
1099.2181136767126,2.7902203874518126e-05
1120.5829171715454,2.795130547919856e-05
1142.4946582970697,2.800049349166216e-05
1164.551905893395,2.8049768063967192e-05
1187.2076821903847,2.809912934843951e-05
1209.9784520629828,2.8148577497673036e-05
1233.3962492922972,2.8198112664530215e-05
1256.9021424082391,2.82477350021425e-05
1281.100193026873,2.8297444663910816e-05
1305.3633387527134,2.8347241803506036e-05
1330.3601225014743,2.8397126574869475e-05
1355.403184114349,2.8447099132213337e-05
1381.2174286198197,2.849715963002121e-05
1407.0771003780985,2.8547308223048524e-05
1433.7142901213313,2.8597545066323074e-05
1460.4118707094844,2.864787031514544e-05
1487.8936795542193,2.8698284125089506e-05
1515.4484280845663,2.874878665200294e-05
1543.7993691897248,2.879937805200765e-05
1572.2307950273353,2.8850058481500302e-05
1601.4759368859977,2.8900828097152764e-05
1630.803800343188,2.8951687055912632e-05
1660.9687719091187,2.9002635515003687e-05
1691.2130849700036,2.9053673631926378e-05
1722.3240807189447,2.910480156445833e-05
1753.5070907370791,2.915601947065482e-05
1785.588892727658,2.920732750884927e-05
1817.7551813340672,2.925872583765373e-05
1850.8868897214652,2.9310214615959365e-05
1884.076902448566,2.936179400293696e-05
1918.1851674291147,2.9413464158037402e-05
1952.4514561727285,2.9465225240992182e-05
1987.5350205489783,2.951707741181387e-05
2022.9020675995778,2.9569020830796636e-05
2058.9883258029918,2.962105565851672e-05
2095.4808427379635,2.9673182055832952e-05
2132.597837156968,2.972540018388723e-05
2170.240822075195,2.9777710204105015e-05
2208.4172601146342,2.9830112278195863e-05
2247.236010251231,2.988260656815389e-05
2286.5012743839093,2.9935193236258284e-05
2326.521389459938,2.9987872445073813e-05
2366.9055447593732,3.004064435745131e-05
2408.1529284139015,3.0093509136528217e-05
2449.691190132423,3.0146466945729027e-05
2492.2151691741115,3.0199517948765844e-05
2534.906726288458,3.0252662309638862e-05
2578.735076557394,3.0305900192636882e-05
2622.6405548442294,3.035923176233782e-05
2667.772036397264,3.0412657183609194e-05
2713.0122773674007,3.0466176621608678e-05
2759.4116445254613,3.051979024178456e-05
2806.0439424022816,3.0573498209876295e-05
2853.683270718325,3.062730069191501e-05
2901.737298626743,3.068119785422399e-05
2950.649935521603,3.0735189863419227e-05
3000.1555818377797,3.078927688640991e-05
3050.3756221563895,3.084345909039895e-05
3101.3630880196724,3.08977366428835e-05
3152.92539868334,3.095210971165548e-05
3205.425218715459,3.100657846480208e-05
3258.365451478984,3.106114307070627e-05
3312.4084988545146,3.1115803698047366e-05
3366.763098683706,3.1170560515801486e-05
3422.3805870511696,3.122541369324215e-05
3478.186799186922,3.128036339994072e-05
3535.4102839535694,3.1335409805767e-05
3592.7344691546255,3.13905530808897e-05
3651.567540051824,3.1445793395777e-05
3710.5325022938355,3.150113092119706e-05
3770.9234632828425,3.155656582821858e-05
3831.561501649239,3.161209828821126e-05
3893.550326509668,3.16677284728464e-05
3955.8940858255064,3.172345655409739e-05
4019.5215748914607,3.1779282704240275e-05
4083.604046823405,3.183520709585425e-05
4148.911833147701,3.18912299018222e-05
4214.766357297707,3.194735129533126e-05
4281.796912717235,3.200357144987336e-05
4349.457177708474,3.205989053924567e-05
4418.253818810146,3.211630873755128e-05
4487.753863365869,3.217282621919961e-05
4558.360757352407,3.222944315890702e-05
4629.734971367041,3.228615973169733e-05
4702.197141821613,3.2342976112902356e-05
4775.48026742423,3.2399892478162485e-05
4849.843599973417,3.2456909003427145e-05
4925.070732583452,3.2514025864955435e-05
5001.3819804581,3.2571243239316625e-05
5078.588569833923,3.262856130339068e-05
5156.895359327602,3.268598023436888e-05
5236.117210607902,3.274350020975427e-05
5316.468046433822,3.280112140736229e-05
5397.741321174303,3.285884400532131e-05
5480.223822370869,3.291666818207312e-05
5563.652043346125,3.297459411637358e-05
5648.210664265758,3.303262198729307e-05
5733.836316463736,3.309075197421714e-05
5820.519360016918,3.314898425684697e-05
5908.38817111612,3.3207319015200015e-05
5997.240941656749,3.326575642961052e-05
6087.401462031881,3.332429668073004e-05
6178.467349516734,3.338293994952807e-05
6270.970925922853,3.344168641729255e-05
6364.291553458044,3.3500536265630455e-05
6459.192480525953,3.355948967646837e-05
6554.807494885935,3.361854683205298e-05
6652.16325914755,3.367770791495173e-05
6750.109927914377,3.373697310805331e-05
6849.981514415855,3.3796342594568274e-05
6950.291858270321,3.385581655802959e-05
7052.724736867203,3.391539518229316e-05
7155.453525944935,3.397507865153849e-05
7260.491264985492,3.403486715026916e-05
7365.713846765189,3.4094760863313444e-05
7473.383671620133,3.4154759975824884e-05
7581.2597035420795,3.421486467328283e-05
7691.505939036185,3.427507514149307e-05
7802.079805184568,3.433539156658832e-05
7914.9634810014995,3.4395814135028875e-05
8028.279948280453,3.445634303360317e-05
8143.863151340933,3.4516978449428304e-05
8259.96737146972,3.4577720569950724e-05
8378.313249790654,3.4638569582946674e-05
8497.250760884694,3.469952567652288e-05
8618.423527379582,3.476058903911709e-05
8740.240255516595,3.4821759859498643e-05
8864.305191801419,3.48830383267691e-05
8989.047452650873,3.4944424630362756e-05
9116.070912883744,3.5005918960047314e-05
9243.785413419922,3.506752150592439e-05
9373.834828190149,3.5129232458430145e-05
9504.5686684941,3.519105200833589e-05
9637.712548772954,3.525298034674861e-05
9771.513223925062,3.5315017665111625e-05
9907.821165090369,3.537716415520513e-05
10044.73656715638,3.543942000914684e-05
10184.279253098253,3.550178541939252e-05
10324.357673205022,3.5564260578736635e-05
10467.20688052085,3.562684568031293e-05
10610.497011021469,3.5689540917594994e-05
10756.725613305476,3.575234648439692e-05
10903.36053639468,3.581526257487384e-05
11052.958522259389,3.587828938352258e-05
11203.164117307448,3.594142710518223e-05
11357.060915746046,3.6004675935034726e-05
11511.228537847353,3.606803606860553e-05
11667.664610732141,3.6131507701764144e-05
11826.223212222183,3.619509103072477e-05
11985.060841096607,3.625878625204692e-05
12147.935033079115,3.632259356263597e-05
12311.254118364704,3.6386513159743824e-05
12476.488608635602,3.6450545240969526e-05
12644.349390320513,3.651469000425981e-05
12812.505569128416,3.657894764790979e-05
12984.483870834667,3.66433183705635e-05
13157.209609247413,3.670780237121457e-05
13331.893524707251,3.67723998492068e-05
13509.215646180435,3.683711100423479e-05
13686.8498146001,3.6901936036344576e-05
13868.746178830526,3.696687514593419e-05
14051.017298060033,3.7031928533754366e-05
14236.010109727249,3.709709640090908e-05
14422.955833090295,3.716237894885623e-05
14611.205919100035,3.722777637940822e-05
14802.86889631357,3.7293288894732596e-05
14994.869157144198,3.735891669735269e-05
15190.951583891456,3.7424659990148205e-05
15387.72504662593,3.749051897635588e-05
15587.392302602557,3.755649385957013e-05
15788.991505642553,3.76225848437436e-05
15992.37412235277,3.768879213318789e-05
16198.856507615841,3.7755115932574095e-05
16406.075864654842,3.782155644693354e-05
