Epsilon_beta,Time [Days]
2375270864032733.5,1.3380068101753067e-05
2569851910429022.0,1.3403614012946468e-05
2760036734047838.0,1.3427201359648992e-05
2945657932119236.0,1.3450830214777823e-05
3126527194376794.0,1.3474500651378453e-05
3302598399612685.5,1.3498212742624927e-05
3473851220580169.5,1.3521966561820048e-05
3640246796727894.5,1.3545762182395629e-05
3801855121858012.5,1.3569599677912696e-05
3958651052309919.5,1.3593479122061734e-05
4110709485560567.0,1.3617400588662902e-05
4258193741967254.0,1.364136415166626e-05
4401137690154610.0,1.3665369885152018e-05
4539707959136199.0,1.3689417863330738e-05
4673969374084065.0,1.3713508160543584e-05
4804062405604751.0,1.3737640851262537e-05
4930142068076002.0,1.3761816010090635e-05
5052315128236109.0,1.3786033711762202e-05
5170688830339116.0,1.3810294031143078e-05
5285418380048930.0,1.3834597043230844e-05
5396626441100946.0,1.3858942823155068e-05
5504430984828638.0,1.388333144617752e-05
5608983872478670.0,1.3907762987692426e-05
5710388363784043.0,1.393223752322668e-05
5808758422079491.0,1.3956755128440083e-05
5904255755442355.0,1.3981315879125591e-05
5996931527498702.0,1.4005919851209534e-05
6086930366691276.0,1.403056712075185e-05
6174353794223820.0,1.4055257763946333e-05
6259274674400987.0,1.4079991857120857e-05
6341790924217020.0,1.4104769476737618e-05
6422017577875271.0,1.4129590699393362e-05
6500014980088889.0,1.4154455601819638e-05
6575883252582426.0,1.4179364260883017e-05
6649693496998634.0,1.4204316753585346e-05
6721538065792229.0,1.4229313157063968e-05
6791489676486366.0,1.4254353548591974e-05
6859615875347982.0,1.4279438005578445e-05
6925990345209702.0,1.4304566605568676e-05
6990623292020600.0,1.4329739426244432e-05
7053654398891596.0,1.435495654542417e-05
7115146873692046.0,1.43802180410633e-05
7175070500186086.0,1.4405523991254409e-05
7233581771841458.0,1.4430874474227511e-05
7290670270662655.0,1.4456269568350296e-05
7346422341706856.0,1.448170935212835e-05
7400859391522438.0,1.4507193904205418e-05
7454061365902764.0,1.453272330336364e-05
7506033653426814.0,1.4558297628523798e-05
7556878800630721.0,1.4583916958745548e-05
7606559417244111.0,1.460958137322768e-05
7655187055463540.0,1.4635290951308356e-05
7702764811554398.0,1.4661045772465353e-05
7749319975448213.0,1.468684591631631e-05
7794915896799763.0,1.471269146261898e-05
7839591711702888.0,1.4738582491271468e-05
7883382230069055.0,1.4764519082312483e-05
7926321277169089.0,1.479050131592158e-05
7968435702677227.0,1.4816529272419422e-05
8009746897571931.0,1.4842603032268005e-05
8050298434668669.0,1.486872267607093e-05
8090123339767521.0,1.4894888284573638e-05
8129250840673397.0,1.492109993866367e-05
8167710836390001.0,1.49473577193709e-05
8205530362484427.0,1.4973661707867803e-05
8242737391420257.0,1.5000011985469699e-05
8279359846120263.0,1.5026408633635006e-05
8315423240741557.0,1.5052851733965486e-05
8350944732883683.0,1.5079341368206507e-05
8385945977444273.0,1.5105877618247282e-05
8420453380481459.0,1.5132460566121147e-05
8454518480905848.0,1.515909029400578e-05
8488143557121254.0,1.5185766884223479e-05
8521337093762030.0,1.5212490419241418e-05
8554152759093232.0,1.5239260981671887e-05
8586604901358886.0,1.5266078654272558e-05
8618679975719151.0,1.5292943519946738e-05
8650436230442777.0,1.5319855661743622e-05
8681889844212695.0,1.534681516285856e-05
8713030411994247.0,1.5373822106633295e-05
8743897243023048.0,1.5400876576556246e-05
8774512512568114.0,1.5427978656262745e-05
8804881943579092.0,1.545512842953531e-05
8835010638362126.0,1.5482325980303886e-05
8864935396889489.0,1.5509571392646126e-05
8894664355859200.0,1.5536864750787638e-05
8924197949114239.0,1.5564206139102243e-05
8953570386461822.0,1.5591595642112253e-05
8982785816556662.0,1.5619033344488707e-05
9011843238286978.0,1.5646519331051652e-05
9040778371808992.0,1.56740536867704e-05
9069581970457124.0,1.570163649676379e-05
9098274969342220.0,1.5729267846300452e-05
9126866531016236.0,1.5756947820799063e-05
9155360024568792.0,1.5784676505828624e-05
9183775073507080.0,1.5812453987108717e-05
9212105915019020.0,1.5840280350509765e-05
9240376450981130.0,1.586815568205332e-05
9268574278832442.0,1.5896080067912293e-05
9296725065609596.0,1.592405359441125e-05
9324817826957048.0,1.5952076348026668e-05
9352870009320146.0,1.5980148415387205e-05
9380874635456916.0,1.6008269883273962e-05
9408850694293246.0,1.603644083862076e-05
9436787565598236.0,1.6064661368514388e-05
9464699463392400.0,1.6092931560194917e-05
9492583431508318.0,1.612125150105592e-05
9520438740526002.0,1.6149621278644766e-05
9548275954319688.0,1.617804098066289e-05
9576093424056112.0,1.620651069496606e-05
9603884798428914.0,1.6235030509564655e-05
9631660525166278.0,1.6263600512623928e-05
9659418407794344.0,1.6292220792464284e-05
9687149653453556.0,1.632089143756155e-05
9714859914015652.0,1.6349612536547257e-05
9742549420648940.0,1.6378384178208903e-05
9770216762890362.0,1.640720645149023e-05
9797853156960350.0,1.6436079445491506e-05
9825460879657434.0,1.646500324946979e-05
9853039746003558.0,1.6493977952839223e-05
9880587104653368.0,1.652300364517128e-05
9908100051714554.0,1.6552080416195072e-05
9935575443134602.0,1.6581208355797614e-05
9962998321044470.0,1.6610387554024095e-05
9990374774030248.0,1.663961810107817e-05
1.0017701531382848e+16,1.6668900087322228e-05
1.004497450192906e+16,1.6698233603277677e-05
1.0072189412423422e+16,1.672761873962522e-05
1.0099339550839462e+16,1.675705558720514e-05
1.0126409304746258e+16,1.6786544237017582e-05
1.0153406000355342e+16,1.6816084780222823e-05
1.018032470183688e+16,1.6845677308141564e-05
1.0207160349061784e+16,1.6875321912255218e-05
1.0233907767500268e+16,1.6905018684206175e-05
1.0260550096111088e+16,1.6934767715798093e-05
1.0287083687815264e+16,1.6964569098996195e-05
1.031351103816485e+16,1.6994422925927535e-05
1.03398265521573e+16,1.702432928888129e-05
1.0366024569279618e+16,1.7054288280309048e-05
1.0392099372030904e+16,1.7084299992825084e-05
1.0418021012988972e+16,1.711436451920666e-05
1.0443806167123676e+16,1.7144481952394308e-05
1.046944916756606e+16,1.717465238549211e-05
1.049494413430665e+16,1.7204875911767983e-05
1.052028517088549e+16,1.7235152624653984e-05
1.0545444347160226e+16,1.7265482617746597e-05
1.0570428710690284e+16,1.7295865984806992e-05
1.0595233068617328e+16,1.7326302819761355e-05
1.0619853981239806e+16,1.735679321670116e-05
1.064428529635733e+16,1.7387337269883454e-05
1.06685208828814e+16,1.741793507373116e-05
1.0692554637892706e+16,1.7448586722833363e-05
1.0716355370613052e+16,1.7479292311945597e-05
1.073993976360052e+16,1.751005193599016e-05
1.0763302838253154e+16,1.7540865690056378e-05
1.078643866548734e+16,1.7571733669400916e-05
1.0809341373683222e+16,1.760265596944807e-05
1.0832005152966354e+16,1.763363268579007e-05
1.085437555458584e+16,1.7664663914187348e-05
1.087649073464159e+16,1.7695749750568873e-05
1.0898344677080098e+16,1.7726890291032407e-05
1.0919931418812764e+16,1.7758085631844845e-05
1.0941245056567744e+16,1.7789335869442473e-05
1.0962271914982352e+16,1.782064110043129e-05
1.0983016761639488e+16,1.7852001421587296e-05
1.10034739161949e+16,1.78834169298568e-05
1.1023633870786888e+16,1.7914887722356712e-05
1.1043498022770314e+16,1.7946413896374846e-05
1.1062997924849406e+16,1.797799554937022e-05
1.108219413514038e+16,1.800963277897336e-05
1.1101081627763188e+16,1.80413256829866e-05
1.1119655380036982e+16,1.807307435938438e-05
1.1137910434030298e+16,1.8104878906313558e-05
1.1155841900458418e+16,1.8136739422093704e-05
1.1173440226720698e+16,1.816865600521741e-05
1.1190640279443364e+16,1.82006287543506e-05
1.1207502123388674e+16,1.8232657768332807e-05
1.1224021293285568e+16,1.8264743146177526e-05
1.124019340648199e+16,1.8296884987072478e-05
1.1256014165755546e+16,1.8329083390379935e-05
1.1271479362006894e+16,1.836133845563702e-05
1.128658487683026e+16,1.8393650282556032e-05
1.1301288490844854e+16,1.8426018971024722e-05
1.131559518652176e+16,1.845844462110664e-05
1.1329530536841674e+16,1.849092733304141e-05
1.1343090900000156e+16,1.852346720724507e-05
1.1356272732263608e+16,1.8556064344310353e-05
1.1369072589778384e+16,1.858871884500702e-05
1.1381487130269554e+16,1.8621430810282166e-05
1.139351311462982e+16,1.8654200341260523e-05
1.1405120047874622e+16,1.868702753924479e-05
1.1416296398770776e+16,1.871991250571593e-05
1.1427075611675296e+16,1.8752855342333483e-05
1.1437454942447914e+16,1.8785856150935903e-05
1.1447422736849114e+16,1.881891503354084e-05
1.145699031593236e+16,1.8852032092345483e-05
1.1466155105527002e+16,1.8885207429726864e-05
1.1474914211272098e+16,1.891844114824217e-05
1.148321516274392e+16,1.8951733350629072e-05
1.1491074863517268e+16,1.898508413980603e-05
1.1498525637764538e+16,1.9018493618872624e-05
1.15055589184316e+16,1.905196189110986e-05
1.1512183481296964e+16,1.90854890599805e-05
1.1518397363562476e+16,1.911907522912937e-05
1.1524196893812704e+16,1.91527205023837e-05
1.1529489074077956e+16,1.9186424983753422e-05
1.1534366950538582e+16,1.9220188777431508e-05
1.153882902871414e+16,1.9254011987794277e-05
1.1542873911252242e+16,1.928789471940174e-05
1.1546500299272218e+16,1.93218370769979e-05
1.154970699373711e+16,1.9355839165511094e-05
1.1552460240690202e+16,1.9389901090054298e-05
1.155473882191509e+16,1.942402295592548e-05
1.1556596657696026e+16,1.9458204868607883e-05
1.1558033015402246e+16,1.9492446933770408e-05
1.155904726402171e+16,1.9526749257267885e-05
1.1559638875144486e+16,1.956111194514144e-05
1.1559807423839516e+16,1.95955351036188e-05
1.1559534976451768e+16,1.9630018839114622e-05
1.1558780487447126e+16,1.9664563258230845e-05
1.1557604340511244e+16,1.9699168467756993e-05
1.1556006563306062e+16,1.973383457467052e-05
1.1553987286174842e+16,1.9768561686137134e-05
1.1551546742566002e+16,1.980334990951113e-05
1.1548685269367828e+16,1.983819935233572e-05
1.1545403307155674e+16,1.9873110122343374e-05
1.154167219550735e+16,1.990808232745615e-05
1.1537486152442858e+16,1.9943116075786006e-05
1.1532883656557874e+16,1.9978211475635175e-05
1.1527865575913996e+16,2.0013368635496467e-05
1.1522432879345242e+16,2.004858766405361e-05
1.1516586636325206e+16,2.00838686701816e-05
1.1510298352913026e+16,2.011921176294703e-05
1.1503587407362104e+16,2.0154617051608418e-05
1.1496372928677962e+16,2.0190084645616554e-05
1.1488808630824702e+16,2.0225614654614834e-05
1.1480893023252812e+16,2.0261207188439614e-05
1.147247073111501e+16,2.0296862357120524e-05
1.1463648844253028e+16,2.033258027088083e-05
1.1454479650501934e+16,2.036836104013776e-05
1.1444940159855692e+16,2.040420477550286e-05
1.1434881606844194e+16,2.044011158778231e-05
1.1424480687053132e+16,2.047608158797731e-05
1.141373666145108e+16,2.0512114887284368e-05
1.1402575651382832e+16,2.05482115970957e-05
1.139096726372446e+16,2.058437182899953e-05
1.1379021940686134e+16,2.0620595694780452e-05
1.1366739371293696e+16,2.0656883306419792e-05
1.1354016241186288e+16,2.069323477609592e-05
1.1340897018994768e+16,2.0729650216184623e-05
1.1327447893502822e+16,2.076612973925944e-05
1.1313668977121256e+16,2.0802673458092022e-05
1.1299446220395622e+16,2.083928148565246e-05
1.1284860828703362e+16,2.0875953935109662e-05
1.1269954086183494e+16,2.0912690919831678e-05
1.1254726516824942e+16,2.094949255338606e-05
1.123906920074452e+16,2.0986358949540215e-05
1.1223067530627576e+16,2.1023290222261762e-05
1.1206754481305728e+16,2.1060286485718864e-05
1.1190130970142106e+16,2.109734785428061e-05
1.1173106210860388e+16,2.1134474442517338e-05
1.1155742881798542e+16,2.1171666365201013e-05
1.1138079445680576e+16,2.1208923737305574e-05
1.1120117189425182e+16,2.1246246674007273e-05
1.1101793634326288e+16,2.128363529068507e-05
1.1083127451222014e+16,2.132108970292095e-05
1.1064173600861928e+16,2.13586100265003e-05
1.1044933711097242e+16,2.139619637741226e-05
1.1025381035399578e+16,2.1433848871850094e-05
1.1005474411552832e+16,2.1471567626211532e-05
1.098529358382031e+16,2.1509352757099146e-05
1.096484048841319e+16,2.1547204381320687e-05
1.0944117162064156e+16,2.158512261588947e-05
1.0923047268133636e+16,2.162310757802474e-05
1.0901705755879618e+16,2.1661159385151996e-05
1.0880106583453552e+16,2.1699278154903407e-05
1.0858252053111298e+16,2.1737464005118127e-05
1.0836117562792594e+16,2.177571705384268e-05
1.0813683897410586e+16,2.1814037419331344e-05
1.0791007855942648e+16,2.1852425220046484e-05
1.0768091967492776e+16,2.1890880574658935e-05
1.0744933868064622e+16,2.1929403602048365e-05
1.0721447067905954e+16,2.196799442130364e-05
1.069775223895916e+16,2.200665315172321e-05
1.067387504725091e+16,2.2045379912815444e-05
1.0649667292103842e+16,2.2084174824299037e-05
1.0625283112373184e+16,2.2123038006103345e-05
1.0600710351523752e+16,2.2161969578368788e-05
1.0575839703349694e+16,2.2200969661447197e-05
1.0550802501815672e+16,2.224003837590219e-05
1.052557580929459e+16,2.227917584250957e-05
1.050008181320593e+16,2.2318382182257662e-05
1.0474428522883028e+16,2.2357657516347697e-05
1.044859155385752e+16,2.2397001966194215e-05
1.0422507442761578e+16,2.2436415653425395e-05
1.0396276657730482e+16,2.2475898699883474e-05
1.0369865534045216e+16,2.2515451227625093e-05
1.03432394916102e+16,2.2555073358921683e-05
1.031647023739737e+16,2.2594765216259858e-05
1.0289536231335276e+16,2.263452692234176e-05
1.0262399994580348e+16,2.2674358600085485e-05
1.0235124972446242e+16,2.2714260372625414e-05
1.0207708894516344e+16,2.2754232363312632e-05
1.018010185141965e+16,2.2794274695715287e-05
1.0152356441639884e+16,2.283438749361898e-05
1.0124478276354158e+16,2.2874570881027152e-05
1.0096457646220526e+16,2.2914824982161454e-05
1.0068278398500404e+16,2.2955149921462143e-05
1.0039975858116358e+16,2.2995545823588464e-05
1.0011547234488054e+16,2.3036012813419038e-05
9982983918722024.0,2.307655101605223e-05
9954289043348068.0,2.3117160556806564e-05
9925492455884304.0,2.31578415612211e-05
9896576018330250.0,2.3198594155055797e-05
9867539487581920.0,2.3239418464291944e-05
9838409607836222.0,2.3280314615132524e-05
9809174598109678.0,2.3321282734002598e-05
9779830319425434.0,2.3362322947549722e-05
9750398156885264.0,2.3403435382644314e-05
9720869575308594.0,2.344462016638006e-05
9691251331998640.0,2.3485877426074295e-05
9661560506197270.0,2.3527207289268412e-05
9631772450472850.0,2.3568609883728245e-05
9601920140175396.0,2.3610085337444467e-05
9571987460538950.0,2.3651633778632986e-05
9541986911885904.0,2.3693255335735345e-05
9511921621992650.0,2.3734950137419104e-05
9481788173823102.0,2.377671831257826e-05
9451597940956070.0,2.381855999033363e-05
9421348069052464.0,2.3860475300033257e-05
9391045477261038.0,2.3902464371252804e-05
9360690038265978.0,2.3944527333795964e-05
9330291308737092.0,2.3986664317694842e-05
9299840916904662.0,2.402887545321039e-05
9269359146013390.0,2.4071160870832775e-05
9238828276009592.0,2.4113520701281803e-05
9208271986040550.0,2.4155955075507313e-05
9177673584816968.0,2.419846412468959e-05
9147052153163298.0,2.424104798023977e-05
9116398526793374.0,2.4283706773800243e-05
9085721298049498.0,2.4326440637245042e-05
9055024346299962.0,2.43692497026803e-05
9024300398502490.0,2.4412134102444596e-05
8993571615323396.0,2.4455093969109412e-05
8962809761775457.0,2.4498129435479534e-05
8932060236810246.0,2.4541240634593436e-05
8901269028334752.0,2.4584427699723718e-05
8870509449409575.0,2.462769076437751e-05
8839708947178131.0,2.467102996229688e-05
8808937487272172.0,2.4714445427459264e-05
8778139434204932.0,2.4757937294077856e-05
8747362003717711.0,2.4801505696602037e-05
8716576379907108.0,2.4845150769717793e-05
8685800002826628.0,2.4888872648348123e-05
8655036429183828.0,2.4932671467653463e-05
8624267818417553.0,2.4976547363032106e-05
8593535559448576.0,2.5020500470120605e-05
8562781126199834.0,2.5064530924794203e-05
8532089093713949.0,2.5108638863167257e-05
8501365774521689.0,2.515282442159366e-05
8470711714578429.0,2.5197087736667255e-05
8440039899189822.0,2.5241428945222255e-05
8409417478981614.0,2.5285848184333667e-05
8378805324506703.0,2.5330345591317726e-05
8348219833602589.0,2.537492130373231e-05
8317675156965010.0,2.541957545937737e-05
8287131630784780.0,2.5464308196295354e-05
8256661915848362.0,2.5509119652771634e-05
8226169528102101.0,2.555400996733493e-05
8195777550014958.0,2.5598979278757732e-05
8165369893163646.0,2.5644027726056772e-05
8135033454926106.0,2.5689155448493383e-05
8104717285823236.0,2.5734362585573983e-05
8074440489831755.0,2.5779649277050484e-05
8044240847579624.0,2.582501566292074e-05
8014055878572547.0,2.587046188342896e-05
7983936957294455.0,2.591598807906616e-05
7953848496379038.0,2.5961594390570584e-05
7923815706000267.0,2.6007280958928134e-05
7893828147980036.0,2.605304792537284e-05
7863886747060008.0,2.6098895431387237e-05
7834004210619705.0,2.6144823618702877e-05
7804159300855663.0,2.6190832629300696e-05
7774385639609417.0,2.62369226054115e-05
7744642161716374.0,2.6283093689516383e-05
7714980975329609.0,2.632934602434718e-05
7685343705980216.0,2.63756797528869e-05
7655798351272228.0,2.6422095018370168e-05
7626271901016734.0,2.6468591964283667e-05
7596845502986832.0,2.651517073436659e-05
7567434315079178.0,2.6561831472611074e-05
7538129777795346.0,2.6608574323262644e-05
7508838127841816.0,2.665539943082069e-05
7479658145134321.0,2.670230694003886e-05
7450490141477914.0,2.6749296995925548e-05
7421437207386382.0,2.6796369743744332e-05
7392399061208084.0,2.684352532901441e-05
7363483740505553.0,2.6890763897511082e-05
7334569994982247.0,2.693808559526616e-05
7305802978414792.0,2.6985490568568444e-05
7277005467225281.0,2.7032978963964175e-05
7248389356686377.0,2.708055092825748e-05
7219722888240113.0,2.7128206608510823e-05
7191247637850676.0,2.7175946152045474e-05
7162734197302825.0,2.722376970644194e-05
7134383054312245.0,2.7271677419540466e-05
7106024315896594.0,2.731966943944143e-05
7077800561214722.0,2.7367745914505846e-05
7049598026424332.0,2.7415906993355818e-05
7021504841883007.0,2.7464152824874978e-05
6993459848634110.0,2.7512483558208974e-05
6965500313859962.0,2.75608993427659e-05
6937614045424452.0,2.7609400328216783e-05
6909791135422802.0,2.7657986664496046e-05
6882064629091112.0,2.7706658501801958e-05
6854381212482257.0,2.775541599059709e-05
6826815367925254.0,2.7804259281608804e-05
6799274205772117.0,2.785318852582971e-05
6771869793078472.0,2.7902203874518126e-05
6744473538244635.0,2.795130547919856e-05
6717231205616624.0,2.800049349166216e-05
6689982402595246.0,2.8049768063967192e-05
6662902683693467.0,2.809912934843951e-05
6635803768849959.0,2.8148577497673036e-05
6608887089783083.0,2.8198112664530215e-05
6581940391958033.0,2.82477350021425e-05
6555187077917660.0,2.8297444663910816e-05
6528394819339928.0,2.8347241803506036e-05
6501805100885532.0,2.8397126574869475e-05
6475169398350028.0,2.8447099132213337e-05
6448743417350822.0,2.849715963002121e-05
6422270932579442.0,2.8547308223048524e-05
6396004098862433.0,2.8597545066323074e-05
6369695698578192.0,2.864787031514544e-05
6343589036725903.0,2.8698284125089506e-05
6317444701887237.0,2.874878665200294e-05
6291499948717025.0,2.879937805200765e-05
6265519587335155.0,2.8850058481500302e-05
6239738385620174.0,2.8900828097152764e-05
6213921837447240.0,2.8951687055912632e-05
6188305737579419.0,2.9002635515003687e-05
6162652778513933.0,2.9053673631926378e-05
6137203240253805.0,2.910480156445833e-05
6111714177940792.0,2.915601947065482e-05
6086431980771536.0,2.920732750884927e-05
6061113445175536.0,2.925872583765373e-05
6036014685079619.0,2.9310214615959365e-05
6010871756821576.0,2.936179400293696e-05
5985928057928212.0,2.9413464158037402e-05
5960968213847260.0,2.9465225240992182e-05
5936173211999522.0,2.951707741181387e-05
5911395731144340.0,2.9569020830796636e-05
5886751138749946.0,2.962105565851672e-05
5862155256178419.0,2.9673182055832952e-05
5837662708925370.0,2.972540018388723e-05
5813247617417992.0,2.9777710204105015e-05
5788908673767069.0,2.9830112278195863e-05
5764673525713078.0,2.988260656815389e-05
5740489666629129.0,2.9935193236258284e-05
5716433576026115.0,2.9987872445073813e-05
5692406204942535.0,3.004064435745131e-05
5668528249473890.0,3.0093509136528217e-05
5644659728791356.0,3.0146466945729027e-05
5620964322609872.0,3.0199517948765844e-05
5597248505174906.0,3.0252662309638862e-05
5573734631150102.0,3.0305900192636882e-05
5550179378005888.0,3.035923176233782e-05
5526839450273155.0,3.0412657183609194e-05
5503465007481027.0,3.0466176621608678e-05
5480284365771264.0,3.051979024178456e-05
5457095854092134.0,3.0573498209876295e-05
5434062456780773.0,3.062730069191501e-05
5411058607646593.0,3.068119785422399e-05
5388173878241256.0,3.0735189863419227e-05
5365353402312131.0,3.078927688640991e-05
5342618686454623.0,3.084345909039895e-05
5319980274752575.0,3.08977366428835e-05
5297396840701545.0,3.095210971165548e-05
5274939165952769.0,3.100657846480208e-05
5252508205236159.0,3.106114307070627e-05
5230229923311222.0,3.1115803698047366e-05
5207952551538337.0,3.1170560515801486e-05
5185852302950640.0,3.122541369324215e-05
5163729560776106.0,3.128036339994072e-05
5141805972210023.0,3.1335409805767e-05
5119843803068939.0,3.13905530808897e-05
5098090512285108.0,3.1445793395777e-05
5076303925999134.0,3.150113092119706e-05
5054705420985405.0,3.155656582821858e-05
5033093018713860.0,3.161209828821126e-05
5011650115578044.0,3.16677284728464e-05
4990210489182879.0,3.172345655409739e-05
4968923935692553.0,3.1779282704240275e-05
4947655669192770.0,3.183520709585425e-05
4926526146262939.0,3.18912299018222e-05
4905427817239395.0,3.194735129533126e-05
4884455940486894.0,3.200357144987336e-05
4863526121431890.0,3.205989053924567e-05
4842712442785204.0,3.211630873755128e-05
4821949702392436.0,3.217282621919961e-05
4801294711746400.0,3.222944315890702e-05
4780697616139000.0,3.228615973169733e-05
4760201743044587.0,3.2342976112902356e-05
4739768856940136.0,3.2399892478162485e-05
4719432472320083.0,3.2456909003427145e-05
4699162360132259.0,3.2514025864955435e-05
4678985778014400.0,3.2571243239316625e-05
4658877004892048.0,3.262856130339068e-05
4638860484152786.0,3.268598023436888e-05
4618911616957488.0,3.274350020975427e-05
4599055363068441.0,3.280112140736229e-05
4579264971291888.0,3.285884400532131e-05
4559573870097505.0,3.291666818207312e-05
4539948820173776.0,3.297459411637358e-05
4520409767868223.0,3.303262198729307e-05
4500948855241640.5,3.309075197421714e-05
4481561960569967.0,3.314898425684697e-05
4462264320559926.0,3.3207319015200015e-05
4443029212145410.0,3.326575642961052e-05
4423894216343925.5,3.332429668073004e-05
4404810201248330.5,3.338293994952807e-05
4385837425305741.5,3.344168641729255e-05
4366903534725663.0,3.3500536265630455e-05
4348092751008087.5,3.355948967646837e-05
4329307745642082.5,3.361854683205298e-05
4310658925703491.5,3.367770791495173e-05
4292021282827060.0,3.373697310805331e-05
4273534604614646.5,3.3796342594568274e-05
4255042261835758.5,3.385581655802959e-05
4236716174835917.5,3.391539518229316e-05
4218369350599548.5,3.397507865153849e-05
4200202088749303.5,3.403486715026916e-05
4182002856613315.0,3.4094760863313444e-05
4163991052635073.5,3.4154759975824884e-05
4145949175236878.0,3.421486467328283e-05
4128081728718025.0,3.427507514149307e-05
4110195475142669.5,3.433539156658832e-05
4092472737027135.0,3.4395814135028875e-05
4074740395152509.0,3.445634303360317e-05
4057162657287429.0,3.4516978449428304e-05
4039582533619575.5,3.4577720569950724e-05
4022150030804095.0,3.4638569582946674e-05
4004720450328523.5,3.469952567652288e-05
3987433362311061.0,3.476058903911709e-05
3970152668344937.0,3.4821759859498643e-05
3953011121761352.5,3.48830383267691e-05
3935877675796085.5,3.4944424630362756e-05
3918881746041802.0,3.5005918960047314e-05
3901893927568232.5,3.506752150592439e-05
3885043640598600.5,3.5129232458430145e-05
3868199846909891.0,3.519105200833589e-05
3851495180964397.0,3.525298034674861e-05
3834793826934335.0,3.5315017665111625e-05
3818234714181967.5,3.537716415520513e-05
3801674232017617.5,3.543942000914684e-05
3785260560122368.5,3.550178541939252e-05
3768839399092655.5,3.5564260578736635e-05
3752571012700037.5,3.562684568031293e-05
3736287638842370.0,3.5689540917594994e-05
3720164340989347.5,3.575234648439692e-05
3704022997548769.5,3.581526257487384e-05
3688038790250964.0,3.587828938352258e-05
3672049384388585.5,3.594142710518223e-05
3656260033818549.0,3.6004675935034726e-05
3640442897551107.0,3.606803606860553e-05
3624726638085050.0,3.6131507701764144e-05
3609101771346558.5,3.619509103072477e-05
3593449408365188.5,3.625878625204692e-05
3578004079118553.0,3.632259356263597e-05
3562541451559378.5,3.6386513159743824e-05
3547150135471888.5,3.6450545240969526e-05
3531873073304988.0,3.651469000425981e-05
3516569126952922.0,3.657894764790979e-05
