    time    temp    dens
   4.93823443410587E+00   1.21194953304067E-01   3.28095169351938E+00
     nin     zin       y       x
  1    0     1.67774303496594E-10   1.67774303496594E-10
  0    1     1.00340132177535E-12   1.00340132177535E-12
  1    1     8.47158235310884E-16   1.69431647062177E-15
  2    1     1.72416459445951E-08   5.17249378337853E-08
  1    2     1.77177702941239E-15   5.31533108823717E-15
  2    2     1.54852303501809E-04   6.19409214007237E-04
  4    2     2.38358080396809E-09   1.43014848238086E-08
  3    3     1.52015614992453E-08   9.12093689954717E-08
  4    3     1.68727149102954E-09   1.18109004372068E-08
  5    3     4.08194888927039E-14   3.26555911141631E-13
  6    3     6.34827095048316E-10   5.71344385543484E-09
  3    4     5.26835116732681E-19   3.68784581712877E-18
  5    4     8.76306852351383E-07   7.88676167116245E-06
  6    4     3.69891540004747E-07   3.69891540004747E-06
  7    4     7.16857224352255E-13   7.88542946787481E-12
  8    4     4.43504925472901E-21   5.32205910567482E-20
  3    5     1.00000000000000E-99   1.00000000000000E-99
  5    5     1.39510519008922E-14   1.39510519008922E-13
  6    5     2.29214570427039E-08   2.52136027469742E-07
  7    5     3.51033026637995E-15   4.21239631965594E-14
  8    5     1.34870985759931E-22   1.75332281487911E-21
  9    5     1.00000000000000E-99   1.00000000000000E-99
  3    6     1.00000000000000E-99   1.00000000000000E-99
  4    6     1.00000000000000E-99   1.00000000000000E-99
  5    6     1.00000000000000E-99   1.00000000000000E-99
  6    6     6.60842753225080E-07   7.93011303870096E-06
  7    6     6.53535026075047E-08   8.49595533897561E-07
  8    6     5.54860324190708E-08   7.76804453866992E-07
  9    6     6.84045467964365E-12   1.02606820194655E-10
 10    6     2.05714308541219E-07   3.29142893665950E-06
 11    6     3.28282070633031E-15   5.58079520076153E-14
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     1.00000000000000E-99   1.00000000000000E-99
  5    7     1.00000000000000E-99   1.00000000000000E-99
  6    7     4.07105091434565E-19   5.29236618864935E-18
  7    7     3.49639894089042E-10   4.89495851724659E-09
  8    7     9.79679662515622E-06   1.46951949377343E-04
  9    7     1.13560644172024E-07   1.81697030675238E-06
 10    7     1.55677282465154E-08   2.64651380190762E-07
 11    7     1.36684554012500E-10   2.46032197222501E-09
 12    7     8.05831166419796E-11   1.53107921619761E-09
 13    7     1.26630390017927E-15   2.53260780035854E-14
 14    7     1.00000000000000E-99   1.00000000000000E-99
  5    8     1.00000000000000E-99   1.00000000000000E-99
  6    8     1.00000000000000E-99   1.00000000000000E-99
  7    8     1.81777572782473E-22   2.72666359173709E-21
  8    8     6.88388046961016E-08   1.10142087513763E-06
  9    8     1.55365193286197E-09   2.64120828586534E-08
 10    8     1.85365198052859E-07   3.33657356495146E-06
 11    8     7.06268690401086E-07   1.34191051176206E-05
 12    8     7.69189398086765E-07   1.53837879617353E-05
 13    8     6.20978451533654E-08   1.30405474822067E-06
 14    8     1.14130144108247E-06   2.51086317038144E-05
  5    9     1.00000000000000E-99   1.00000000000000E-99
  6    9     1.00000000000000E-99   1.00000000000000E-99
  7    9     1.00000000000000E-99   1.00000000000000E-99
  8    9     1.87840058875505E-23   3.19328100088359E-22
  9    9     7.82744279428878E-22   1.40893970297198E-20
 10    9     7.39334968758030E-08   1.40473644064026E-06
 11    9     1.54466169074395E-07   3.08932338148790E-06
 12    9     5.94291044471290E-08   1.24801119338971E-06
