    time    temp    dens
   1.46682730381072E-01   1.04934462128389E+00   1.25192407262939E+05
     nin     zin       y       x
  1    0     7.29857081957484E-01   7.29857081957484E-01
  0    1     3.48192455462636E-13   3.48192455462636E-13
  1    1     8.96798974970861E-12   1.79359794994172E-11
  2    1     2.51542396135824E-08   7.54627188407474E-08
  1    2     4.12302268365161E-24   1.23690680509548E-23
  2    2     3.68427896526050E-05   1.47371158610420E-04
  4    2     1.72287312604339E-07   1.03372387562604E-06
  3    3     3.94314406475779E-21   2.36588643885468E-20
  4    3     3.23333719997633E-14   2.26333603998343E-13
  5    3     3.70602977206057E-14   2.96482381764846E-13
  6    3     9.07942517468350E-07   8.17148265721515E-06
  3    4     1.00000000000000E-99   1.00000000000000E-99
  5    4     2.91401066755495E-14   2.62260960079946E-13
  6    4     7.81589879595893E-11   7.81589879595893E-10
  7    4     2.10340827642331E-13   2.31374910406564E-12
  8    4     5.72399990610444E-07   6.86879988732533E-06
  3    5     1.00000000000000E-99   1.00000000000000E-99
  5    5     1.00000000000000E-99   1.00000000000000E-99
  6    5     1.53206489658577E-15   1.68527138624434E-14
  7    5     9.05450745731850E-14   1.08654089487822E-12
  8    5     8.33699847075867E-07   1.08380980119863E-05
  9    5     2.27056868150181E-07   3.17879615410254E-06
  3    6     1.00000000000000E-99   1.00000000000000E-99
  4    6     1.00000000000000E-99   1.00000000000000E-99
  5    6     1.00000000000000E-99   1.00000000000000E-99
  6    6     8.56159425078441E-19   1.02739131009413E-17
  7    6     2.87280451051962E-14   3.73464586367550E-13
  8    6     2.82290226535794E-13   3.95206317150111E-12
  9    6     9.12773958096719E-13   1.36916093714508E-11
 10    6     9.36852434982356E-06   1.49896389597177E-04
 11    6     6.01857828510786E-07   1.02315830846834E-05
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     1.00000000000000E-99   1.00000000000000E-99
  5    7     1.00000000000000E-99   1.00000000000000E-99
  6    7     1.00000000000000E-99   1.00000000000000E-99
  7    7     7.13273764522618E-23   9.98583270331665E-22
  8    7     3.73743708377577E-14   5.60615562566365E-13
  9    7     9.94028847678561E-14   1.59044615628570E-12
 10    7     4.17881678302801E-13   7.10398853114761E-12
 11    7     3.76480995722992E-13   6.77665792301386E-12
 12    7     1.21242737384709E-10   2.30361201030948E-09
 13    7     1.01682153252575E-06   2.03364306505150E-05
 14    7     1.00000000000000E-99   1.00000000000000E-99
  5    8     1.00000000000000E-99   1.00000000000000E-99
  6    8     1.00000000000000E-99   1.00000000000000E-99
  7    8     1.00000000000000E-99   1.00000000000000E-99
  8    8     3.25467858595676E-20   5.20748573753081E-19
  9    8     1.12619697323076E-22   1.91453485449229E-21
 10    8     2.14370680079929E-18   3.85867224143872E-17
 11    8     1.38706295313487E-15   2.63541961095625E-14
