,0
0,1.4287441412313327e-87
1,1.4287441410976433e-87
2,1.428744140963719e-87
3,1.4287441408295585e-87
4,1.4287441406951622e-87
5,1.4287441405605295e-87
6,1.4287441404256596e-87
7,1.4287441402905525e-87
8,1.4287441401552078e-87
9,1.4287441400196247e-87
10,1.428744139883803e-87
11,1.4287441397477424e-87
12,1.4287441396114423e-87
13,1.4287441394749026e-87
14,1.4287441393381223e-87
15,1.4287441392011015e-87
16,1.4287441390638395e-87
17,1.4287441389263359e-87
18,1.4287441387885905e-87
19,1.4287441386506027e-87
20,1.428744138512372e-87
21,1.4287441383738977e-87
22,1.42874413823518e-87
23,1.4287441380962185e-87
24,1.4287441379570122e-87
25,1.4287441378175609e-87
26,1.4287441376778641e-87
27,1.4287441375379216e-87
28,1.4287441373977329e-87
29,1.4287441372572975e-87
30,1.428744137116615e-87
31,1.428744136975685e-87
32,1.4287441368345069e-87
33,1.4287441366930803e-87
34,1.4287441365514047e-87
35,1.4287441364094799e-87
36,1.4287441362673056e-87
37,1.428744136124881e-87
38,1.4287441359822055e-87
39,1.4287441358392792e-87
40,1.4287441356961012e-87
41,1.4287441355526713e-87
42,1.428744135408989e-87
43,1.4287441352650541e-87
44,1.4287441351208656e-87
45,1.4287441349764235e-87
46,1.428744134831727e-87
47,1.4287441346867764e-87
48,1.4287441345415704e-87
49,1.4287441343961087e-87
50,1.4287441342503912e-87
51,1.4287441341044174e-87
52,1.4287441339581865e-87
53,1.4287441338116986e-87
54,1.4287441336649526e-87
55,1.4287441335179483e-87
56,1.4287441333706856e-87
57,1.4287441332231636e-87
58,1.4287441330753818e-87
59,1.4287441329273404e-87
60,1.4287441327790383e-87
61,1.4287441326304751e-87
62,1.4287441324816506e-87
63,1.428744132332564e-87
64,1.4287441321832154e-87
65,1.428744132033604e-87
66,1.4287441318837289e-87
67,1.4287441317335905e-87
68,1.4287441315831875e-87
69,1.42874413143252e-87
70,1.4287441312815875e-87
71,1.4287441311303892e-87
72,1.4287441309789249e-87
73,1.4287441308271944e-87
74,3.581146883020183e-11
75,1.4789898223396842e-10
76,4.440707456469179e-10
77,1.1011548003846567e-09
78,2.4046943928160717e-09
79,4.793221252798097e-09
80,8.907157174938289e-09
81,1.5650833579457753e-08
82,2.625241189527196e-08
83,4.234762072427189e-08
84,6.604863476166682e-08
85,1.0008723874379909e-07
86,1.4775969477975063e-07
87,2.1319984301057342e-07
88,3.013537963565706e-07
89,4.1808716782893064e-07
90,5.704880730469581e-07
91,7.665651700034049e-07
92,1.0157243777218054e-06
93,1.3281833738862198e-06
94,1.7170477109174035e-06
95,2.1952940771524697e-06
96,2.778518784476571e-06
97,3.483535421216689e-06
98,4.3290538201514744e-06
99,5.337483117299279e-06
100,6.5293273761561155e-06
101,7.932723259375441e-06
102,9.572941457095665e-06
103,1.147858700536917e-05
104,1.3685021968392255e-05
105,1.6226493559720217e-05
106,1.9135972277510346e-05
107,2.246107808589124e-05
108,2.6241804477309755e-05
109,3.0521621878772925e-05
110,3.536030327833401e-05
111,4.079594649272857e-05
112,4.6908899349064166e-05
113,5.374048068042232e-05
114,6.135700340897495e-05
115,6.983112436370637e-05
116,7.924041501510592e-05
117,8.965695372742776e-05
118,0.00010116648518265757
119,0.00011385938592609243
120,0.00012782374833514285
121,0.00014313578996289156
122,0.00015994967545213327
123,0.00017833945531358324
124,0.00019839759197157848
125,0.0002203282115388164
126,0.00024414708460239703
127,0.00027011705278916036
128,0.00029824232532507547
129,0.0003288241771385175
130,0.00036185601837855765
131,0.00039766901806731714
132,0.00043630701487119454
133,0.00047801949811176114
134,0.0005230222030167419
135,0.0005714472090215401
136,0.000623510592473555
137,0.0006794229109681139
138,0.0007394720747549512
139,0.0008039265692960822
140,0.0008729816711811711
141,0.0009468841801884754
142,0.0010259201444971753
143,0.001110393191254009
144,0.0012005895165995899
145,0.001296811727363194
146,0.001399413823365653
147,0.0015087112832679536
148,0.0016250403996034412
149,0.0017487962442409447
150,0.001880338326458113
151,0.0020199561517693274
152,0.0021686100833631333
153,0.0023260799169885897
154,0.0024926767289548805
155,0.00266941309409785
156,0.0028566806350897645
157,0.003054441272225439
158,0.0032635428051676573
159,0.003484995063618065
160,0.0037184974537496094
161,0.003964568536165531
162,0.004225027688669118
163,0.004499310690104334
164,0.004787921312687651
165,0.005092243769237093
166,0.005412883699598545
167,0.005749417006332922
168,0.006103634201630915
169,0.006476102322764308
170,0.006866596128943329
171,0.007277248862489185
172,0.007707928644989336
173,0.008158579937799929
174,0.008632703851440991
175,0.009127524004100229
176,0.009647357157645964
177,0.010189638805057863
178,0.010758128378407868
179,0.011351444087371512
180,0.01197192225880976
181,0.012619903725774444
182,0.01329635931906105
183,0.014002700648578946
184,0.014739427100640393
185,0.015505796296474243
186,0.016306763401118734
187,0.017138032307859655
188,0.01800669990760198
189,0.018909677572594343
190,0.01984654893370196
191,0.020822598040495265
192,0.02183689617180376
193,0.022888066493776678
194,0.02398143938086204
195,0.02511658504382654
196,0.026294253851943058
197,0.027513960778036178
198,0.028779515788314246
199,0.030092037566487227
200,0.03145020361007257
201,0.03285510923916465
202,0.034307833548914264
203,0.03580944534070252
204,0.03736527990479053
205,0.03897440655596616
