    time    temp    dens
   7.08348866365887E-02   1.11078685351178E+00   1.11166347581908E+06
     nin     zin       y       x
  1    0     7.85882718984697E-01   7.85882718984697E-01
  0    1     3.94268460477313E-14   3.94268460477313E-14
  1    1     9.76288441866955E-13   1.95257688373391E-12
  2    1     8.61520733812418E-09   2.58456220143725E-08
  1    2     1.66391783282477E-25   4.99175349847431E-25
  2    2     1.14100220570608E-05   4.56400882282432E-05
  4    2     2.38783042708734E-07   1.43269825625241E-06
  3    3     5.57864886756291E-22   3.34718932053775E-21
  4    3     3.47132607515281E-15   2.42992825260697E-14
  5    3     3.94724150124559E-15   3.15779320099647E-14
  6    3     3.37689201185519E-07   3.03920281066967E-06
  3    4     1.00000000000000E-99   1.00000000000000E-99
  5    4     1.72216076931055E-14   1.54994469237949E-13
  6    4     7.52510697220428E-12   7.52510697220428E-11
  7    4     1.29887066070665E-13   1.42875772677732E-12
  8    4     2.75217817699529E-06   3.30261381239435E-05
  3    5     1.00000000000000E-99   1.00000000000000E-99
  5    5     1.00000000000000E-99   1.00000000000000E-99
  6    5     3.75501382440287E-16   4.13051520684315E-15
  7    5     3.28519857701170E-14   3.94223829241405E-13
  8    5     9.57622102441833E-07   1.24490873317438E-05
  9    5     1.26491116081246E-06   1.77087562513744E-05
  3    6     1.00000000000000E-99   1.00000000000000E-99
  4    6     1.00000000000000E-99   1.00000000000000E-99
  5    6     1.00000000000000E-99   1.00000000000000E-99
  6    6     2.00972517858122E-19   2.41167021429747E-18
  7    6     3.31046990873040E-15   4.30361088134952E-14
  8    6     4.22500582991195E-14   5.91500816187673E-13
  9    6     2.12540385369388E-13   3.18810578054082E-12
 10    6     3.66460079953439E-06   5.86336127925502E-05
 11    6     1.31760250578317E-06   2.23992425983139E-05
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     1.00000000000000E-99   1.00000000000000E-99
  5    7     1.00000000000000E-99   1.00000000000000E-99
  6    7     1.00000000000000E-99   1.00000000000000E-99
  7    7     7.09518564311628E-24   9.93325990036279E-23
  8    7     1.44496166960192E-15   2.16744250440288E-14
  9    7     8.06496589205111E-15   1.29039454272818E-13
 10    7     4.39969028067528E-14   7.47947347714797E-13
 11    7     3.96380323802812E-14   7.13484582845062E-13
 12    7     1.42467162753976E-11   2.70687609232554E-10
 13    7     3.39215068656341E-07   6.78430137312681E-06
 14    7     1.00000000000000E-99   1.00000000000000E-99
  5    8     1.00000000000000E-99   1.00000000000000E-99
  6    8     1.00000000000000E-99   1.00000000000000E-99
  7    8     1.00000000000000E-99   1.00000000000000E-99
  8    8     1.67098893056457E-21   2.67358228890331E-20
  9    8     5.78681122876877E-24   9.83757908890692E-23
 10    8     2.18364682500212E-19   3.93056428500382E-18
 11    8     4.96150540124099E-17   9.42686026235789E-16
 12    8     1.46140595384394E-15   2.92281190768787E-14
 13    8     1.02465872473724E-13   2.15178332194821E-12
 14    8     1.33701667547448E-08   2.94143668604385E-07
  5    9     1.00000000000000E-99   1.00000000000000E-99
  6    9     1.00000000000000E-99   1.00000000000000E-99
  7    9     1.00000000000000E-99   1.00000000000000E-99
  8    9     1.00000000000000E-99   1.00000000000000E-99
  9    9     1.00000000000000E-99   1.00000000000000E-99
 10    9     3.01205731777353E-23   5.72290890376970E-22
 11    9     3.51713900589128E-23   7.03427801178255E-22
 12    9     5.19889080995282E-20   1.09176707009009E-18
 13    9     2.27305724504856E-17   5.00072593910683E-16
 14    9     1.26567230408393E-18   2.91104629939303E-17
 15    9     3.71263931276729E-18   8.91033435064150E-17
 16    9     1.72413272502421E-11   4.31033181256053E-10
 17    9     2.10188280471716E-11   5.46489529226463E-10
  7   10     1.00000000000000E-99   1.00000000000000E-99
  8   10     1.00000000000000E-99   1.00000000000000E-99
  9   10     1.00000000000000E-99   1.00000000000000E-99
 10   10     1.00000000000000E-99   1.00000000000000E-99
 11   10     1.00000000000000E-99   1.00000000000000E-99
 12   10     3.93470985197444E-25   8.65636167434376E-24
 13   10     9.18912819568802E-23   2.11349948500825E-21
 14   10     8.96271342211441E-21   2.15105122130746E-19
 15   10     1.50576845179655E-15   3.76442112949137E-14
 16   10     2.02655847961595E-15   5.26905204700148E-14
 17   10     6.08839667996910E-16   1.64386710359166E-14
 18   10     3.54820853170151E-15   9.93498388876423E-14
 19   10     2.61734440893554E-16   7.59029878591307E-15
 20   10     1.66776894763359E-15   5.00330684290077E-14
 21   10     7.89733115991272E-16   2.44817265957294E-14
 22   10     4.76977944073299E-09   1.52632942103456E-07
 23   10     1.14900415413312E-19   3.79171370863930E-18
 24   10     2.65508529539779E-18   9.02729000435247E-17
