    time    temp    dens
   1.47680810018718E-01   1.09728265003035E+00   1.22671238303398E+05
     nin     zin       y       x
  1    0     7.58724523788405E-01   7.58724523788405E-01
  0    1     3.45166482801430E-13   3.45166482801430E-13
  1    1     8.55140368285152E-12   1.71028073657030E-11
  2    1     2.49274466355559E-08   7.47823399066676E-08
  1    2     5.09768673813333E-24   1.52930602144000E-23
  2    2     3.66222413084830E-05   1.46488965233932E-04
  4    2     1.27072132921551E-10   7.62432797529308E-10
  3    3     2.91061706387530E-24   1.74637023832518E-23
  4    3     3.27223469352876E-14   2.29056428547013E-13
  5    3     3.70099970762872E-14   2.96079976610297E-13
  6    3     8.81875610042921E-07   7.93688049038629E-06
  3    4     1.00000000000000E-99   1.00000000000000E-99
  5    4     2.56072827197060E-14   2.30465544477354E-13
  6    4     9.50325371100003E-11   9.50325371100003E-10
  7    4     1.92048023106355E-13   2.11252825416991E-12
  8    4     4.41110825369507E-07   5.29332990443409E-06
  3    5     1.00000000000000E-99   1.00000000000000E-99
  5    5     1.00000000000000E-99   1.00000000000000E-99
  6    5     1.56592436645896E-15   1.72251680310486E-14
  7    5     7.71780282134933E-14   9.26136338561920E-13
  8    5     7.46577958794691E-07   9.70551346433098E-06
  9    5     1.21206018912668E-07   1.69688426477735E-06
  3    6     1.00000000000000E-99   1.00000000000000E-99
  4    6     1.00000000000000E-99   1.00000000000000E-99
  5    6     1.00000000000000E-99   1.00000000000000E-99
  6    6     9.15844134959731E-19   1.09901296195168E-17
  7    6     2.45005812292979E-14   3.18507555980872E-13
  8    6     3.01865056503035E-13   4.22611079104249E-12
  9    6     6.83747784138276E-13   1.02562167620741E-11
 10    6     4.38095747965866E-06   7.00953196745386E-05
 11    6     1.87865733941043E-07   3.19371747699773E-06
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     1.00000000000000E-99   1.00000000000000E-99
  5    7     1.00000000000000E-99   1.00000000000000E-99
  6    7     1.00000000000000E-99   1.00000000000000E-99
  7    7     9.03385543253676E-23   1.26473976055515E-21
  8    7     1.64112769580562E-14   2.46169154370842E-13
  9    7     4.75109271054580E-14   7.60174833687328E-13
 10    7     1.94716357196455E-13   3.31017807233974E-12
 11    7     1.75425283467718E-13   3.15765510241892E-12
 12    7     1.27260467028665E-10   2.41794887354464E-09
 13    7     4.16885504644964E-07   8.33771009289928E-06
 14    7     1.00000000000000E-99   1.00000000000000E-99
  5    8     1.00000000000000E-99   1.00000000000000E-99
  6    8     1.00000000000000E-99   1.00000000000000E-99
  7    8     1.00000000000000E-99   1.00000000000000E-99
  8    8     3.68169597508873E-20   5.89071356014197E-19
  9    8     1.27385388393789E-22   2.16555160269442E-21
 10    8     2.21957207485618E-18   3.99522973474113E-17
 11    8     5.69391348345454E-16   1.08184356185636E-14
 12    8     1.70651525342931E-14   3.41303050685863E-13
 13    8     1.19649004891626E-12   2.51262910272415E-11
 14    8     4.18986365663092E-08   9.21770004458801E-07
  5    9     1.00000000000000E-99   1.00000000000000E-99
  6    9     1.00000000000000E-99   1.00000000000000E-99
  7    9     1.00000000000000E-99   1.00000000000000E-99
  8    9     1.00000000000000E-99   1.00000000000000E-99
  9    9     1.00000000000000E-99   1.00000000000000E-99
 10    9     4.99624622520978E-22   9.49286782789858E-21
 11    9     5.84086970977443E-22   1.16817394195489E-20
 12    9     8.92755091862061E-19   1.87478569291033E-17
 13    9     6.73221304151727E-16   1.48108686913380E-14
 14    9     3.74860260875365E-17   8.62178600013339E-16
 15    9     1.09958787755076E-16   2.63901090612182E-15
 16    9     2.20313542160503E-10   5.50783855401257E-09
 17    9     3.33298062882360E-11   8.66574963494136E-10
  7   10     1.00000000000000E-99   1.00000000000000E-99
  8   10     1.00000000000000E-99   1.00000000000000E-99
  9   10     1.00000000000000E-99   1.00000000000000E-99
 10   10     1.00000000000000E-99   1.00000000000000E-99
 11   10     1.00000000000000E-99   1.00000000000000E-99
 12   10     1.26845251547396E-23   2.79059553404271E-22
 13   10     3.00391971837460E-21   6.90901535226158E-20
 14   10     9.33476562850178E-19   2.24034375084043E-17
 15   10     1.33459976331346E-14   3.33649940828365E-13
 16   10     1.79787332710304E-14   4.67447065046789E-13
 17   10     5.30749683981055E-15   1.43302414674885E-13
 18   10     3.11323151464843E-14   8.71704824101562E-13
 19   10     2.28553349356695E-15   6.62804713134416E-14
 20   10     1.47502172733815E-14   4.42506518201445E-13
