# 1:A 2:Z 3:N 4:Yi 5:Xi
    1      0      1     1.33364085199088E-13   1.33364085199088E-13
    1      1      0     5.36033764590143E-07   5.36033764590143E-07
    2      1      1     6.21737034543100E-16   1.24347406908620E-15
    3      1      2     1.76353280553998E-08   5.29059841661995E-08
    3      2      1     1.41088534274390E-09   4.23265602823169E-09
    4      2      2     3.43776749622658E-04   1.37510699849063E-03
    6      3      3     1.92183090202903E-08   1.15309854121742E-07
    7      3      4     1.67447768719387E-09   1.17213438103571E-08
    7      4      3     6.66956424847450E-20   4.66869497393215E-19
    9      4      5     8.75568980376537E-07   7.88012082338883E-06
   10      4      6     3.64223641414011E-07   3.64223641414011E-06
   10      5      5     3.11528504183358E-13   3.11528504183358E-12
   11      5      6     2.20430818311180E-08   2.42473900142298E-07
   12      6      6     6.55595922045504E-07   7.86715106454604E-06
   13      6      7     6.78413330095455E-08   8.81937329124092E-07
   14      6      8     4.96025264061649E-08   6.94435369686308E-07
   14      7      7     4.75787610112854E-10   6.66102654157995E-09
   15      7      8     1.00295106067785E-05   1.50442659101677E-04
   16      8      8     1.84178205808180E-07   2.94685129293088E-06
   17      8      9     2.29972369331738E-09   3.90953027863954E-08
   18      8     10     1.99007931388282E-07   3.58214276498908E-06
   19      9     10     8.16238763003374E-07   1.55085364970641E-05
   20     10     10     9.04399079741574E-07   1.80879815948315E-05
   21     10     11     1.42370296397731E-07   2.98977622435235E-06
   22     10     12     4.16538442049060E-06   9.16384572507932E-05
   23     11     12     1.08006884316648E-09   2.48415833928291E-08
   24     12     12     2.38511006963167E-08   5.72426416711601E-07
   25     12     13     8.39085132841869E-08   2.09771283210467E-06
   26     12     14     3.80685201670672E-09   9.89781524343747E-08
   27     13     14     9.90214697842883E-10   2.67357968417578E-08
   28     14     14     1.14455082071136E-09   3.20474229799181E-08
   29     14     15     6.64043997408324E-10   1.92572759248414E-08
   30     14     16     1.63138389857892E-09   4.89415169573677E-08
   31     15     16     2.78873134480224E-09   8.64506716888694E-08
   32     14     18     9.80958093213906E-09   3.13906589828450E-07
   32     15     17     2.49869731176808E-12   7.99583139765785E-11
   32     16     16     5.85070246033585E-11   1.87222478730747E-09
   33     15     18     1.49464963351113E-14   4.93234379058672E-13
   33     16     17     8.80286463445301E-09   2.90494532936949E-07
   34     16     18     1.10270798953659E-08   3.74920716442439E-07
   35     16     19     1.30595703343439E-10   4.57084961702038E-09
   35     17     18     6.53244306053111E-09   2.28635507118589E-07
   36     16     20     1.81910117123299E-09   6.54876421643877E-08
   36     17     19     3.83042325003747E-18   1.37895237001349E-16
   37     17     20     6.91877815361735E-09   2.55994791683842E-07
   38     18     20     3.61918025727126E-09   1.37528849776308E-07
   39     18     21     5.78302488279947E-10   2.25537970429179E-08
   39     19     20     2.04294256489326E-12   7.96747600308371E-11
   40     18     22     1.73887094805078E-09   6.95548379220313E-08
   41     19     22     4.61814479032402E-09   1.89343936403285E-07
   42     18     24     4.16861122547246E-08   1.75081671469843E-06
   42     19     23     1.77973772106491E-12   7.47489842847260E-11
   42     20     22     1.21583641162631E-09   5.10651292883050E-08
   43     20     23     6.46352586766384E-09   2.77931612309545E-07
   44     20     24     1.02833133170244E-08   4.52465785949071E-07
   45     20     25     2.75075155378858E-09   1.23783819920486E-07
   45     21     24     2.03699682145263E-08   9.16648569653685E-07
   46     20     26     1.05459369721441E-08   4.85113100718631E-07
   46     21     25     2.52684665230533E-19   1.16234946006045E-17
   46     22     24     1.49806910751798E-17   6.89111789458272E-16
   47     22     25     1.48623684352867E-09   6.98531316458474E-08
   48     22     26     2.56539445920284E-09   1.23138934041736E-07
   49     22     27     9.02893716663861E-10   4.42417921165292E-08
   50     22     28     3.05918273777574E-09   1.52959136888787E-07
   51     23     28     2.96696144493379E-09   1.51315033691623E-07
   52     24     28     4.45508280427859E-09   2.31664305822487E-07
   53     24     29     1.13665040333334E-09   6.02424713766670E-08
   54     24     30     5.21860995807755E-10   2.81804937736188E-08
   55     25     30     2.54697085982219E-10   1.40083397290221E-08
   56     26     30     1.13530297279699E-09   6.35769664766315E-08
   57     26     31     1.78633344025234E-09   1.01821006094383E-07
   58     26     32     1.07227599136512E-09   6.21920074991768E-08
   59     26     33     4.88318537113083E-13   2.88107936896719E-11
   59     27     32     1.04523004694660E-09   6.16685727698497E-08
   60     26     34     7.39853861215871E-10   4.43912316729523E-08
   60     27     33     2.47108409547228E-16   1.48265045728337E-14
   60     28     32     2.32724461351606E-17   1.39634676810964E-15
   61     28     33     1.71733204642719E-09   1.04757254832058E-07
   62     28     34     4.74306137630017E-09   2.94069805330611E-07
   63     28     35     6.26343841201312E-09   3.94596619956827E-07
   63     29     34     5.90692722323431E-11   3.72136415063761E-09
   64     28     36     3.61823634103617E-09   2.31567125826315E-07
   64     30     34     2.55411655330357E-20   1.63463459411429E-18
   65     29     36     6.11653960280566E-09   3.97575074182368E-07
   66     30     36     5.85650612214584E-09   3.86529404061626E-07
   67     30     37     8.27434472832297E-09   5.54381096797639E-07
   68     30     38     1.17441842252968E-08   7.98604527320179E-07
   69     31     38     1.84809692078617E-08   1.27518687534246E-06
   70     30     40     2.39834122129138E-08   1.67883885490397E-06
   70     32     38     1.62579134337386E-13   1.13805394036170E-11
   71     31     40     2.97786783748426E-08   2.11428616461382E-06
   72     32     40     4.23137369496015E-08   3.04658906037131E-06
   73     32     41     6.52079195391412E-08   4.76017812635730E-06
   74     32     42     7.45576475958256E-08   5.51726592209109E-06
   75     33     42     1.36405461739005E-07   1.02304096304254E-05
   76     32     44     2.47671529208404E-07   1.88230362198387E-05
   76     34     42     2.82964293987869E-12   2.15052863430780E-10
   77     34     43     4.44482373838514E-07   3.42251427855656E-05
   78     34     44     3.26120085070345E-07   2.54373666354869E-05
   79     34     45     4.11563318519735E-07   3.25135021630591E-05
   79     35     44     1.32372780450287E-12   1.04574496555727E-10
   80     34     46     6.30796794930463E-07   5.04637435944370E-05
   81     32     49     1.43102028726284E-20   1.15912643268290E-18
   81     33     48     6.27060451338300E-20   5.07918965584023E-18
   81     34     47     2.09020592494528E-18   1.69306679920568E-16
   81     35     46     1.03595399285767E-06   8.39122734214712E-05
   82     32     50     6.85373439333364E-20   5.62006220253358E-18
   82     33     49     3.18691540767228E-19   2.61327063429127E-17
   82     34     48     1.67285338161554E-06   1.37173977292474E-04
   82     36     46     7.59720350782233E-11   6.22970687641431E-09
   83     32     51     5.81404950047799E-20   4.82566108539673E-18
   83     33     50     7.64678631619874E-19   6.34683264244496E-17
   83     34     49     7.67521630167686E-17   6.37042953039180E-15
   83     35     48     4.94916436015781E-16   4.10780641893098E-14
   83     36     47     2.17302139521018E-06   1.80360775802445E-04
   84     32     52     3.54503875204160E-20   2.97783255171494E-18
   84     33     51     4.46161084555742E-19   3.74775311026823E-17
   84     34     50     4.17565785373907E-17   3.50755259714082E-15
   84     35     49     4.06919647844522E-16   3.41812504189398E-14
   84     36     48     2.24942673565348E-06   1.88951845794892E-04
   85     32     53     1.75703126555838E-20   1.49347657572463E-18
   85     33     52     3.21871255679837E-19   2.73590567327861E-17
   85     34     51     5.66206698597413E-18   4.81275693807801E-16
   85     35     50     2.99509939388113E-17   2.54583448479896E-15
   85     36     49     1.44212187641008E-06   1.22580359494857E-04
   85     37     48     1.33153133421516E-07   1.13180163408288E-05
   86     33     53     1.83210326914808E-19   1.57560881146735E-17
   86     34     52     5.32725050765054E-18   4.58143543657946E-16
   86     35     51     2.18167920439364E-17   1.87624411577853E-15
   86     36     50     3.05001616063217E-06   2.62301389814367E-04
   86     38     48     4.00977779871916E-16   3.44840890689848E-14
   87     33     54     9.80100795331306E-20   8.52687691938236E-18
   87     34     53     3.36263406234334E-18   2.92549163423871E-16
   87     35     52     4.15222659651554E-17   3.61243713896852E-15
   87     36     51     3.74446023271075E-15   3.25768040245835E-13
   87     37     50     4.21684789537520E-06   3.66865766897642E-04
   87     38     49     8.30544188353625E-17   7.22573443867654E-15
   88     33     55     1.72988975970689E-20   1.52230298854207E-18
   88     34     54     1.27183514239343E-18   1.11921492530622E-16
   88     35     53     2.23404903719455E-17   1.96596315273120E-15
   88     36     52     1.62076232534220E-14   1.42627084630113E-12
   88     37     51     1.70022849109429E-15   1.49620107216298E-13
   88     38     50     6.48712109182654E-06   5.70866656080736E-04
   89     34     55     3.40391522413330E-19   3.02948454947864E-17
   89     35     54     8.82257935093856E-18   7.85209562233532E-16
   89     36     53     5.06169823668189E-16   4.50491143064688E-14
   89     37     52     2.43562803010672E-15   2.16770894679498E-13
   89     38     51     7.54217975052331E-09   6.71253997796574E-07
   89     39     50     6.43596669969488E-06   5.72801036272844E-04
   90     34     56     4.01787005119474E-19   3.61608304607526E-17
   90     35     55     5.58315076707430E-18   5.02483569036687E-16
   90     36     54     1.20401954417667E-16   1.08361758975900E-14
   90     37     53     5.94678751199296E-16   5.35210876079366E-14
   90     38     52     5.72779414714399E-06   5.15501473242959E-04
   90     39     51     1.45112473303388E-09   1.30601225973049E-07
   90     40     50     1.89703741694123E-07   1.70733367524710E-05
   91     34     57     9.38514974145590E-20   8.54048626472486E-18
   91     35     56     1.68855286783594E-18   1.53658310973071E-16
   91     36     55     5.25282411912627E-17   4.78006994840491E-15
   91     37     54     3.74504000725161E-16   3.40798640659897E-14
   91     38     53     2.22638779397602E-13   2.02601289251818E-11
   91     39     52     1.93049541044741E-08   1.75675082350714E-06
   91     40     51     6.57798978813145E-06   5.98597070719962E-04
   92     34     58     2.10227261770590E-20   1.93409080828943E-18
   92     35     57     9.36403350975317E-19   8.61491082897292E-17
   92     36     56     1.59240985583078E-17   1.46501706736432E-15
   92     37     55     4.59844564418504E-17   4.23056999265024E-15
   92     38     54     1.00315357366182E-13   9.22901287768876E-12
   92     39     53     1.33003297729861E-13   1.22363033911472E-11
   92     40     52     1.12328108437238E-05   1.03341859762259E-03
   93     35     58     1.71664939897694E-19   1.59648394104855E-17
   93     36     57     1.20998739524892E-17   1.12528827758149E-15
   93     37     56     8.26553718670324E-17   7.68694958363401E-15
   93     38     55     7.33059910995745E-15   6.81745717226043E-13
   93     39     54     6.01796281186957E-13   5.59670541503870E-11
   93     40     53     7.95806900735904E-06   7.40100417684391E-04
   93     41     52     4.68465752458430E-12   4.35673149786340E-10
   94     35     59     5.24755475697210E-20   4.93270147155377E-18
   94     36     58     1.91526115146440E-18   1.80034548237654E-16
   94     37     57     5.61328976459107E-17   5.27649237871560E-15
   94     38     56     1.70339427607697E-15   1.60119061951235E-13
   94     39     55     2.53634967356266E-14   2.38416869314890E-12
   94     40     54     6.26566009822956E-06   5.88972049233578E-04
   95     36     59     7.50466930392165E-19   7.12943583872557E-17
   95     37     58     9.91307346958405E-18   9.41741979610485E-16
   95     38     57     8.23980199695933E-16   7.82781189711136E-14
   95     39     56     2.14617417925640E-14   2.03886547029358E-12
   95     40     55     6.82546074908060E-08   6.48418771162657E-06
   95     41     54     8.09434908372905E-08   7.68963162954260E-06
   95     42     53     1.41998744268107E-05   1.34898807054701E-03
   96     36     60     2.71619523128721E-19   2.60754742203572E-17
   96     37     59     5.46775698879890E-18   5.24904670924694E-16
   96     38     58     5.14616365565016E-17   4.94031710942415E-15
   96     39     57     2.66122743003108E-16   2.55477833282984E-14
   96     40     56     5.08821966041683E-12   4.88469087400015E-10
   96     41     55     4.20431657939558E-12   4.03614391621975E-10
   96     42     54     1.13836683123958E-05   1.09283215799000E-03
   97     36     61     7.81415492534422E-20   7.57973027758389E-18
   97     37     60     3.58929244593747E-18   3.48161367255934E-16
   97     38     59     2.36515370584061E-17   2.29419909466539E-15
   97     39     58     2.37212485465086E-16   2.30096110901134E-14
   97     40     57     3.84229607814049E-12   3.72702719579628E-10
   97     41     56     2.75920594330606E-13   2.67642976500688E-11
   97     42     55     1.23972446699035E-05   1.20253273298064E-03
   98     36     62     1.46379456270254E-20   1.43451867144849E-18
   98     37     61     1.26529816902058E-18   1.23999220564017E-16
   98     38     60     4.12817724697215E-17   4.04561370203271E-15
   98     39     59     4.87020054594730E-17   4.77279653502836E-15
   98     40     58     2.82009802750993E-15   2.76369606695973E-13
   98     41     57     2.62726965503613E-16   2.57472426193541E-14
   98     42     56     1.16329445503556E-05   1.14002856593485E-03
   99     37     62     2.80051581135468E-19   2.77251065324113E-17
   99     38     61     1.47856281727068E-17   1.46377718909798E-15
   99     39     60     1.67323778372618E-16   1.65650540588891E-14
   99     40     59     2.51368094915438E-16   2.48854413966284E-14
   99     41     58     1.79683936130220E-15   1.77887096768918E-13
   99     42     57     2.85861530708734E-11   2.83002915401647E-09
   99     43     56     1.52225063880198E-05   1.50702813241396E-03
   99     44     55     6.78569911098089E-11   6.71784211987108E-09
  100     37     63     7.78695261177235E-20   7.78695261177235E-18
  100     38     62     7.38339835772401E-18   7.38339835772401E-16
  100     39     61     9.42267838660467E-17   9.42267838660467E-15
  100     40     60     1.11448671561792E-15   1.11448671561792E-13
  100     41     59     2.36750198227848E-16   2.36750198227848E-14
  100     42     58     1.72011592397117E-05   1.72011592397117E-03
  100     44     56     2.67919407608505E-11   2.67919407608505E-09
  101     37     64     1.00786114452723E-20   1.01793975597250E-18
  101     38     63     2.05269046542625E-18   2.07321737008052E-16
  101     39     62     5.39841868468293E-17   5.45240287152976E-15
  101     40     61     4.43394812552335E-16   4.47828760677858E-14
  101     41     60     1.40763035419272E-15   1.42170665773465E-13
  101     42     59     1.73907809331188E-13   1.75646887424500E-11
  101     43     58     1.66771561977556E-13   1.68439277597332E-11
  101     44     57     1.75062951389835E-05   1.76813580903733E-03
  102     38     64     4.09057824046995E-19   4.17238980527935E-17
  102     39     63     3.03094536218137E-17   3.09156426942500E-15
  102     40     62     6.33834170091002E-16   6.46510853492822E-14
  102     41     61     1.05136660863641E-15   1.07239394080914E-13
  102     42     60     1.66073274818471E-13   1.69394740314841E-11
  102     43     59     1.29331572933570E-15   1.31918204392241E-13
  102     44     58     2.06015982476861E-05   2.10136302126399E-03
  103     38     65     9.58103664857185E-20   9.86846774802901E-18
  103     39     64     1.09411619886906E-17   1.12693968483514E-15
  103     40     63     2.80572099443153E-16   2.88989262426447E-14
  103     41     62     4.25690234837520E-16   4.38460941882645E-14
  103     42     61     1.93892126740579E-14   1.99708890542797E-12
  103     43     60     1.55695250009629E-14   1.60366107509918E-12
  103     44     59     5.65274183766846E-09   5.82232409279852E-07
  103     45     58     2.63862556949495E-05   2.71778433657980E-03
  104     38     66     1.00049461018923E-20   1.04051439459680E-18
  104     39     65     3.65255835044982E-18   3.79866068446781E-16
  104     40     64     1.51111379393841E-16   1.57155834569595E-14
  104     41     63     1.59025731812941E-15   1.65386761085459E-13
  104     42     62     2.07855066535440E-14   2.16169269196858E-12
  104     43     61     3.81265182336039E-13   3.96515789629481E-11
  104     44     60     2.35679159466441E-05   2.45106325845099E-03
  104     46     58     2.43569805357310E-12   2.53312597571602E-10
  105     39     66     4.33201944894219E-19   4.54862042138929E-17
  105     40     65     6.87407469731416E-17   7.21777843217987E-15
  105     41     64     9.68608229705881E-16   1.01703864119118E-13
  105     42     63     1.39896553530932E-14   1.46891381207478E-12
  105     43     62     1.79904597716399E-13   1.88899827602219E-11
  105     44     61     6.31392270689482E-12   6.62961884223956E-10
  105     45     60     5.01937542888612E-11   5.27034420033043E-09
  105     46     59     3.08828031619906E-05   3.24269433200901E-03
  106     39     67     6.04329472548042E-20   6.40589240900925E-18
  106     40     66     8.91775364118246E-18   9.45281885965341E-16
  106     41     65     2.61620746978241E-16   2.77317991796935E-14
  106     42     64     3.69513969496129E-15   3.91684807665896E-13
  106     43     63     1.53950756763720E-14   1.63187802169543E-12
  106     44     62     1.01703251537597E-05   1.07805446629853E-03
