# 1:A 2:Y(A) 3:X(A)
    1     5.36033897954228E-07     5.36033897954228E-07
    2     6.21737034543100E-16     1.24347406908620E-15
    3     1.90462133981437E-08     5.71386401944312E-08
    4     3.43776749622658E-04     1.37510699849063E-03
    5     0.00000000000000E+00     0.00000000000000E+00
    6     1.92183090202903E-08     1.15309854121742E-07
    7     1.67447768726056E-09     1.17213438108240E-08
    8     0.00000000000000E+00     0.00000000000000E+00
    9     8.75568980376537E-07     7.88012082338883E-06
   10     3.64223952942515E-07     3.64223952942515E-06
   11     2.20430818311180E-08     2.42473900142298E-07
   12     6.55595922045504E-07     7.86715106454604E-06
   13     6.78413330095455E-08     8.81937329124092E-07
   14     5.00783140162777E-08     7.01096396227888E-07
   15     1.00295106067785E-05     1.50442659101677E-04
   16     1.84178205808180E-07     2.94685129293088E-06
   17     2.29972369331738E-09     3.90953027863954E-08
   18     1.99007931388282E-07     3.58214276498908E-06
   19     8.16238763003374E-07     1.55085364970641E-05
   20     9.04399079741574E-07     1.80879815948315E-05
   21     1.42370296397731E-07     2.98977622435235E-06
   22     4.16538442049060E-06     9.16384572507932E-05
   23     1.08006884316648E-09     2.48415833928291E-08
   24     2.38511006963167E-08     5.72426416711601E-07
   25     8.39085132841869E-08     2.09771283210467E-06
   26     3.80685201670672E-09     9.89781524343747E-08
   27     9.90214697842883E-10     2.67357968417578E-08
   28     1.14455082071136E-09     3.20474229799181E-08
   29     6.64043997408324E-10     1.92572759248414E-08
   30     1.63138389857892E-09     4.89415169573677E-08
   31     2.78873134480224E-09     8.64506716888694E-08
   32     9.87058665405419E-09     3.15858772929734E-07
   33     8.80287958094934E-09     2.90495026171328E-07
   34     1.10270798953659E-08     3.74920716442439E-07
   35     6.66303876387455E-09     2.33206356735609E-07
   36     1.81910117506341E-09     6.54876423022829E-08
   37     6.91877815361735E-09     2.55994791683842E-07
   38     3.61918025727126E-09     1.37528849776308E-07
   39     5.80345430844840E-10     2.26334718029488E-08
   40     1.73887094805078E-09     6.95548379220313E-08
   41     4.61814479032402E-09     1.89343936403285E-07
   42     4.29037284040720E-08     1.80195659297102E-06
   43     6.46352586766384E-09     2.77931612309545E-07
   44     1.02833133170244E-08     4.52465785949071E-07
   45     2.31207197683149E-08     1.04043238957417E-06
   46     1.05459369873775E-08     4.85113101419366E-07
   47     1.48623684352867E-09     6.98531316458474E-08
   48     2.56539445920284E-09     1.23138934041736E-07
   49     9.02893716663861E-10     4.42417921165292E-08
   50     3.05918273777574E-09     1.52959136888787E-07
   51     2.96696144493379E-09     1.51315033691623E-07
   52     4.45508280427859E-09     2.31664305822487E-07
   53     1.13665040333334E-09     6.02424713766670E-08
   54     5.21860995807755E-10     2.81804937736188E-08
   55     2.54697085982219E-10     1.40083397290221E-08
   56     1.13530297279699E-09     6.35769664766315E-08
   57     1.78633344025234E-09     1.01821006094383E-07
   58     1.07227599136512E-09     6.21920074991768E-08
   59     1.04571836548372E-09     6.16973835635394E-08
   60     7.39854131596727E-10     4.43912478958036E-08
   61     1.71733204642719E-09     1.04757254832058E-07
   62     4.74306137630017E-09     2.94069805330611E-07
   63     6.32250768424547E-09     3.98317984107464E-07
   64     3.61823634106171E-09     2.31567125827950E-07
   65     6.11653960280566E-09     3.97575074182368E-07
   66     5.85650612214584E-09     3.86529404061626E-07
   67     8.27434472832297E-09     5.54381096797639E-07
   68     1.17441842252968E-08     7.98604527320179E-07
   69     1.84809692078617E-08     1.27518687534246E-06
   70     2.39835747920482E-08     1.67885023544337E-06
   71     2.97786783748426E-08     2.11428616461382E-06
   72     4.23137369496015E-08     3.04658906037131E-06
   73     6.52079195391412E-08     4.76017812635730E-06
   74     7.45576475958256E-08     5.51726592209109E-06
   75     1.36405461739005E-07     1.02304096304254E-05
   76     2.47674358851344E-07     1.88232512727021E-05
   77     4.44482373838514E-07     3.42251427855656E-05
   78     3.26120085070345E-07     2.54373666354869E-05
   79     4.11564642247540E-07     3.25136067375556E-05
   80     6.30796794930463E-07     5.04637435944370E-05
   81     1.03595399285984E-06     8.39122734216467E-05
   82     1.67292935365100E-06     1.37180206999382E-04
   83     2.17302139578267E-06     1.80360775849961E-04
   84     2.24942673610263E-06     1.88951845832621E-04
   85     1.57527500986755E-06     1.33898375838742E-04
   86     3.05001616106048E-06     2.62301389851201E-04
   87     4.21684789924769E-06     3.66865767234549E-04
   88     6.48712110975802E-06     5.70866657658706E-04
   89     6.44350888239636E-06     5.73472290533276E-04
   90     5.91894901429221E-06     5.32705411286299E-04
   91     6.59729496530352E-06     6.00353841842621E-04
   92     1.12328110771053E-05     1.03341861909369E-03
   93     7.95807430123837E-06     7.40100910015168E-04
   94     6.26566012535455E-06     5.88972051783328E-04
   95     1.43490725474352E-05     1.36316189200634E-03
   96     1.13836776052554E-05     1.09283305010452E-03
   97     1.23972487883847E-05     1.20253313247332E-03
   98     1.16329445535297E-05     1.14002856624591E-03
   99     1.52226028333946E-05     1.50703768050606E-03
  100     1.72011860331054E-05     1.72011860331054E-03
  101     1.75062954815699E-05     1.76813584363856E-03
  102     2.06015984167687E-05     2.10136303851040E-03
  103     2.63919084724632E-05     2.71836657266371E-03
  104     2.35679187861379E-05     2.45106355375834E-03
  105     3.08828598645996E-05     3.24270028578296E-03
  106     2.57579307181962E-05     2.73034065612879E-03
  107     2.53075856877164E-05     2.70791166858565E-03
  108     2.23387109291017E-05     2.41258078034298E-03
  109     3.66423311766623E-05     3.99401409825619E-03
  110     3.46822209353273E-05     3.81504430288600E-03
  111     4.05460193010711E-05     4.50060814241889E-03
  112     2.59605316511519E-05     2.90757954492901E-03
  113     3.53861975446484E-05     3.99864032254527E-03
  114     3.35800363802536E-05     3.82812414734891E-03
  115     2.63163751907997E-05     3.02638314694196E-03
  116     3.10751802444970E-05     3.60472090836165E-03
  117     4.38267495246314E-05     5.12772969438188E-03
  118     3.14571683168875E-05     3.71194586139272E-03
  119     3.40992933518720E-05     4.05781590887276E-03
  120     2.72476870608753E-05     3.26972244730504E-03
  121     5.32830681031920E-05     6.44725124048623E-03
  122     2.64487348992835E-05     3.22674565771259E-03
  123     4.49036026245794E-05     5.52314312282326E-03
  124     2.55440214549442E-05     3.16745866041308E-03
  125     7.54621869322951E-05     9.43277336653689E-03
  126     9.98684439252389E-05     1.25834239345801E-02
  127     1.07003904790273E-04     1.35894959083647E-02
  128     8.94812947622831E-05     1.14536057295722E-02
  129     1.08134467727361E-04     1.39493463368296E-02
  130     6.83380003855346E-05     8.88394005011950E-03
  131     1.04810763723903E-04     1.37302100478313E-02
  132     9.17651098716575E-05     1.21129945030588E-02
  133     6.90349890105964E-05     9.18165353840932E-03
  134     1.14612149888154E-04     1.53580280850126E-02
  135     5.52914106614106E-05     7.46434043929043E-03
  136     1.19937746884559E-04     1.63115335763000E-02
  137     6.26079403167097E-05     8.57728782338923E-03
  138     6.97267269901829E-05     9.62228832464524E-03
  139     2.32061235129729E-05     3.22565116830324E-03
  140     8.48141251200499E-05     1.18739775168070E-02
  141     7.25841880845726E-05     1.02343705199247E-02
  142     5.41424081840728E-05     7.68822196213833E-03
  143     4.62522045142985E-05     6.61406524554469E-03
  144     4.28916546466256E-05     6.17639826911409E-03
  145     4.95189622251762E-05     7.18024952265056E-03
  146     4.65979009697279E-05     6.80329354158027E-03
  147     6.17098459883492E-05     9.07134736028733E-03
  148     4.45349228212185E-05     6.59116857754034E-03
  149     3.84639432722420E-05     5.73112754756406E-03
  150     3.86346061850431E-05     5.79519092775647E-03
  151     4.83685998641505E-05     7.30365857948672E-03
  152     3.69567608624615E-05     5.61742765109415E-03
  153     3.27212783118511E-05     5.00635558171322E-03
  154     3.25777525212250E-05     5.01697388826865E-03
  155     2.94194080612851E-05     4.56000824949919E-03
  156     3.07467150863806E-05     4.79648755347537E-03
  157     2.91193933353479E-05     4.57174475364962E-03
  158     3.58374522109834E-05     5.66231744933537E-03
  159     2.81694517634181E-05     4.47894283038347E-03
  160     3.54061728726617E-05     5.66498765962587E-03
  161     3.20019294046420E-05     5.15231063414737E-03
  162     3.37078501861334E-05     5.46067173015360E-03
  163     3.28628777672195E-05     5.35664907605678E-03
  164     3.16359155082265E-05     5.18829014334915E-03
  165     2.14528350138476E-05     3.53971777728486E-03
  166     1.94191405107325E-05     3.22357732478160E-03
  167     2.20072012172221E-05     3.67520260327609E-03
  168     1.92433487213664E-05     3.23288258518956E-03
  169     1.29284106007523E-05     2.18490139152715E-03
  170     1.81319288557420E-05     3.08242790547613E-03
  171     1.42422594836296E-05     2.43542637170065E-03
  172     1.56026874053450E-05     2.68366223371935E-03
  173     1.14365909450106E-05     1.97853023348683E-03
  174     1.87195954103821E-05     3.25720960140648E-03
  175     1.07663888331115E-05     1.88411804579452E-03
  176     1.60686166941600E-05     2.82807653817216E-03
  177     1.37564007506035E-05     2.43488293285682E-03
  178     1.98224368118933E-05     3.52839375251700E-03
  179     1.15547989779101E-05     2.06830901704590E-03
  180     1.29302181984150E-05     2.32743927571470E-03
  181     1.06507329706128E-05     1.92778266768092E-03
