    time    temp    dens
   7.23790139198049E-01   7.78917411240514E-01   1.04202217316672E+03
     nin     zin       y       x
  1    0     7.37300249958262E-06   7.37300249958262E-06
  0    1     5.37364402492523E-12   5.37364402492523E-12
  1    1     1.65756868153270E-12   3.31513736306540E-12
  2    1     1.95712946486753E-09   5.87138839460258E-09
  1    2     2.01439650549812E-20   6.04318951649436E-20
  2    2     1.54878765602353E-04   6.19515062409411E-04
  4    2     8.95508570989998E-08   5.37305142593999E-07
  3    3     2.95015244199985E-14   1.77009146519991E-13
  4    3     2.84454875350140E-10   1.99118412745098E-09
  5    3     3.94365962214642E-13   3.15492769771714E-12
  6    3     1.87356759327960E-06   1.68621083395164E-05
  3    4     9.35695406348661E-23   6.54986784444063E-22
  5    4     1.99152090924162E-09   1.79236881831746E-08
  6    4     4.20916934515258E-07   4.20916934515258E-06
  7    4     1.01690997126934E-15   1.11860096839628E-14
  8    4     2.82335669790456E-09   3.38802803748548E-08
  3    5     1.00000000000000E-99   1.00000000000000E-99
  5    5     4.24307287553626E-20   4.24307287553626E-19
  6    5     3.09299455738139E-10   3.40229401311953E-09
  7    5     2.51553467228236E-09   3.01864160673884E-08
  8    5     1.58217784573866E-08   2.05683119946026E-07
  9    5     2.34151055446505E-14   3.27811477625107E-13
  3    6     1.00000000000000E-99   1.00000000000000E-99
  4    6     1.00000000000000E-99   1.00000000000000E-99
  5    6     1.00000000000000E-99   1.00000000000000E-99
  6    6     2.46911481965628E-09   2.96293778358754E-08
  7    6     9.19801878760543E-09   1.19574244238871E-07
  8    6     4.01233946102854E-08   5.61727524543995E-07
  9    6     3.84874694204575E-12   5.77312041306863E-11
 10    6     1.00287363952626E-05   1.60459782324201E-04
 11    6     1.42574518943068E-12   2.42376682203216E-11
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     1.00000000000000E-99   1.00000000000000E-99
  5    7     1.00000000000000E-99   1.00000000000000E-99
  6    7     3.71958562748741E-21   4.83546131573363E-20
  7    7     6.30009493274063E-13   8.82013290583688E-12
  8    7     9.57935093615928E-08   1.43690264042389E-06
  9    7     3.70745027356102E-08   5.93192043769764E-07
 10    7     2.93480952218537E-08   4.98917618771513E-07
 11    7     1.44756161564061E-08   2.60561090815310E-07
 12    7     1.75238276360054E-07   3.32952725084102E-06
 13    7     1.62431060565057E-06   3.24862121130114E-05
 14    7     1.00000000000000E-99   1.00000000000000E-99
