    time    temp    dens
   3.00283824981772E-02   6.89098827361705E-01   1.45921447435058E+07
     nin     zin       y       x
  1    0     8.39940122955033E-01   8.39940122955033E-01
  0    1     2.81223733678870E-15   2.81223733678870E-15
  1    1     1.07778901050910E-13   2.15557802101820E-13
  2    1     3.16733451363381E-09   9.50200354090142E-09
  1    2     1.00000000000000E-99   1.00000000000000E-99
  2    2     1.34400974783287E-06   5.37603899133149E-06
  4    2     2.67694774471435E-07   1.60616864682861E-06
  3    3     6.11882274142526E-23   3.67129364485516E-22
  4    3     6.27210057746967E-17   4.39047040422877E-16
  5    3     9.09318340573595E-17   7.27454672458876E-16
  6    3     2.82052480342513E-08   2.53847232308262E-07
  3    4     1.00000000000000E-99   1.00000000000000E-99
  5    4     6.43628540745672E-15   5.79265686671105E-14
  6    4     3.47451377610243E-14   3.47451377610243E-13
  7    4     3.80278047634915E-14   4.18305852398407E-13
  8    4     4.05700205927808E-06   4.86840247113369E-05
  3    5     1.00000000000000E-99   1.00000000000000E-99
  5    5     1.00000000000000E-99   1.00000000000000E-99
  6    5     2.77991927787178E-17   3.05791120565895E-16
  7    5     3.57600479828193E-15   4.29120575793832E-14
  8    5     7.53673788944101E-11   9.79775925627332E-10
  9    5     1.40229752976707E-06   1.96321654167390E-05
  3    6     1.00000000000000E-99   1.00000000000000E-99
  4    6     1.00000000000000E-99   1.00000000000000E-99
  5    6     1.00000000000000E-99   1.00000000000000E-99
  6    6     1.43957052116280E-21   1.72748462539536E-20
  7    6     2.94975200259431E-20   3.83467760337260E-19
  8    6     2.67269901454323E-15   3.74177862036052E-14
  9    6     1.74775900124132E-14   2.62163850186197E-13
 10    6     8.12540692151019E-10   1.30006510744163E-08
 11    6     9.23274341303642E-07   1.56956638021619E-05
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     1.00000000000000E-99   1.00000000000000E-99
  5    7     1.00000000000000E-99   1.00000000000000E-99
  6    7     1.00000000000000E-99   1.00000000000000E-99
  7    7     1.00000000000000E-99   1.00000000000000E-99
  8    7     3.68189968176728E-20   5.52284952265092E-19
  9    7     1.18986076293126E-16   1.90377722069002E-15
 10    7     1.34942090265183E-15   2.29401553450812E-14
 11    7     1.21573094285852E-15   2.18831569714534E-14
 12    7     2.55284341883736E-16   4.85040249579098E-15
 13    7     2.68851438931211E-08   5.37702877862422E-07
 14    7     1.00000000000000E-99   1.00000000000000E-99
  5    8     1.00000000000000E-99   1.00000000000000E-99
  6    8     1.00000000000000E-99   1.00000000000000E-99
  7    8     1.00000000000000E-99   1.00000000000000E-99
  8    8     1.00000000000000E-99   1.00000000000000E-99
  9    8     1.00000000000000E-99   1.00000000000000E-99
 10    8     2.76374108583866E-23   4.97473395450958E-22
 11    8     2.27357563233616E-19   4.31979370143870E-18
 12    8     1.32978373313149E-17   2.65956746626297E-16
 13    8     9.32379887821507E-16   1.95799776442516E-14
 14    8     8.79492717775403E-10   1.93488397910589E-08
  5    9     1.00000000000000E-99   1.00000000000000E-99
  6    9     1.00000000000000E-99   1.00000000000000E-99
  7    9     1.00000000000000E-99   1.00000000000000E-99
  8    9     1.00000000000000E-99   1.00000000000000E-99
  9    9     1.00000000000000E-99   1.00000000000000E-99
 10    9     1.00000000000000E-99   1.00000000000000E-99
 11    9     1.00000000000000E-99   1.00000000000000E-99
 12    9     6.74784636048581E-25   1.41704773570202E-23
 13    9     1.64324311471858E-19   3.61513485238087E-18
 14    9     9.14980149779126E-21   2.10445434449199E-19
 15    9     2.68394324238231E-20   6.44146378171753E-19
 16    9     3.81531268965247E-17   9.53828172413117E-16
 17    9     1.06860701562292E-12   2.77837824061960E-11
  7   10     1.00000000000000E-99   1.00000000000000E-99
  8   10     1.00000000000000E-99   1.00000000000000E-99
  9   10     1.00000000000000E-99   1.00000000000000E-99
 10   10     1.00000000000000E-99   1.00000000000000E-99
 11   10     1.00000000000000E-99   1.00000000000000E-99
 12   10     1.00000000000000E-99   1.00000000000000E-99
 13   10     1.00000000000000E-99   1.00000000000000E-99
 14   10     1.00000000000000E-99   1.00000000000000E-99
 15   10     4.28728067529212E-20   1.07182016882303E-18
 16   10     7.14816240583114E-20   1.85852222551610E-18
 17   10     1.08568983345813E-20   2.93136255033694E-19
 18   10     7.18848926792320E-20   2.01277699501849E-18
 19   10     4.95762189130727E-21   1.43771034847911E-19
 20   10     3.51099737070737E-20   1.05329921121221E-18
 21   10     1.42044176805343E-20   4.40336948096564E-19
 22   10     4.05965038614049E-13   1.29908812356496E-11
 23   10     1.00000000000000E-99   1.00000000000000E-99
 24   10     3.02907722994590E-21   1.02988625818161E-19
 25   10     1.00000000000000E-99   1.00000000000000E-99
 26   10     1.00000000000000E-99   1.00000000000000E-99
 27   10     1.00000000000000E-99   1.00000000000000E-99
 28   10     1.00000000000000E-99   1.00000000000000E-99
 29   10     1.00000000000000E-99   1.00000000000000E-99
 30   10     1.00000000000000E-99   1.00000000000000E-99
 31   10     1.00000000000000E-99   1.00000000000000E-99
