    time    temp    dens
   1.47441137446744E+00   3.84839735844943E-01   1.23270435044711E+02
     nin     zin       y       x
  1    0     8.33711353320661E-11   8.33711353320661E-11
  0    1     1.10563329349184E-14   1.10563329349184E-14
  1    1     1.37796138135500E-14   2.75592276271001E-14
  2    1     8.21355962845106E-10   2.46406788853532E-09
  1    2     2.02612452305916E-16   6.07837356917749E-16
  2    2     1.25626829780673E-04   5.02507319122693E-04
  4    2     7.92652548427670E-09   4.75591529056602E-08
  3    3     1.59986847632523E-09   9.59921085795137E-09
  4    3     7.80909217135700E-10   5.46636451994990E-09
  5    3     4.93705612893653E-15   3.94964490314922E-14
  6    3     3.14075772555815E-07   2.82668195300233E-06
  3    4     2.90557307030847E-16   2.03390114921593E-15
  5    4     3.94523255095131E-07   3.55070929585618E-06
  6    4     6.33355672993986E-08   6.33355672993986E-07
  7    4     1.28482950666566E-18   1.41331245733223E-17
  8    4     4.13154290445963E-21   4.95785148535156E-20
  3    5     1.00000000000000E-99   1.00000000000000E-99
  5    5     4.20160242147537E-12   4.20160242147537E-11
  6    5     3.43350716855398E-09   3.77685788540938E-08
  7    5     1.26054554599989E-12   1.51265465519987E-11
  8    5     1.71783401437132E-13   2.23318421868271E-12
  9    5     8.75531418174261E-22   1.22574398544397E-20
  3    6     1.00000000000000E-99   1.00000000000000E-99
  4    6     1.00000000000000E-99   1.00000000000000E-99
  5    6     2.17152891311366E-20   2.38868180442503E-19
  6    6     4.56516388202202E-07   5.47819665842643E-06
  7    6     4.71099296871422E-08   6.12429085932848E-07
  8    6     7.79655074915188E-08   1.09151710488126E-06
  9    6     1.83610305520982E-12   2.75415458281473E-11
 10    6     4.89493970151574E-06   7.83190352242518E-05
 11    6     1.51762138084224E-13   2.57995634743180E-12
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     1.00000000000000E-99   1.00000000000000E-99
  5    7     1.00000000000000E-99   1.00000000000000E-99
  6    7     6.72155012586617E-17   8.73801516362603E-16
  7    7     2.45757833930499E-10   3.44060967502699E-09
  8    7     6.02346612483584E-06   9.03519918725376E-05
  9    7     1.06628338714887E-07   1.70605341943820E-06
 10    7     2.69916507702548E-08   4.58858063094332E-07
 11    7     5.21493784391381E-09   9.38688811904485E-08
 12    7     3.27834585652411E-07   6.22885712739581E-06
 13    7     7.87045180789952E-11   1.57409036157990E-09
 14    7     1.00000000000000E-99   1.00000000000000E-99
  5    8     1.00000000000000E-99   1.00000000000000E-99
  6    8     1.00000000000000E-99   1.00000000000000E-99
  7    8     1.86032280956978E-21   2.79048421435467E-20
  8    8     4.07104294276995E-08   6.51366870843192E-07
  9    8     7.28238197705248E-10   1.23800493609892E-08
 10    8     6.80558320824215E-07   1.22500497748359E-05
 11    8     9.11487634750862E-07   1.73182650602664E-05
 12    8     7.46465821521788E-08   1.49293164304358E-06
 13    8     8.94942888388163E-08   1.87938006561514E-06
 14    8     2.21147630373705E-06   4.86524786822150E-05
  5    9     1.00000000000000E-99   1.00000000000000E-99
  6    9     1.00000000000000E-99   1.00000000000000E-99
  7    9     1.00000000000000E-99   1.00000000000000E-99
  8    9     3.06081827551647E-22   5.20339106837799E-21
  9    9     1.16195131164412E-17   2.09151236095942E-16
 10    9     1.42411604128109E-08   2.70582047843407E-07
 11    9     3.82734981972232E-09   7.65469963944463E-08
 12    9     1.76180893166532E-08   3.69979875649718E-07
 13    9     6.37139833472923E-07   1.40170763364043E-05
 14    9     3.91685379170439E-10   9.00876372092009E-09
 15    9     1.29212094517682E-10   3.10109026842437E-09
 16    9     3.86857162523822E-11   9.67142906309555E-10
 17    9     2.23222498670108E-18   5.80378496542281E-17
  7   10     1.00000000000000E-99   1.00000000000000E-99
