    time    temp    dens
   3.14858772201941E-01   1.05866637615230E+00   1.26580717723729E+04
     nin     zin       y       x
  1    0     5.17955046481885E-01   5.17955046481885E-01
  0    1     3.44837202582904E-12   3.44837202582904E-12
  1    1     8.44594309264912E-11   1.68918861852982E-10
  2    1     6.35748429505593E-08   1.90724528851678E-07
  1    2     2.92969657461348E-22   8.78908972384045E-22
  2    2     8.73343133699863E-05   3.49337253479945E-04
  4    2     2.39988213078750E-08   1.43992927847250E-07
  3    3     7.62746494159162E-21   4.57647896495497E-20
  4    3     2.76393189741500E-13   1.93475232819050E-12
  5    3     3.08199980166360E-13   2.46559984133088E-12
  6    3     1.79501542878097E-06   1.61551388590287E-05
  3    4     1.00000000000000E-99   1.00000000000000E-99
  5    4     1.96572706985073E-13   1.76915436286566E-12
  6    4     5.15412320481947E-09   5.15412320481947E-08
  7    4     9.38037571855828E-13   1.03184132904141E-11
  8    4     7.18059985470987E-08   8.61671982565185E-07
  3    5     1.00000000000000E-99   1.00000000000000E-99
  5    5     1.00000000000000E-99   1.00000000000000E-99
  6    5     2.65383331096864E-14   2.91921664206551E-13
  7    5     3.35493827665776E-13   4.02592593198931E-12
  8    5     2.75754678876328E-07   3.58481082539226E-06
  9    5     4.83872457252285E-09   6.77421440153199E-08
  3    6     1.00000000000000E-99   1.00000000000000E-99
  4    6     1.00000000000000E-99   1.00000000000000E-99
  5    6     1.00000000000000E-99   1.00000000000000E-99
  6    6     2.02502120491375E-17   2.43002544589650E-16
  7    6     1.43920041818084E-13   1.87096054363510E-12
  8    6     8.49263908713505E-12   1.18896947219891E-10
  9    6     3.39280763131014E-12   5.08921144696521E-11
 10    6     1.20785650987861E-05   1.93257041580577E-04
 11    6     5.11465793962296E-08   8.69491849735903E-07
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     1.00000000000000E-99   1.00000000000000E-99
  5    7     1.00000000000000E-99   1.00000000000000E-99
  6    7     1.00000000000000E-99   1.00000000000000E-99
  7    7     4.32268066039284E-21   6.05175292454997E-20
  8    7     6.65627166780624E-13   9.98440750170937E-12
  9    7     1.55624225902023E-12   2.48998761443236E-11
 10    7     5.67432298540612E-12   9.64634907519041E-11
 11    7     5.11212372729322E-12   9.20182270912779E-11
 12    7     3.61704161369559E-09   6.87237906602163E-08
 13    7     1.79543893163541E-06   3.59087786327081E-05
 14    7     1.00000000000000E-99   1.00000000000000E-99
  5    8     1.00000000000000E-99   1.00000000000000E-99
  6    8     1.00000000000000E-99   1.00000000000000E-99
  7    8     1.00000000000000E-99   1.00000000000000E-99
  8    8     5.85326090678563E-19   9.36521745085700E-18
  9    8     2.04210984910392E-21   3.47158674347666E-20
 10    8     1.00350578491358E-16   1.80631041284445E-15
 11    8     3.43128193845009E-14   6.51943568305517E-13
 12    8     1.08166776421684E-12   2.16333552843368E-11
 13    8     7.58298913120929E-11   1.59242771755395E-09
 14    8     6.52080100929093E-07   1.43457622204401E-05
  5    9     1.00000000000000E-99   1.00000000000000E-99
  6    9     1.00000000000000E-99   1.00000000000000E-99
