Epsilon_alpha,Time [Days]
3.5721813424383925e-08,1.3567814601382082e-05
4.8397177551953926e-08,1.3591691084649958e-05
6.525732271474716e-08,1.361560958547704e-05
8.853905250592044e-08,1.3639570177805335e-05
1.211078878613036e-07,1.3663572935706983e-05
1.6666389051471973e-07,1.368761793338447e-05
2.3049299717556128e-07,1.3711705245170871e-05
3.190053215360166e-07,1.3735834945530063e-05
4.4079261401579947e-07,1.3760007109056964e-05
6.071891197583078e-07,1.3784221810477768e-05
8.340784833213501e-07,1.3808479124650167e-05
1.1404313102933402e-06,1.383277912656359e-05
1.55079119070782e-06,1.3857121891339432e-05
2.0973544719180424e-06,1.388150749423128e-05
2.819468880124667e-06,1.3905936010625154e-05
3.771435995904826e-06,1.3930407516039748e-05
5.012273677108107e-06,1.3954922086126631e-05
6.621568071686626e-06,1.3979479796670525e-05
8.698737353918998e-06,1.4004080723589505e-05
1.1366610475571152e-05,1.4028724942935245e-05
1.4778783960790367e-05,1.4053412530893261e-05
1.9076863297500288e-05,1.4078143563783132e-05
2.455018901394016e-05,1.4102918118058748e-05
3.1378992172382816e-05,1.4127736270308543e-05
3.9951878948778354e-05,1.4152598097255725e-05
5.055866799135452e-05,1.4177503675758526e-05
6.375684038019372e-05,1.4202453082810421e-05
8.656512197047336e-05,1.4227446395540388e-05
0.00011449748355621116,1.425248369121313e-05
0.0001473087237967616,1.4277565047229323e-05
0.00018634292968357281,1.4302690541125847e-05
0.00023351041303379624,1.4327860250576038e-05
0.0002900570549839696,1.4353074253389913e-05
0.00035780736776829745,1.4378332627514422e-05
0.000439707620998053,1.4403635451033684e-05
0.0009253114912536644,1.442898280216923e-05
0.0012917042871367548,1.4454374759280246e-05
0.0016106710787319825,1.4479811400863809e-05
0.001971775705395028,1.4505292805555141e-05
0.0023996447071424993,1.4530819052127838e-05
0.002908862299330726,1.4556390219494125e-05
0.003514566850365904,1.4582006386705094e-05
0.004232341974358179,1.4607667632950957e-05
0.005080662692911302,1.4633374037561273e-05
0.0060805982633938905,1.4659125680005211e-05
0.007256143936354904,1.468492263989179e-05
0.008634570153174339,1.4710764996970116e-05
0.010254270954420759,1.4736652831129647e-05
0.012153181399876893,1.4762586222400425e-05
0.014358156550195567,1.4788565250953325e-05
0.01691089679893502,1.4814589997100308e-05
0.019871006947183512,1.4840660541294671e-05
0.02330914891840856,1.4866776964131285e-05
0.02726607049275393,1.4892939346346855e-05
0.03181196246029382,1.4919147768820169e-05
0.03703305854180187,1.4945402312572332e-05
0.04305025295739153,1.4971703058767042e-05
0.04991266486445553,1.4998050088710826e-05
0.0577210867644281,1.5024443483853284e-05
0.0666616920002302,1.505088332578736e-05
0.07684661766647359,1.5077369696249583e-05
0.08835883473863852,1.5103902677120317e-05
0.10143488263668683,1.5130482350424018e-05
0.11792182413333391,1.515710879832949e-05
0.13714750907949333,1.5183782103150142e-05
0.1566365135115732,1.5210502347344225e-05
0.17849462054536433,1.5237269613515109e-05
0.20292097896505829,1.5264083984411522e-05
0.2306241363920005,1.5290945542927817e-05
0.2613839685532921,1.531785437210423e-05
0.2960962124058619,1.5344810555127104e-05
0.3345065021410815,1.5371814175329206e-05
0.377711916075324,1.5398865316189932e-05
0.42541940554028507,1.5425964061335586e-05
0.4788746790384655,1.5453110494539638e-05
0.5378199447947668,1.548030469972298e-05
0.6035770139159605,1.5507546760954192e-05
0.6760555271452638,1.5534836762449797e-05
0.7565181820031545,1.5562174788574508e-05
0.8452719872662834,1.5589560923841523e-05
0.9437957806921777,1.5616995252912745e-05
1.0515600703262786,1.564447786059908e-05
1.1710869219712268,1.5672008831860677e-05
1.3020417139276446,1.569958825180719e-05
1.44546181025588,1.572721620569806e-05
1.6038419843929212,1.575489277894276e-05
1.7761433514669636,1.5782618057101065e-05
1.9658106527220425,1.581039212588332e-05
2.172788343692268,1.58382150711507e-05
2.3981797653227748,1.5866086978915488e-05
2.6462992009058164,1.5894007935341305e-05
2.9154619970375997,1.592197802674343e-05
3.207633100240068,1.5949997339589017e-05
3.528432507904423,1.5978065960497398e-05
3.8757541560822357,1.600618397624033e-05
4.251409384341706,1.6034351473742274e-05
4.661555394784175,1.606256854008066e-05
5.1060455740776955,1.6090835262486146e-05
5.5855920945296065,1.6119151728342912e-05
6.104481366580312,1.6147518025188903e-05
6.668755976157009,1.617593424071612e-05
7.276088018858726,1.6204400462770877e-05
7.9291790509573,1.6232916779354095e-05
8.638721304697464,1.626148327862153e-05
9.402151338947464,1.62901000488841e-05
10.221296006028762,1.631876717860812e-05
11.104753505021144,1.6347484756415582e-05
12.059987468052379,1.6376252871084448e-05
13.085971363911163,1.6405071611548898e-05
14.18656289685102,1.6433941066899622e-05
15.366307274773495,1.646286132638409e-05
16.629954891165067,1.649183247940683e-05
17.98303451546436,1.6520854615529702e-05
19.44057146983639,1.6549927824472177e-05
20.99884994434881,1.657905219611161e-05
22.663646637005368,1.6608227820483528e-05
24.44100113569846,1.6637454787781897e-05
26.337224833730403,1.66667331883594e-05
28.358910000628576,1.669606311272773e-05
30.520223870575172,1.6725444651557856e-05
32.831386291319035,1.6754877895680314e-05
35.29134608739131,1.6784362936085483e-05
37.908022595674,1.6813899863923854e-05
40.695707016675975,1.684348877050634e-05
43.65963330701426,1.6873129747304527e-05
46.80913574502126,1.6902822885950984e-05
50.153919212300906,1.6932568278239525e-05
53.71785402701819,1.696236601612551e-05
57.5037897334529,1.699221619172611e-05
61.51868268948782,1.7022118897320612e-05
65.7740442917478,1.7052074225350694e-05
70.28184424628878,1.7082082268420703e-05
75.05452403606627,1.7112143119297966e-05
80.10501057611914,1.7142256870913045e-05
85.4467301022809,1.717242361636005e-05
91.09561644121246,1.720264344889691e-05
97.10035840512724,1.7232916461945673e-05
103.44736546102601,1.7263242749092793e-05
110.15627969861087,1.729362240408941e-05
117.23830224917157,1.7324055520851648e-05
124.8916791182301,1.7354542193460905e-05
132.836440741111,1.7385082516164136e-05
141.2008766138074,1.7415676583374164e-05
150.01665909162668,1.7446324489669945e-05
159.30454125217085,1.7477026329796886e-05
169.08602981078775,1.7507782198667115e-05
179.3834555887465,1.7538592191359786e-05
190.220000004382,1.7569456403121385e-05
201.6197216889237,1.7600374929365994e-05
213.60969910565197,1.7631347865675618e-05
226.21238379249627,1.766237530780046e-05
239.45454506010495,1.769345735165922e-05
253.36392793983006,1.7724594093339402e-05
268.02528089938284,1.7755785629097593e-05
283.4212781719856,1.7787032055359788e-05
299.57774289530863,1.7818333468721652e-05
316.5267397420638,1.7849689965948854e-05
334.30147606228735,1.788110164397734e-05
352.9363354538079,1.7912568599913644e-05
372.46691202237946,1.7944090931035193e-05
392.9300453703288,1.79756687347906e-05
414.3638563367643,1.8007302108799957e-05
436.8077835035854,1.803899115085516e-05
460.3026204777413,1.807073595892019e-05
484.89055395815166,1.810253663113143e-05
510.6152025939498,1.8134393265797954e-05
537.5216566415452,1.8166305961401846e-05
565.6565184262191,1.8198274816598495e-05
595.0679436151179,1.8230299930216907e-05
625.8611140967892,1.8262381401259993e-05
658.2013632182595,1.8294519328904907e-05
691.9498165429519,1.8326713812503318e-05
727.1586335332773,1.835896495158174e-05
763.8863260946678,1.839127284584183e-05
802.1804247585338,1.842363759516071e-05
842.0980188950398,1.8456059299591246e-05
883.7189650495953,1.8488538059362385e-05
927.3868034476012,1.852107397487946e-05
972.8807516705857,1.8553667146724492e-05
1020.2660901027685,1.85863176756565e-05
1069.6101495494813,1.8619025662611826e-05
1120.9823676281233,1.8651791208704434e-05
1174.4543462830677,1.868461441522623e-05
1230.0999104505108,1.871749538364737e-05
1288.130377927847,1.8750434215616572e-05
1348.734265056587,1.8783431012961446e-05
1411.8503771611838,1.8816485877688788e-05
1477.4525446686478,1.8849598911984905e-05
1545.624389839356,1.8882770218215927e-05
1616.4519842270406,1.891599989892814e-05
1690.0239372282406,1.8949288056848276e-05
1766.6211758286424,1.8982634794883853e-05
1846.5456202515934,1.9016040216123477e-05
1929.5300639119828,1.9049504423837173e-05
2015.6749042015247,1.9083027521476702e-05
2105.0834562749483,1.911660961267587e-05
2197.862029342191,1.9150250801250862e-05
2294.1200036871037,1.9183951191200555e-05
2394.0264730255426,1.9217710886706847e-05
2498.240761003506,1.9251529992134973e-05
2606.3167537217473,1.9285408612033822e-05
2718.377652381249,1.9319346851136272e-05
2834.5501227151813,1.935334481435951e-05
2954.964379421869,1.9387402606805353e-05
3079.863490862072,1.942152033376057e-05
3209.1116203165307,1.9455698100697227e-05
3344.075996617903,1.9489936013272982e-05
3483.9235129543304,1.952423417733144e-05
3628.5497112466187,1.955859269890246e-05
3778.083048451993,1.95930116842025e-05
3932.654509848728,1.962749123963492e-05
4093.9262467639264,1.9662031471790352e-05
4260.811800349695,1.9696632487446985e-05
4433.403258756624,1.9731294393570924e-05
4611.577001021136,1.9766017297316503e-05
4795.915086548562,1.980080130602664e-05
4988.060113647051,1.9835646527233137e-05
5186.378152446598,1.9870553068657046e-05
5391.029274763224,1.990552103820897e-05
5602.1773452713915,1.9940550543989417e-05
5821.691505753943,1.997564169428914e-05
6049.479167363774,2.0010794597589444e-05
6284.074239233089,2.004600936256255e-05
6525.633410407733,2.0081286098071903e-05
6776.952761091919,2.0116624913172548e-05
7036.869892209085,2.0152025917111433e-05
7304.4721203521285,2.0187489219327746e-05
7579.937530568552,2.0223014929453286e-05
7866.662016366119,2.0258603157312766e-05
8162.649841844838,2.029425401292417e-05
8467.298697517876,2.0329967606499094e-05
8780.810537968453,2.0365744048443076e-05
9106.837218133807,2.0401583449355954e-05
9443.23993954715,2.0437485920032196e-05
9789.386499871027,2.0473451571461236e-05
10145.505034313708,2.0509480514827834e-05
10515.042699425825,2.0545572861512415e-05
10896.637219280294,2.0581728723091396e-05
11289.17460281563,2.0617948211337562e-05
11692.911478498696,2.0654231438220384e-05
12110.501009087013,2.0690578515906373e-05
12542.530950995828,2.0726989556759442e-05
12986.82747922527,2.0763464673341222e-05
13443.678357149054,2.0800003978411453e-05
13914.206066689707,2.0836607584928287e-05
14402.41323059475,2.0873275606048666e-05
14904.345101381405,2.091000815512867e-05
15420.323252617369,2.094680534572385e-05
15950.676740981338,2.09836672915896e-05
16499.697165386864,2.10205941066815e-05
17065.683236200963,2.1057585905155656e-05
17647.354593900305,2.1094642801369077e-05
18245.077663124077,2.113176490988001e-05
18859.83919428001,2.116895234544831e-05
19496.8768548323,2.1206205223035766e-05
20152.688612581365,2.1243523657806495e-05
20825.232594624526,2.1280907765127267e-05
21515.661890051193,2.1318357660567875e-05
22232.29604728759,2.1355873459901495e-05
22967.19819885027,2.1393455279105035e-05
23720.76761738293,2.1431103234359492e-05
24495.943773177074,2.1468817442050334e-05
25298.073827312386,2.1506598018767827e-05
26120.547207336847,2.154444508130742e-05
26963.809922814693,2.158235874667009e-05
27831.526570689486,2.162033913206272e-05
28728.173631795882,2.1658386354898444e-05
29648.16904344659,2.169650053279702e-05
30590.37990708936,2.1734681783585194e-05
31561.633191243363,2.1772930225297067e-05
32562.940880438637,2.1811245976174442e-05
33588.372967871765,2.1849629154667218e-05
34638.790328046365,2.1888079879433727e-05
35729.66315133663,2.192659826934112e-05
36845.52910728621,2.1965184443465737e-05
37983.58824764549,2.200383852109345e-05
39167.99113871823,2.2042560621720068e-05
40375.86963023134,2.208135086505167e-05
41610.962307103815,2.2120209371005005e-05
42892.271549804704,2.2159136259707845e-05
44199.00683375965,2.219813165149936e-05
45537.474052767415,2.2237195666930498e-05
46922.81548535255,2.2276328426764342e-05
48335.68097967904,2.23155300519765e-05
49784.155974166664,2.2354800663755463e-05
51281.09668767136,2.2394140383503002e-05
52807.81462134202,2.2433549332834514e-05
54373.230504599625,2.2473027633579425e-05
55989.79721095394,2.251257540778155e-05
57638.81008574355,2.255219277769947e-05
59329.1230223878,2.259187986580693e-05
61074.12425687475,2.2631636794793187e-05
62853.151579746394,2.2671463687563416e-05
64676.83412086865,2.2711360667239072e-05
66558.29075737676,2.2751327857158285e-05
68478.19130301173,2.2791365380876226e-05
70448.52391121957,2.28314733621655e-05
72477.35764967476,2.2871651925016532e-05
74539.85562734918,2.2911901193637935e-05
76671.43820141825,2.29522212924569e-05
78850.1780952656,2.29926123461196e-05
81068.33610539764,2.3033074479491545e-05
83368.12556184198,2.3073607817657985e-05
85706.3959286542,2.311421248592429e-05
88101.53944322493,2.3154888609816357e-05
90568.75390834386,2.3195636315080956e-05
93077.48626403965,2.3236455727686168e-05
95660.05736562896,2.3277346973821742e-05
98306.03813255878,2.3318310179899482e-05
100996.7979444424,2.335934547255368e-05
103777.64087209998,2.340045297864145e-05
106614.37523436912,2.3441632825243157e-05
109501.08464283633,2.3482885139662798e-05
112494.13841464423,2.352421004942841e-05
115533.62838684353,2.3565607682292438e-05
118645.1426939363,2.3607078166232153e-05
121845.60660231761,2.3648621629450038e-05
125095.65629336146,2.3690238200374175e-05
128445.40379156561,2.373192800765866e-05
131866.31652275592,2.3773691180184e-05
135343.42355542397,2.3815527847057497e-05
138942.04834904222,2.3857438137613652e-05
142597.1905368689,2.389942218141457e-05
146333.64455945496,2.394148010825036e-05
150177.24331381227,2.3983612048139533e-05
154081.36655288155,2.4025818131329408e-05
158091.6220227587,2.4068098488296502e-05
162195.46074781436,2.4110453249746953e-05
166364.10596801055,2.4152882546616905e-05
170663.13582197193,2.4195386510072938e-05
175052.14535797664,2.4237965271512435e-05
179521.9935328962,2.428061896256403e-05
184126.3589451124,2.4323347715087992e-05
188781.84365477925,2.436615166117662e-05
193600.5836517663,2.440903093315469e-05
198484.20354788445,2.4451985663579825e-05
203490.5167197939,2.4495015985242933e-05
208610.4102068041,2.4538122031168595e-05
213809.85912158916,2.4581303934615496e-05
219175.3091732678,2.4624561829076826e-05
224601.1094829117,2.4667895848280692e-05
230194.1130164245,2.4711306126190536e-05
235879.28940178163,2.475479279700555e-05
241682.40618209282,2.4798355995161076e-05
247638.46609021787,2.484199585532906e-05
253659.82771747798,2.4885712512418406e-05
259894.56923786784,2.4929506101575458e-05
266199.25138514163,2.497337675818438e-05
272664.2807352237,2.5017324617867578e-05
279263.03013298,2.5061349816486135e-05
285964.6682333941,2.510545249014021e-05
292868.4673258275,2.5149632775169484e-05
299851.5418729228,2.5193890808153548e-05
307033.3006209046,2.5238226725912355e-05
314348.6671722626,2.5282640665506635e-05
321808.71462684206,2.532713276423831e-05
329446.11536310957,2.5371703159650926e-05
337192.3822306939,2.5416351989530078e-05
345163.96857696405,2.546107939190383e-05
353204.5178120367,2.5505885505043156e-05
361522.76260098006,2.5550770467462346e-05
369904.8458284669,2.559573441791946e-05
378543.49986250914,2.5640777495416717e-05
387290.25735811406,2.568589983920098e-05
396247.6557451348,2.5731101588764146e-05
405372.4322494606,2.5776382883843573e-05
414657.18230433157,2.5821743864422555e-05
424173.6613381257,2.5867184670730708e-05
433794.51195548597,2.591270544324443e-05
443716.7190145351,2.595830632268732e-05
453723.1283091932,2.6003987450030626e-05
464024.86652855494,2.6049748966493677e-05
474457.5536225991,2.6095591013544314e-05
485121.8552319222,2.6141513732899343e-05
496004.6333364114,2.6187517266524944e-05
507056.34363714134,2.623360175663713e-05
518386.72083101154,2.6279767345702205e-05
529836.3293137687,2.6326014176437163e-05
541629.8423576197,2.6372342391810157e-05
553504.5822988419,2.6418752135040922e-05
565760.580539916,2.646524354960125e-05
578120.4290652348,2.6511816779215403e-05
590806.083319442,2.6558471967860558e-05
603667.5865399557,2.660520925976728e-05
616794.0692263021,2.665202879941993e-05
630174.1702917817,2.6698930731557147e-05
643752.8316572676,2.6745915201172275e-05
657668.8742214971,2.67929823535138e-05
671711.2428199525,2.6840132334085846e-05
686180.9743615908,2.6887365288648558e-05
700761.6077415968,2.693468136321862e-05
715740.332531405,2.6982080704069655e-05
730900.1852097486,2.7029563457732696e-05
746377.3998617436,2.7077129770996654e-05
762136.1625898087,2.7124779790908738e-05
778125.6602047925,2.7172513664774954e-05
794507.2010578118,2.7220331540160506e-05
811029.8010556638,2.726823356489031e-05
828042.2729333198,2.7316219887049392e-05
845178.3575160976,2.7364290654983413e-05
862774.2322223192,2.7412446017299057e-05
880570.1814046616,2.7460686122864546e-05
898736.5226868589,2.750901112081007e-05
917213.273093035,2.755742116052826e-05
935963.1815669311,2.7605916391674638e-05
955142.0980479182,2.76544969641681e-05
974488.8416248654,2.7703163028191355e-05
994391.718823412,2.7751914734191417e-05
1014464.0602669682,2.7800752232880045e-05
1035067.0341462062,2.7849675675234215e-05
1055854.2739386784,2.7898685212496602e-05
1077155.537427135,2.7947780996176024e-05
1098679.6586775898,2.7996963178047933e-05
1120696.7371878063,2.8046231910154866e-05
1142980.2200227266,2.8095587344806933e-05
1165730.9004171973,2.8145029634582263e-05
1188796.7333365695,2.8194558932327503e-05
1212299.0656763169,2.8244175391158268e-05
1236170.7518330992,2.829387916445963e-05
1260443.0497697997,2.8343670405886586e-05
1285144.6119786566,2.8393549269364533e-05
1310205.4527940864,2.8443515909089743e-05
1335761.438160812,2.8493570479529836e-05
1361629.6626933569,2.8543713135424273e-05
1388065.1470695625,2.8593944031784814e-05
1414759.859587631,2.8644263323896016e-05
1442100.451898107,2.8694671167315694e-05
1469641.0199360326,2.8745167717875422e-05
1497912.8663907058,2.8795753131680993e-05
1526318.9205535213,2.8846427565112928e-05
1555548.7087475476,2.8897191174826927e-05
1584911.1829348283,2.894804411775439e-05
1615055.1053914311,2.899898655110286e-05
1645411.7447599485,2.905001863235656e-05
1676479.994601002,2.9101140519276826e-05
1707858.9087071337,2.915235236990264e-05
1739872.1300141467,2.9203654342551085e-05
1772302.4427015828,2.925504659581786e-05
1805282.6224504195,2.9306529288577743e-05
1838793.1618152524,2.9358102579985114e-05
1872759.338950367,2.9409766629474433e-05
1907379.36369635,2.9461521596760715e-05
1942354.011750061,2.951336764184005e-05
1978114.3606080366,2.956530492499008e-05
2014119.1667538937,2.961733360677052e-05
2051111.243460751,2.966945384802361e-05
2088232.9573284343,2.9721665809874653e-05
2126373.6974489763,2.9773969653732505e-05
2164635.8467756608,2.9826365541290056e-05
2203957.523575489,2.9878853634524738e-05
2243383.8696941105,2.993143409569904e-05
2283919.384402759,2.9984107087360995e-05
2324563.3105844674,3.0036872772344683e-05
2366316.812043202,3.0089731313770744e-05
2408219.967800121,3.014268287504687e-05
2451208.2104232763,3.019572761986832e-05
2494405.1992636817,3.0248865712218413e-05
2538652.8561720923,3.0302097316369056e-05
2583178.917370528,3.0355422596881235e-05
2628710.899125011,3.0408841718605525e-05
2674601.9086117065,3.0462354846682603e-05
2721443.362663743,3.051596214654377e-05
2768735.833787544,3.056966378391144e-05
2816912.143941955,3.062345992479966e-05
2865643.2281169617,3.0677350735514645e-05
2915180.014005517,3.0731336382655245e-05
2965387.5012433063,3.078541703311352e-05
3016310.617808354,3.0839592854075206e-05
3068032.937136487,3.089386401302025e-05
3120368.4741218374,3.094823067772334e-05
3173644.6938886656,3.1002693016254394e-05
3227418.9753371915,3.1057251196979115e-05
3282288.803402842,3.1111905388559495e-05
3337528.387157818,3.116665575995431e-05
3394032.1709708734,3.1221502480419704e-05
3450794.1090829964,3.127644571950965e-05
3508942.574740739,3.1331485647076504e-05
3567396.542231746,3.138662243327154e-05
3627088.665071286,3.1441856248545434e-05
3687276.7439389215,3.149718726364884e-05
3748539.9637728166,3.1552615649632916e-05
3810504.8756701197,3.160814157784979e-05
3873366.863233521,3.1663765219953176e-05
3937151.9689763174,3.171948674789882e-05
4001640.6254307157,3.177530633394511e-05
4067289.9243923766,3.1831224150653544e-05
4133433.380827583,3.188724037088932e-05
4201155.314672353,3.194335516782182e-05
4269164.899426905,3.199956871492518e-05
4338683.8280955395,3.2055881185978796e-05
4408595.343961143,3.211229275506791e-05
4479953.880121313,3.2168803596584086e-05
4551802.196201909,3.2225413885225806e-05
4625046.122265055,3.228212379599895e-05
4698866.389323745,3.233893350421742e-05
4774049.387743713,3.239584318550359e-05
4849887.164267936,3.245285301578891e-05
4927038.798826344,3.250996317131443e-05
5004930.044282242,3.2567173828631355e-05
5084098.457972881,3.262448516460157e-05
5164079.401917229,3.268189735639821e-05
5245313.553833439,3.2739410581506185e-05
5327420.694867455,3.279702501772275e-05
5410770.359133421,3.285474084315805e-05
5495040.463425062,3.291255823623565e-05
5580556.227744786,3.2970477375693125e-05
5667026.3274676325,3.302849844058256e-05
5754759.59143436,3.308662161027117e-05
5843466.98320161,3.314484706444179e-05
5933469.956407651,3.320317498309348e-05
6024452.19971864,3.326160554654203e-05
6116777.899682163,3.332013893542059e-05
6210072.81538979,3.3378775330680136e-05
6304775.0653097965,3.343751491359013e-05
6400420.734111714,3.349635786573899e-05
6497585.969234337,3.3555304369034716e-05
6595670.20325625,3.3614354605705416e-05
6695274.515851325,3.367350875829989e-05
6795837.320341761,3.373276700968817e-05
6897936.738019129,3.3792129543062113e-05
7001018.409125926,3.3851596541935964e-05
7105669.7676022975,3.3911168190146876e-05
7211310.894611337,3.397084467185557e-05
7318571.836439437,3.40306261715468e-05
7426813.302435229,3.409051287403002e-05
7536789.793261639,3.415050496443987e-05
7647744.518985967,3.42106026282368e-05
7760376.550726009,3.4270806051207655e-05
7874087.425596733,3.43311154194662e-05
7989435.26891124,3.439153091945372e-05
8105945.4350073645,3.4452052737939614e-05
8224070.234208293,3.4512681062021935e-05
8343423.087725526,3.457341607912801e-05
8464386.857827822,3.463425797701498e-05
8586626.04838661,3.469520694377043e-05
8710491.67112874,3.4756263167812883e-05
8835661.100707084,3.481742683789249e-05
8962492.32030375,3.487869814309155e-05
9090636.142163647,3.494007727282509e-05
9220497.56097163,3.500156441684149e-05
9351660.178652,3.506315976522303e-05
9484617.25279952,3.5124863508386504e-05
9618843.31919339,3.51866758370838e-05
9755121.795430208,3.524859694240247e-05
9892709.84559152,3.531062701576636e-05
10031937.558737328,3.537276624893619e-05
10172939.90966716,3.543501483401011e-05
10315182.751965193,3.549737296342434e-05
10459652.011974556,3.555984082995374e-05
10604976.907824118,3.562241862671243e-05
10752965.984672818,3.5685106547154334e-05
10901440.889355928,3.5747904785073864e-05
11053002.991456,3.5810813534606425e-05
11204831.810696,3.587383299022908e-05
11359885.523846522,3.593696334676111e-05
11515347.259276876,3.6000204799364676e-05
11673737.396677924,3.606355754354536e-05
11832885.952371364,3.6127021775152775e-05
11994683.74345774,3.619059769038122e-05
12157573.324194802,3.625428548577023e-05
12322996.588737598,3.631808535820523e-05
12489904.882681819,3.63819975049181e-05
12658590.201220552,3.644602212348783e-05
12829576.803040108,3.651015941184107e-05
13001593.48329225,3.657440956825282e-05
13176699.324562173,3.663877279134697e-05
13352152.13008558,3.670324928009698e-05
13531414.911183385,3.676783923382643e-05
13710993.156735394,3.6832542852209686e-05
13893875.035889648,3.6897360335272473e-05
14077660.221581105,3.696229188339256e-05
14264227.433682168,3.70273376973003e-05
14452266.665913424,3.7092497978079315e-05
14642617.592194755,3.715777292716708e-05
14834962.342267819,3.722316274635555e-05
15029189.526301356,3.728866763779182e-05
15225895.734852128,3.735428780397867e-05
15424086.276734877,3.742002344777531e-05
15625214.536313362,3.7485874772397874e-05
15827450.249500237,3.755184198142016e-05
16033066.041007752,3.761792527877418e-05
16239423.426047882,3.768412486875085e-05
16449597.403934423,3.775044095600058e-05
16660147.446193969,3.781687374553392e-05
16874955.77420851,3.78834234427222e-05
17090142.119292654,3.795009025329816e-05
17309288.295477122,3.801687438335659e-05
17529199.354626965,3.808377603935496e-05
17752741.955457263,3.815079542811405e-05
17977466.301265143,3.821793275681861e-05
18205463.257286016,3.828518823301801e-05
18435096.349485084,3.835256206462684e-05
