# 1:Z 2:Y(Z)
    1     8.59047566857483E-07
    2     2.75698829504798E-03
    3     2.51671811278450E-10
    4     1.13072472427415E-06
    5     7.67256952867445E-07
    6     4.72765257678933E-07
    7     5.14470832104482E-06
    8     1.22512782548689E-07
    9     4.00932590386855E-07
   10     5.60576001189848E-06
   11     1.53001263644118E-09
   12     5.41298464352399E-08
   13     9.91049267850738E-10
   14     2.33920067568809E-09
   15     1.67858131441436E-09
   16     2.67516090123270E-08
   17     1.47560974657250E-08
   18     7.00108686095914E-09
   19     6.71826547400949E-09
   20     9.68434155014609E-08
   21     2.96362096297854E-08
   22     1.66381561476309E-08
   23     3.87507638267673E-09
   24     9.35608786341325E-09
   25     9.66486406682642E-10
   26     7.29793518162349E-09
   27     2.02041742358080E-09
   28     1.02008707813079E-08
   29     9.20515718442611E-09
   30     9.93878959595858E-09
   31     6.09609115488801E-09
   32     2.65188640896559E-08
   33     1.56597379957577E-08
   34     7.62691175727322E-08
   35     3.41763032930854E-08
   36     2.56817853088558E-08
   37     1.99383983544931E-08
   38     3.08039688474507E-08
   39     3.41279520396385E-08
   40     6.23911183184653E-07
   41     2.18189560545805E-07
   42     5.73179955120274E-06
   43     1.81505574715278E-15
   44     1.62484454223438E-05
   45     5.31607176432061E-06
   46     5.46862981019771E-05
   47     3.13417437399853E-05
   48     1.24354351430468E-04
   49     2.10593303920847E-05
   50     1.82962932144176E-04
   51     1.04656210759116E-04
   52     4.39528845949052E-04
   53     1.20813858264618E-04
   54     9.86797534367259E-04
   55     2.05161864743952E-04
   56     2.50254034860486E-04
   57     3.07329882038241E-05
   58     1.49622863147889E-04
   59     4.95424493111356E-05
   60     3.08100252159255E-04
   61     1.74180637604263E-20
   62     1.79908381892772E-04
   63     7.28013107173368E-05
   64     1.03270945042318E-04
   65     1.96281932856268E-05
   66     8.85065799112610E-05
   67     1.52262004040001E-05
   68     4.81857063550861E-05
   69     5.79776262209563E-06
   70     4.20728708056371E-05
   71     4.63676017175625E-06
   72     2.49049478677870E-05
   73     3.87773946792795E-06
   74     1.83211964367875E-05
   75     3.37060279980525E-06
   76     1.14691957707448E-04
   77     1.37054574141776E-04
   78     1.25041168523864E-03
   79     3.11721373023774E-04
   80     2.20238299546708E-05
   81     5.32417877781121E-07
   82     1.92934303277489E-04
   83     1.23450960522685E-04
   84     6.71450919232983E-15
   85     0.00000000000000E+00
   86     1.85361311744049E-16
   87     2.96982080348829E-20
   88     2.84197395990034E-11
   89     1.11995346357423E-12
   90     1.40220274525304E-04
   91     1.67904121825397E-09
   92     1.15376017312244E-04
   93     1.52690588353734E-20
   94     1.03842425399414E-08
   95     0.00000000000000E+00
   96     2.81812581811644E-18
   97     0.00000000000000E+00
   98     0.00000000000000E+00
   99     0.00000000000000E+00
  100     0.00000000000000E+00
  101     0.00000000000000E+00
  102     0.00000000000000E+00
  103     0.00000000000000E+00
  104     0.00000000000000E+00
  105     0.00000000000000E+00
  106     0.00000000000000E+00
  107     0.00000000000000E+00
  108     0.00000000000000E+00
  109     0.00000000000000E+00
  110     0.00000000000000E+00
  111     0.00000000000000E+00
