,0
0,4.597557941354518e-88
1,4.597557767621389e-88
2,4.597557593582541e-88
3,4.597557419237438e-88
4,4.5975572445855406e-88
5,4.597557069626311e-88
6,4.5975568943592055e-88
7,4.5975567187836823e-88
8,4.597556542899199e-88
9,4.5975563667052154e-88
10,4.597556190201182e-88
11,4.5975560133865576e-88
12,4.5975558362607913e-88
13,4.5975556588233394e-88
14,4.5975554810736504e-88
15,4.5975553030111775e-88
16,4.5975551246353675e-88
17,4.5975549459456725e-88
18,4.597554766941537e-88
19,4.59755458762241e-88
20,4.5975544079877353e-88
21,4.5975542280369574e-88
22,4.597554047769523e-88
23,4.5975538671848735e-88
24,4.5975536862824486e-88
25,4.5975535050616917e-88
26,4.5975533235220424e-88
27,4.597553141662939e-88
28,4.5975529594838187e-88
29,4.597552776984118e-88
30,4.597552594163276e-88
31,4.597552411020724e-88
32,4.597552227555898e-88
33,4.59755204376823e-88
34,4.597551859657151e-88
35,4.5975516752220937e-88
36,4.5975514904624887e-88
37,4.597551305377762e-88
38,4.5975511199673434e-88
39,4.59755093423066e-88
40,4.5975507481671364e-88
41,4.597550561776199e-88
42,4.5975503750572696e-88
43,4.5975501880097733e-88
44,4.59755000063313e-88
45,4.5975498129267625e-88
46,4.5975496248900883e-88
47,4.597549436522529e-88
48,4.5975492478235005e-88
49,4.597549058792419e-88
50,4.597548869428702e-88
51,4.597548679731763e-88
52,4.597548489701015e-88
53,4.597548299335873e-88
54,4.597548108635746e-88
55,4.597547917600045e-88
56,4.597547726228181e-88
57,4.597547534519561e-88
58,4.5975473424735923e-88
59,4.597547150089685e-88
60,4.5975469573672396e-88
61,4.597546764305662e-88
62,4.597546570904356e-88
63,4.5975463771627226e-88
64,4.597546183080165e-88
65,4.5975459886560823e-88
66,4.597545793889871e-88
67,4.5975455987809344e-88
68,4.597545403328665e-88
69,4.597545207532461e-88
70,4.597545011391715e-88
71,4.597544814905822e-88
72,4.597544618074176e-88
73,4.597544420896167e-88
74,4.5975442233711854e-88
75,4.59754402549862e-88
76,4.5975438272778613e-88
77,4.5975436287082954e-88
78,4.597543429789309e-88
79,4.5975432305202873e-88
80,4.5975430309006123e-88
81,8.384502019562006e-12
82,1.7223495478401068e-11
83,3.3348742125369423e-11
84,6.143053494542603e-11
85,1.0842673984879817e-10
86,1.8423117130860897e-10
87,3.0275906555345545e-10
88,4.830477155941437e-10
89,7.505225494437088e-10
90,1.1393608549816487e-09
91,1.6935766373408786e-09
92,2.4694442292590142e-09
93,3.535592100928498e-09
94,4.986039508599188e-09
95,6.929616359111222e-09
96,9.503967788785727e-09
97,1.2875606517555632e-08
98,1.724608244878255e-08
99,2.2876872007902284e-08
100,3.004815143065482e-08
101,3.914800466292348e-08
102,5.0591289177639587e-08
103,6.488416990547055e-08
104,8.267491217374184e-08
105,1.0469856071205753e-07
106,1.3175637951099052e-07
107,1.6498573551459135e-07
108,2.0556788285102462e-07
109,2.5489324664405293e-07
110,3.1486126725667644e-07
111,3.8718014127405384e-07
112,4.748205463775229e-07
113,5.801507448656948e-07
114,7.064514693826364e-07
115,8.57698115567928e-07
116,1.0386985480533132e-06
117,1.2545525210916852e-06
118,1.511581038584723e-06
119,1.8172164906420531e-06
120,2.179958625778568e-06
121,2.608549773765256e-06
122,3.1169835869901306e-06
123,3.716703261402822e-06
124,4.421545917001087e-06
125,5.254988122636972e-06
126,6.229215230540954e-06
127,7.377910716351269e-06
128,8.716952234805805e-06
129,1.0291547290289472e-05
130,1.212063799445661e-05
131,1.426324749315264e-05
132,1.6751232426940693e-05
133,1.964762443895695e-05
134,2.3017800169362817e-05
135,2.6921294452028544e-05
136,3.143943282402508e-05
137,3.6658220844421154e-05
138,4.268875887783072e-05
139,4.9652623588707654e-05
140,5.7668600631215145e-05
141,6.687992318763434e-05
142,7.745226687414761e-05
143,8.957500030721112e-05
144,0.00010345471422781337
145,0.00011932056889186066
146,0.00013744238032846262
147,0.00015810723671157216
148,0.00018163333826365418
149,0.00020839388813592233
150,0.0002387917672697755
151,0.00027322744427016636
152,0.00031252295325389035
153,0.0003568954919055215
154,0.000406839948157548
155,0.00046337983569414413
156,0.0005272467490248289
157,0.0005988687176903809
158,0.00067939041121694
159,0.0007702645790359098
160,0.0008718711323894319
161,0.0009853196433008756
162,0.0011132255920836295
163,0.0012558987800388736
164,0.001414750156229194
165,0.0015924297645929554
166,0.0017909498651779425
167,0.002010903877737185
168,0.0022560736169336777
169,0.0025288473591981815
170,0.0028303664459883387
171,0.0031659428919797693
172,0.003537396661034207
173,0.003946418171114646
174,0.004402289279769208
175,0.004901663399072311
176,0.005456675149742203
177,0.006064168864787891
178,0.006736201953850635
179,0.007472587219755826
180,0.008282964445425724
181,0.00917230741133337
182,0.010147510428064244
183,0.011217980972165878
184,0.01239029180759536
185,0.013666803893258148
186,0.015071272131082409
187,0.01659276721164143
188,0.01826678417045189
189,0.020087839612244914
190,0.022060534700557747
191,0.024217336711243598
192,0.026562191660167257
193,0.029096087441601342
194,0.03185705276522943
195,0.03485311087748012
196,0.03810008303935217
197,0.04160703712931651
198,0.04541168869941025
199,0.049535251173210865
200,0.05398170285830579
201,0.058772323744594686
202,0.0639294430752624
203,0.06947650256477836
204,0.07547620180097592
205,0.08194004711334232
206,0.08888042042650954
207,0.09632548375587652
208,0.10430594171375827
209,0.1128538434965099
210,0.12207471454633242
211,0.1319474957762611
212,0.14250189283997977
213,0.15377662426201158
214,0.1658120924594246
215,0.17868356310759648
216,0.19248904050372873
217,0.20720087748559052
218,0.22286797422243204
219,0.23954107970996494
220,0.25727289409947063
221,0.27622830356663053
222,0.29640939859924265
223,0.3178351039729387
224,0.340567444845017
225,0.364670745438058
226,0.3903019222419244
227,0.4175690257987583
228,0.44643354737293756
229,0.47702975887389226
230,0.5094035302892274
231,0.5436416976326279
232,0.5798330816941772
233,0.6182760489279441
234,0.6588791418450219
235,0.7017386482947766
236,0.7469555467180734
237,0.7946340219240263
238,0.8448815574803353
239,0.897809017876526
240,0.9540235479679342
241,1.0131905480499823
242,1.075447423482118
243,1.1409333781458104
244,1.2097903812796547
245,1.2822619679906129
246,1.3583631013737136
247,1.438247719759108
248,1.5221470635114676
249,1.6100515937647584
250,1.7024386004952674
251,1.7997573203492967
252,1.9016431427263836
253,2.00827090806181
254,2.1198202986519066
255,2.23647606102645
256,2.3584282149343885
257,2.486199509470352
258,2.6204203104290973
259,2.760613103642102
260,2.9069928562924088
261,3.059780691365392
262,3.2192040341494357
263,3.3854967590626726
264,3.5588993368445863
265,3.7405721942020307
266,3.9302513302454876
267,4.1278807777401845
268,4.3337308352645225
269,4.548079146883656
270,4.771210854116338
271,5.003418749311137
272,5.245003430404487
273,5.497002818077377
274,5.7597840130076845
275,6.032974354862429
276,6.3171663226317065
277,6.612314099539349
278,6.918766901121906
279,7.236912270572302
280,7.567018025642129
281,7.911632328822999
282,8.26938312942847
283,8.640596023966626
284,9.025307314633363
285,9.423921289571608
286,9.836851311221372
287,10.26560678364261
288,10.711785084858176
289,11.173742834067694
290,11.651935319486359
291,12.146828726231279
292,12.658900287527885
293,13.188638398975032
294,13.738796496748762
295,14.309094922120467
296,14.898760554469451
297,15.508330649112743
298,16.13835468268106
299,16.78939456552826
300,17.462024853808263
301,18.158393719573237
302,18.879992202842363
303,19.62514576256764
304,20.394482945008768
305,21.188645901027048
306,22.008290594526343
307,22.85408701113272
308,23.72671936710611
309,24.629039574385835
310,25.5618060748695
311,26.52370468832721
312,27.51547918413712
313,28.537888514788865
314,29.59487254002468
315,30.67927818138312
316,31.80899281712288
317,32.96855431690309
318,34.15818155959714
319,35.38592408190271
320,36.65651630657743
321,37.95990999176803
322,39.296738120159546
323,40.68250098146629
324,42.10851130802308
325,43.57087535363596
326,45.07108232271627
327,46.62894559998015
328,48.22624047756726
329,49.86372468425324
330,51.54723422510165
331,53.289302210203964
332,55.07486971651811
333,56.9047727063803
334,58.787713147979055
335,60.731866165139664
336,62.723913540418415
337,64.7647746283349
338,66.86411433500317
339,69.02950759408037
340,71.24753593602357
341,73.51920712274283
342,75.8527906912184
343,78.25991991391007
344,80.72478842015735
345,83.24849728669835
346,85.83507266790716
347,88.50583385572686
348,91.2398187632877
349,94.03822658665669
350,96.90227983519003
351,99.85521311503246
352,102.8820631651755
353,105.97931966899222
354,109.14830931815641
355,112.40143688740419
356,115.74642561674511
357,119.16822045441428
358,122.66825673139219
359,126.24799625839363
360,129.9334442122385
361,133.70705469783968
362,137.56584936732472
363,141.51669796356282
364,145.57787688904236
365,149.74081714486883
366,153.97544824202726
367,158.33789618853112
368,162.79775099794804
369,167.33460128811032
370,172.0148161035892
371,176.79034529410237
372,181.64843675882065
373,186.66315081022708
374,191.77377306590668
375,196.9728873445742
376,202.3422271141946
377,207.8072218345911
378,213.36577784860359
379,219.10470175816556
380,224.9425647494165
381,230.88404873594715
382,237.00349576560046
383,243.2404576649319
384,249.59188943874128
385,256.0990905138093
386,262.7605571335709
387,269.5469928455407
388,276.4626378345114
389,283.5611936606751
390,290.8071305105053
391,298.20324872600537
392,305.73698417034154
393,313.4840010962272
394,321.35762655677206
395,329.3715282646163
396,337.61408390131055
397,345.9907966185847
398,354.5071472279776
399,363.2712862837465
400,372.1958294475792
401,381.27382478125844
402,390.59596309612306
403,400.0205494971925
404,409.72546061659943
405,419.5678652729733
406,429.60659264460594
407,439.8809576835719
408,450.26994046900603
409,460.9824423762713
410,471.82437231149163
411,482.89516285949117
412,494.2046551945325
413,505.64220663133364
414,517.4706089887661
415,529.3742088402116
416,541.6259755076125
417,554.010793172726
418,566.6976754298596
419,579.5787577037945
420,592.7129271565484
421,606.1054893046527
422,619.6992822155675
423,633.6187222778317
424,647.6846493809894
425,662.1465581512439
426,676.6973124241557
427,691.7174803549665
428,706.8284480960232
429,722.3603650263692
430,738.0490570935855
431,754.1027414513813
432,770.3862402105001
433,786.9734863477873
434,803.8692743517888
435,821.001946566349
436,838.5277286525356
437,856.2177625549577
438,874.3914659028603
439,892.682883865067
440,911.4906420173112
441,930.455389031222
442,949.8557039833333
443,969.5123148871585
444,989.5173865951684
445,1009.8846104416223
446,1030.5067082080996
447,1051.6035045720564
448,1072.8549656971707
449,1094.7005005159924
450,1116.6995099074895
451,1139.2073697958326
452,1161.9826896471402
453,1185.1561456821896
454,1208.7274934610075
455,1232.5791162837543
456,1257.0426441757677
457,1281.678776414934
458,1306.8900365795798
459,1332.3275189311205
460,1358.3065353736984
461,1384.5620961663953
462,1411.329085652175
463,1438.4193770222266
464,1465.9947566710784
465,1493.9363720917815
466,1522.3407621567637
467,1551.1502488782558
468,1580.4044735133614
469,1610.0983416360339
470,1640.2234281288181
471,1670.8181571771693
472,1701.8353339138368
473,1733.347377500818
474,1765.2780708611574
475,1797.7238598637637
476,1830.5896902014772
477,1863.9856347668267
478,1897.8207861520289
479,1932.2118174820084
480,1967.0031462395625
481,2002.4363349977766
482,2038.1562284909633
483,2074.65194334791
484,2111.319265116041
485,2148.895843993851
486,2186.5385409540077
487,2225.208547563913
488,2263.9522584739516
489,2303.63068162916
490,2343.493540994168
491,2384.20299011301
492,2425.203024430727
493,2466.966329854265
494,2509.121461387097
495,2551.9616651995116
496,2595.2897144355506
497,2639.230061091392
498,2683.748748222757
499,2728.8126749696235
500,2774.5396206266005
501,2820.7507477302956
502,2867.703473152008
503,2915.085593944735
504,2963.2815207348835
505,3011.8585915165468
506,3061.3150411020097
507,3111.11117093074
508,3161.845363824495
509,3212.8848042390196
510,3264.9138591910214
511,3317.220993909883
512,3370.561927015595
513,3424.161261660337
514,3478.830985488586
515,3533.747137380705
516,3589.7624601697207
517,3646.020148249154
518,3703.3977732139474
519,3761.0218081276357
520,3819.7783329122094
521,3878.7936073180513
522,3938.9455236208555
523,3999.3770027503647
524,4060.9406961421305
525,4122.8134086596165
526,4185.805158610107
527,4249.163201089382
528,4313.697476171735
529,4378.4274352720995
530,4444.522708958904
531,4510.7342799934395
532,4578.324898255844
533,4646.118479235804
534,4715.147963659661
535,4784.541600295645
536,4855.035714423277
537,4926.047246848686
538,4998.031853154081
539,5070.67892625987
540,5144.1799768064175
541,5218.480048994438
542,5293.523576463976
543,5369.49392740906
544,5446.116023018286
545,5523.801667262482
546,5601.982327979286
547,5681.40105792004
548,5761.166374470799
549,5842.335835268013
550,5923.713354682016
551,6006.684616055129
552,6089.801868169788
553,6174.444154268215
554,6259.3839732928045
555,6345.658928416467
556,6432.438698961938
557,6520.3732834823895
558,6609.010192873042
559,6698.63143502534
560,6789.142483459293
561,6880.477469781209
562,6972.87947872235
563,7065.955344868776
564,7160.264964320671
565,7255.108886222442
566,7351.342601141585
567,7447.981786467167
568,7546.155922440508
569,7644.617602308872
570,7744.748330574749
571,7845.059751466963
572,7947.163093334124
573,8049.446088720379
574,8153.443339859335
575,8257.718322809029
576,8363.632056137252
577,8469.914786839532
578,8577.772080062137
579,8686.078178584141
580,8795.90609605106
581,8906.251044737257
582,9018.076629206322
583,9130.47577464978
584,9244.326039021726
585,9358.794593634175
586,9474.69651263276
587,9591.249555842112
588,9709.230057619157
589,9827.882536724706
590,9947.968494376077
591,10068.735225091981
592,10190.95344807791
593,10313.849114798426
594,10438.270981262403
595,10563.37048886718
596,10689.911730692516
597,10817.233023670533
598,10945.91941449577
599,11075.482843050835
600,11206.336448134323
601,11338.164136595213
602,11471.204484161775
603,11605.3201855295
604,11740.564536669568
605,11876.993661709741
606,12014.456947416427
607,12153.226667326366
608,12292.921264629305
609,12434.060653876246
610,12575.991440816499
611,12719.515633271072
612,12863.709497101545
613,13009.631893775133
614,13156.117913818678
615,13304.451710939196
616,13453.258772216923
617,13604.016967270456
618,13755.173752846687
619,13908.369150137467
620,14061.904133837235
621,14217.549350078601
622,14373.490789934585
623,14531.598260084611
624,14689.983921425224
625,14850.556176139824
626,15011.420704570413
627,15174.462999188669
628,15337.818506375439
629,15503.35823863077
630,15669.216673973251
631,15837.281017407042
632,16005.670720326827
633,16176.27007870084
634,16347.231014007206
635,16520.363794245783
636,16693.9226132586
637,16869.600174197283
638,17045.783299016755
639,17224.016878489198
640,17402.8505056235
641,17583.65122956909
642,17765.161334641067
643,17948.540226380646
644,18132.912065731056
645,18319.48682440285
646,18506.389860992556
647,18695.389220902525
648,18885.509759921475
649,19076.302106328738
650,19269.65551192912
651,19463.349122061798
652,19658.872828873747
653,19855.805712261845
654,20053.238602064775
655,20253.387614671177
656,20453.88878823364
657,20656.210679651107
658,20859.915281174905
659,21064.373602160667
660,21271.267056757268
661,21478.524538676997
662,21688.033673606868
663,21898.474416150806
664,22110.29443464868
665,22323.910403956477
666,22538.120250936627
667,22754.906412166183
668,22972.074006206367
669,23191.529278575934
670,23411.87046408526
671,23633.839967646698
672,23857.355317818903
673,24081.894541626247
674,24308.58728926197
675,24535.74494371844
676,24765.620910729343
677,24995.901341020777
678,25228.50717037093
679,25461.984796449033
680,25697.2940214676
681,25933.97973277416
682,26172.02677317904
683,26411.933962559473
684,26652.748375640313
685,26895.892948673798
686,27139.49960817958
687,27385.900012169208
688,27632.73395274112
689,27881.99644864573
690,28132.113023527665
691,28384.221582238013
692,28637.644574108574
693,28892.611134934614
694,29149.36357372974
695,29407.20271195465
696,29667.310999563942
697,29928.031144655906
698,30191.52679450917
699,30455.486058385366
700,30722.045142840107
701,30989.43311320702
702,31258.89624074562
703,31529.75186895422
704,31802.106260504228
705,32076.472151202757
706,32351.696677937794
707,32629.619299782848
708,32908.03091840413
709,33189.2132089229
710,33471.238511334006
711,33755.26704363812
712,34040.96118874953
713,34327.78561354508
714,34617.20858626529
715,34907.14078935523
716,35199.980362063696
717,35493.71328437667
718,35789.263732553656
719,36086.8683975751
720,36385.03042854622
721,36686.58405099492
722,36988.66824630837
723,37292.81948738891
724,37598.943688462605
725,37905.606503736395
726,38215.76639805833
727,38526.56793363149
728,38839.05168591728
729,39154.09154653234
730,39469.68570736897
731,39788.06664062895
732,40108.01505351059
733,40428.52640255696
734,40752.761129948274
735,41077.75246135528
736,41403.72266399773
737,41733.25964198103
738,42063.376426020506
739,42394.97005410933
740,42729.655558289116
741,43064.92992664498
742,43402.22700078794
743,43742.09300247606
744,44082.55698269449
745,44425.6369570062
746,44770.71537106686
747,45116.40093414684
748,45465.342749206146
749,45815.66546910745
750,46166.604564614
751,46521.486689340425
752,46877.08561710692
753,47233.937482419344
754,47594.21067377227
755,47955.11774719786
756,48318.052318773545
757,48683.65627594112
758,49049.90349383787
759,49418.998084720384
760,49789.96483475668
761,50161.584280509436
762,50536.9158628483
763,50913.27753916367
764,51290.82833918427
765,51671.94664611393
766,52053.73550890092
767,52437.663105194646
768,52824.23141615198
769,53211.47987134342
770,53601.860390467635
771,53993.91121748131
772,54386.693423553275
773,54783.561193278256
774,55181.12722750719
775,55580.50057740464
776,55982.906695692
777,56386.02082224133
778,56792.06082488555
779,57200.03832623562
780,57608.73363770724
781,58021.51567985214
782,58435.09781822985
783,58850.52303826239
784,59269.00700383393
785,59688.227263873996
786,60110.531205405125
787,60534.67705707073
788,60959.740186510855
789,61388.826891981334
790,61818.66854559266
791,62250.74641718201
792,62685.553035267876
793,63121.12466458559
794,63560.29218467488
795,64000.853094111066
796,64442.95532407437
797,64888.52123514624
798,65334.87108646088
799,65784.3173670262
800,66235.8846532629
801,66688.2464379841
802,67144.69064409203
803,67602.26256132296
804,68061.44136729381
805,68524.2172059551
806,68987.80726243953
807,69454.23680907962
808,69923.03928176708
809,70392.66657489572
810,70866.44879380897
811,71341.301354396
812,71818.13582845556
813,72298.22125196703
814,72779.15134604141
815,73263.51907960816
816,73749.70256964717
817,74237.27788046616
818,74728.729697126
819,75221.04618120579
820,75716.31044031953
821,76213.92302741957
822,76712.5142019254
823,77215.44493654973
824,77719.26053335276
825,78225.67692929159
826,78734.84568444034
827,79244.91027614774
828,79760.06033296055
829,80276.40935734952
830,80793.66685045145
831,81315.05109191313
832,81838.6250941664
833,82363.12027591842
834,82890.91694906286
835,83421.88102777315
836,83953.77928721328
837,84487.72058836023
838,85026.1251297103
839,85565.47694164066
840,86105.7776904689
841,86651.56740827578
842,87198.42572091291
843,87746.24617644725
844,88298.41509321163
845,88852.83526114063
846,89408.23087532555
847,89966.87322533471
848,90528.91288886375
849,91091.94140338781
850,91657.145191404
851,92226.86415958498
852,92797.58548869553
853,93369.4331656342
854,93946.89331539324
855,94525.36944484971
856,95104.86334116617
857,95689.20365884225
858,96275.49856538734
859,96862.82499403966
860,97453.99785157603
861,98048.17743716994
862,98643.4024160317
863,99241.47813117995
864,99843.61017561013
865,100446.8016036854
866,101051.84538415029
867,101661.99273423202
868,102273.21356887312
869,102885.50977637345
870,103503.51755634604
871,104122.81481480385
872,104743.20165452108
873,105368.40678676372
874,105995.82775233622
875,106624.35259072208
876,107256.88256191579
877,107892.47480126028
878,108529.18528862363
879,109169.16705545512
880,109812.97843082577
881,110457.92251359185
882,111105.48251515244
883,111757.56119407911
884,112410.78712448536
885,113066.05129509998
886,113726.44575801915
887,114388.00210175959
888,115051.09588373752
889,115719.85492984769
890,116389.79057193873
891,117060.90487965489
892,117738.01167935012
893,118416.37582838509
894,119095.93347062185
895,119781.1391574289
896,120467.98134843823
897,121156.0319473372
898,121849.46071095868
899,122544.83080708257
900,123241.42431347171
901,123943.19989426257
902,124647.14808752488
903,125352.33478169373
904,126062.42843642317
905,126774.80987352441
