#               time[s]          Temperature [GK]                tau_ga [s]                tau_ag [s]                tau_ng [s]                tau_gn [s]                tau_pg [s]                tau_gp [s]                tau_np [s]                tau_pn [s]                tau_an [s]                tau_na [s]                tau_ap [s]                tau_pa [s]              tau_beta [s]             tau_alpha [s]             tau_nfiss [s]             tau_sfiss [s]             tau_bfiss [s]
 1.2343036102390720E-04    6.5617962608208762E+00    1.0441595583392168E+17    1.7725938853163642E+06    4.2487335228963374E-12    4.2487336120285752E-12    5.5965360829486058E+05    1.5652753309921099E+07    5.8329764258531085E+01    1.9993280887595051E+00    3.7621195968258219E+00    3.2956045859890274E+01    7.5830692423043335E+10    3.5415019340977972E+11    3.0888214378280696E-04    1.0441595583392168E+17    1.0441595583392168E+17    1.0441595583392168E+17    1.0441595583392168E+17
 1.2782164323771886E-04    6.4598212029585538E+00    1.0441595581988525E+17    1.8383824375087142E+06    3.8128565154573662E-12    3.8128565866272647E-12    5.8449416600623238E+05    2.7787792583220277E+07    1.0447613637592168E+02    2.1022710202835051E+00    3.7737536181507969E+00    4.7459101142281952E+01    8.3095883462924225E+10    4.1522866820761877E+11    3.0947374537199410E-04    1.0441595581988525E+17    1.0441595581988525E+17    1.0441595581988525E+17    1.0441595581988525E+17
 1.3272884682278467E-04    6.3528219306252396E+00    1.0441595581189034E+17    1.8928790774997631E+06    3.4259386327029977E-12    3.4259386894604022E-12    6.1094170849265577E+05    5.3617367913883843E+07    2.0340668043353097E+02    2.2120999765695775E+00    3.7438079137571387E+00    7.2904528313131266E+01    9.1092292612066879E+10    4.8482316447786005E+11    3.1015894983600552E-04    1.0441595581189034E+17    1.0441595581189034E+17    1.0441595581189034E+17    1.0441595581189034E+17
 1.3790362541965087E-04    6.2464166659788152E+00    1.0441595580729722E+17    1.9339195676716689E+06    3.0998993824943660E-12    3.0998994283078781E-12    6.3860065799573576E+05    1.0836335878707905E+08    4.1470253321865505E+02    2.3265745280346257E+00    3.6794569082379875E+00    1.1728493788608101E+02    9.9609466388076614E+10    5.5982837465061267E+11    3.1091027209977068E-04    1.0441595580729722E+17    1.0441595580729722E+17    1.0441595580729722E+17    1.0441595580729722E+17
 1.4353505334426667E-04    6.1365835369588186E+00    1.0441595580701802E+17    1.9665542398824429E+06    2.8153274004879449E-12    2.8153274377243061E-12    6.6925406333862792E+05    2.3521393618220425E+08    9.0818375912194392E+02    2.4526521153677985E+00    3.5894129538669080E+00    2.0164290019603200E+02    1.0917502583064096E+11    6.4442710750943945E+11    3.1176099986582768E-04    1.0441595580701802E+17    1.0441595580701802E+17    1.0441595580701802E+17    1.0441595580701802E+17
 1.4933936312335388E-04    6.0282264891142647E+00    1.0441595579984949E+17    1.9939820942547699E+06    2.5803148325999177E-12    2.5803148634997899E-12    7.0175358559698262E+05    5.2946366472567093E+08    2.0618622848408609E+03    2.5854291144295058E+00    3.4897591864691897E+00    3.6222897081597097E+02    1.1951432283257483E+11    7.3708266531399902E+11    3.1267084458601216E-04    1.0441595579984949E+17    1.0441595579984949E+17    1.0441595579984949E+17    1.0441595579984949E+17
 1.5446060779401928E-04    5.9363275922144059E+00    1.0441595580448814E+17    2.0166441535662708E+06    2.4139707590739864E-12    2.4139707859448796E-12    7.3098287798149104E+05    1.0954461603543756E+09    4.2957591766513551E+03    2.7041855590554280E+00    3.4041442465971228E+00    6.2233214396459198E+02    1.2906421996543608E+11    8.2372667583631580E+11    3.1349634229630119E-04    1.0441595580448814E+17    1.0441595580448814E+17    1.0441595580448814E+17    1.0441595580448814E+17
 1.6110266896826727E-04    5.8244131988936934E+00    1.0441595580676323E+17    2.0439986569179432E+06    2.2364619300231809E-12    2.2364619528190112E-12    7.6951910682186019E+05    2.7706784132428002E+09    1.0956223505003800E+04    2.8597653331662474E+00    3.3011404338087118E+00    1.2618289277000888E+03    1.4183399575878238E+11    9.3990604597789246E+11    3.1459897871087073E-04    1.0441595580676323E+17    1.0441595580676323E+17    1.0441595580676323E+17    1.0441595580676323E+17
 1.6826582504202717E-04    5.7095528140289282E+00    1.0441595582468243E+17    2.0723086935951926E+06    2.0804679807815841E-12    2.0804680001295862E-12    8.1333965055554977E+05    7.5401738299963665E+09    3.0073495874793385E+04    3.0351765778011863E+00    3.1993618143789146E+00    2.7612609507944726E+03    1.5666792414342874E+11    1.0736685256212322E+12    3.1583553148378503E-04    1.0441595582468243E+17    1.0441595582468243E+17    1.0441595582468243E+17    1.0441595582468243E+17
 1.7568669370739135E-04    5.5926776818654620E+00    1.0441595582755832E+17    2.1010154207305750E+06    1.9491268348021440E-12    1.9491268512383467E-12    8.6363407741558156E+05    2.2048254424554844E+10    8.8729781399549436E+04    3.2344330868353994E+00    3.1009514160938965E+00    6.5604104195632171E+03    1.7429159626030762E+11    1.2272454455533921E+12    3.1718260731549726E-04    1.0441595582755832E+17    1.0441595582755832E+17    1.0441595582755832E+17    1.0441595582755832E+17
 1.8314305798723752E-04    5.4737823695593724E+00    1.0441595582782182E+17    2.1300639177178037E+06    1.8433295263433855E-12    1.8433295405213956E-12    9.2148060309978120E+05    6.9662454199491608E+10    2.8300388412061270E+05    3.4611365101934468E+00    3.0075053840277719E+00    1.7075759517804454E+04    1.9566193531353745E+11    1.4048324738079697E+12    3.1861725078625877E-04    1.0441595582782182E+17    1.0441595582782182E+17    1.0441595582782182E+17    1.0441595582782182E+17
 1.9118642853900841E-04    5.3465586798128886E+00    1.0441595584140421E+17    2.1601444236232303E+06    1.7530383614457499E-12    1.7530383737420605E-12    9.9177391222285631E+05    2.5449610525453305E+11    1.0448289662107270E+06    3.7339725867819609E+00    2.9153763851474066E+00    5.1552347004893505E+04    2.2324066622995157E+11    1.6218462097781782E+12    3.2025549162986055E-04    1.0441595584140421E+17    1.0441595584140421E+17    1.0441595584140421E+17    1.0441595584140421E+17
 1.9957659633054389E-04    5.2216603292170580E+00    1.0441595581871014E+17    2.1844094167679246E+06    1.6755477590409395E-12    1.6755477697047389E-12    1.0738468883054035E+06    9.6717992022082031E+11    4.0166916228578864E+06    4.0499854059751215E+00    2.8293635431449591E+00    1.6537129045001289E+05    2.5698643687136356E+11    1.8617628935263665E+12    3.2207822743877533E-04    1.0441595581871014E+17    1.0441595581871014E+17    1.0441595581871014E+17    1.0441595581871014E+17
 2.0687604827365592E-04    5.1244001089796178E+00    1.0441595584913069E+17    2.1958267300636405E+06    1.6149505454680170E-12    1.6149505548288439E-12    1.1526436860647066E+06    2.8525524705605396E+12    1.1973387251638435E+07    4.3519991679883958E+00    2.7624725214974983E+00    4.3368477133001701E+05    2.9012684709188568E+11    2.0642504815667781E+12    3.2377266515909556E-04    1.0441595584913069E+17    1.0441595584913069E+17    1.0441595584913069E+17    1.0441595584913069E+17
 2.1457126113117841E-04    5.0319879120641842E+00    1.0441595587758728E+17    2.1991409383199760E+06    1.5568109930294619E-12    1.5568110012371260E-12    1.2443723466111480E+06    8.2544791998557588E+12    3.5065524584108047E+07    4.7026240207984884E+00    2.6986602633990242E+00    1.1376820500228335E+06    3.2959651461401770E+11    2.2680660908085151E+12    3.2567707156308561E-04    1.0441595587758728E+17    1.0441595587758728E+17    1.0441595587758728E+17    1.0441595587758728E+17
 2.2256628712608617E-04    4.9392897896378063E+00    1.0441595585488928E+17    2.1988122363459887E+06    1.5101509693589470E-12    1.5101509767899618E-12    1.3498235954022852E+06    2.5007146694486910E+13    1.0762145346820982E+08    5.1042742711833391E+00    2.6391096467748953E+00    3.1590277232368807E+06    3.7794141226131311E+11    2.4833973832952080E+12    3.2775788170389281E-04    1.0441595585488928E+17    1.0441595585488928E+17    1.0441595585488928E+17    1.0441595585488928E+17
 2.3050706090522869E-04    4.8434705230222503E+00    1.0441595586036883E+17    2.1984783256756570E+06    1.4824379619285189E-12    1.4824379689131898E-12    1.4655355353491907E+06    8.2547925045011469E+13    3.5999971531981403E+08    5.5423310595831428E+00    2.5862940200477893E+00    9.5630391750301905E+06    4.3709483986912213E+11    2.7292100721657295E+12    3.2990405507274552E-04    1.0441595586036883E+17    1.0441595586036883E+17    1.0441595586036883E+17    1.0441595586036883E+17
 2.3993018613139398E-04    4.7261484843414827E+00    1.0441595588445522E+17    2.1950550136965709E+06    1.4704287704691644E-12    1.4704287770722213E-12    1.6185679715315809E+06    3.7984172498749462E+14    1.6863067006985233E+09    6.1174626353774135E+00    2.5308110101358521E+00    3.9698163352551915E+07    5.2588158592905743E+11    3.0694229774897861E+12    3.3255979562611768E-04    1.0441595588445522E+17    1.0441595588445522E+17    1.0441595588445522E+17    1.0441595588445522E+17
 2.5012828465174858E-04    4.6029423359758121E+00    1.0441595593368242E+17    2.1818409630759736E+06    1.4736266913773087E-12    1.4736266976443158E-12    1.8051424128892284E+06    2.0129006734857728E+15    9.2266891463396263E+09    6.8145027233613833E+00    2.4784032831701173E+00    1.9164618215077648E+08    6.4818774631467676E+11    3.4684952859593179E+12    3.3559410784464054E-04    1.0441595593368242E+17    1.0441595593368242E+17    1.0441595593368242E+17    1.0441595593368242E+17
 2.6070390689901253E-04    4.4857463471735048E+00    1.0441595587661758E+17    2.1562925257766978E+06    1.4869371728265851E-12    1.4869371789533253E-12    2.0215063742859073E+06    9.9229319179976600E+15    5.0104764847955971E+10    7.6201639310498459E+00    2.4316807903169781E+00    9.2207911767667150E+08    8.0643259085946741E+11    3.8799078054034727E+12    3.3891742393968240E-04    1.0441595587661758E+17    1.0441595587661758E+17    1.0441595587661758E+17    1.0441595587661758E+17
 2.7145594283236164E-04    4.3730914568633246E+00    1.0441595589100368E+17    2.1198671227086056E+06    1.5155910264333709E-12    1.5155910323498647E-12    2.2714267633133391E+06    3.7815145482811608E+16    2.7520475429166388E+11    8.5472465280781194E+00    2.3903494477287239E+00    4.4857499697046452E+09    1.0134368678384545E+12    4.2837977290521055E+12    3.4248221710623036E-04    1.0441595589100368E+17    1.0441595589100368E+17    1.0441595589100368E+17    1.0441595589100368E+17
 2.8046065636160022E-04    4.2784202881276192E+00    1.0441595589638018E+17    2.0799345189401298E+06    1.5551563354004972E-12    1.5551563409111449E-12    2.5214151167438719E+06    7.4492286461515152E+16    1.2227168562382942E+12    9.4699033725891066E+00    2.3582648543660265E+00    1.7958221858218361E+10    1.2491959109275396E+12    4.6473176109733818E+12    3.4569681316822464E-04    1.0441595589638018E+17    1.0441595589638018E+17    1.0441595589638018E+17    1.0441595589638018E+17
 2.8874360742354446E-04    4.1891947190880616E+00    1.0441595593999190E+17    2.0342865071199583E+06    1.6082251556218102E-12    1.6082251609333180E-12    2.7978751715294449E+06    9.5395118507288992E+16    5.2561776243467695E+12    1.0485080012186266E+01    2.3302282975913138E+00    6.9874598262112152E+10    1.5451997755695032E+12    5.0106304856752480E+12    3.4888332232178241E-04    1.0441595593999190E+17    1.0441595593999190E+17    1.0441595593999190E+17    1.0441595593999190E+17
 2.9688754392082924E-04    4.1043897565046992E+00    1.0441595594495365E+17    1.9832610264043645E+06    1.6718675680904665E-12    1.6718675737246081E-12    3.1047271795413159E+06    1.0208950832889264E+17    2.2044157034356184E+13    1.1608217775747688E+01    2.3055111177674541E+00    2.6496261123788754E+11    1.9156957758364631E+12    5.3705172130336963E+12    3.5214890624836584E-04    1.0441595594495365E+17    1.0441595594495365E+17    1.0441595594495365E+17    1.0441595594495365E+17
 3.0474019226767483E-04    4.0302916692169539E+00    1.0441595598918603E+17    1.9320483620511717E+06    1.7365431304146368E-12    1.7365431369057652E-12    3.4158870424701907E+06    1.0376262795109426E+17    8.0074091526078328E+13    1.2746113554323998E+01    2.2853270180108782E+00    8.7328011566973218E+11    2.3330500191410039E+12    5.6900583011647637E+12    3.5531324518561964E-04    1.0441595598918603E+17    1.0441595598918603E+17    1.0441595598918603E+17    1.0441595598918603E+17
 3.1411398183117136E-04    3.9546695630070507E+00    1.0441595600503168E+17    1.8721952408418038E+06    1.8098722163012603E-12    1.8098722238153684E-12    3.7920095776184956E+06    1.0425111817302875E+17    3.0907980281932312E+14    1.4124299678622929E+01    2.2656241829670529E+00    3.0131448985462002E+12    2.8825611320177871E+12    5.9906703127052607E+12    3.5903176050936452E-04    1.0441595600503168E+17    1.0441595600503168E+17    1.0441595600503168E+17    1.0441595600503168E+17
 3.2407437438413550E-04    3.8781658889178616E+00    1.0441595612556328E+17    1.8049481118618469E+06    1.8999007679476872E-12    1.8999007759085505E-12    4.2307728582191691E+06    1.0438280044134926E+17    1.2560489424949242E+15    1.5729314411942301E+01    2.2474983230043288E+00    1.0899340838219125E+13    3.6025404207879702E+12    6.2766823969941865E+12    3.6305122254330028E-04    1.0441595612556328E+17    1.0441595612556328E+17    1.0441595612556328E+17    1.0441595612556328E+17
 3.3389541155288678E-04    3.7936422401302852E+00    1.0441595638600688E+17    1.7245874260414138E+06    2.0311931934751175E-12    2.0311932014777616E-12    4.7630795327821048E+06    1.0440956330369485E+17    6.0559045154876950E+15    1.7660662366813622E+01    2.2307020162095421E+00    4.7877177624533758E+13    4.6373321103811865E+12    6.6005182797647266E+12    3.6727624960994462E-04    1.0441595638600688E+17    1.0441595638600688E+17    1.0441595638600688E+17    1.0441595638600688E+17
 3.4369297648849227E-04    3.7030222069960947E+00    1.0441595681466038E+17    1.6285503007278007E+06    2.2091290976608332E-12    2.2091291067635002E-12    5.4086328235550383E+06    1.0441581460571752E+17    2.8534227108398864E+16    1.9986033412342728E+01    2.2155190073216606E+00    2.4915441783266675E+14    6.1306389433631289E+12    6.9347086163775059E+12    3.7172720792411437E-04    1.0441595681466038E+17    1.0441595681466038E+17    1.0441595681466038E+17    1.0441595681466038E+17
 3.5300000000000002E-04    3.6223999999999994E+00    1.0441595744703922E+17    1.5310300650865552E+06    2.3973274629735447E-12    2.3973274747467317E-12    6.0799284097884512E+06    1.0441591069152810E+17    6.9559535915176456E+16    2.2398038070281192E+01    2.2038205528123145E+00    1.1221968594797092E+15    7.9258443030037803E+12    7.1866588060211250E+12    3.7596338187928529E-04    1.0441595744703922E+17    1.0441595744703922E+17    1.0441595744703922E+17    1.0441595744703922E+17
 3.6505910207327869E-04    3.5343373997541812E+00    1.0441595870502659E+17    1.4077635459548160E+06    2.6341275451339218E-12    2.6341275610930765E-12    6.9480600111730853E+06    1.0441594420870842E+17    9.7034560893978544E+16    2.5521221180973196E+01    2.1928335472637404E+00    5.8218298383709670E+15    1.0568023132301592E+13    7.3739315377263398E+12    3.8121884001968582E-04    1.0441595870502659E+17    1.0441595870502659E+17    1.0441595870502659E+17    1.0441595870502659E+17
 3.7800000000000003E-04    3.4434999999999998E+00    1.0441596134432533E+17    1.2601027922803925E+06    2.9328250196552105E-12    2.9328250375185761E-12    8.0278005930547891E+06    1.0441595748679010E+17    1.0338621808795078E+17    2.9396114144673476E+01    2.1874252337714695E+00    2.7763554791487332E+16    1.4381768146461869E+13    7.4246844384247217E+12    3.8696493584942362E-04    1.0441596134432533E+17    1.0441596134432533E+17    1.0441596134432533E+17    1.0441596134432533E+17
 3.8883727719215660E-04    3.3579331857758548E+00    1.0441596625375619E+17    1.0978755585373617E+06    3.2891140375979755E-12    3.2891140571277679E-12    9.2704727647332922E+06    1.0441596508415909E+17    1.0427436860549318E+17    3.3825260145826839E+01    2.1916462353251855E+00    7.1578653826511352E+16    1.9518453358861441E+13    7.3468993031287666E+12    3.9222759506128035E-04    1.0441596625375619E+17    1.0441596625375619E+17    1.0441596625375619E+17    1.0441596625375619E+17
 3.9736688070726077E-04    3.2908843721314041E+00    1.0441597345815853E+17    9.5350643531661341E+05    3.6224006938936525E-12    3.6224007187947281E-12    1.0432153156394236E+07    1.0441597301715040E+17    1.0438742342835696E+17    3.7952832123924935E+01    2.2024054713270251E+00    9.4410489107471840E+16    2.4965081472310098E+13    7.1965840900494229E+12    3.9646104451938994E-04    1.0441597345815853E+17    1.0441597345815853E+17    1.0441597345815853E+17    1.0441597345815853E+17
 4.0356845201479499E-04    3.2471537922802880E+00    1.0441598089038965E+17    8.5161000110587117E+05    3.8653593780558298E-12    3.8653594100547286E-12    1.1299645733867221E+07    1.0441598066233803E+17    1.0440619404781363E+17    4.1036838075762951E+01    2.2122443676711767E+00    1.0042826298220386E+17    2.9337361847612191E+13    7.0450206193635117E+12    3.9943704522517039E-04    1.0441598089038965E+17    1.0441598089038965E+17    1.0441598089038965E+17    1.0441598089038965E+17
 4.1296932255229516E-04    3.1913572678384341E+00    1.0441599570062590E+17    7.1505376565653493E+05    4.2040741787372386E-12    4.2040742206885451E-12    1.2571341157075429E+07    1.0441599560484261E+17    1.0441407948834686E+17    4.5572589156643573E+01    2.2274788265864216E+00    1.0327581191512203E+17    3.6102187000371562E+13    6.7795997750306738E+12    4.0370823366456585E-04    1.0441599570062590E+17    1.0441599570062590E+17    1.0441599570062590E+17    1.0441599570062590E+17
 4.2459832298335457E-04    3.1291658209775051E+00    1.0441602295806904E+17    5.6855502787799132E+05    4.6324258366127433E-12    4.6324258884959678E-12    1.4229708907242332E+07    1.0441602292343891E+17    1.0441562117983496E+17    5.1495323145025154E+01    2.2735289524502877E+00    1.0415246476686227E+17    4.5465577862360875E+13    6.4783636167508174E+12    4.0886252366395971E-04    1.0441602295806904E+17    1.0441602295806904E+17    1.0441602295806904E+17    1.0441602295806904E+17
 4.3573129835665337E-04    3.0653099287297896E+00    1.0441606877435424E+17    4.3815845420593634E+05    5.1533774245618949E-12    5.1533774862344062E-12    1.6181389203060010E+07    1.0441606876310306E+17    1.0441601044998162E+17    5.8433883906488397E+01    2.3846078286539973E+00    1.0436176728155157E+17    5.7341842566623102E+13    6.2701884185926201E+12    4.1394514540253922E-04    1.0441606877435424E+17    1.0441606877435424E+17    1.0441606877435424E+17    1.0441606877435424E+17
 4.4680111352625955E-04    2.9998393368602954E+00    1.0441614647591496E+17    3.2637468859586754E+05    5.7843637225616843E-12    5.7843638005908424E-12    1.8510781481863983E+07    1.0441614647265155E+17    1.0441613625688792E+17    6.6687201043672431E+01    2.5743505068774812E+00    1.0440664801063485E+17    7.1841769228641109E+13    6.1474209147337363E+12    4.1907380395988755E-04    1.0441614647591496E+17    1.0441614647591496E+17    1.0441614647591496E+17    1.0441614647591496E+17
 4.5539884558566668E-04    2.9499771924144547E+00    1.0441623630821928E+17    2.5809583449258262E+05    6.3392656607039556E-12    6.3392657567819612E-12    2.0577625587467961E+07    1.0441623630702800E+17    1.0441623372894987E+17    7.3999474070709340E+01    2.8026357287268611E+00    1.0441379857122026E+17    8.3886543839596109E+13    6.1402572114347217E+12    4.2302870448036460E-04    1.0441623630821928E+17    1.0441623630821928E+17    1.0441623630821928E+17    1.0441623630821928E+17
 4.6583664202352133E-04    2.8898792226096051E+00    1.0441639069286387E+17    1.9542501285842477E+05    7.1097351328284575E-12    7.1097352547469868E-12    2.3453939554732174E+07    1.0441639069254114E+17    1.0441639044263174E+17    8.4157181717710273E+01    3.2366576118677082E+00    1.0441592921873922E+17    9.7783949006096359E+13    6.3309143120794375E+12    4.2782509084513415E-04    1.0441639069286387E+17    1.0441639069286387E+17    1.0441639069286387E+17    1.0441639069286387E+17
 4.7727952438226986E-04    2.8272095500034493E+00    1.0441662492643678E+17    1.4710305694164216E+05    8.0508841380951848E-12    8.0508842991546365E-12    2.7072483716446880E+07    1.0441662492643678E+17    1.0441662492153274E+17    9.6929914296030773E+01    3.9482226225520782E+00    1.0441657245313997E+17    1.0819582282672998E+14    6.7773832026417217E+12    4.3303052636279644E-04    1.0441662492643678E+17    1.0441662492643678E+17    1.0441662492643678E+17    1.0441662492643678E+17
 4.8837796951701725E-04    2.7746527028417889E+00    1.0441691105140198E+17    1.1471878569029864E+05    8.9639102685306512E-12    8.9639104765520560E-12    3.0914212245641120E+07    1.0441691105140198E+17    1.0441691105028267E+17    1.1053090705076963E+02    4.8148348092484836E+00    1.0441690377830630E+17    1.0930001222126998E+14    7.3056487998999395E+12    4.3794787368075470E-04    1.0441691105140198E+17    1.0441691105140198E+17    1.0441691105140198E+17    1.0441691105140198E+17
 4.9984088107863376E-04    2.7239415421042001E+00    1.0441725948064779E+17    9.2298422084197140E+04    9.9766612225710826E-12    9.9766614809146096E-12    3.5405820637152374E+07    1.0441725948064779E+17    1.0441725948039306E+17    1.2644635460203004E+02    6.1296898525131915E+00    1.0441725778175824E+17    1.0322968754593341E+14    8.1912690159708662E+12    4.4296377122570157E-04    1.0441725948064779E+17    1.0441725948064779E+17    1.0441725948064779E+17    1.0441725948064779E+17
