time_days,Pt197 top 7
1.494516570496016e-05,2.183543245388842e-09
1.4971466058828923e-05,2.370649378150729e-09
1.4997812695798674e-05,2.572155508251534e-09
1.5024205697317954e-05,2.7890232341693746e-09
1.5050645144978636e-05,3.023306920246894e-09
1.507713112051618e-05,3.2789324107929376e-09
1.5103663705809878e-05,3.5536488145688795e-09
1.5130242982883115e-05,3.851896085042556e-09
1.515686903390362e-05,4.174334331564696e-09
1.5183541941183719e-05,4.521937000321031e-09
1.5210261787180595e-05,4.8944013349537455e-09
1.5237028654496532e-05,5.2932390685431244e-09
1.526384262587918e-05,5.722019253068776e-09
1.5290703784221806e-05,6.189007419471205e-09
1.5317612212563552e-05,6.689010707897702e-09
1.5344567994089693e-05,7.224041215005306e-09
1.537157121213189e-05,7.79621749430077e-09
1.5398621950168458e-05,8.408136560949176e-09
1.5425720291824604e-05,9.075090149621042e-09
1.5452866320872705e-05,9.788279264262764e-09
1.5480060121232558e-05,1.0550502900987864e-08
1.5507301776971646e-05,1.1364709904116441e-08
1.553459137230538e-05,1.2234006434685686e-08
1.5561928991597396e-05,1.3173108261059025e-08
1.5589314719359768e-05,1.4182385211419779e-08
1.5616748640253303e-05,1.525986351287552e-08
1.5644230839087796e-05,1.6409619446426402e-08
1.5671761400822287e-05,1.7635948660826187e-08
1.5699340410565326e-05,1.894402637841754e-08
1.5726967953575235e-05,2.036166099644593e-08
1.5754644115260378e-05,2.187354611622431e-08
1.578236898117941e-05,2.3485277221500943e-08
1.581014263704156e-05,2.5202752398414286e-08
1.5837965168706887e-05,2.703218797810882e-08
1.5865836662186538e-05,2.8984445494819766e-08
1.589375720364303e-05,3.110609075818399e-08
1.5921726879390505e-05,3.3358125349802766e-08
1.5949745775894994e-05,3.574699356888843e-08
1.5977813979774703e-05,3.8279374299485024e-08
1.6005931577800252e-05,4.102083909033821e-08
1.6034098656894976e-05,4.3940317885972964e-08
1.606231530413516e-05,4.703578379763278e-08
1.609058160675034e-05,5.031592926045796e-08
1.6118897652123545e-05,5.383002613119044e-08
1.614726352779159e-05,5.7600159970781484e-08
1.6175679321445325e-05,6.160293459029379e-08
1.620414512092993e-05,6.583508607611307e-08
1.623266101424517e-05,7.034145295578317e-08
1.626122708954567e-05,7.519836769603762e-08
1.628984343514118e-05,8.033475945501315e-08
1.6318510139496877e-05,8.576332510891574e-08
1.6347227291233596e-05,9.152651365253547e-08
1.6375994979128136e-05,9.774151964944363e-08
1.6404813292113533e-05,1.0431144675036234e-07
1.643368231927931e-05,1.1125264036846514e-07
1.6462602149871783e-05,1.1858304948200138e-07
1.6491572873294313e-05,1.2652193843721153e-07
1.6520594579107596e-05,1.34904071697731e-07
1.6549667357029935e-05,1.437488068945396e-07
1.657879129693752e-05,1.530760601086859e-07
1.6607966488864708e-05,1.6314926237123424e-07
1.6637193023004285e-05,1.7379262586747695e-07
1.666647098970777e-05,1.8501929289793063e-07
1.669580047948568e-05,1.968547380176355e-07
1.6725181583007802e-05,2.0957127597081848e-07
1.6754614391103493e-05,2.2304624576974697e-07
1.6784098994761946e-05,2.3725498668576589e-07
1.681363548513248e-05,2.5222995984037314e-07
1.684322395352481e-05,2.682075280590217e-07
1.6872864491409343e-05,2.8521784953077423e-07
1.6902557190417454e-05,3.031489077417397e-07
1.693230214234177e-05,3.220704451411968e-07
1.696209943913645e-05,3.4217542110835285e-07
1.699194917291748e-05,3.6366732732351404e-07
1.702185143596294e-05,3.86336767659473e-07
1.7051806320713316e-05,4.1018159520449673e-07
1.7081813919771754e-05,4.358917890884511e-07
1.7111874325904366e-05,4.6258173652607734e-07
1.7141987632040526e-05,4.910968090031097e-07
1.7172153931273124e-05,5.213493027131021e-07
1.7202373316858887e-05,5.527429076801205e-07
1.7232645882218657e-05,5.867388049265398e-07
1.7262971720937657e-05,6.223004521524045e-07
1.7293350926765828e-05,6.594113107378928e-07
1.7323783593618072e-05,6.996040632576996e-07
1.7354269815574566e-05,7.413655791487293e-07
1.738480968688105e-05,7.854131297293465e-07
1.741540330194912e-05,8.325812892132272e-07
1.744605075535651e-05,8.815817258152284e-07
1.747675214184739e-05,9.33719138495645e-07
1.750750755633267e-05,9.890172278962692e-07
1.7538317093890273e-05,1.0464557191676264e-06
1.7569180849765445e-05,1.1080011558303238e-06
1.7600098919371037e-05,1.1727675577661188e-06
1.763107139828782e-05,1.2400359957936604e-06
1.766209838226475e-05,1.3124955297681112e-06
1.7693179967219294e-05,1.3882781558805146e-06
1.7724316249237706e-05,1.4669868981553577e-06
1.7755507324575337e-05,1.5520773164228516e-06
1.7786753289656925e-05,1.6406638795218146e-06
1.7818054241076895e-05,1.7328671879543883e-06
1.7849410275599655e-05,1.8323471681703225e-06
1.7880821490159905e-05,1.935799270656366e-06
1.7912287981862922e-05,2.0436729287520556e-06
1.7943809847984877e-05,2.1597283995097983e-06
1.7975387185973116e-05,2.2804198195744694e-06
1.800702009344648e-05,2.406324310953585e-06
1.8038708668195597e-05,2.5415751683211865e-06
1.807045300818318e-05,2.682234750236153e-06
1.8102253211544347e-05,2.828840029100681e-06
1.81341093765869e-05,2.9862927661540002e-06
1.8166021601791657e-05,3.1500523464913844e-06
1.8197989985812724e-05,3.3203720247588405e-06
1.8230014627477838e-05,3.503471068909153e-06
1.826209562578863e-05,3.6939188968954746e-06
1.8294233079920973e-05,3.891833045942895e-06
1.8326427089225256e-05,4.1040322589957795e-06
1.835867775322671e-05,4.325272396481478e-06
1.83909851716257e-05,4.555219927020771e-06
1.842334944429806e-05,4.8003939889642365e-06
1.8455770671295368e-05,5.0571121981516035e-06
1.848824895284528e-05,5.323973654791314e-06
1.8520784389351827e-05,5.606649217729781e-06
1.855337708139574e-05,5.904185899857525e-06
1.858602712973474e-05,6.213523457427306e-06
1.861873463530386e-05,6.538764080976417e-06
1.8651499699215764e-05,6.883194819302413e-06
1.868432242276106e-05,7.241335884821818e-06
1.8717202907408585e-05,7.614795078650224e-06
1.8750141254805753e-05,8.013019389590662e-06
1.8783137566778864e-05,8.427558905024039e-06
1.881619194533339e-05,8.857644469645724e-06
1.8849304492654335e-05,9.316716329465778e-06
1.8882475311106503e-05,9.79478565840695e-06
1.891570450323486e-05,1.029092495789452e-05
1.894899217176482e-05,1.0817155673033329e-05
1.8982338419602568e-05,1.1367940085264814e-05
1.9015743349835387e-05,1.1939696126419377e-05
1.9049207065731976e-05,1.2541532380597476e-05
1.9082729670742757e-05,1.3175417498484972e-05
1.9116311268500214e-05,1.3833600253823762e-05
1.9149951962819184e-05,1.4520385557572055e-05
1.9183651857697217e-05,1.5249090427081006e-05
1.9217411057314864e-05,1.600589496030853e-05
1.925122966603602e-05,1.6792075411555365e-05
1.9285107788408223e-05,1.763296931825933e-05
1.9319045529163016e-05,1.8502822983239577e-05
1.9353042993216232e-05,1.9408000481062677e-05
1.9387100285668332e-05,2.0369049304064826e-05
1.9421217511804743e-05,2.1358057457897606e-05
1.9455394777096165e-05,2.2403159994365052e-05
1.9489632187198904e-05,2.3498211699699553e-05
1.9523929847955194e-05,2.4625705812270987e-05
1.955828786539355e-05,2.5832221137096108e-05
1.959270634572905e-05,2.7068313843779184e-05
1.96271853953637e-05,2.8375636086551648e-05
1.9661725120886754e-05,2.9737517723003367e-05
1.969632562907503e-05,3.114508250584109e-05
1.9730987026893265e-05,3.2643810055447103e-05
1.9765709421494417e-05,3.418008351515452e-05
1.980049292022002e-05,3.5805774305697454e-05
1.9835337630600506e-05,3.749624174970549e-05
1.987024366035553e-05,3.924324580161426e-05
1.990521111739433e-05,4.110117055682291e-05
1.9940240109816014e-05,4.300677313424579e-05
1.9975330745909946e-05,4.501698448962902e-05
2.001048313415604e-05,4.711096889363078e-05
2.0045697383225124e-05,4.9267248922022705e-05
2.0080973601979257e-05,5.1565460793702855e-05
2.0116311899472072e-05,5.392930814539294e-05
2.0151712384949117e-05,5.6418796564231955e-05
2.018717516784819e-05,5.900557141607967e-05
2.0222700357799672e-05,6.168929949017584e-05
2.0258288064626875e-05,6.451803567673806e-05
2.029393839834637e-05,6.740898361887647e-05
2.0329651469168346e-05,7.050011310637322e-05
2.0365427387496923e-05,7.36460473077344e-05
2.0401266263930524e-05,7.698742083091099e-05
2.043716820926219e-05,8.042633689826064e-05
2.0473133334479947e-05,8.40179005504864e-05
2.0509161750767124e-05,8.777414598840443e-05
2.054525356950272e-05,9.163194308941229e-05
2.0581408902261733e-05,9.573158649821224e-05
2.06176278608155e-05,9.990938892559535e-05
2.065391055713207e-05,0.0001043434471774685
2.069025710337652e-05,0.00010890417851595449
2.072666761191132e-05,0.00011365733259103936
2.0763142195296676e-05,0.00011863189326858273
2.079968096629086e-05,0.00012372380755934858
2.0836284037850598e-05,0.0001291451983590009
2.0872951523131384e-05,0.00013467772032508643
2.090968353548784e-05,0.00014049998351655426
2.094648018847407e-05,0.00014652998956015634
2.0983341595844017e-05,0.0001527555234007169
2.1020267871551796e-05,0.00015932192325350048
2.1057259129752065e-05,0.00016602636540277027
2.1094315484800364e-05,0.00017311888954076713
2.1131437051253486e-05,0.00018042755042377905
2.11686239438698e-05,0.00018801571437922215
2.1205876277609652e-05,0.00019596057519375248
2.1243194167635668e-05,0.00020407446062227106
2.1280577729313153e-05,0.00021270433584111867
2.1318027078210427e-05,0.0002215095798099308
2.1355542330099182e-05,0.0002308133986077431
2.1393123600954853e-05,0.0002403433316763899
2.143077100695695e-05,0.0002503385907530331
2.1468484664489455e-05,0.00026064765559720974
2.1506264690141143e-05,0.0002713806538970956
2.1544111200705977e-05,0.00028252692257572703
2.1582024313183443e-05,0.00029404679455369347
2.1620004144778924e-05,0.000306092177612194
2.165805081290406e-05,0.0003184510585193037
2.169616443517711e-05,0.0003314615240900748
2.173434512942332e-05,0.0003447147250485662
2.1772593013675276e-05,0.00035876052835627715
2.1810908206173288e-05,0.0003729667218605434
2.184929082536573e-05,0.00038812264549909804
2.1887740989909428e-05,0.00040341566978357177
2.1926258818670028e-05,0.000419689667356805
2.196484443072234e-05,0.00043618901443898724
2.200349794535072e-05,0.0004536121938258053
2.2042219482049458e-05,0.0004714036916710094
2.2081009160523107e-05,0.000490050128573463
2.211986710068689e-05,0.000509276811266643
2.215879342266704e-05,0.0005293543540936662
2.219778824680121e-05,0.0005499382019449546
2.2236851693638804e-05,0.0005715401322137631
2.227598388394137e-05,0.0005935758063534451
2.231518493868297e-05,0.0006168003760596089
2.2354454979050572e-05,0.0006403889295910785
2.239379412644438e-05,0.0006653395641391469
2.243320250247826e-05,0.0006905888213027149
2.2472680228980078e-05,0.0007173743278440681
2.25122274279921e-05,0.0007443992800051179
2.2551844221771356e-05,0.0007731340613926819
2.259153073279003e-05,0.0008020572802548193
2.263128708373582e-05,0.0008328615546928979
2.2671113397512335e-05,0.0008638188377916181
2.2711009797239476e-05,0.000896935167155622
2.275097640625379e-05,0.0009301097743064537
2.2791013348108893e-05,0.0009655024428345596
2.2831120746575806e-05,0.0010011416008797837
2.2871298725643382e-05,0.0010388512535632363
2.2911547409518662e-05,0.0010771112152507059
2.2951866922627256e-05,0.001117286117130539
2.299225738961375e-05,0.0011583312789658874
2.303271893534206e-05,0.0012011290288276688
2.3073251684895866e-05,0.001245132257991099
2.311385576357894e-05,0.0012907203252688515
2.3154531296915577e-05,0.0013378632953834123
2.319527841065096e-05,0.0013864195813082943
2.323609723075157e-05,0.001436893117167705
2.3276987883405547e-05,0.0014886065408067064
2.331795049502312e-05,0.0015426109721712715
2.3358985192236936e-05,0.0015976820820021995
2.340009210190252e-05,0.0016554276065737768
2.3441271351098625e-05,0.0017140692182438413
2.348252306712764e-05,0.0017757762739304681
2.352384737751597e-05,0.0018382141348458605
2.356524441001445e-05,0.0019041137814263269
2.360671429259873e-05,0.001970587262820339
2.3648257153469652e-05,0.0020409215731209784
2.368987312105369e-05,0.0021116843902491875
2.3731562324003314e-05,0.002186706850942819
2.377332489119738e-05,0.002262027812052484
2.3815160951741564e-05,0.0023420037341899676
2.3857070634968722e-05,0.002422167518910288
2.3899054070439328e-05,0.0025073744582948675
2.3941111387941846e-05,0.002592731344003376
2.3983242717493135e-05,0.00268341061360943
2.4025448189338864e-05,0.002774298463686114
2.406772793395391e-05,0.0028707344249677596
2.411008208204275e-05,0.002967457119595401
2.4152510764539867e-05,0.003070000072778966
2.4195014112610184e-05,0.003172875082051609
2.423759225764943e-05,0.003281895056405134
2.4280245331284562e-05,0.003391253901991424
2.432297346537418e-05,0.003507141600576807
2.436577679200893e-05,0.0036233351860645913
2.4408655443511902e-05,0.003746498105594812
2.445160955243904e-05,0.003870043532093083
2.449463925157958e-05,0.004000760642069548
2.453774467395642e-05,0.004132101325624341
2.458092595282656e-05,0.004270764490942843
2.462418322168151e-05,0.0044103681547449205
2.4667516614247678e-05,0.004557385729903163
2.4710926264486812e-05,0.00470588636811337
2.4754412306596417e-05,0.004862757783364711
2.479797487501014e-05,0.005019905259371392
2.4841614104398208e-05,0.005186590826915812
2.4885330129667835e-05,0.005354173636170797
2.4929123085963664e-05,0.005529897051308206
2.4972993108668144e-05,0.005708505822897846
2.5016940333401967e-05,0.005893738953488502
2.50609648960245e-05,0.006083991746972381
2.5105066932634193e-05,0.006279231546780473
2.5149246579568995e-05,0.006481774828761975
2.5193503973406784e-05,0.0066875446500815755
2.5237839250965777e-05,0.006903054293692118
2.528225254930499e-05,0.007119905257905166
2.53267440057246e-05,0.007349087565264183
2.537131375776643e-05,0.007578673185366791
2.5415961943214326e-05,0.007821192740707337
2.5460688700094627e-05,0.008065214160562125
2.5505494166676547e-05,0.008320751151006299
2.5550378481472645e-05,0.00857998004617978
2.5595341783239217e-05,0.008849210007050263
2.5640384210976746e-05,0.009124451747765706
2.5685505903930336e-05,0.009408085133645475
2.5730707001590115e-05,0.009700179902424968
2.5775987643691707e-05,0.00999896379312977
2.5821347970216618e-05,0.010308787726160111
2.586678812139271e-05,0.010623507600328982
2.591230823769461e-05,0.010951973952694384
2.5957908459844144e-05,0.011283455530575148
2.600358892881079e-05,0.011631515865513087
2.60493497858121e-05,0.011980627022514807
2.6095191172314134e-05,0.012349272424841564
2.6141113230031904e-05,0.01271856656567844
2.6187116100929816e-05,0.013107187491275032
2.6233199927222104e-05,0.013498136584870726
2.627936485137326e-05,0.013907293147772157
2.6325611016098486e-05,0.014320972949603715
2.6371938564364142e-05,0.014751713121718286
2.641834763938817e-05,0.015189242771895118
2.6464838384640546e-05,0.01564266630875502
2.651141094384373e-05,0.016105209645975265
2.6558065460973097e-05,0.016582470400063963
2.660480208025738e-05,0.017071237300568906
2.6651620946179152e-05,0.017573545614799978
2.6698522203475216e-05,0.01808979335648418
2.674550599713709e-05,0.01861841853934544
2.6792572472411456e-05,0.0191634531911743
2.683972177480059e-05,0.01971972607504511
2.6886954050062825e-05,0.020294903911951028
2.693426944421299e-05,0.020880219496088998
2.698166810352289e-05,0.021486948439494065
2.7029150174521715e-05,0.02210276861917202
2.7076715803996534e-05,0.022742509703298917
2.7124365138992704e-05,0.02339036608656187
2.7172098326814386e-05,0.024064634950678662
2.721991551502494e-05,0.024746503191361447
2.7267816851447416e-05,0.025458944987114554
2.7315802484165004e-05,0.026173680554181525
2.7363872561521476e-05,0.026926067660877472
2.7412027232121673e-05,0.027679778810915847
2.7460266644831938e-05,0.028469464117281754
2.75085909487806e-05,0.029265030584707058
2.7557000293358417e-05,0.03009274265286927
2.7605494828219033e-05,0.030932070022425373
2.7654074703279468e-05,0.03179966388585344
2.7702740068720553e-05,0.0326847253016724
2.775149107498741e-05,0.03359414605090504
2.78003278727899e-05,0.03452698392827462
2.7849250613103136e-05,0.0354802704204192
2.789825944716787e-05,0.036462998183868736
2.7947354526491052e-05,0.03746228685363706
2.799653600284621e-05,0.03849709070156969
2.8045804028273993e-05,0.039544619474935885
2.809515875508259e-05,0.04063376017094183
2.8144600335848236e-05,0.04173187248248022
2.8194128923415653e-05,0.042877687173509815
2.8243744670898547e-05,0.04402883608847084
2.829344773168007e-05,0.04523374015000313
2.83432382594133e-05,0.04644076458971138
2.83931164080217e-05,0.04770698150049686
2.8443082331699623e-05,0.048975699163418686
2.8493136184912756e-05,0.05030267381862139
2.8543278122398624e-05,0.051635666717326396
2.859350829916705e-05,0.053026286260969446
2.8643826870500645e-05,0.05442622048318542
2.869423399195529e-05,0.05588350105281994
2.8744729819360607e-05,0.05735312871949799
2.8795314508820437e-05,0.05888022013130023
2.8845988216713344e-05,0.06042238138244241
2.8896751099693084e-05,0.062022571927056444
2.8947603314689083e-05,0.06364019693547852
2.8998545018906938e-05,0.06531691828552946
2.9049576369828884e-05,0.0670130292987021
2.91006975252143e-05,0.06876986152889471
2.9151908643100193e-05,0.07054757493901986
2.9203209881801678e-05,0.07238825165973216
2.925460139991246e-05,0.07425078010222053
2.930608335630535e-05,0.07617919370745971
2.9357655910132733e-05,0.07812984818794015
2.940931922082708e-05,0.08015005521857806
2.9461073448101423e-05,0.08219224726866033
2.951291875194984e-05,0.08431787156434867
2.9564855292647992e-05,0.08646683675490137
2.9616883230753575e-05,0.08867946094464908
2.966900272710684e-05,0.09093974481271806
2.972121394283108e-05,0.09324307885867185
2.977351703933313e-05,0.09561937653231382
2.9825912178303866e-05,0.09801730233563938
2.987839952171871e-05,0.10051446202243762
2.993097923183813e-05,0.10301601618600026
2.9983651471208123e-05,0.10563406703329205
3.003641640266075e-05,0.10826170951917992
3.0089274189314614e-05,0.1109882970330873
3.0142224994575377e-05,0.11374810524227286
3.0195268982136255e-05,0.11658591996216855
3.0248406315978536e-05,0.11948328931088882
3.030163716037207e-05,0.12243706825352602
3.03549616798758e-05,0.1254775631989155
3.0408380039338243e-05,0.1285522566938785
3.0461892403898044e-05,0.13174161442631604
3.051549893898442e-05,0.13494239434120653
3.056919981031773e-05,0.1382865285214696
3.062299518390997e-05,0.1416365476757813
3.067688522606527e-05,0.1451238012272962
3.0730870103380424e-05,0.14863497384166674
3.0784949982745404e-05,0.15226535095285332
3.083912503134387e-05,0.1559439660719351
3.089339541665369e-05,0.15972353147196322
3.094776130644747e-05,0.163576066429368
3.1002222868793034e-05,0.16751114487038407
3.1056780272054e-05,0.1715442692179509
3.1111433684890253e-05,0.17564145474292178
3.1166183276258495e-05,0.17986203422713545
3.1221029215412734e-05,0.18412892456232727
3.1275971671904844e-05,0.18854743812401578
3.1331010815585104e-05,0.192986197804331
3.138614681660264e-05,0.1976101531974458
3.144137984540603e-05,0.2022422457812422
3.149671007274382e-05,0.20706513026180784
3.155213766966501e-05,0.2119107671653124
3.160766280751963e-05,0.21692784744672677
3.166328565795925e-05,0.22199499427605296
3.1719006392937495e-05,0.22721955438381117
3.17748251847106e-05,0.23252413867661817
3.1830742205837946e-05,0.23794954468191215
3.188675762918257e-05,0.2435005177770875
3.1942871627911707e-05,0.24913495859908516
3.199908437549734e-05,0.25494152804935927
3.205539604571674e-05,0.2607935411239947
3.211180681265296e-05,0.2668651757556518
3.2168316850695415e-05,0.27294749518950695
3.222492633454041e-05,0.279290094253024
3.228163543919168e-05,0.28564769766873616
3.233844433996094e-05,0.292235561604139
3.2395353212468385e-05,0.2988784733695402
3.2452362232643295e-05,0.3057215184980235
3.250947157672454e-05,0.3126600402394651
3.2566681421261126e-05,0.3197685864832444
3.2623991943112755e-05,0.3270133023762341
3.2681403319450375e-05,0.33440961861530766
3.2738915727756695e-05,0.3419978078633489
3.279652934582677e-05,0.34964799538564784
3.285424435176854e-05,0.35761787747513574
3.291206092400336e-05,0.36560178488380485
3.2969979241266595e-05,0.3738501586621808
3.3027999482608135e-05,0.38223170700819586
3.308612182739295e-05,0.3907170593196922
3.314434645530166e-05,0.3995119823947391
3.320267354633111e-05,0.40832238268788457
3.3261103280794845e-05,0.41746631118322575
3.3319635839323797e-05,0.42670704283523225
3.3378271402866704e-05,0.4361192554283283
3.343701015269077e-05,0.4458070248964156
3.349585227038221e-05,0.4555118428047976
3.355479793784673e-05,0.465648267457105
3.361384733731022e-05,0.47581813356574193
3.36730006513192e-05,0.4862576366802889
3.3732258062741466e-05,0.49691027235314494
3.37916197547666e-05,0.5076629552037262
3.3851085910906574e-05,0.5188165894435598
3.39106567149963e-05,0.5299898517379263
3.39703323511942e-05,0.5415664111568499
3.403011300398277e-05,0.5532603333994226
3.408999885816916e-05,0.5651900900389255
3.4149990098885746e-05,0.5774239808534621
3.4210086911590696e-05,0.5897252210991701
3.427028948206854e-05,0.6025995684251386
3.433059799643076e-05,0.6154965718994027
3.439101264111634e-05,0.6286525606589474
3.445153360289238e-05,0.6422177924133984
3.451216106885463e-05,0.6558068961276856
3.45728952264281e-05,0.6698712546640667
3.463373626336761e-05,0.6841571801371611
3.4694684367758424e-05,0.6984864592208961
3.475573972801678e-05,0.713497459616446
3.481690253289045e-05,0.7285348762210947
3.4878172971459456e-05,0.7438591799888928
3.493955123313645e-05,0.7596521047865051
3.500103750766751e-05,0.7754728218160021
3.506263198513255e-05,0.7918534004100369
3.512433485594603e-05,0.8084610372047527
3.518614631085748e-05,0.8251740817605936
3.524806654095211e-05,0.8426060164606493
3.531009573765142e-05,0.8600686277059043
3.5372234092713746e-05,0.8779297323622922
