time_days,In124 top 10
1.3591474729110654e-05,43442109.56048394
1.361539287107246e-05,45653600.78652155
1.363935310394245e-05,47953465.33308996
1.3663355501791783e-05,50339911.01154131
1.3687400138821973e-05,52814964.45826184
1.3711487089365112e-05,55380659.914577425
1.3735616427884092e-05,58041999.40078703
1.3759788228972857e-05,60798670.21784033
1.3784002567356613e-05,63656717.75343811
1.380825951789207e-05,66619014.85484551
1.3832559155567663e-05,69683482.07870999
1.3856901555503803e-05,72852219.45751423
1.3881286792953086e-05,76127315.88971044
1.3905714943300544e-05,79515961.74087249
1.3930186082063866e-05,83015479.87923184
1.3954700284893642e-05,86628234.39753245
1.3979257627573583e-05,90356533.76978734
1.400385818602077e-05,94202644.5945167
1.402850203628588e-05,98168800.80913348
1.4053189254553426e-05,102257210.23556793
1.4077919917141983e-05,106470059.2206108
1.4102694100504435e-05,110809515.9132984
1.4127511881228208e-05,115277732.56678523
1.4152373336035507e-05,119876847.14194979
1.4177278541783544e-05,124608984.41201779
1.4202227575464792e-05,129482887.03080976
1.4227220514207215e-05,134493246.11362982
1.4252257435274499e-05,139642340.96981695
1.42773384160663e-05,144932411.54252625
1.430246353411849e-05,150368215.34761482
1.432763286710337e-05,155947784.13405266
1.4352846492829945e-05,161673775.05509582
1.4378104489244141e-05,167548720.20404896
1.4403406934429051e-05,173575040.76972222
1.4428753906605179e-05,179755058.49230328
1.4454145484130684e-05,186091005.489376
1.4479581745501612e-05,192585032.72541663
1.4505062769352152e-05,199239217.3295038
1.453058863445487e-05,206055568.9475625
1.4556159419720954e-05,213036035.2975555
1.4581775204200458e-05,220182507.07497704
1.4607436067082557e-05,227496816.6605165
1.463314208769577e-05,234980734.9939832
1.4658893345508223e-05,242636001.0388853
1.4684689920127891e-05,250464316.20755222
1.4710531891302839e-05,258467341.51628
1.4736419338921472e-05,266646701.10483256
1.4762352343012788e-05,275017741.3379239
1.4788330983746608e-05,283571671.4580785
1.4814355341433845e-05,292307683.4549058
1.4840425496526739e-05,301227254.73988265
1.4866541529619105e-05,310331841.9778049
1.4892703521446595e-05,319622883.64250004
1.4918911552886926e-05,329107469.3576555
1.494516570496016e-05,338799529.5450346
1.4971466058828923e-05,348683156.27178526
1.4997812695798674e-05,358759720.7520535
1.5024205697317954e-05,369030590.221019
1.5050645144978636e-05,379507961.52853334
1.507713112051618e-05,390217169.09060735
1.5103663705809878e-05,401120546.5861756
1.5130242982883115e-05,412246980.8273799
1.515686903390362e-05,423588577.8048931
1.5183541941183719e-05,435140396.1954085
1.5210261787180595e-05,446890392.65396374
1.5237028654496532e-05,458840948.46253437
1.526384262587918e-05,471006659.8482776
1.5290703784221806e-05,483425308.9872681
1.5317612212563552e-05,496051991.31853807
1.5344567994089693e-05,508888964.569066
1.537157121213189e-05,521938488.5531221
1.5398621950168458e-05,535204533.5865291
1.5425720291824604e-05,548745236.1502931
1.5452866320872705e-05,562505588.1846685
1.5480060121232558e-05,576487833.0019828
1.5507301776971646e-05,590694225.0230149
1.553459137230538e-05,605127029.8799475
1.5561928991597396e-05,619826265.0593168
1.5589314719359768e-05,634777334.1109425
1.5616748640253303e-05,649961903.4257231
1.5644230839087796e-05,665382277.2588813
1.5671761400822287e-05,681040776.4569576
1.5699340410565326e-05,696941376.1632192
1.5726967953575235e-05,713140546.3056076
1.5754644115260378e-05,729585083.9941354
1.578236898117941e-05,746277373.7988049
1.581014263704156e-05,763219820.3147917
1.5837965168706887e-05,780414848.4901063
1.5865836662186538e-05,797872769.7062523
1.589375720364303e-05,815660465.5246569
1.5921726879390505e-05,833693221.3253422
1.5949745775894994e-05,851973601.997602
1.5977813979774703e-05,870504194.8111814
1.6005931577800252e-05,889368253.1176367
1.6034098656894976e-05,908503640.6738892
1.606231530413516e-05,927897695.0755057
1.609058160675034e-05,947553060.3167831
1.6118897652123545e-05,967517789.1634566
1.614726352779159e-05,987799420.1564622
1.6175679321445325e-05,1008357439.2905203
1.620414512092993e-05,1029179744.9961252
1.623266101424517e-05,1050301097.1152198
1.626122708954567e-05,1071775054.0280384
1.628984343514118e-05,1093522410.3263733
1.6318510139496877e-05,1115545996.6027045
1.6347227291233596e-05,1137870888.5097206
1.6375994979128136e-05,1160569425.6908023
1.6404813292113533e-05,1183553484.3543143
1.643368231927931e-05,1206825985.7925806
1.6462602149871783e-05,1230390528.7565477
1.6491572873294313e-05,1254367974.294985
1.6520594579107596e-05,1278638812.0748398
1.6549667357029935e-05,1303205960.597288
1.657879129693752e-05,1328072368.724478
1.6607966488864708e-05,1353358690.7184215
1.6637193023004285e-05,1378957086.6154726
1.666647098970777e-05,1404864620.7292287
1.669580047948568e-05,1431084344.645671
1.6725181583007802e-05,1457718394.440335
1.6754614391103493e-05,1484695635.5782979
1.6784098994761946e-05,1511995202.8567688
1.681363548513248e-05,1539620253.958889
1.684322395352481e-05,1567642104.6991117
1.6872864491409343e-05,1596050739.4496982
1.6902557190417454e-05,1624795255.7208233
1.693230214234177e-05,1653886414.92498
1.696209943913645e-05,1683368593.6761928
1.699194917291748e-05,1713277578.3616254
1.702185143596294e-05,1743536718.791968
1.7051806320713316e-05,1774139806.0883791
1.7081813919771754e-05,1805232115.932154
1.7111874325904366e-05,1836592957.6741579
1.7141987632040526e-05,1868405060.3941705
1.7172153931273124e-05,1900623864.495225
1.7202373316858887e-05,1933122467.8629189
1.7232645882218657e-05,1966172528.103293
1.7262971720937657e-05,1999553676.2280765
1.7293350926765828e-05,2033262998.1256845
1.7323783593618072e-05,2067542453.7243729
1.7354269815574566e-05,2102121779.7383213
1.738480968688105e-05,2137112199.0832436
1.741540330194912e-05,2172614648.098618
1.744605075535651e-05,2208428783.487585
1.747675214184739e-05,2244728430.275531
1.750750755633267e-05,2281489747.2294073
1.7538317093890273e-05,2318574614.669037
1.7569180849765445e-05,2356210943.413414
1.7600098919371037e-05,2394267409.6287794
1.763107139828782e-05,2432659452.103968
1.766209838226475e-05,2471659585.2596655
1.7693179967219294e-05,2511047601.4320154
1.7724316249237706e-05,2550783360.5885935
1.7755507324575337e-05,2591174067.681422
1.7786753289656925e-05,2631930096.847314
1.7818054241076895e-05,2673062154.1735325
1.7849410275599655e-05,2714853815.8309774
1.7880821490159905e-05,2757014314.915117
1.7912287981862922e-05,2799577618.5951896
1.7943809847984877e-05,2842797786.2508736
1.7975387185973116e-05,2886399129.6210175
1.800702009344648e-05,2930419423.052817
1.8038708668195597e-05,2975104266.7155385
1.807045300818318e-05,3020182665.125065
1.8102253211544347e-05,3065685194.2959347
1.81341093765869e-05,3111870668.477808
1.8166021601791657e-05,3158462086.7535014
1.8197989985812724e-05,3205471557.6099234
1.8230014627477838e-05,3253193320.764433
1.826209562578863e-05,3301333397.528051
1.8294233079920973e-05,3349895676.35832
1.8326427089225256e-05,3399167276.5343633
1.835867775322671e-05,3448891249.0722847
1.83909851716257e-05,3499049798.070736
1.842334944429806e-05,3549886134.8446417
1.8455770671295368e-05,3601228767.4587154
1.848824895284528e-05,3653018263.458659
1.8520784389351827e-05,3705441884.3599896
1.855337708139574e-05,3758437420.839619
1.858602712973474e-05,3811892000.7313137
1.861873463530386e-05,3865924816.5274916
1.8651499699215764e-05,3920606934.3844376
1.868432242276106e-05,3975760146.8800974
1.8717202907408585e-05,4031423425.870397
1.8750141254805753e-05,4087825199.6811376
1.8783137566778864e-05,4144719323.312248
1.881619194533339e-05,4202082848.106741
1.8849304492654335e-05,4260214937.878004
1.8882475311106503e-05,4318855668.519655
1.891570450323486e-05,4377979478.268993
1.894899217176482e-05,4437824117.078602
1.8982338419602568e-05,4498245564.253585
1.9015743349835387e-05,4559163454.578815
1.9049207065731976e-05,4620737212.482442
1.9082729670742757e-05,4682972590.518365
1.9116311268500214e-05,4745717456.79466
1.9149951962819184e-05,4809036447.068235
1.9183651857697217e-05,4873118110.514054
1.9217411057314864e-05,4937721999.800926
1.925122966603602e-05,5002860424.922522
1.9285107788408223e-05,5068869181.388735
1.9319045529163016e-05,5135360415.79216
1.9353042993216232e-05,5202419132.920668
1.9387100285668332e-05,5270276791.878703
1.9421217511804743e-05,5338572220.2721195
1.9455394777096165e-05,5407629811.453893
1.9489632187198904e-05,5477341149.384844
1.9523929847955194e-05,5547512742.507082
1.955828786539355e-05,5618608253.151816
1.959270634572905e-05,5690101255.662331
1.96271853953637e-05,5762394263.367525
1.9661725120886754e-05,5835294142.133754
1.969632562907503e-05,5908719609.181032
1.9730987026893265e-05,5983039877.2342825
1.9765709421494417e-05,6057781196.466751
1.980049292022002e-05,6133358425.6145
1.9835337630600506e-05,6209542134.075196
1.987024366035553e-05,6286269504.535635
1.990521111739433e-05,6363908658.107192
1.9940240109816014e-05,6441992070.57196
1.9975330745909946e-05,6520900087.550993
2.001048313415604e-05,6600460307.517195
2.0045697383225124e-05,6680535523.860551
2.0080973601979257e-05,6761585191.119287
2.0116311899472072e-05,6843128537.432572
2.0151712384949117e-05,6925500520.996916
2.018717516784819e-05,7008509302.603735
2.0222700357799672e-05,7092153332.518295
2.0258288064626875e-05,7176642061.895547
2.029393839834637e-05,7261564042.039673
2.0329651469168346e-05,7347546980.96948
2.0365427387496923e-05,7433902354.778871
2.0401266263930524e-05,7521243888.323536
2.043716820926219e-05,7609117885.76097
2.0473133334479947e-05,7697752276.046185
2.0509161750767124e-05,7787158506.043072
2.054525356950272e-05,7877091296.187519
2.0581408902261733e-05,7968043109.882844
2.06176278608155e-05,8059406951.143949
2.065391055713207e-05,8151790238.522453
2.069025710337652e-05,8244722603.441239
2.072666761191132e-05,8338418070.291718
2.0763142195296676e-05,8432931597.579401
2.079968096629086e-05,8527944409.163148
2.0836284037850598e-05,8624051449.766775
2.0872951523131384e-05,8720608246.41964
2.090968353548784e-05,8818099279.095608
2.094648018847407e-05,8916270869.976349
2.0983341595844017e-05,9015091793.530369
2.1020267871551796e-05,9114889722.112835
2.1057259129752065e-05,9215164245.193224
2.1094315484800364e-05,9316480758.370972
2.1131437051253486e-05,9418416959.018127
2.11686239438698e-05,9521110450.042902
2.1205876277609652e-05,9624686855.550217
2.1243194167635668e-05,9728762623.798395
2.1280577729313153e-05,9833990106.77542
2.1318027078210427e-05,9939695498.596216
2.1355542330099182e-05,10046460012.176481
2.1393123600954853e-05,10153768434.74108
2.143077100695695e-05,10262027098.14139
2.1468484664489455e-05,10370948598.866058
2.1506264690141143e-05,10480708824.415195
2.1544111200705977e-05,10591253034.67007
2.1582024313183443e-05,10702522093.968208
2.1620004144778924e-05,10814698218.677433
2.165805081290406e-05,10927483239.142971
2.169616443517711e-05,11041300046.165888
2.173434512942332e-05,11155608007.38424
2.1772593013675276e-05,11271073817.108805
2.1810908206173288e-05,11386911547.335579
2.184929082536573e-05,11504034222.825068
2.1887740989909428e-05,11621487103.474606
2.1926258818670028e-05,11740195333.513952
2.196484443072234e-05,11859315764.008583
2.200349794535072e-05,11979570586.766815
2.2042219482049458e-05,12100365179.65238
2.2081009160523107e-05,12222172777.115774
2.211986710068689e-05,12344690618.236584
2.215879342266704e-05,12468164162.25144
2.219778824680121e-05,12592254022.225355
2.2236851693638804e-05,12717394127.746717
2.227598388394137e-05,12843068153.836157
2.231518493868297e-05,12969875054.955336
2.2354454979050572e-05,13097144844.56955
2.239379412644438e-05,13225618403.13878
2.243320250247826e-05,13354494992.696703
2.2472680228980078e-05,13484634708.420912
2.25122274279921e-05,13615128564.557955
2.2551844221771356e-05,13746933585.795355
2.259153073279003e-05,13879054598.434214
2.263128708373582e-05,14012523733.51918
2.2671113397512335e-05,14146283914.128046
2.2711009797239476e-05,14281475937.686813
2.275097640625379e-05,14416905870.823156
2.2791013348108893e-05,14553721293.604345
2.2831120746575806e-05,14690875327.735844
2.2871298725643382e-05,14829267466.99811
2.2911547409518662e-05,14968143398.942238
2.2951866922627256e-05,15108121232.97553
2.299225738961375e-05,15248716489.1556
2.303271893534206e-05,15390288482.304024
2.3073251684895866e-05,15532600133.19844
2.311385576357894e-05,15675774230.341501
2.3154531296915577e-05,15819799005.352818
2.319527841065096e-05,15964582627.934525
2.323609723075157e-05,16110316930.453152
2.3276987883405547e-05,16256716973.985271
2.331795049502312e-05,16404156896.491297
2.3358985192236936e-05,16552179729.457918
2.340009210190252e-05,16701321068.582623
2.3441271351098625e-05,16850972532.683252
2.348252306712764e-05,17001810804.184982
2.352384737751597e-05,17153096215.859106
2.356524441001445e-05,17305626669.485188
2.360671429259873e-05,17458550822.665314
2.3648257153469652e-05,17612768456.88124
2.368987312105369e-05,17767335626.92343
2.3731562324003314e-05,17923235203.492496
2.377332489119738e-05,18079449152.233562
2.3815160951741564e-05,18237025210.63394
2.3857070634968722e-05,18394889192.52464
2.3899054070439328e-05,18554136064.190952
2.3941111387941846e-05,18713663176.917156
2.3983242717493135e-05,18874564655.83773
2.4025448189338864e-05,19035759649.2453
2.406772793395391e-05,19198307205.046112
2.411008208204275e-05,19361164025.842392
2.4152510764539867e-05,19525359281.823105
2.4195014112610184e-05,19689871709.981743
2.423759225764943e-05,19855715830.126846
2.4280245331284562e-05,20021877492.38423
2.432297346537418e-05,20189371191.90585
2.436577679200893e-05,20357176323.63548
2.4408655443511902e-05,20526319131.70362
2.445160955243904e-05,20695783589.347393
2.449463925157958e-05,20866552861.77759
2.453774467395642e-05,21037676174.44733
2.458092595282656e-05,21210065067.673714
2.462418322168151e-05,21382846352.814377
2.4667516614247678e-05,21556847936.0891
2.4710926264486812e-05,21731301344.047718
2.4754412306596417e-05,21907026258.391594
2.479797487501014e-05,22083060411.690865
2.4841614104398208e-05,22260432336.67212
2.4885330129667835e-05,22438183430.2223
2.4929123085963664e-05,22617060232.555027
2.4972993108668144e-05,22796518736.148136
2.5016940333401967e-05,22976903503.378468
2.50609648960245e-05,23158059792.955307
2.5105066932634193e-05,23339955220.759888
2.5149246579568995e-05,23522799595.535618
2.5193503973406784e-05,23706207994.104145
2.5237839250965777e-05,23890730694.331413
2.528225254930499e-05,24075653995.887447
2.53267440057246e-05,24261845220.585777
2.537131375776643e-05,24448364102.7483
2.5415961943214326e-05,24636134912.400833
2.5460688700094627e-05,24824315413.21963
2.5505494166676547e-05,25013591141.455
2.5550378481472645e-05,25203423412.137596
2.5595341783239217e-05,25394204940.311417
2.5640384210976746e-05,25585679142.108345
2.5685505903930336e-05,25777967030.29261
2.5730707001590115e-05,25971073350.950367
2.5775987643691707e-05,26164867849.92052
2.5821347970216618e-05,26359596519.861626
2.586678812139271e-05,26554897583.93403
2.591230823769461e-05,26751238892.197968
2.5957908459844144e-05,26948046192.894264
2.600358892881079e-05,27145990502.880024
2.60493497858121e-05,27344303443.401413
2.6095191172314134e-05,27543841208.4422
2.6141113230031904e-05,27743730118.05604
2.6187116100929816e-05,27944780717.740963
2.6233199927222104e-05,28146256428.648037
2.627936485137326e-05,28348798623.33981
2.6325611016098486e-05,28551851798.54646
2.6371938564364142e-05,28755884433.58548
2.641834763938817e-05,28960505872.280273
2.6464838384640546e-05,29166027605.38315
2.651141094384373e-05,29372208258.124966
2.6558065460973097e-05,29579217577.67102
2.660480208025738e-05,29786948561.510193
2.6651620946179152e-05,29995443805.59309
2.6698522203475216e-05,30204716419.12361
2.674550599713709e-05,30414695795.349792
2.6792572472411456e-05,30625501533.679844
2.683972177480059e-05,30836963139.694336
2.6886954050062825e-05,31049293709.325245
2.693426944421299e-05,31262235554.039074
2.698166810352289e-05,31476082887.626263
2.7029150174521715e-05,31690502913.112576
2.7076715803996534e-05,31905859184.082016
2.7124365138992704e-05,32121755288.10246
2.7172098326814386e-05,32338612925.08822
2.721991551502494e-05,32555990399.357506
2.7267816851447416e-05,32774383493.459667
2.7315802484165004e-05,32993181941.259727
2.7363872561521476e-05,33213101255.270233
2.7412027232121673e-05,33433407581.100857
2.7460266644831938e-05,33654759193.55549
2.75085909487806e-05,33876585583.933666
2.7557000293358417e-05,34099350489.858295
2.7605494828219033e-05,34322688529.751854
2.7654074703279468e-05,34546868574.51161
2.7702740068720553e-05,34771710287.78404
2.775149107498741e-05,34997307176.02119
2.78003278727899e-05,35223645037.198265
2.7849250613103136e-05,35450660369.62579
2.789825944716787e-05,35678487314.90539
2.7947354526491052e-05,35906922625.1516
2.799653600284621e-05,36136232062.71611
2.8045804028273993e-05,36366088854.12698
2.809515875508259e-05,36596874673.764114
2.8144600335848236e-05,36828154456.06836
2.8194128923415653e-05,37060411038.11527
2.8243744670898547e-05,37293115363.86404
2.829344773168007e-05,37526837587.48127
2.83432382594133e-05,37760971113.141556
2.83931164080217e-05,37996151338.9631
2.8443082331699623e-05,38231748462.89494
2.8493136184912756e-05,38468349937.766136
2.8543278122398624e-05,38705406551.774315
2.859350829916705e-05,38943431698.83383
2.8643826870500645e-05,39181944215.4202
2.869423399195529e-05,39421395647.35918
2.8744729819360607e-05,39661361005.5051
2.8795314508820437e-05,39902241558.14786
2.8845988216713344e-05,40143657228.52833
2.8896751099693084e-05,40385969993.80838
2.8947603314689083e-05,40628833983.467834
2.8998545018906938e-05,40872582341.760056
2.9049576369828884e-05,41116893198.2797
2.91006975252143e-05,41362080850.05337
2.9151908643100193e-05,41607837665.23688
2.9203209881801678e-05,41854468662.00456
2.925460139991246e-05,42101671075.11485
2.930608335630535e-05,42349749849.64996
2.9357655910132733e-05,42598398050.217926
2.940931922082708e-05,42847929446.03068
2.9461073448101423e-05,43098024176.27394
2.951291875194984e-05,43349070666.554794
2.9564855292647992e-05,43600684554.4304
2.9616883230753575e-05,43853107171.14082
2.966900272710684e-05,44106241475.037094
2.972121394283108e-05,44360049325.973045
2.977351703933313e-05,44614706085.076065
2.9825912178303866e-05,44869908416.24015
2.987839952171871e-05,45126090458.64514
2.993097923183813e-05,45382723327.65875
2.9983651471208123e-05,45640407647.81441
3.003641640266075e-05,45898572110.503716
3.0089274189314614e-05,46157675122.67373
3.0142224994575377e-05,46417380019.88718
3.0195268982136255e-05,46677902851.98289
3.0248406315978536e-05,46939153342.620705
3.030163716037207e-05,47201107263.95931
3.03549616798758e-05,47463909313.21542
3.0408380039338243e-05,47727305925.87634
3.0461892403898044e-05,47991666303.77275
3.051549893898442e-05,48256517586.56592
3.056919981031773e-05,48522443865.76652
3.062299518390997e-05,48788838119.38665
3.067688522606527e-05,49056262770.18791
3.0730870103380424e-05,49324234068.14141
3.0784949982745404e-05,49593145046.128586
3.083912503134387e-05,49862702574.10626
3.089339541665369e-05,50133114017.838615
3.094776130644747e-05,50404267756.45101
3.1002222868793034e-05,50676194340.27352
3.1056780272054e-05,50948955061.33349
3.1111433684890253e-05,51222412033.131454
3.1166183276258495e-05,51496791295.645256
3.1221029215412734e-05,51771797115.02785
3.1275971671904844e-05,52047819509.60549
3.1331010815585104e-05,52324372580.27449
3.138614681660264e-05,52602051492.905754
3.144137984540603e-05,52880219062.12389
3.149671007274382e-05,53159518604.92673
3.155213766966501e-05,53439359835.504974
3.160766280751963e-05,53720253671.40818
3.166328565795925e-05,54001783605.781685
3.1719006392937495e-05,54284308183.473015
3.17748251847106e-05,54567568059.36328
3.1830742205837946e-05,54851693367.47942
3.188675762918257e-05,55136700550.19182
3.1942871627911707e-05,55422447061.87354
3.199908437549734e-05,55709219776.96092
3.205539604571674e-05,55996608670.343796
3.211180681265296e-05,56285165997.209724
3.2168316850695415e-05,56574231124.38768
3.222492633454041e-05,56864581059.48083
3.228163543919168e-05,57155453899.28805
3.233844433996094e-05,57447508432.6839
3.2395353212468385e-05,57740209783.96465
3.2452362232643295e-05,58033993233.11623
3.250947157672454e-05,58328544724.05328
3.2566681421261126e-05,58624082249.37637
3.2623991943112755e-05,58920506328.01808
3.2681403319450375e-05,59217857104.906235
3.2738915727756695e-05,59516252915.256096
3.279652934582677e-05,59815313507.96356
3.285424435176854e-05,60115779636.44171
3.291206092400336e-05,60416774522.22238
3.2969979241266595e-05,60719007480.31343
3.3027999482608135e-05,61022107971.158485
3.308612182739295e-05,61325990255.51754
3.314434645530166e-05,61631229148.22924
3.320267354633111e-05,61937005197.30655
3.3261103280794845e-05,62244194668.930916
3.3319635839323797e-05,62552146878.639885
3.3378271402866704e-05,62861062863.947105
3.343701015269077e-05,63171226351.3906
3.349585227038221e-05,63481935661.45247
3.355479793784673e-05,63794304819.62465
3.361384733731022e-05,64107265579.39415
3.36730006513192e-05,64421445292.53587
3.3732258062741466e-05,64736694861.70725
3.37916197547666e-05,65052712633.69457
3.3851085910906574e-05,65370289428.086
3.39106567149963e-05,65688425090.95963
3.39703323511942e-05,66008117074.52877
3.403011300398277e-05,66328623576.164085
3.408999885816916e-05,66650247514.26586
3.4149990098885746e-05,66973165383.94364
3.4210086911590696e-05,67296767986.73892
3.427028948206854e-05,67622341753.38157
3.433059799643076e-05,67948488461.49854
3.439101264111634e-05,68275803140.41905
3.445153360289238e-05,68604664441.19715
3.451216106885463e-05,68934104468.81946
3.45728952264281e-05,69265246799.19199
3.463373626336761e-05,69597461385.20406
3.4694684367758424e-05,69930305427.01424
3.475573972801678e-05,70265351033.77138
3.481690253289045e-05,70600986250.45276
3.4878172971459456e-05,70937846540.46378
3.493955123313645e-05,71276375555.6727
3.500103750766751e-05,71615500310.87349
3.506263198513255e-05,71956504888.42471
3.512433485594603e-05,72298587623.33842
3.518614631085748e-05,72641454233.99387
3.524806654095211e-05,72986570329.13737
3.531009573765142e-05,73332293756.1505
3.5372234092713746e-05,73679494888.0465
3.543448179823489e-05,74028319172.70695
3.5496839046648695e-05,74377757314.87196
3.555930603072767e-05,74729432895.05905
3.562188294358354e-05,75082040679.31001
3.568456997866786e-05,75435721494.73335
3.5747367329772646e-05,75791563258.9854
3.5810275191030924e-05,76148031230.03273
3.5873293756917365e-05,76506414933.93918
3.593642322224887e-05,76866187990.23901
3.599966378218519e-05,77226687943.90895
3.6063015632229496e-05,77589832413.3185
3.612647896822901e-05,77953615940.75119
3.6190053986375616e-05,78319060017.34784
3.625374088320643e-05,78686288201.47687
3.631753985560446e-05,79054162630.10953
3.638145110079917e-05,79424804271.4817
3.644547481636711e-05,79796301473.96309
3.650961120023252e-05,80169047048.45502
3.657386045066795e-05,80544242153.60939
3.6638222766294876e-05,80920097523.3758
3.6702698346084284e-05,81298081835.32214
3.676728738935732e-05,81677717685.93326
3.683199009578591e-05,82058021615.93597
3.689680666539332e-05,82441413425.12576
3.696173729855485e-05,82825581448.5107
3.702678219599841e-05,83211287827.03932
3.7091941558805154e-05,83599397600.65366
3.7157215588410077e-05,83988190365.98506
3.722260448660267e-05,84379576432.31808
3.728810845552753e-05,84772396324.39793
3.7353727697684994e-05,85166226916.0866
3.741946241593173e-05,85563152951.58896
3.748531281348144e-05,85960777493.57832
3.755127909390539e-05,86360572385.07523
3.7617361461133115e-05,86762389974.96455
3.7683560119453015e-05,87164914679.44958
3.7749875273513e-05,87570860160.24612
3.78163071283211e-05,87977665580.70836
3.788285588924615e-05,88386305842.37581
3.7949521762018355e-05,88797472681.76459
3.8016304952729996e-05,89209363088.4653
3.8083205667835994e-05,89624456718.0994
3.815022411415463e-05,90040797422.8588
3.82173604988681e-05,90458740957.58833
3.8284615029523236e-05,90879613468.77614
3.835198791403208e-05,91301226627.22049
3.841947936067257e-05,91725937273.59964
3.848708957808915e-05,92152172116.52792
3.855481877529347e-05,92579897350.05482
3.862266716166497e-05,93010835978.93404
3.8690634946951554e-05,93442532969.32347
3.875872234127026e-05,93877349322.64691
3.882692955510785e-05,94313840769.51857
3.889525679932153e-05,94751907101.64548
3.896370428513958e-05,95193550921.3732
3.903227222416194e-05,95635971941.49947
3.9100960828361e-05,96081144638.00003
3.9169770310082116e-05,96528819450.394
3.9238700882044344e-05,96977282076.46739
3.93077527573411e-05,97429773759.33864
3.9376926149440786e-05,97883591792.33679
3.9446221272187444e-05,98338968808.52394
3.9515638339801465e-05,98798234415.9565
3.958517756688022e-05,99258308234.43428
3.9654839168398714e-05,99721346656.2801
3.972462335971026e-05,100186969705.68596
3.9794530356547164e-05,100653412153.90013
3.9864560375021366e-05,101124332190.36319
3.993471363162512e-05,101596425549.5205
4.0004990343231655e-05,102070537850.67273
4.0075390727095865e-05,102548373662.34238
4.014591500085495e-05,103027050364.7178
4.0216563382529114e-05,103509401012.67851
