time_days,I133 top 5
1.1581889009869677e-05,0.1396112208202916
1.160227070288277e-05,0.15377792094205542
1.1622688263396381e-05,0.16908041217581757
1.1643141754529784e-05,0.18558590254053595
1.1663631239513322e-05,0.20341778168113708
1.168415678168862e-05,0.22262605143055514
1.1704718444508758e-05,0.2432629645322441
1.1725316291538495e-05,0.265465685968423
1.1745950386454436e-05,0.2893229780654322
1.1766620793045252e-05,0.3148855124059435
1.178732757521187e-05,0.3422498578673422
1.1808070796967665e-05,0.3715141849937909
1.1828850522438664e-05,0.40278266319867423
1.1849666815863737e-05,0.43623057898504064
1.1870519741594814e-05,0.47188579774857176
1.1891409364097055e-05,0.5098222917951728
1.1912335747949075e-05,0.5501507490727792
1.1933298957843133e-05,0.593016489270136
1.1954299058585331e-05,0.6386573838030889
1.1975336115095818e-05,0.6870573139996243
1.199641019240898e-05,0.738340318216115
1.2017521355673667e-05,0.7926339107189395
1.2038669670153358e-05,0.8501540910065932
1.2059855201226398e-05,0.9110829559283466
1.2081078014386175e-05,0.9754440996502117
1.2102338175241337e-05,1.0433803907630965
1.2123635749515981e-05,1.11503815569332
1.2144970803049875e-05,1.1906734097574576
1.2166343401798645e-05,1.2704809103830446
1.2187753611833987e-05,1.354539714674436
1.2209201499343867e-05,1.442903729672683
1.2230687130632732e-05,1.5358405485899222
1.2252210572121708e-05,1.633726998435738
1.2273771890348808e-05,1.736603681281446
1.2295371151969139e-05,1.8447141509242515
1.2317008423755106e-05,1.9579013485563241
1.2338683772596625e-05,2.0768945699240513
1.2360397265501313e-05,2.201098753539976
1.2382148969594712e-05,2.3317827167660408
1.2403938952120499e-05,2.4679786479205212
1.2425767280440676e-05,2.6110330255077594
1.2447634022035786e-05,2.7601306909045924
1.246953924450513e-05,2.916358183254583
1.249148301556697e-05,3.079228945279393
1.2513465403058733e-05,3.2495339549534132
1.2535486474937229e-05,3.427079016949055
1.2557546299278855e-05,3.6124689517079402
1.2579644944279813e-05,3.805905655746972
1.2601782478256311e-05,4.006927117867145
1.262395896964478e-05,4.217254986855387
1.2646174487002088e-05,4.435580082075656
1.2668429099005746e-05,4.662922341740275
1.2690722874454123e-05,4.899677963585247
1.271305588226666e-05,5.145130402329336
1.273542819148408e-05,5.401272574121833
1.2757839871268606e-05,5.666760059157993
1.278029099090417e-05,5.9425467945244375
1.2802781619796623e-05,6.229212575299128
1.2825311827473973e-05,6.525831319668583
1.2847881683586564e-05,6.834878898888938
1.287049125790732e-05,7.154673143544218
1.2893140620331946e-05,7.485882668017
1.2915829840879158e-05,7.8299326723108775
1.2938558989690875e-05,8.185372728048819
1.2961328137032467e-05,8.554149606917669
1.2984137353292944e-05,8.936062392329434
1.3006986708985192e-05,9.330511137569252
1.3029876274746181e-05,9.7391970293948
1.3052806121337195e-05,10.162016368289212
1.3075776319644034e-05,10.598288757652464
1.3098786940677248e-05,11.049706842727687
1.3121838055572345e-05,11.517006856268404
1.3144929735590026e-05,11.999190704517682
1.3168062052116383e-05,12.496580430431093
1.3191235076663149e-05,13.009500637881803
1.3214448880867883e-05,13.539842922035575
1.3237703536494226e-05,14.087107177198035
1.3260999115432103e-05,14.651161321028717
1.3284335689697951e-05,15.232286986852062
1.330771333143494e-05,15.830833673598088
