time_days,At217 top 12
1.2557546299278855e-05,6.870155319871031e-82
1.2579644944279813e-05,6.870155319871031e-82
1.2601782478256311e-05,6.870155319871031e-82
1.262395896964478e-05,6.870155319871031e-82
1.2646174487002088e-05,6.870155319871031e-82
1.2668429099005746e-05,6.870155319871031e-82
1.2690722874454123e-05,6.870155319871031e-82
1.271305588226666e-05,6.870155319871031e-82
1.273542819148408e-05,6.870155319871031e-82
1.2757839871268606e-05,6.870155319871031e-82
1.278029099090417e-05,6.870155319871031e-82
1.2802781619796623e-05,6.870155319871031e-82
1.2825311827473973e-05,6.870155319871031e-82
1.2847881683586564e-05,6.870155319871031e-82
1.287049125790732e-05,6.870155319871031e-82
1.2893140620331946e-05,6.870155319871031e-82
1.2915829840879158e-05,6.870155319871031e-82
1.2938558989690875e-05,6.870155319871031e-82
1.2961328137032467e-05,6.870155319871031e-82
1.2984137353292944e-05,6.870155319871031e-82
1.3006986708985192e-05,6.870155319871031e-82
1.3029876274746181e-05,6.870155319871031e-82
1.3052806121337195e-05,6.870155319871031e-82
1.3075776319644034e-05,6.870155319871031e-82
1.3098786940677248e-05,6.870155319871031e-82
1.3121838055572345e-05,5.356035574035071e-06
1.3144929735590026e-05,2.2942058409731507e-05
1.3168062052116383e-05,3.767025350056057e-05
1.3191235076663149e-05,5.071848050053021e-05
1.3214448880867883e-05,6.289832338500507e-05
1.3237703536494226e-05,7.492729147734002e-05
1.3260999115432103e-05,8.726214752729169e-05
1.3284335689697951e-05,0.000100235423215492
1.330771333143494e-05,0.0001141224344254658
1.3331132112913196e-05,0.00012924727017905863
1.3354592106530025e-05,0.00014587030470048312
1.337809338481014e-05,0.00016411269322784373
1.3401636020405882e-05,0.0001841754006379209
1.3425220086097441e-05,0.0002062625639542212
1.3448845654793088e-05,0.00023064216982928064
1.34725127995294e-05,0.0002578197592916177
1.349622159347147e-05,0.00028778574925341353
1.3519972109913168e-05,0.00032079620925956604
1.3543764422277326e-05,0.00035713156751049905
1.3567598604115993e-05,0.00039709244125073705
1.3591474729110654e-05,0.0004410013954058286
1.361539287107246e-05,0.0004895337465986123
1.363935310394245e-05,0.0005430226736949336
1.3663355501791783e-05,0.0006016686857586726
1.3687400138821973e-05,0.0006659087883531431
1.3711487089365112e-05,0.0007362116782537118
1.3735616427884092e-05,0.0008133272963095477
1.3759788228972857e-05,0.0008976396791504233
1.3784002567356613e-05,0.0009900801163223662
1.380825951789207e-05,0.0010914044268835444
1.3832559155567663e-05,0.0012019530030464086
1.3856901555503803e-05,0.0013224615773505407
1.3881286792953086e-05,0.0014537158032313683
1.3905714943300544e-05,0.0015972108506142055
1.3930186082063866e-05,0.0017533740409576813
1.3954700284893642e-05,0.0019232005617505381
1.3979257627573583e-05,0.0021077535215736553
1.400385818602077e-05,0.0023081677486275322
1.402850203628588e-05,0.0025256537743906975
1.4053189254553426e-05,0.0027615020202077845
1.4077919917141983e-05,0.0030170871864567826
1.4102694100504435e-05,0.003293872845937954
1.4127511881228208e-05,0.0035934162445785327
1.4152373336035507e-05,0.003917373313596118
1.4177278541783544e-05,0.004267503898036993
1.4202227575464792e-05,0.004647325686711668
1.4227220514207215e-05,0.005057287524209393
1.4252257435274499e-05,0.005499515710680307
1.42773384160663e-05,0.00597626787855163
1.430246353411849e-05,0.006490736128573815
1.432763286710337e-05,0.00704432680261678
1.4352846492829945e-05,0.0076397874444762235
1.4378104489244141e-05,0.008280020368522238
1.4403406934429051e-05,0.00896808807814592
1.4428753906605179e-05,0.009707218692982557
1.4454145484130684e-05,0.01050081150716439
1.4479581745501612e-05,0.011352442686242952
1.4505062769352152e-05,0.012265871096013866
1.453058863445487e-05,0.013245044258086673
1.4556159419720954e-05,0.014294104431824663
1.4581775204200458e-05,0.01541739482678253
1.4607436067082557e-05,0.01661946558622361
1.463314208769577e-05,0.017905073594359104
1.4658893345508223e-05,0.019279197667862014
1.4684689920127891e-05,0.020747044914078555
1.4710531891302839e-05,0.022314055686994353
1.4736419338921472e-05,0.02398591082208692
1.4762352343012788e-05,0.02577804662096558
1.4788330983746608e-05,0.027690411244027466
1.4814355341433845e-05,0.029728043168287806
1.4840425496526739e-05,0.03189778638681407
1.4866541529619105e-05,0.03420676997979643
1.4892703521446595e-05,0.03666241728573359
1.4918911552886926e-05,0.03927765752392962
1.494516570496016e-05,0.04207309418197938
1.4971466058828923e-05,0.045041981952478334
1.4997812695798674e-05,0.04819317614864844
1.5024205697317954e-05,0.05153588566568497
1.5050645144978636e-05,0.05509214772784452
1.507713112051618e-05,0.05890462742431808
1.5103663705809878e-05,0.06294242329312781
1.5130242982883115e-05,0.06725294150241523
1.515686903390362e-05,0.07183862016077983
1.5183541941183719e-05,0.07670554101541503
1.5210261787180595e-05,0.08184634452352323
1.5237028654496532e-05,0.08727384131692613
1.526384262587918e-05,0.09302199384740735
1.5290703784221806e-05,0.09917082609138198
1.5317612212563552e-05,0.10565993609767346
1.5344567994089693e-05,0.11250510708473281
1.537157121213189e-05,0.11972275510808333
1.5398621950168458e-05,0.12733348541018386
1.5425720291824604e-05,0.13547698530722013
1.5452866320872705e-05,0.14406006678102082
1.5480060121232558e-05,0.15310280242081817
1.5507301776971646e-05,0.16262606658658826
1.553459137230538e-05,0.17265156666712048
1.5561928991597396e-05,0.18330160757750247
1.5589314719359768e-05,0.19456752629992433
1.5616748640253303e-05,0.20642274282295509
1.5644230839087796e-05,0.21889360572620886
1.5671761400822287e-05,0.23200750751122945
1.5699340410565326e-05,0.24579815097020294
1.5726967953575235e-05,0.2604767537692737
1.5754644115260378e-05,0.2759057860180689
1.578236898117941e-05,0.2921182661769192
1.581014263704156e-05,0.3091485072793757
1.5837965168706887e-05,0.32703216569130766
1.5865836662186538e-05,0.34583776381345926
1.589375720364303e-05,0.36588513422833546
1.5921726879390505e-05,0.38687151195026737
1.5949745775894994e-05,0.40883157660673775
1.5977813979774703e-05,0.43180106312684746
1.6005931577800252e-05,0.45620917431837144
1.6034098656894976e-05,0.48181883556702837
1.606231530413516e-05,0.5086008284607247
1.609058160675034e-05,0.5365982648650137
1.6118897652123545e-05,0.5661083357383412
1.614726352779159e-05,0.5972393343747502
1.6175679321445325e-05,0.6298189793067243
1.620414512092993e-05,0.6638107347160409
1.623266101424517e-05,0.6994658312249911
1.626122708954567e-05,0.7371989512239753
1.628984343514118e-05,0.7765623564605121
1.6318510139496877e-05,0.8176109359457678
1.6347227291233596e-05,0.860562928657906
1.6375994979128136e-05,0.9060255229693999
1.6404813292113533e-05,0.9534276707364292
1.643368231927931e-05,1.002834973231773
1.6462602149871783e-05,1.0543203129342313
1.6491572873294313e-05,1.1089735945052017
1.6520594579107596e-05,1.1658934835383028
1.6549667357029935e-05,1.225152328069359
1.657879129693752e-05,1.2868243429453328
1.6607966488864708e-05,1.352136695724312
1.6637193023004285e-05,1.420181216707508
1.666647098970777e-05,1.4909877440173598
1.669580047948568e-05,1.5646443444041576
1.6725181583007802e-05,1.6423342320569747
1.6754614391103493e-05,1.723429864980867
1.6784098994761946e-05,1.8077781080889688
1.681363548513248e-05,1.8954829933948347
1.684322395352481e-05,1.987496183929354
1.6872864491409343e-05,2.0838557736545025
1.6902557190417454e-05,2.1840348961768643
1.693230214234177e-05,2.288266705575163
1.696209943913645e-05,2.3972626608634555
1.699194917291748e-05,2.5117107834634216
1.702185143596294e-05,2.6307055753482103
1.7051806320713316e-05,2.7542111264204965
1.7081813919771754e-05,2.884662813576617
1.7111874325904366e-05,3.0187373891261147
1.7141987632040526e-05,3.159440740069168
1.7172153931273124e-05,3.306301930815786
1.7202373316858887e-05,3.457212601967423
1.7232645882218657e-05,3.6170825058137788
1.7262971720937657e-05,3.782242639607992
1.7293350926765828e-05,3.952638138752926
1.7323783593618072e-05,4.133111746040629
1.7354269815574566e-05,4.31865367725077
1.738480968688105e-05,4.511512285832984
1.741540330194912e-05,4.714081239678103
1.744605075535651e-05,4.9223142321095805
1.747675214184739e-05,5.14007130178093
1.750750755633267e-05,5.367192199632178
1.7538317093890273e-05,5.600638448126717
1.7569180849765445e-05,5.845924123213744
1.7600098919371037e-05,6.100299891512216
1.763107139828782e-05,6.3617378726564855
1.766209838226475e-05,6.63739517397966
1.7693179967219294e-05,6.921990038500902
1.7724316249237706e-05,7.214466589660576
1.7755507324575337e-05,7.523562553071596
1.7786753289656925e-05,7.841621749187371
1.7818054241076895e-05,8.168947893654279
1.7849410275599655e-05,8.51430907287451
1.7880821490159905e-05,8.869379323296972
1.7912287981862922e-05,9.235223191293729
1.7943809847984877e-05,9.620374901162727
1.7975387185973116e-05,10.016325620980291
1.800702009344648e-05,10.424366908250466
1.8038708668195597e-05,10.853411696753225
1.807045300818318e-05,11.294456883314169
1.8102253211544347e-05,11.74863920291828
1.81341093765869e-05,12.226038128448753
1.8166021601791657e-05,12.716758892910363
1.8197989985812724e-05,13.22130120621906
1.8230014627477838e-05,13.751896670240525
1.826209562578863e-05,14.297264368430934
1.8294233079920973e-05,14.857605504320327
1.8326427089225256e-05,15.445711572387403
1.835867775322671e-05,16.05111149486789
1.83909851716257e-05,16.67310945608488
1.842334944429806e-05,17.32334790729122
1.8455770671295368e-05,17.994603473776536
1.848824895284528e-05,18.684232799489845
1.8520784389351827e-05,19.401871595173876
1.855337708139574e-05,20.145269089568433
1.858602712973474e-05,20.908977030558816
1.861873463530386e-05,21.699610524731582
1.8651499699215764e-05,22.521924263885577
1.868432242276106e-05,23.36665616021736
1.8717202907408585e-05,24.236216395362945
1.8750141254805753e-05,25.144734314111677
1.8783137566778864e-05,26.078564719560344
1.881619194533339e-05,27.03644771882586
1.8849304492654335e-05,28.037794163123547
1.8882475311106503e-05,29.06719198004981
1.891570450323486e-05,30.123165071536043
1.894899217176482e-05,31.222241576093904
1.8982338419602568e-05,32.35583228483402
1.9015743349835387e-05,33.51873386004589
1.9049207065731976e-05,34.722847213718666
1.9082729670742757e-05,35.96986725842419
1.9116311268500214e-05,37.249156420572916
1.9149951962819184e-05,38.56599303160884
1.9183651857697217e-05,39.93631529070925
1.9217411057314864e-05,41.342098182769504
1.925122966603602e-05,42.784671530059576
1.9285107788408223e-05,44.293567189209156
1.9319045529163016e-05,45.837139668588065
1.9353042993216232e-05,47.42280644990011
1.9387100285668332e-05,49.072894097840134
1.9421217511804743e-05,50.75527116144736
1.9455394777096165e-05,52.50075338035711
1.9489632187198904e-05,54.30110294377328
1.9523929847955194e-05,56.137473837467084
1.955828786539355e-05,58.05780353991818
1.959270634572905e-05,60.00971111890957
1.96271853953637e-05,62.0354965005632
1.9661725120886754e-05,64.11675022928232
1.969632562907503e-05,66.24465867406528
1.9730987026893265e-05,68.46208342959893
1.9765709421494417e-05,70.7166226325176
1.980049292022002e-05,73.05680537209707
1.9835337630600506e-05,75.45791135804544
1.987024366035553e-05,77.91238333762219
1.990521111739433e-05,80.46756469576557
1.9940240109816014e-05,83.06625898990382
1.9975330745909946e-05,85.7577018948322
2.001048313415604e-05,88.52196769320423
2.0045697383225124e-05,91.34083404984197
2.0080973601979257e-05,94.27890443356266
2.0116311899472072e-05,97.27186098251046
2.0151712384949117e-05,100.36771215137966
2.018717516784819e-05,103.54160629175458
2.0222700357799672e-05,106.79328660102375
2.0258288064626875e-05,110.15729040942605
2.029393839834637e-05,113.57070545588948
2.0329651469168346e-05,117.13432617966095
2.0365427387496923e-05,120.74002160795996
2.0401266263930524e-05,124.48861447833957
2.043716820926219e-05,128.30793792097356
2.0473133334479947e-05,132.23655187971687
2.0509161750767124e-05,136.2799129141085
2.054525356950272e-05,140.39503821504553
2.0581408902261733e-05,144.67320456096112
2.06176278608155e-05,149.0052765082562
2.065391055713207e-05,153.5055874208369
2.069025710337652e-05,158.08850902322945
2.072666761191132e-05,162.79535990546805
2.0763142195296676e-05,167.64086373219388
2.079968096629086e-05,172.56135143482828
2.0836284037850598e-05,177.68155001907684
2.0872951523131384e-05,182.87006813854745
2.090968353548784e-05,188.2303208540161
2.094648018847407e-05,193.71175984166058
2.0983341595844017e-05,199.3074796260734
2.1020267871551796e-05,205.09497612859224
2.1057259129752065e-05,210.9616874807174
2.1094315484800364e-05,217.04097801136405
2.1131437051253486e-05,223.2375650722576
2.11686239438698e-05,229.58462349206488
2.1205876277609652e-05,236.11790467503798
2.1243194167635668e-05,242.74173176589795
2.1280577729313153e-05,249.6264141910049
2.1318027078210427e-05,256.60087601245596
2.1355542330099182e-05,263.8207133124957
2.1393123600954853e-05,271.15161910722645
2.143077100695695e-05,278.70578608335995
2.1468484664489455e-05,286.40827372919154
2.1506264690141143e-05,294.30929183191665
2.1544111200705977e-05,302.3989710535954
2.1582024313183443e-05,310.65974404005897
2.1620004144778924e-05,319.1527042446925
2.165805081290406e-05,327.7865294196324
2.169616443517711e-05,336.6993474055089
2.173434512942332e-05,345.71992729879145
2.1772593013675276e-05,355.06967482902024
2.1810908206173288e-05,364.49112933726263
2.184929082536573e-05,374.29538056281075
2.1887740989909428e-05,384.1598382876833
2.1926258818670028e-05,394.4090982873167
2.196484443072234e-05,404.75007740415134
2.200349794535072e-05,415.4444215036707
2.2042219482049458e-05,426.2806029471451
2.2081009160523107e-05,437.43592402375265
2.211986710068689e-05,448.8042754497157
2.215879342266704e-05,460.4812752704044
2.219778824680121e-05,472.34025925586974
2.2236851693638804e-05,484.55666393446296
2.227598388394137e-05,496.9262023216336
2.231518493868297e-05,509.7000838546993
2.2354454979050572e-05,522.6007717463813
2.239379412644438e-05,535.9505483726455
2.243320250247826e-05,549.403664315656
2.2472680228980078e-05,563.348100824519
2.25122274279921e-05,577.3756167104042
2.2551844221771356e-05,591.9338247106565
2.259153073279003e-05,606.5584153682196
2.263128708373582e-05,621.7498535197695
2.2671113397512335e-05,636.9963549996232
2.2711009797239476e-05,652.8731464155958
2.275097640625379e-05,668.7778776510904
2.2791013348108893e-05,685.3113921126437
2.2831120746575806e-05,701.925245680571
2.2871298725643382e-05,719.1103287638597
2.2911547409518662e-05,736.4562940823129
2.2951866922627256e-05,754.3168676900416
2.299225738961375e-05,772.4183609330273
2.303271893534206e-05,790.9791061524215
2.3073251684895866e-05,809.8599705230592
2.311385576357894e-05,829.1463397857761
2.3154531296915577e-05,848.8308457303134
2.319527841065096e-05,868.8690746833211
2.323609723075157e-05,889.3819200458081
2.3276987883405547e-05,910.1990391294834
2.331795049502312e-05,931.5653492482863
2.3358985192236936e-05,953.1891949788928
2.340009210190252e-05,975.4345227282275
2.3441271351098625e-05,997.8937486830731
2.348252306712764e-05,1021.0440744631846
2.352384737751597e-05,1044.3681619675456
2.356524441001445e-05,1068.449893647129
2.360671429259873e-05,1092.6691621627588
2.3648257153469652e-05,1117.70913497796
2.368987312105369e-05,1142.854752194024
2.3731562324003314e-05,1168.8802286074724
2.377332489119738e-05,1194.9842202349653
2.3815160951741564e-05,1222.022889758346
2.3857070634968722e-05,1249.1181490295487
2.3899054070439328e-05,1277.19812801296
2.3941111387941846e-05,1305.3275218639283
2.3983242717493135e-05,1334.4682562794442
2.4025448189338864e-05,1363.6693852541346
2.406772793395391e-05,1393.8968994409636
2.411008208204275e-05,1424.1987837983947
2.4152510764539867e-05,1455.5490026931523
2.4195014112610184e-05,1486.9810894814843
2.423759225764943e-05,1519.490839575995
2.4280245331284562e-05,1552.0830023200067
2.432297346537418e-05,1585.7900197059896
2.436577679200893e-05,1619.5733476010482
2.4408655443511902e-05,1654.5154962138404
2.445160955243904e-05,1689.545372123987
2.449463925157958e-05,1725.7375728941004
2.453774467395642e-05,1762.0541376603023
2.458092595282656e-05,1799.5279110717665
2.462418322168151e-05,1837.1722457422745
2.4667516614247678e-05,1875.9595363219737
2.4710926264486812e-05,1914.9936531908143
2.4754412306596417e-05,1955.2792140166723
2.479797487501014e-05,1995.6356689715396
2.4841614104398208e-05,2037.375368727416
2.4885330129667835e-05,2079.2740868503197
2.4929123085963664e-05,2122.326634139466
2.4972993108668144e-05,2165.8095925495095
2.5016940333401967e-05,2210.2132843102086
2.50609648960245e-05,2255.3230799382736
2.5105066932634193e-05,2301.11724895723
2.5149246579568995e-05,2347.8970976082155
2.5193503973406784e-05,2395.12212856154
2.5237839250965777e-05,2443.6158638867523
2.528225254930499e-05,2492.313209123207
2.53267440057246e-05,2542.5652814694768
2.537131375776643e-05,2592.9057869125368
2.5415961943214326e-05,2644.8329516492104
2.5460688700094627e-05,2696.9800334824467
2.5505494166676547e-05,2750.5081881296987
2.5550378481472645e-05,2804.507606498979
2.5595341783239217e-05,2859.682030417481
2.5640384210976746e-05,2915.580159014436
2.5685505903930336e-05,2972.44725678859
2.5730707001590115e-05,3030.2910812037253
2.5775987643691707e-05,3088.8983968293164
2.5821347970216618e-05,3148.7355128048657
2.586678812139271e-05,3209.131743553379
2.591230823769461e-05,3271.0103551446305
2.5957908459844144e-05,3333.2453650966336
2.600358892881079e-05,3397.2142827533003
2.60493497858121e-05,3461.3391159949047
2.6095191172314134e-05,3527.4477545720747
2.6141113230031904e-05,3593.6727304734745
2.6187116100929816e-05,3661.8130247586814
2.6233199927222104e-05,3730.2315922716966
2.627936485137326e-05,3800.414153098462
2.6325611016098486e-05,3871.0770187696357
2.6371938564364142e-05,3943.357015029206
2.641834763938817e-05,4016.3154845798445
2.6464838384640546e-05,4090.749311288463
2.651141094384373e-05,4166.055287443901
2.6558065460973097e-05,4242.700577192435
2.660480208025738e-05,4320.406557491988
2.6651620946179152e-05,4399.322191558393
2.6698522203475216e-05,4479.48126615421
2.674550599713709e-05,4560.727385279987
2.6792572472411456e-05,4643.393234731228
2.683972177480059e-05,4727.031249564477
2.6886954050062825e-05,4812.258142635501
2.693426944421299e-05,4898.350743843317
2.698166810352289e-05,4986.193535310169
2.7029150174521715e-05,5074.8047033629655
2.7076715803996534e-05,5165.318831833699
2.7124365138992704e-05,5256.513846464332
2.7172098326814386e-05,5349.755332215874
2.721991551502494e-05,5443.627094469173
2.7267816851447416e-05,5539.799421825295
2.7315802484165004e-05,5636.214666366519
2.7363872561521476e-05,5735.3776740836975
2.7412027232121673e-05,5834.715187874962
2.7460266644831938e-05,5936.619672444832
2.75085909487806e-05,6039.013589021551
2.7557000293358417e-05,6143.657007106445
2.7605494828219033e-05,6249.168300155564
2.7654074703279468e-05,6356.623276355175
2.7702740068720553e-05,6465.313432509227
2.775149107498741e-05,6575.654087484518
2.78003278727899e-05,6687.585105009378
2.7849250613103136e-05,6800.887057379974
2.789825944716787e-05,6916.12144486982
2.7947354526491052e-05,7032.461812813132
2.799653600284621e-05,7151.0625879075305
2.8045804028273993e-05,7270.519990469424
2.809515875508259e-05,7392.550678593154
2.8144600335848236e-05,7515.205236718209
2.8194128923415653e-05,7640.729869848313
2.8243744670898547e-05,7766.663207139335
2.829344773168007e-05,7895.746322598345
2.83432382594133e-05,8025.056597239274
2.83931164080217e-05,8157.748205086775
2.8443082331699623e-05,8290.68838018428
2.8493136184912756e-05,8426.885691960588
2.8543278122398624e-05,8563.52142735629
2.859350829916705e-05,8703.31096313213
2.8643826870500645e-05,8843.708421431527
2.869423399195529e-05,8987.178202424044
2.8744729819360607e-05,9131.404047892674
2.8795314508820437e-05,9278.643596005888
2.8845988216713344e-05,9426.764993490218
2.8896751099693084e-05,9577.8653306271
2.8947603314689083e-05,9729.949944502141
2.8998545018906938e-05,9885.003591655286
2.9049576369828884e-05,10041.119584799178
2.91006975252143e-05,10200.22056092693
2.9151908643100193e-05,10360.436593723012
2.9203209881801678e-05,10523.68041441896
2.925460139991246e-05,10688.065643787113
2.930608335630535e-05,10855.549319748383
2.9357655910132733e-05,11024.17339820409
2.940931922082708e-05,11195.995433509577
2.9461073448101423e-05,11368.92850825702
2.951291875194984e-05,11545.58182698827
2.9564855292647992e-05,11723.384622559603
2.9616883230753575e-05,11903.99925992301
2.966900272710684e-05,12086.758288785837
2.972121394283108e-05,12271.429852803964
2.977351703933313e-05,12459.232219266065
2.9825912178303866e-05,12648.058252216751
2.987839952171871e-05,12840.991653040559
2.993097923183813e-05,13034.26457614301
2.9983651471208123e-05,13232.22435613636
3.003641640266075e-05,13430.725786797984
3.0089274189314614e-05,13633.1462085462
3.0142224994575377e-05,13836.998524789009
3.0195268982136255e-05,14043.91203148798
3.0248406315978536e-05,14253.205356369937
3.030163716037207e-05,14464.717785704832
3.03549616798758e-05,14679.542802320988
3.0408380039338243e-05,14895.761984939614
3.0461892403898044e-05,15116.209934936347
3.051549893898442e-05,15337.245690514863
3.056919981031773e-05,15563.408372458187
3.062299518390997e-05,15789.969053238354
3.067688522606527e-05,16021.342273142049
3.0730870103380424e-05,16253.720258932059
3.0784949982745404e-05,16490.21832900291
3.083912503134387e-05,16728.506690676833
3.089339541665369e-05,16970.245759280144
3.094776130644747e-05,17214.538120594076
3.1002222868793034e-05,17461.636303654574
3.1056780272054e-05,17712.026839627008
3.1111433684890253e-05,17964.60421524301
3.1166183276258495e-05,18221.187650593532
3.1221029215412734e-05,18479.387469844114
3.1275971671904844e-05,18742.35896599516
3.1331010815585104e-05,19006.158391693636
3.138614681660264e-05,19275.616146475473
3.144137984540603e-05,19545.54809033244
3.149671007274382e-05,19821.18326909611
3.155213766966501e-05,20097.711858252682
3.160766280751963e-05,20379.28695387024
3.166328565795925e-05,20662.511764144856
3.1719006392937495e-05,20950.29611240899
3.17748251847106e-05,21240.523984309035
3.1830742205837946e-05,21534.24239741435
3.188675762918257e-05,21831.57864517124
3.1942871627911707e-05,22131.363600162196
3.199908437549734e-05,22435.91408048447
3.205539604571674e-05,22741.90022376768
3.211180681265296e-05,23053.771336574828
3.2168316850695415e-05,23366.191277062462
3.222492633454041e-05,23685.39416266737
3.228163543919168e-05,24005.25474985526
3.233844433996094e-05,24331.029000817744
3.2395353212468385e-05,24658.43791034525
3.2452362232643295e-05,24990.924975660655
3.250947157672454e-05,25325.990427252098
3.2566681421261126e-05,25665.333884081356
3.2623991943112755e-05,26008.16464145652
3.2681403319450375e-05,26354.76753697819
3.2738915727756695e-05,26706.062213360165
3.279652934582677e-05,27059.057452186913
3.285424435176854e-05,27419.487635235364
3.291206092400336e-05,27780.552099732777
3.2969979241266595e-05,28147.68582983567
3.3027999482608135e-05,28518.040462777233
3.308612182739295e-05,28890.931800881102
3.314434645530166e-05,29270.715788523972
3.320267354633111e-05,29651.168116248617
3.3261103280794845e-05,30038.857418699812
3.3319635839323797e-05,30428.895738865718
3.3378271402866704e-05,30822.7484074275
3.343701015269077e-05,31222.513384188424
3.349585227038221e-05,31622.981863376892
3.355479793784673e-05,32032.308421800888
3.361384733731022e-05,32442.66221312806
3.36730006513192e-05,32858.571893863445
3.3732258062741466e-05,33278.95316803076
3.37916197547666e-05,33701.59849318695
3.3851085910906574e-05,34132.15005758016
3.39106567149963e-05,34563.459302331496
3.39703323511942e-05,35002.551845064576
3.403011300398277e-05,35444.19297854565
3.408999885816916e-05,35890.46110671851
3.4149990098885746e-05,36342.578476382594
3.4210086911590696e-05,36796.28915977293
3.427028948206854e-05,37260.398583517745
3.433059799643076e-05,37725.32474240752
3.439101264111634e-05,38195.074642731095
3.445153360289238e-05,38672.196211701674
3.451216106885463e-05,39150.15741446086
3.45728952264281e-05,39636.411770807215
3.463373626336761e-05,40126.771451598965
3.4694684367758424e-05,40618.2870249909
3.475573972801678e-05,41121.22745214975
3.481690253289045e-05,41625.05294886681
3.4878172971459456e-05,42133.84688511785
3.493955123313645e-05,42650.4585316157
3.500103750766751e-05,43167.97930614765
3.506263198513255e-05,43694.53811860262
3.512433485594603e-05,44225.05181517799
3.518614631085748e-05,44757.63338133861
3.524806654095211e-05,45301.417881237336
3.531009573765142e-05,45846.15932768715
3.5372234092713746e-05,46397.19748320086
3.543448179823489e-05,46955.420602348015
3.5496839046648695e-05,47514.626076984714
3.555930603072767e-05,48084.62753593276
3.562188294358354e-05,48657.52690129178
3.568456997866786e-05,49234.1299494278
3.5747367329772646e-05,49820.912351645806
3.5810275191030924e-05,50408.72736769536
3.5873293756917365e-05,51005.13807748518
3.593642322224887e-05,51607.05069941142
3.599966378218519e-05,52210.56486206929
3.6063015632229496e-05,52826.765890652416
3.612647896822901e-05,53444.05130367309
3.6190053986375616e-05,54068.23948506972
3.625374088320643e-05,54700.03025400832
3.631753985560446e-05,55332.93284205431
3.638145110079917e-05,55978.85490584442
3.644547481636711e-05,56627.055513721796
3.650961120023252e-05,57279.68831739072
3.657386045066795e-05,57943.39798536899
3.6638222766294876e-05,58608.275643015586
3.6702698346084284e-05,59282.33238576641
3.676728738935732e-05,59962.95846665515
3.683199009578591e-05,60644.78230654721
3.689680666539332e-05,61340.82405617199
3.696173729855485e-05,62038.63714356481
3.702678219599841e-05,62742.25711105357
3.7091941558805154e-05,63456.273226633864
3.7157215588410077e-05,64171.54586066824
3.722260448660267e-05,64898.08182209233
3.728810845552753e-05,65629.80083445311
3.7353727697684994e-05,66364.46004696713
3.741946241593173e-05,67112.84094587648
3.748531281348144e-05,67862.53883804368
3.755127909390539e-05,68621.0697956205
3.7617361461133115e-05,69387.675460264
3.7683560119453015e-05,70155.63018992668
3.7749875273513e-05,70938.62743756009
3.78163071283211e-05,71723.73732251687
3.788285588924615e-05,72515.81055375005
3.7949521762018355e-05,73318.29390706022
3.8016304952729996e-05,74122.18946258904
3.8083205667835994e-05,74939.72210481591
3.815022411415463e-05,75761.24108692948
3.82173604988681e-05,76588.44973013758
3.8284615029523236e-05,77427.81221265695
3.835198791403208e-05,78268.65179691954
3.841947936067257e-05,79122.33695872368
3.848708957808915e-05,79981.27259782568
3.855481877529347e-05,80845.25501999444
3.862266716166497e-05,81722.50856227273
3.8690634946951554e-05,82601.30588660401
3.875872234127026e-05,83492.80561890753
3.882692955510785e-05,84390.17601913166
