time_days,Bi211 top 19
1.1581889009869677e-05,1.661691226501331e-85
1.160227070288277e-05,1.661691226501331e-85
1.1622688263396381e-05,1.661691226501331e-85
1.1643141754529784e-05,1.661691226501331e-85
1.1663631239513322e-05,1.661691226501331e-85
1.168415678168862e-05,1.661691226501331e-85
1.1704718444508758e-05,1.661691226501331e-85
1.1725316291538495e-05,1.661691226501331e-85
1.1745950386454436e-05,1.661691226501331e-85
1.1766620793045252e-05,1.661691226501331e-85
1.178732757521187e-05,1.661691226501331e-85
1.1808070796967665e-05,1.661691226501331e-85
1.1828850522438664e-05,1.661691226501331e-85
1.1849666815863737e-05,1.661691226501331e-85
1.1870519741594814e-05,1.661691226501331e-85
1.1891409364097055e-05,1.661691226501331e-85
1.1912335747949075e-05,1.661691226501331e-85
1.1933298957843133e-05,1.661691226501331e-85
1.1954299058585331e-05,1.661691226501331e-85
1.1975336115095818e-05,1.661691226501331e-85
1.199641019240898e-05,1.661691226501331e-85
1.2017521355673667e-05,4.1859413071380125e-09
1.2038669670153358e-05,1.1156471902552758e-08
1.2059855201226398e-05,1.8608849959435182e-08
1.2081078014386175e-05,2.6665158495300364e-08
1.2102338175241337e-05,3.546430256883608e-08
1.2123635749515981e-05,4.515226209891181e-08
1.2144970803049875e-05,5.5916724138956193e-08
1.2166343401798645e-05,6.794908696797771e-08
1.2187753611833987e-05,8.141631517811399e-08
1.2209201499343867e-05,9.647533053485284e-08
1.2230687130632732e-05,1.1337709969595574e-07
1.2252210572121708e-05,1.3246010500518513e-07
1.2273771890348808e-05,1.5395144624594793e-07
1.2295371151969139e-05,1.7818609473950683e-07
1.2317008423755106e-05,2.052877275450584e-07
1.2338683772596625e-05,2.3592027350377064e-07
1.2360397265501313e-05,2.6994268366191446e-07
1.2382148969594712e-05,3.085074554204761e-07
1.2403938952120499e-05,3.51191957954657e-07
1.2425767280440676e-05,3.993857704609322e-07
1.2447634022035786e-05,4.527446099771826e-07
1.246953924450513e-05,5.126337384221934e-07
1.249148301556697e-05,5.789866337602785e-07
1.2513465403058733e-05,6.530718407618478e-07
1.2535486474937229e-05,7.351469874316913e-07
1.2557546299278855e-05,8.264683710897293e-07
1.2579644944279813e-05,9.278944487088246e-07
1.2601782478256311e-05,1.0393957537672578e-06
1.262395896964478e-05,1.1640941343718895e-06
1.2646174487002088e-05,1.3007726521874092e-06
1.2668429099005746e-05,1.451768034129696e-06
1.2690722874454123e-05,1.6185904327227527e-06
1.271305588226666e-05,1.8008073033699947e-06
1.273542819148408e-05,2.0031545094370404e-06
1.2757839871268606e-05,2.2240271553495876e-06
1.278029099090417e-05,2.4664664735072858e-06
1.2802781619796623e-05,2.732956749065025e-06
1.2825311827473973e-05,3.0225339407257554e-06
1.2847881683586564e-05,3.342740096563152e-06
1.287049125790732e-05,3.6907943363197444e-06
1.2893140620331946e-05,4.069914599165295e-06
1.2915829840879158e-05,4.485906194156505e-06
1.2938558989690875e-05,4.936116652737136e-06
1.2961328137032467e-05,5.4286178587161615e-06
1.2984137353292944e-05,5.964957233322278e-06
1.3006986708985192e-05,6.545060121174387e-06
1.3029876274746181e-05,7.17749008675453e-06
1.3052806121337195e-05,7.864395985291598e-06
1.3075776319644034e-05,8.605444721017975e-06
1.3098786940677248e-05,9.410588143304474e-06
1.3121838055572345e-05,1.028657167419568e-05
1.3144929735590026e-05,1.1231964437588505e-05
1.3168062052116383e-05,1.225135446164058e-05
1.3191235076663149e-05,1.3349573872831922e-05
1.3214448880867883e-05,1.454066160433385e-05
1.3237703536494226e-05,1.582602822616529e-05
1.3260999115432103e-05,1.7209018386803125e-05
1.3284335689697951e-05,1.8695465419999984e-05
1.330771333143494e-05,2.029185106222968e-05
1.3331132112913196e-05,2.2012704589692033e-05
1.3354592106530025e-05,2.3867314218770595e-05
1.337809338481014e-05,2.585526446508869e-05
1.3401636020405882e-05,2.7984557813676033e-05
1.3425220086097441e-05,3.0263583029530316e-05
1.3448845654793088e-05,3.270514275859083e-05
1.34725127995294e-05,3.5336726998273005e-05
1.349622159347147e-05,3.815062215167625e-05
1.3519972109913168e-05,4.115704528679507e-05
1.3543764422277326e-05,4.4367128719001357e-05
1.3567598604115993e-05,4.7792536283601605e-05
1.3591474729110654e-05,5.14454837065681e-05
1.361539287107246e-05,5.535647019191692e-05
1.363935310394245e-05,5.953551987292021e-05
1.3663355501791783e-05,6.39853944207379e-05
1.3687400138821973e-05,6.87209221296601e-05
1.3711487089365112e-05,7.37576025354035e-05
1.3735616427884092e-05,7.912356158628566e-05
1.3759788228972857e-05,8.482809257005834e-05
1.3784002567356613e-05,9.090423941961947e-05
1.380825951789207e-05,9.737511076719294e-05
1.3832559155567663e-05,0.00010424480635007245
1.3856901555503803e-05,0.00011153400582907478
1.3881286792953086e-05,0.0001192642533083362
1.3905714943300544e-05,0.00012748405625493057
1.3930186082063866e-05,0.00013619844049487557
1.3954700284893642e-05,0.00014543286435765297
1.3979257627573583e-05,0.00015521386773220195
1.400385818602077e-05,0.00016556910754773375
1.402850203628588e-05,0.0001765273940333889
1.4053189254553426e-05,0.0001881187277603946
1.4077919917141983e-05,0.0002003743374760209
1.4102694100504435e-05,0.0002133267187378438
1.4127511881228208e-05,0.00022700967335608256
1.4152373336035507e-05,0.00024145834965181334
1.4177278541783544e-05,0.00025670928353841934
1.4202227575464792e-05,0.0002728496013082872
1.4227220514207215e-05,0.00028987282074441725
1.4252257435274499e-05,0.0003078204222420397
1.42773384160663e-05,0.00032673551785068874
1.430246353411849e-05,0.000346684555535132
1.432763286710337e-05,0.0003676837236719248
1.4352846492829945e-05,0.00038978298542663924
1.4378104489244141e-05,0.00041303383073145085
1.4403406934429051e-05,0.0004374892978321089
1.4428753906605179e-05,0.0004632039925140196
1.4454145484130684e-05,0.0004902341076495742
1.4479581745501612e-05,0.000518637443294031
1.4505062769352152e-05,0.0005484734272097724
1.453058863445487e-05,0.0005798031357391686
1.4556159419720954e-05,0.0006126893150437674
1.4581775204200458e-05,0.0006471964028038155
1.4607436067082557e-05,0.0006833905494567958
1.463314208769577e-05,0.0007213394989623572
1.4658893345508223e-05,0.0007611127829272717
1.4684689920127891e-05,0.0008027817430345779
1.4710531891302839e-05,0.0008464195190167785
1.4736419338921472e-05,0.0008921010778012218
1.4762352343012788e-05,0.0009400798892842982
1.4788330983746608e-05,0.0009903121402289414
1.4814355341433845e-05,0.0010428505308187465
1.4840425496526739e-05,0.0010977786218784545
1.4866541529619105e-05,0.0011551819914105389
1.4892703521446595e-05,0.0012151482781544878
1.4918911552886926e-05,0.0012778539258960994
1.494516570496016e-05,0.0013435933653436667
1.4971466058828923e-05,0.0014122036291733338
1.4997812695798674e-05,0.0014837821715346022
1.5024205697317954e-05,0.0015584288140728184
1.5050645144978636e-05,0.00163643652302448
1.507713112051618e-05,0.0017183987212979763
1.5103663705809878e-05,0.0018038073869236376
1.5130242982883115e-05,0.0018933070595839384
1.515686903390362e-05,0.001986856821596169
1.5183541941183719e-05,0.002084480180264311
1.5210261787180595e-05,0.002186015971912182
1.5237028654496532e-05,0.002291592546171837
1.526384262587918e-05,0.002401619312158467
1.5290703784221806e-05,0.0025170877147075417
1.5317612212563552e-05,0.0026371052879047077
1.5344567994089693e-05,0.0027618196552397956
1.537157121213189e-05,0.0028913827062903084
1.5398621950168458e-05,0.003025994633563868
1.5425720291824604e-05,0.0031673015415072977
1.5452866320872705e-05,0.0033140467740003818
1.5480060121232558e-05,0.0034664041615606405
1.5507301776971646e-05,0.0036245524960559798
1.553459137230538e-05,0.0037886756711958906
1.5561928991597396e-05,0.003960093425951063
1.5589314719359768e-05,0.004138582200986965
1.5616748640253303e-05,0.004323746250097714
1.5644230839087796e-05,0.0045157949315787335
1.5671761400822287e-05,0.004714943485323512
1.5699340410565326e-05,0.004921468397459963
1.5726967953575235e-05,0.00513747995398202
1.5754644115260378e-05,0.005361395766406435
1.578236898117941e-05,0.005593459733555844
1.581014263704156e-05,0.0058339224866709866
1.5837965168706887e-05,0.006083041565426227
1.5865836662186538e-05,0.006341387085789942
1.589375720364303e-05,0.006611925008358097
1.5921726879390505e-05,0.006891564799716728
1.5949745775894994e-05,0.007180548862983103
1.5977813979774703e-05,0.007479125661678448
1.6005931577800252e-05,0.007791099556939161
1.6034098656894976e-05,0.008114103786138568
1.606231530413516e-05,0.008447760524259544
1.609058160675034e-05,0.008792352685543252
1.6118897652123545e-05,0.009150342229504218
1.614726352779159e-05,0.009522445759109089
1.6175679321445325e-05,0.009907021694397554
1.620414512092993e-05,0.010303653517396238
1.623266101424517e-05,0.010714305966588561
1.626122708954567e-05,0.011142141937604625
1.628984343514118e-05,0.011583319089232949
1.6318510139496877e-05,0.01203816641677205
1.6347227291233596e-05,0.012508277997738959
1.6375994979128136e-05,0.01299813531319242
1.6404813292113533e-05,0.013503088425031047
1.643368231927931e-05,0.014023510296200255
1.6462602149871783e-05,0.01455982270307517
1.6491572873294313e-05,0.01511985744987469
1.6520594579107596e-05,0.015696686939742677
1.6549667357029935e-05,0.016290704245210327
1.657879129693752e-05,0.016902311333065825
1.6607966488864708e-05,0.017539914847754506
1.6637193023004285e-05,0.018196820867930518
1.666647098970777e-05,0.018873078375893335
1.669580047948568e-05,0.019569141095549508
1.6725181583007802e-05,0.020292723105281952
1.6754614391103493e-05,0.02103926674941672
1.6784098994761946e-05,0.02180755761724846
1.681363548513248e-05,0.022598106133849508
1.684322395352481e-05,0.023416794717621
1.6872864491409343e-05,0.024263476319127942
1.6902557190417454e-05,0.025134551624590926
1.693230214234177e-05,0.02603127848830891
1.696209943913645e-05,0.026957828696754175
