time_days,Sn123 top 6
1.1583612729184723e-05,6.845793393890605e-91
1.1603997282876524e-05,6.845793393890605e-91
1.1624417708799113e-05,6.845793393890605e-91
1.1644874070079554e-05,6.845793393890605e-91
1.1665366429955998e-05,6.845793393890605e-91
1.1685894851777873e-05,6.845793393890605e-91
1.17064593990061e-05,6.845793393890605e-91
1.1727060135213267e-05,6.845793393890605e-91
1.174769712408384e-05,6.845793393890605e-91
1.1768370429414356e-05,6.845793393890605e-91
1.178908011511362e-05,6.845793393890605e-91
1.1809826245202895e-05,6.845793393890605e-91
1.1830608883816117e-05,6.845793393890605e-91
1.185142809520008e-05,6.845793393890605e-91
1.187228394371463e-05,6.845793393890605e-91
1.1893176493832886e-05,6.845793393890605e-91
1.1914105810141414e-05,6.845793393890605e-91
1.193507195734044e-05,6.845793393890605e-91
1.1956075000244054e-05,6.845793393890605e-91
1.1977115003780396e-05,6.845793393890605e-91
1.199819203299187e-05,6.845793393890605e-91
1.2019306153035337e-05,6.845793393890605e-91
1.2040457429182324e-05,6.845793393890605e-91
1.2061645926819215e-05,6.845793393890605e-91
1.2082871711447465e-05,6.845793393890605e-91
1.2104134848683794e-05,6.845793393890605e-91
1.212543540426039e-05,6.845793393890605e-91
1.2146773444025123e-05,6.845793393890605e-91
1.2168149033941732e-05,6.845793393890605e-91
1.2189562240090043e-05,6.845793393890605e-91
1.221101312866616e-05,6.845793393890605e-91
1.2232501765982687e-05,6.845793393890605e-91
1.2254028218468921e-05,6.845793393890605e-91
1.2275592552671052e-05,6.845793393890605e-91
1.2297194835252386e-05,6.845793393890605e-91
1.2318835132993536e-05,6.845793393890605e-91
1.2340513512792635e-05,6.845793393890605e-91
1.2362230041665543e-05,6.845793393890605e-91
1.2383984786746046e-05,6.845793393890605e-91
1.2405777815286084e-05,6.845793393890605e-91
1.2427609194655932e-05,6.845793393890605e-91
1.2449478992344429e-05,6.845793393890605e-91
1.2471387275959179e-05,6.845793393890605e-91
1.2493334113226754e-05,6.845793393890605e-91
1.2515319571992915e-05,6.845793393890605e-91
1.2537343720222815e-05,6.845793393890605e-91
1.255940662600121e-05,6.845793393890605e-91
1.2581508357532673e-05,6.845793393890605e-91
1.2603648983141796e-05,6.845793393890605e-91
1.2625828571273411e-05,6.845793393890605e-91
1.2648047190492797e-05,6.845793393890605e-91
1.2670304909485892e-05,6.845793393890605e-91
1.2692601797059505e-05,6.845793393890605e-91
1.2714937922141526e-05,6.845793393890605e-91
1.2737313353781155e-05,6.845793393890605e-91
1.2759728161149091e-05,6.845793393890605e-91
1.278218241353776e-05,6.845793393890605e-91
1.280467618036153e-05,6.845793393890605e-91
1.2827209531156924e-05,6.845793393890605e-91
1.2849782535582828e-05,6.845793393890605e-91
1.2872395263420715e-05,6.845793393890605e-91
1.289504778457486e-05,6.845793393890605e-91
1.2917740169072548e-05,6.845793393890605e-91
1.2940472487064305e-05,6.845793393890605e-91
1.2963244808824098e-05,6.845793393890605e-91
1.2986057204749563e-05,6.845793393890605e-91
1.300890974536222e-05,6.845793393890605e-91
1.3031802501307695e-05,6.845793393890605e-91
1.3054735543355928e-05,6.845793393890605e-91
1.3077708942401404e-05,6.845793393890605e-91
1.3100722769463359e-05,6.845793393890605e-91
1.3123777095686012e-05,6.845793393890605e-91
1.3146871992338781e-05,6.845793393890605e-91
1.31700075308165e-05,6.845793393890605e-91
1.3193183782639642e-05,6.845793393890605e-91
1.321640081945454e-05,6.845793393890605e-91
1.323965871303361e-05,6.845793393890605e-91
1.3262957535275567e-05,6.845793393890605e-91
1.3286297358205655e-05,6.845793393890605e-91
1.3309678253975865e-05,6.845793393890605e-91
1.3333100294865165e-05,6.845793393890605e-91
1.3356563553279704e-05,6.845793393890605e-91
1.3380068101753067e-05,6.845793393890605e-91
1.3403614012946468e-05,6.845793393890605e-91
1.3427201359648992e-05,6.845793393890605e-91
1.3450830214777823e-05,6.845793393890605e-91
1.3474500651378453e-05,6.845793393890605e-91
1.3498212742624927e-05,6.845793393890605e-91
1.3521966561820048e-05,6.845793393890605e-91
1.3545762182395629e-05,6.845793393890605e-91
1.3569599677912696e-05,6.845793393890605e-91
1.3593479122061734e-05,6.845793393890605e-91
1.3617400588662902e-05,6.845793393890605e-91
1.364136415166626e-05,6.845793393890605e-91
1.3665369885152018e-05,6.845793393890605e-91
1.3689417863330738e-05,6.845793393890605e-91
1.3713508160543584e-05,6.845793393890605e-91
1.3737640851262537e-05,6.845793393890605e-91
1.3761816010090635e-05,6.845793393890605e-91
1.3786033711762202e-05,6.845793393890605e-91
1.3810294031143078e-05,6.845793393890605e-91
1.3834597043230844e-05,6.845793393890605e-91
1.3858942823155068e-05,6.845793393890605e-91
1.388333144617752e-05,6.845793393890605e-91
1.3907762987692426e-05,6.845793393890605e-91
1.393223752322668e-05,6.845793393890605e-91
1.3956755128440083e-05,6.845793393890605e-91
1.3981315879125591e-05,6.845793393890605e-91
1.4005919851209534e-05,6.845793393890605e-91
1.403056712075185e-05,6.845793393890605e-91
1.4055257763946333e-05,6.845793393890605e-91
1.4079991857120857e-05,3.5358992132611824e-15
1.4104769476737618e-05,1.6804861441264374e-14
1.4129590699393362e-05,2.339645162076003e-14
1.4154455601819638e-05,3.188900004989103e-14
1.4179364260883017e-05,4.31574390989312e-14
1.4204316753585346e-05,5.80510257434604e-14
1.4229313157063968e-05,7.754264783760179e-14
1.4254353548591974e-05,1.0295323708486623e-13
1.4279438005578445e-05,1.359201472809655e-13
1.4304566605568676e-05,1.7840019137137724e-13
1.4329739426244432e-05,2.332892685213831e-13
1.435495654542417e-05,3.031962354941422e-13
1.43802180410633e-05,3.925992071577296e-13
1.4405523991254409e-05,5.08558137822561e-13
1.4430874474227511e-05,6.53046302321723e-13
1.4456269568350296e-05,8.344658673583458e-13
1.448170935212835e-05,1.0608453469857011e-12
1.4507193904205418e-05,1.343432559180994e-12
1.453272330336364e-05,1.6934801460003671e-12
1.4558297628523798e-05,2.128531811212903e-12
1.4583916958745548e-05,2.6623341745032336e-12
1.460958137322768e-05,3.324113448755703e-12
1.4635290951308356e-05,4.131834460450063e-12
1.4661045772465353e-05,5.120924439737808e-12
1.468684591631631e-05,6.331811322593238e-12
1.471269146261898e-05,7.802380614337537e-12
1.4738582491271468e-05,9.583010450850193e-12
1.4764519082312483e-05,1.1733906219653565e-11
1.479050131592158e-05,1.4325497637162862e-11
1.4816529272419422e-05,1.7443951573970726e-11
1.4842603032268005e-05,2.1196072946606806e-11
1.486872267607093e-05,2.5691177316130266e-11
1.4894888284573638e-05,3.106180612576918e-11
1.492109993866367e-05,3.746236691409464e-11
1.49473577193709e-05,4.5073159577590476e-11
1.4973661707867803e-05,5.410781078451114e-11
1.5000011985469699e-05,6.480570134868894e-11
1.5026408633635006e-05,7.744540575353431e-11
1.5052851733965486e-05,9.235426535001661e-11
1.5079341368206507e-05,1.0993962186598887e-10
1.5105877618247282e-05,1.3067246300287138e-10
1.5132460566121147e-05,1.550637958562722e-10
1.515909029400578e-05,1.8345873199687755e-10
1.5185766884223479e-05,2.1664803430171626e-10
1.5212490419241418e-05,2.5559931874762523e-10
1.5239260981671887e-05,3.0075564728299935e-10
1.5266078654272558e-05,3.5306347318750675e-10
1.5292943519946738e-05,4.1435647475728796e-10
1.5319855661743622e-05,4.850973963314513e-10
1.534681516285856e-05,5.665737257229991e-10
1.5373822106633295e-05,6.61392875793608e-10
1.5400876576556246e-05,7.707080145495173e-10
1.5427978656262745e-05,8.961465461216604e-10
1.545512842953531e-05,1.0404865391489834e-09
1.5482325980303886e-05,1.2073920292537524e-09
1.5509571392646126e-05,1.3980334488881839e-09
1.5536864750787638e-05,1.6159749949080648e-09
1.5564206139102243e-05,1.8669532722502943e-09
1.5591595642112253e-05,2.152171159044714e-09
1.5619033344488707e-05,2.477168838908264e-09
1.5646519331051652e-05,2.850571575266802e-09
1.56740536867704e-05,3.2720585944603246e-09
1.570163649676379e-05,3.753838137330336e-09
1.5729267846300452e-05,4.300207673347075e-09
1.5756947820799063e-05,4.918482914139792e-09
1.5784676505828624e-05,5.621462059673999e-09
1.5812453987108717e-05,6.411490774279958e-09
1.5840280350509765e-05,7.310316906726447e-09
1.586815568205332e-05,8.31483581811918e-09
1.5896080067912293e-05,9.45904697460246e-09
1.592405359441125e-05,1.0734147811018219e-08
1.5952076348026668e-05,1.2180094185720888e-08
1.5980148415387205e-05,1.3795384568384906e-08
1.6008269883273962e-05,1.5623323128285543e-08
1.603644083862076e-05,1.765117184151235e-08
1.6064661368514388e-05,1.994211366795544e-08
1.6092931560194917e-05,2.2488346728522778e-08
1.612125150105592e-05,2.533787426801749e-08
1.6149621278644766e-05,2.8537317334976723e-08
1.617804098066289e-05,3.208013886745678e-08
1.620651069496606e-05,3.601563618878555e-08
1.6235030509564655e-05,4.043086378854139e-08
1.6263600512623928e-05,4.5305771305944686e-08
1.6292220792464284e-05,5.070016448269653e-08
1.632089143756155e-05,5.67378839981222e-08
1.6349612536547257e-05,6.342529552974105e-08
1.6378384178208903e-05,7.080714687425707e-08
1.640720645149023e-05,7.894787017183422e-08
1.6436079445491506e-05,8.800103827212069e-08
1.646500324946979e-05,9.800030973970309e-08
1.6493977952839223e-05,1.0900302008893682e-07
1.652300364517128e-05,1.2109753476047234e-07
1.6552080416195072e-05,1.3437875168994157e-07
1.6581208355797614e-05,1.4894851323688846e-07
1.6610387554024095e-05,1.6510169940105378e-07
1.663961810107817e-05,1.8281467999197695e-07
1.6668900087322228e-05,2.0220628836122023e-07
1.6698233603277677e-05,2.2341524474632944e-07
1.672761873962522e-05,2.465899450642378e-07
1.675705558720514e-05,2.7193356112075093e-07
1.6786544237017582e-05,2.9984318393807075e-07
1.6816084780222823e-05,3.302729150541176e-07
1.6845677308141564e-05,3.63419750544719e-07
1.6875321912255218e-05,3.9949362570782494e-07
1.6905018684206175e-05,4.387181030597138e-07
1.6934767715798093e-05,4.8161482060007e-07
1.6964569098996195e-05,5.284182943607881e-07
1.6994422925927535e-05,5.792146260947704e-07
1.702432928888129e-05,6.342974774970262e-07
1.7054288280309048e-05,6.939785336172382e-07
1.7084299992825084e-05,7.585883813674905e-07
1.711436451920666e-05,8.292181562365135e-07
1.7144481952394308e-05,9.056006091003161e-07
1.717465238549211e-05,9.881309264984379e-07
1.7204875911767983e-05,1.0772331639783283e-06
1.7235152624653984e-05,1.173355692977566e-06
1.7265482617746597e-05,1.2777923285431865e-06
1.7295865984806992e-05,1.3906271457281616e-06
1.7326302819761355e-05,1.5123936112626392e-06
1.735679321670116e-05,1.643563766472261e-06
1.7387337269883454e-05,1.78476844345296e-06
1.741793507373116e-05,1.9366737692906243e-06
1.7448586722833363e-05,2.099982620898898e-06
1.7479292311945597e-05,2.2766751895814515e-06
1.751005193599016e-05,2.4665083073310054e-06
1.7540865690056378e-05,2.6702703289225455e-06
1.7571733669400916e-05,2.888841489837609e-06
1.760265596944807e-05,3.123148055975199e-06
1.763363268579007e-05,3.374164262681825e-06
1.7664663914187348e-05,3.6458690771478145e-06
1.7695749750568873e-05,3.9367723442181955e-06
1.7726890291032407e-05,4.248080597956995e-06
1.7758085631844845e-05,4.581065987333024e-06
1.7789335869442473e-05,4.937068936739648e-06
1.782064110043129e-05,5.3180986982640686e-06
1.7852001421587296e-05,5.724814776279531e-06
1.78834169298568e-05,6.158750309172531e-06
1.7914887722356712e-05,6.621860781757781e-06
1.7946413896374846e-05,7.115121075132683e-06
1.797799554937022e-05,7.646437263310537e-06
1.800963277897336e-05,8.2117942177681e-06
1.80413256829866e-05,8.813074868490636e-06
1.807307435938438e-05,9.452257753463494e-06
1.8104878906313558e-05,1.0131415514330097e-05
1.8136739422093704e-05,1.0852718920373296e-05
1.816865600521741e-05,1.161903852178002e-05
1.82006287543506e-05,1.2440859608706061e-05
1.8232657768332807e-05,1.3312985378558943e-05
1.8264743146177526e-05,1.4238088035231521e-05
1.8296884987072478e-05,1.5218963561583655e-05
1.8329083390379935e-05,1.625853690625539e-05
1.836133845563702e-05,1.7359867363316405e-05
1.8393650282556032e-05,1.8526154150339095e-05
1.8426018971024722e-05,1.9767593400505236e-05
1.845844462110664e-05,2.1087057426696624e-05
1.849092733304141e-05,2.248327445281331e-05
1.852346720724507e-05,2.396014051600141e-05
1.8556064344310353e-05,2.5521725687139234e-05
1.858871884500702e-05,2.717228103072954e-05
1.8621430810282166e-05,2.8916245807262195e-05
1.8654200341260523e-05,3.075825492468857e-05
1.868702753924479e-05,3.271011128035795e-05
1.871991250571593e-05,3.47802067486209e-05
1.8752855342333483e-05,3.696510669952475e-05
1.8785856150935903e-05,3.927039684904761e-05
1.881891503354084e-05,4.1704589502244165e-05
1.8852032092345483e-05,4.4269599943248285e-05
1.8885207429726864e-05,4.6971586590622804e-05
1.891844114824217e-05,4.9817113468155696e-05
1.8951733350629072e-05,5.2830972237112135e-05
1.898508413980603e-05,5.6015713199026114e-05
1.9018493618872624e-05,5.936675259832314e-05
1.905196189110986e-05,6.289434930491123e-05
1.90854890599805e-05,6.660201284789467e-05
1.911907522912937e-05,7.049775254507237e-05
1.91527205023837e-05,7.459074925171536e-05
1.9186424983753422e-05,7.893517117164821e-05
1.9220188777431508e-05,8.349786153875496e-05
1.9254011987794277e-05,8.828839477579649e-05
1.928789471940174e-05,9.331672185250708e-05
1.93218370769979e-05,9.859318503191788e-05
1.9355839165511094e-05,0.00010412853252643685
1.9389901090054298e-05,0.00010995501822938553
1.942402295592548e-05,0.00011610137353395548
1.9458204868607883e-05,0.00012254630774073165
1.9492446933770408e-05,0.00012930256281210994
1.9526749257267885e-05,0.00013638336917485644
1.956111194514144e-05,0.00014380246288021818
1.95955351036188e-05,0.00015157410328761416
1.9630018839114622e-05,0.00015972860632760863
1.9664563258230845e-05,0.00016832166143304324
1.9699168467756993e-05,0.00017731885360827568
1.973383457467052e-05,0.00018673695098604277
1.9768561686137134e-05,0.00019659334575329918
1.980334990951113e-05,0.00020690607509370374
1.983819935233572e-05,0.00021769384272310978
1.9873110122343374e-05,0.0002289760410292974
1.990808232745615e-05,0.00024080962384915788
1.9943116075786006e-05,0.00025322976864924836
1.9978211475635175e-05,0.00026621308846936276
2.0013368635496467e-05,0.0002797821923895806
2.004858766405361e-05,0.0002939605011987166
2.00838686701816e-05,0.0003087722732820998
2.011921176294703e-05,0.00032429215708062493
2.0154617051608418e-05,0.0003405129549863033
2.0190084645616554e-05,0.0003576197011015687
2.0225614654614834e-05,0.0003753750084579867
2.0261207188439614e-05,0.0003937959260449822
2.0296862357120524e-05,0.00041322439833064545
2.033258027088083e-05,0.00043349818880286304
2.036836104013776e-05,0.0004545314766201729
2.040420477550286e-05,0.00047639704987903546
2.044011158778231e-05,0.0004995024542772409
2.047608158797731e-05,0.0005234722193167263
2.0512114887284368e-05,0.0005483300263074963
2.05482115970957e-05,0.0005743117619190274
2.058437182899953e-05,0.000601575464352734
2.0620595694780452e-05,0.000629847681702982
2.0656883306419792e-05,0.0006591564084594276
2.069323477609592e-05,0.00068989044647014
2.0729650216184623e-05,0.000721983841363463
2.076612973925944e-05,0.0007552517527739367
2.0802673458092022e-05,0.0007897271468699448
2.083928148565246e-05,0.000825926387674298
2.0875953935109662e-05,0.0008636150635674338
2.0912690919831678e-05,0.0009026688867166013
2.094949255338606e-05,0.0009431265269908154
2.0986358949540215e-05,0.0009855875124569417
2.1023290222261762e-05,0.0010297421695228473
2.1060286485718864e-05,0.0010754802896364983
2.109734785428061e-05,0.0011228470559683213
2.1134474442517338e-05,0.0011724573213715956
2.1171666365201013e-05,0.001224065669285891
2.1208923737305574e-05,0.0012775068203951078
2.1246246674007273e-05,0.0013328333622062195
2.128363529068507e-05,0.001390579235865885
2.132108970292095e-05,0.0014507588956572883
2.13586100265003e-05,0.0015130553561345634
2.139619637741226e-05,0.0015775295852220711
2.1433848871850094e-05,0.001644504427328308
2.1471567626211532e-05,0.0017145168651715417
2.1509352757099146e-05,0.0017869686947769828
2.1547204381320687e-05,0.0018619303287473756
2.158512261588947e-05,0.001939474085910212
2.162310757802474e-05,0.0020206087204074625
2.1661159385151996e-05,0.0021046790611784862
2.1699278154903407e-05,0.0021916352375650192
2.1737464005118127e-05,0.002281560462836997
2.177571705384268e-05,0.002374933802749586
2.1814037419331344e-05,0.0024722652569095925
2.1852425220046484e-05,0.0025729072281013184
2.1890880574658935e-05,0.0026769550978455094
2.1929403602048365e-05,0.002784600945730852
2.196799442130364e-05,0.0028976452188782605
2.200665315172321e-05,0.003014172093240053
2.2045379912815444e-05,0.003133680580051312
2.2084174824299037e-05,0.0032595933998412997
2.2123038006103345e-05,0.003388861007928172
2.2161969578368788e-05,0.003521766658169321
2.2200969661447197e-05,0.003661414679985999
2.224003837590219e-05,0.00380470761838786
2.227917584250957e-05,0.003952314569109003
2.2318382182257662e-05,0.004106991877253507
2.2357657516347697e-05,0.004265709950874302
2.2397001966194215e-05,0.004429343016180792
2.2436415653425395e-05,0.004600673722571807
2.2475898699883474e-05,0.004776292722441833
2.2515451227625093e-05,0.004957642008722468
2.2555073358921683e-05,0.005146797388083768
2.2594765216259858e-05,0.005340867619734159
2.263452692234176e-05,0.005541033874863927
2.2674358600085485e-05,0.00574989097750024
2.2714260372625414e-05,0.00596442213869926
2.2754232363312632e-05,0.006184891661570208
2.2794274695715287e-05,0.00641508681963208
2.283438749361898e-05,0.006652171358047818
2.2874570881027152e-05,0.0068960016339340395
2.2914824982161454e-05,0.007147716785506274
2.2955149921462143e-05,0.007409533067732497
2.2995545823588464e-05,0.007678938438204463
2.3036012813419038e-05,0.007956663772557443
2.307655101605223e-05,0.008244212059327632
2.3117160556806564e-05,0.008542429804967704
2.31578415612211e-05,0.008848049750099046
2.3198594155055797e-05,0.00916407031318394
2.3239418464291944e-05,0.009491975993957813
2.3280314615132524e-05,0.00982800246898992
2.3321282734002598e-05,0.010174825970979072
2.3362322947549722e-05,0.01053506238756595
2.3403435382644314e-05,0.01090510549170179
2.344462016638006e-05,0.01128776867122609
2.3485877426074295e-05,0.011683653967703007
2.3527207289268412e-05,0.012087046888957606
2.3568609883728245e-05,0.012510279428137991
2.3610085337444467e-05,0.012940609937597698
2.3651633778632986e-05,0.013387478940545526
2.3693255335735345e-05,0.013847427390543586
2.3734950137419104e-05,0.014317851115417276
2.377671831257826e-05,0.014809102041221142
2.381855999033363e-05,0.015308703793767277
2.3860475300033257e-05,0.015828409946903335
2.3902464371252804e-05,0.016361867208384798
2.3944527333795964e-05,0.016908235604673295
2.3986664317694842e-05,0.017479968013785464
2.402887545321039e-05,0.018057121976172343
2.4071160870832775e-05,0.018665185102203635
2.4113520701281803e-05,0.019278815787942993
2.4155955075507313e-05,0.0199210057739074
2.419846412468959e-05,0.02057343120552683
2.424104798023977e-05,0.021251067052044773
2.4283706773800243e-05,0.02194437634547865
2.4326440637245042e-05,0.022659160463472605
2.43692497026803e-05,0.02339553298156269
2.4412134102444596e-05,0.024149236775758684
2.4455093969109412e-05,0.024930944750444682
2.4498129435479534e-05,0.025725410777600502
2.4541240634593436e-05,0.02655482195313784
2.4584427699723718e-05,0.027391966126783292
2.462769076437751e-05,0.028271546429022517
2.467102996229688e-05,0.029158738378283793
2.4714445427459264e-05,0.030085528134210154
2.4757937294077856e-05,0.031026119466808486
2.4801505696602037e-05,0.03200140979935522
2.4845150769717793e-05,0.032998194512305484
2.4888872648348123e-05,0.034024021349434656
2.4932671467653463e-05,0.035079907063903785
2.4976547363032106e-05,0.03615836758219081
2.5020500470120605e-05,0.037276378251408795
2.5064530924794203e-05,0.03840963178443651
2.5108638863167257e-05,0.039592910392640325
2.515282442159366e-05,0.04078761499898719
2.5197087736667255e-05,0.04203499058178514
2.5241428945222255e-05,0.04329937406267141
2.5285848184333667e-05,0.044608294255468785
2.5330345591317726e-05,0.045945811303551666
2.537492130373231e-05,0.047318688732682974
2.541957545937737e-05,0.04873292298701667
2.5464308196295354e-05,0.05017223672462618
2.5509119652771634e-05,0.05166690339929936
2.555400996733493e-05,0.05317703009318882
