Epsilon_alpha,Time [Days]
3.181487061403039e-06,1.1581889009869677e-05
4.048812924050404e-06,1.160227070288277e-05
5.128088472733765e-06,1.1622688263396381e-05
6.467026975541074e-06,1.1643141754529784e-05
8.131956107604539e-06,1.1663631239513322e-05
1.018390570034726e-05,1.168415678168862e-05
1.2692977949358153e-05,1.1704718444508758e-05
1.5773572300293154e-05,1.1725316291538495e-05
1.9555141145348144e-05,1.1745950386454436e-05
2.4143847096916245e-05,1.1766620793045252e-05
2.9694997460530615e-05,1.178732757521187e-05
3.639105519489672e-05,1.1808070796967665e-05
4.444534398524985e-05,1.1828850522438664e-05
5.4174487035937296e-05,1.1849666815863737e-05
6.786940363727952e-05,1.1870519741594814e-05
8.771145106958391e-05,1.1891409364097055e-05
0.00011033624130217851,1.1912335747949075e-05
0.0001364462127741835,1.1933298957843133e-05
0.00016699424209400205,1.1954299058585331e-05
0.00020257826596919315,1.1975336115095818e-05
0.0002440717708549481,1.199641019240898e-05
0.0002924535730464647,1.2017521355673667e-05
0.00034905967599795817,1.2038669670153358e-05
0.00041535278001775434,1.2059855201226398e-05
0.000873403437607684,1.2081078014386175e-05
0.0011920081252452502,1.2102338175241337e-05
0.0014557635856670913,1.2123635749515981e-05
0.0017350293167440094,1.2144970803049875e-05
0.002053435653255307,1.2166343401798645e-05
0.0024210057894932784,1.2187753611833987e-05
0.002844470986471735,1.2209201499343867e-05
0.0033333445697906546,1.2230687130632732e-05
0.0039003632142329456,1.2252210572121708e-05
0.004554244717524941,1.2273771890348808e-05
0.005307904269124249,1.2295371151969139e-05
0.006167132087819901,1.2317008423755106e-05
0.007157980205267868,1.2338683772596625e-05
0.008276685969145804,1.2360397265501313e-05
0.009568933301956194,1.2382148969594712e-05
0.01102046689519547,1.2403938952120499e-05
0.012687761636942267,1.2425767280440676e-05
0.014559747137332815,1.2447634022035786e-05
0.01669380732057517,1.246953924450513e-05
0.019090289260580862,1.249148301556697e-05
0.021804569532508696,1.2513465403058733e-05
0.02485093616645765,1.2535486474937229e-05
0.02828611608553175,1.2557546299278855e-05
0.03215027529855215,1.2579644944279813e-05
0.036446845708155,1.2601782478256311e-05
0.041316459128923316,1.262395896964478e-05
0.04671174187540177,1.2646174487002088e-05
0.052741604582819394,1.2668429099005746e-05
0.059480050927109944,1.2690722874454123e-05
0.06691410287337607,1.271305588226666e-05
0.0752669869706189,1.273542819148408e-05
0.08447317761795711,1.2757839871268606e-05
0.09468165936230354,1.278029099090417e-05
0.10601778676377256,1.2802781619796623e-05
0.11844513828756603,1.2825311827473973e-05
0.13233292048726278,1.2847881683586564e-05
0.14755816984093098,1.287049125790732e-05
0.16763878701838447,1.2893140620331946e-05
0.1869760233360821,1.2915829840879158e-05
0.20764984607131706,1.2938558989690875e-05
0.23042060301774825,1.2961328137032467e-05
0.2554139755349982,1.2984137353292944e-05
0.2826433058000856,1.3006986708985192e-05
0.3125648032152894,1.3029876274746181e-05
0.34530719692976053,1.3052806121337195e-05
0.38086960675875725,1.3075776319644034e-05
0.4197900595496814,1.3098786940677248e-05
0.46244284811495473,1.3121838055572345e-05
0.5087817088047852,1.3144929735590026e-05
0.5590554233691571,1.3168062052116383e-05
0.6135434703087204,1.3191235076663149e-05
0.6730246167870612,1.3214448880867883e-05
0.7376010866252521,1.3237703536494226e-05
0.8074773310793691,1.3260999115432103e-05
0.8829932001599293,1.3284335689697951e-05
0.9645286085299148,1.330771333143494e-05
1.0529095309729728,1.3331132112913196e-05
1.1486791125205638,1.3354592106530025e-05
1.2518436763069491,1.337809338481014e-05
1.362875900375019,1.3401636020405882e-05
1.4822723134982252,1.3425220086097441e-05
1.610775605696657,1.3448845654793088e-05
1.7499671385907123,1.34725127995294e-05
1.8994485463479958,1.349622159347147e-05
2.059830406721844,1.3519972109913168e-05
2.2317774143325915,1.3543764422277326e-05
2.4159869658205135,1.3567598604115993e-05
2.613190457045327,1.3591474729110654e-05
2.825172932895253,1.361539287107246e-05
3.052550848426761,1.363935310394245e-05
3.295521602819382,1.3663355501791783e-05
3.5549776484951994,1.3687400138821973e-05
3.8318527154175883,1.3711487089365112e-05
4.127804957545686,1.3735616427884092e-05
4.443412690800696,1.3759788228972857e-05
4.780644146658092,1.3784002567356613e-05
5.140888725160058,1.380825951789207e-05
5.524429695377432,1.3832559155567663e-05
5.932518867830403,1.3856901555503803e-05
6.366460936532662,1.3881286792953086e-05
6.829124685811664,1.3905714943300544e-05
7.32083326752677,1.3930186082063866e-05
7.84313631250598,1.3954700284893642e-05
8.397644553437315,1.3979257627573583e-05
8.986034495331378,1.400385818602077e-05
9.610051801009476,1.402850203628588e-05
10.271514072425152,1.4053189254553426e-05
10.972313361682575,1.4077919917141983e-05
11.714418575612621,1.4102694100504435e-05
12.499877853803314,1.4127511881228208e-05
13.330820958837617,1.4152373336035507e-05
14.209461697428923,1.4177278541783544e-05
15.140986729383279,1.4202227575464792e-05
16.125048055488925,1.4227220514207215e-05
17.164163273042618,1.4252257435274499e-05
18.260943797860413,1.42773384160663e-05
19.41937476585137,1.430246353411849e-05
20.64045594321264,1.432763286710337e-05
21.927217509007065,1.4352846492829945e-05
23.282777683654153,1.4378104489244141e-05
24.710346182278908,1.4403406934429051e-05
26.213226399179995,1.4428753906605179e-05
27.794817016183465,1.4454145484130684e-05
29.458613341453294,1.4479581745501612e-05
31.208208526662652,1.4505062769352152e-05
33.04729473743829,1.453058863445487e-05
34.97966431802047,1.4556159419720954e-05
37.00921097518681,1.4581775204200458e-05
39.13993067604772,1.4607436067082557e-05
41.375914694057464,1.463314208769577e-05
43.72136156823082,1.4658893345508223e-05
46.180577875046296,1.4684689920127891e-05
48.75797732379416,1.4710531891302839e-05
51.458082472077756,1.4736419338921472e-05
54.29614166881972,1.4762352343012788e-05
57.269539956102435,1.4788330983746608e-05
60.38145864450596,1.4814355341433845e-05
63.63693209480517,1.4840425496526739e-05
67.04111456902966,1.4866541529619105e-05
70.599282797351,1.4892703521446595e-05
74.32205092592595,1.4918911552886926e-05
78.22712538018067,1.494516570496016e-05
82.30471207315858,1.4971466058828923e-05
86.5606711831467,1.4997812695798674e-05
91.00100356492442,1.5024205697317954e-05
95.64332002414075,1.5050645144978636e-05
100.52304744226181,1.507713112051618e-05
105.609138684087,1.5103663705809878e-05
110.94036389976183,1.5130242982883115e-05
116.51430992078951,1.515686903390362e-05
122.33223761053954,1.5183541941183719e-05
128.38446322728635,1.5210261787180595e-05
134.67865812251523,1.5237028654496532e-05
141.23930802904877,1.526384262587918e-05
148.125712217498,1.5290703784221806e-05
155.37689098002133,1.5317612212563552e-05
162.89026472878743,1.5344567994089693e-05
170.628041740545,1.537157121213189e-05
178.66797073585377,1.5398621950168458e-05
187.10872371387904,1.5425720291824604e-05
195.87499354404147,1.5452866320872705e-05
204.97714026390074,1.5480060121232558e-05
214.42581955282154,1.5507301776971646e-05
224.2319911462749,1.553459137230538e-05
234.47455713058218,1.5561928991597396e-05
245.14007439672073,1.5589314719359768e-05
256.20482150667226,1.5616748640253303e-05
267.6812784042728,1.5644230839087796e-05
279.5822764521485,1.5671761400822287e-05
291.92430850734763,1.5699340410565326e-05
304.8334878118914,1.5726967953575235e-05
318.21516507486024,1.5754644115260378e-05
332.0838889671923,1.578236898117941e-05
346.4546120020114,1.581014263704156e-05
361.3427013240281,1.5837965168706887e-05
376.78220634432313,1.5865836662186538e-05
392.94976037708574,1.589375720364303e-05
409.66089619402595,1.5921726879390505e-05
426.93010077249886,1.5949745775894994e-05
444.77221968837347,1.5977813979774703e-05
463.41445258097144,1.6005931577800252e-05
482.71545099590304,1.6034098656894976e-05
502.65265599479295,1.606231530413516e-05
523.2429715557322,1.609058160675034e-05
544.6334531934652,1.6118897652123545e-05
566.8669464495838,1.614726352779159e-05
589.8452656658703,1.6175679321445325e-05
613.5435523061136,1.620414512092993e-05
638.0792250172476,1.623266101424517e-05
663.6413322849661,1.626122708954567e-05
690.000460542414,1.628984343514118e-05
717.1763320999352,1.6318510139496877e-05
745.264278740704,1.6347227291233596e-05
774.5323029351638,1.6375994979128136e-05
804.7026755988255,1.6404813292113533e-05
835.7978062412736,1.643368231927931e-05
867.843030289083,1.6462602149871783e-05
901.3068001717348,1.6491572873294313e-05
935.7751578174974,1.6520594579107596e-05
971.2717822682398,1.6549667357029935e-05
1007.820890751785,1.657879129693752e-05
1045.926041903636,1.6607966488864708e-05
1085.1869379251475,1.6637193023004285e-05
1125.6067514146632,1.666647098970777e-05
1167.2128937278221,1.669580047948568e-05
1210.4680970776,1.6725181583007802e-05
1255.0997903040134,1.6754614391103493e-05
1301.035527248994,1.6784098994761946e-05
1348.3062490980192,1.681363548513248e-05
1397.265474419034,1.684322395352481e-05
1447.905191665036,1.6872864491409343e-05
1500.0098407158375,1.6902557190417454e-05
1553.6551672146734,1.693230214234177e-05
1609.0918138016368,1.696209943913645e-05
1666.5462791809935,1.699194917291748e-05
1725.6700436800604,1.702185143596294e-05
1786.4445474831084,1.7051806320713316e-05
1849.7063798124095,1.7081813919771754e-05
1914.2680529799711,1.7111874325904366e-05
1981.168440471639,1.7141987632040526e-05
2050.210959666992,1.7172153931273124e-05
2120.669484565187,1.7202373316858887e-05
2194.18314710994,1.7232645882218657e-05
2269.4889411158856,1.7262971720937657e-05
2346.568716919669,1.7293350926765828e-05
2426.9809365685646,1.7323783593618072e-05
2509.06811697169,1.7354269815574566e-05
2593.5509797721515,1.738480968688105e-05
2681.1562641485543,1.741540330194912e-05
2770.5859971682535,1.744605075535651e-05
2863.0372663634425,1.747675214184739e-05
2958.420207357274,1.750750755633267e-05
3055.7891821053972,1.7538317093890273e-05
3156.8041438691853,1.7569180849765445e-05
3260.593212098066,1.7600098919371037e-05
3366.5439136518085,1.763107139828782e-05
3476.7513416243246,1.766209838226475e-05
3589.619996949887,1.7693179967219294e-05
3704.8408437804615,1.7724316249237706e-05
3824.904202941619,1.7755507324575337e-05
3947.5733715161236,1.7786753289656925e-05
4072.934828601279,1.7818054241076895e-05
4203.419887798784,1.7849410275599655e-05
4336.660510794723,1.7880821490159905e-05
4472.950407645699,1.7912287981862922e-05
4614.593723669603,1.7943809847984877e-05
4759.229368811191,1.7975387185973116e-05
4907.203896606226,1.800702009344648e-05
5060.865687742179,1.8038708668195597e-05
5217.775223298108,1.807045300818318e-05
5378.229581354411,1.8102253211544347e-05
5544.827016941634,1.81341093765869e-05
5714.947344069373,1.8166021601791657e-05
5888.7169754226625,1.8197989985812724e-05
6069.226936330619,1.8230014627477838e-05
6253.555776672445,1.826209562578863e-05
6441.751149201523,1.8294233079920973e-05
6636.980202067819,1.8326427089225256e-05
6836.5793841304585,1.835867775322671e-05
7040.369176440086,1.83909851716257e-05
7251.172018886476,1.842334944429806e-05
7467.1686566224635,1.8455770671295368e-05
7687.70398125481,1.848824895284528e-05
7915.066369777947,1.8520784389351827e-05
8148.658251973308,1.855337708139574e-05
8387.16150613283,1.858602712973474e-05
8632.11446543887,1.861873463530386e-05
8884.571517052096,1.8651499699215764e-05
9142.338620552307,1.868432242276106e-05
9405.960191071386,1.8717202907408585e-05
9678.627842255268,1.8750141254805753e-05
9957.168826264666,1.8783137566778864e-05
10241.288957639854,1.881619194533339e-05
10535.319401292694,1.8849304492654335e-05
10835.737147034119,1.8882475311106503e-05
11142.201875562272,1.891570450323486e-05
11458.336291262962,1.894899217176482e-05
11782.178691399853,1.8982338419602568e-05
12112.56683426091,1.9015743349835387e-05
12452.062828763488,1.9049207065731976e-05
12800.964277965455,1.9082729670742757e-05
13156.942353149454,1.9116311268500214e-05
13521.108736699378,1.9149951962819184e-05
13896.79331957355,1.9183651857697217e-05
14280.118788996662,1.9217411057314864e-05
14671.350489937671,1.925122966603602e-05
15076.624377773658,1.9285107788408223e-05
15489.259756977692,1.9319045529163016e-05
15910.796928779711,1.9353042993216232e-05
16345.766658690542,1.9387100285668332e-05
16787.52489943525,1.9421217511804743e-05
17242.3456397391,1.9455394777096165e-05
17708.462520962355,1.9489632187198904e-05
18182.056943936142,1.9523929847955194e-05
18672.710225689818,1.955828786539355e-05
19169.861048002553,1.959270634572905e-05
19681.932315867103,1.96271853953637e-05
20205.17309304963,1.9661725120886754e-05
20737.840068593876,1.969632562907503e-05
21288.28404684591,1.9730987026893265e-05
21846.18738089211,1.9765709421494417e-05
22420.988882097216,1.980049292022002e-05
23007.79131030402,1.9835337630600506e-05
23605.133030896228,1.987024366035553e-05
24222.04128917471,1.990521111739433e-05
24847.495732461368,1.9940240109816014e-05
25490.871112188895,1.9975330745909946e-05
26148.279100049793,2.001048313415604e-05
26816.267510006415,2.0045697383225124e-05
27506.93448367681,2.0080973601979257e-05
28208.123148535393,2.0116311899472072e-05
28928.802072992432,2.0151712384949117e-05
29664.2307261762,2.018717516784819e-05
30414.36186906026,2.0222700357799672e-05
31185.475925027655,2.0258288064626875e-05
31965.969049028754,2.029393839834637e-05
32774.258115337456,2.0329651469168346e-05
33590.50129779114,2.0365427387496923e-05
34433.04165639068,2.0401266263930524e-05
35288.66807463609,2.043716820926219e-05
36164.35749014144,2.0473133334479947e-05
37060.97921592145,2.0509161750767124e-05
37970.80434663357,2.054525356950272e-05
38910.081975764224,2.0581408902261733e-05
39859.27867557542,2.06176278608155e-05
40838.693309098446,2.065391055713207e-05
41833.03289571614,2.069025710337652e-05
42849.60092198771,2.072666761191132e-05
43890.8752734618,2.0763142195296676e-05
44945.66431694441,2.079968096629086e-05
46035.71688662562,2.0836284037850598e-05
47138.0162238121,2.0872951523131384e-05
48270.542457075266,2.090968353548784e-05
49424.40573692421,2.094648018847407e-05
50598.41138828844,2.0983341595844017e-05
51805.82166837596,2.1020267871551796e-05
53027.22510034254,2.1057259129752065e-05
54285.453720843274,2.1094315484800364e-05
55564.08888847105,2.1131437051253486e-05
56868.79298739949,2.11686239438698e-05
58205.530533322475,2.1205876277609652e-05
59558.04897565704,2.1243194167635668e-05
60955.09068848235,2.1280577729313153e-05
62367.67765666007,2.1318027078210427e-05
63822.00081973776,2.1355542330099182e-05
65295.36912963722,2.1393123600954853e-05
66806.58705255076,2.143077100695695e-05
68342.99265928841,2.1468484664489455e-05
69912.96386388781,2.1506264690141143e-05
71514.72649620163,2.1544111200705977e-05
73145.36326816921,2.1582024313183443e-05
74814.86878923501,2.1620004144778924e-05
76508.1392357383,2.165805081290406e-05
78247.84115074057,2.169616443517711e-05
80005.77107479115,2.173434512942332e-05
81818.19179597603,2.1772593013675276e-05
83642.86656871883,2.1810908206173288e-05
85530.59860484146,2.184929082536573e-05
87428.65497785652,2.1887740989909428e-05
89389.87220387375,2.1926258818670028e-05
91366.49277897824,2.196484443072234e-05
93400.95909521691,2.200349794535072e-05
95458.8898974508,2.2042219482049458e-05
97568.94483882438,2.2081009160523107e-05
99713.8694612079,2.211986710068689e-05
101909.06870030053,2.215879342266704e-05
104134.0436166297,2.219778824680121e-05
106416.95521758143,2.2236851693638804e-05
108724.93939401834,2.227598388394137e-05
111098.1782071483,2.231518493868297e-05
113492.22427988327,2.2354454979050572e-05
115958.45396717895,2.239379412644438e-05
118441.71093896448,2.243320250247826e-05
121003.64467720293,2.2472680228980078e-05
123579.35980776869,2.25122274279921e-05
126239.76063177483,2.2551844221771356e-05
