# 1:Z 2:Y(Z)
    1     1.15456603089760E-08
    2     2.72273816804623E-04
    3     7.75226431736473E-09
    4     7.60557325903607E-07
    5     3.65236734581796E-09
    6     5.81196424086188E-07
    7     1.08918797834318E-05
    8     1.03939072780229E-06
    9     1.13139110237581E-06
   10     3.04774316714474E-06
   11     7.15685882596796E-10
   12     8.66313508125150E-08
   13     6.04825947005375E-10
   14     1.53617020494708E-08
   15     3.32086256157754E-09
   16     2.61992172938384E-08
   17     2.13199776663133E-08
   18     6.86690054988994E-08
   19     7.62258808053575E-09
   20     6.04175748100860E-08
   21     3.47522569473698E-08
   22     3.41308671429767E-08
   23     2.62764773466452E-08
   24     1.42898788616509E-08
   25     9.90332607247829E-10
   26     1.81620733059970E-08
   27     2.88844955876034E-09
   28     4.25374638367198E-08
   29     8.16935002219671E-09
   30     5.45759134909522E-08
   31     5.42283455089118E-08
   32     4.41877986264497E-07
   33     1.39717597332816E-07
   34     3.35643837855938E-06
   35     1.02039983875239E-06
   36     8.35754204043331E-06
   37     4.35749921950622E-06
   38     1.11135166895030E-05
   39     5.70413303122517E-06
   40     4.12458854815951E-05
   41     6.92975374022160E-08
   42     5.05262796343001E-05
   43     1.32641888351497E-05
   44     6.97069168639572E-05
   45     7.96605676720904E-05
   46     9.10169856801132E-05
   47     3.61717595391121E-05
   48     1.23888980266118E-04
   49     2.66375289450179E-05
   50     2.78032756168709E-04
   51     1.42334741371892E-04
   52     1.91183598025701E-04
   53     2.28111371740248E-04
   54     4.49921193037638E-04
   55     1.67326113607927E-04
   56     7.69187837587964E-05
   57     1.62075167415172E-05
   58     1.30243471767899E-04
   59     6.19783499444377E-05
   60     2.51357870920500E-04
   61     7.12530322034565E-05
   62     1.65661970320980E-04
   63     6.39622548978613E-05
   64     1.32627485973480E-04
   65     4.44012462521403E-05
   66     1.53022766545015E-04
   67     2.43120994306807E-05
   68     9.12142228373014E-05
   69     5.64099666440932E-05
   70     8.65344895832404E-05
   71     1.50492709813998E-05
   72     1.82054479102893E-05
   73     3.91087787539342E-09
   74     1.13762626353226E-04
   75     6.26448365327040E-04
   76     3.09865994490729E-04
   77     3.73366961472463E-06
   78     6.88484579994691E-04
   79     1.94886556132980E-04
   80     3.34350720078000E-05
   81     5.58746197553159E-06
   82     4.30880234478785E-05
   83     1.58282989272927E-05
   84     1.44683182208957E-07
   85     2.64061973534138E-18
   86     5.20237477346991E-11
   87     2.38526852796387E-13
   88     1.49210155537453E-05
   89     8.31647240115498E-06
   90     4.27667338544837E-05
   91     1.93217701789352E-05
   92     1.73952052819249E-04
   93     7.10266915154160E-05
   94     1.30960056565556E-04
   95     4.78376269515434E-05
   96     3.28826285782531E-05
   97     3.37261630201600E-06
   98     3.64467911828613E-09
   99     3.04173176764653E-20
  100     0.00000000000000E+00
  101     0.00000000000000E+00
  102     0.00000000000000E+00
  103     0.00000000000000E+00
  104     0.00000000000000E+00
  105     0.00000000000000E+00
  106     0.00000000000000E+00
  107     0.00000000000000E+00
  108     0.00000000000000E+00
  109     0.00000000000000E+00
  110     0.00000000000000E+00
  111     0.00000000000000E+00
