,0
0,5.731700580985043
1,5.8989136647649705
2,6.070040572435739
3,6.24514999920542
4,6.4243113130936225
5,6.607594556498558
6,6.7950704477485395
7,6.986810382640335
8,7.182886435965976
9,7.383371363017414
10,7.58833860108015
11,7.797862270898377
12,8.012017178124443
13,8.230878814743326
14,8.45452336046797
15,8.683027684109293
16,8.916469344914319
17,9.154926593872615
18,9.39872677054989
19,9.647832316125642
20,9.902212926840521
21,10.161949938216889
22,10.427125383971891
23,10.697821997072133
24,10.974123210751292
25,11.256113159465539
26,11.543876679805049
27,11.837599284652969
28,12.137983730413852
29,12.445031298832971
30,12.758857268693076
31,13.07863673860038
32,13.404462510364741
33,13.73642866587221
34,14.075650791118159
35,14.422081567202696
36,14.774974715336338
37,15.13459419956739
38,15.500641009293497
39,15.875097139325137
40,16.25689777042142
41,16.645461277281928
42,17.040882739568662
43,17.444208833741907
44,17.856295161417943
45,18.27558887863214
46,18.702190154768207
47,19.136200484503636
48,19.580085156352887
49,20.031964413848197
50,20.491619946871605
51,20.959168113077972
52,21.435491204640847
53,21.921910757293162
54,22.416567354825244
55,22.9195744385799
56,23.431046966814318
57,23.95289562236943
58,24.48453338015483
59,25.025037549084058
60,25.57469662298483
61,26.133326361115103
62,26.704442928052533
63,27.284645795823575
64,27.874054118107217
65,28.472788741231113
66,29.08428224700019
67,29.705900260050363
68,30.337278999506008
69,30.978545360995632
70,31.63205421690373
71,32.298701705692665
72,32.974473189291075
73,33.66070514505636
74,34.36183963503638
75,35.072549415432974
76,35.792949597764064
77,36.52955411946919
78,37.276613329434646
79,38.033833009561356
80,38.80572876963591
81,39.59058022815499
82,40.38607537386781
83,41.19432271385507
84,42.01917682169301
85,42.85442186524102
86,43.701802067921115
87,44.56679878032
88,45.4426613398382
89,46.33039298663519
90,47.23706739261606
91,48.155096927873295
92,49.08459341702278
93,50.034338079727966
94,50.9961193561673
95,51.96987667248738
96,52.9630520725494
97,53.97072157465739
98,54.99008450511244
99,56.02961955741638
