    time    temp    dens
   6.86538105412609E-01   8.04861655875008E-01   1.22101501616051E+03
     nin     zin       y       x
  1    0     2.11265891815481E-02   2.11265891815481E-02
  0    1     3.43820653026083E-11   3.43820653026083E-11
  1    1     6.79666854874518E-10   1.35933370974904E-09
  2    1     2.32793904985994E-08   6.98381714957983E-08
  1    2     2.24958849066357E-19   6.74876547199072E-19
  2    2     1.54701409312096E-04   6.18805637248384E-04
  4    2     9.24892908033581E-08   5.54935744820148E-07
  3    3     8.83306834523862E-18   5.29984100714317E-17
  4    3     3.11268082080268E-12   2.17887657456188E-11
  5    3     2.90387204690594E-12   2.32309763752475E-11
  6    3     2.02176321508293E-06   1.81958689357464E-05
  3    4     1.00000000000000E-99   1.00000000000000E-99
  5    4     6.19712504959381E-11   5.57741254463442E-10
  6    4     3.88753655861976E-07   3.88753655861976E-06
  7    4     2.36246425445135E-12   2.59871067989649E-11
  8    4     9.19563987583281E-09   1.10347678509994E-07
  3    5     1.00000000000000E-99   1.00000000000000E-99
  5    5     1.07258539513061E-25   1.07258539513061E-24
  6    5     1.99338090273510E-12   2.19271899300861E-11
  7    5     1.00579843780569E-11   1.20695812536683E-10
  8    5     3.31841155554347E-08   4.31393502220652E-07
  9    5     9.85445073744160E-11   1.37962310324182E-09
  3    6     1.00000000000000E-99   1.00000000000000E-99
  4    6     1.00000000000000E-99   1.00000000000000E-99
  5    6     1.00000000000000E-99   1.00000000000000E-99
  6    6     9.87397971071971E-14   1.18487756528637E-12
  7    6     9.77913742509528E-12   1.27128786526239E-10
  8    6     1.33269656985180E-09   1.86577519779252E-08
  9    6     2.21584120525123E-10   3.32376180787684E-09
 10    6     1.03461427796201E-05   1.65538284473921E-04
 11    6     3.30277561594665E-09   5.61471854710930E-08
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     1.00000000000000E-99   1.00000000000000E-99
  5    7     1.00000000000000E-99   1.00000000000000E-99
  6    7     1.00000000000000E-99   1.00000000000000E-99
  7    7     2.04844693827939E-18   2.86782571359114E-17
  8    7     1.90023720453762E-10   2.85035580680643E-09
  9    7     4.36917531388234E-10   6.99068050221175E-09
 10    7     1.56857541063701E-09   2.66657819808291E-08
 11    7     1.40031012567567E-09   2.52055822621621E-08
 12    7     1.43632411968389E-09   2.72901582739939E-08
 13    7     1.97971754032295E-06   3.95943508064591E-05
 14    7     1.00000000000000E-99   1.00000000000000E-99
  5    8     1.00000000000000E-99   1.00000000000000E-99
  6    8     1.00000000000000E-99   1.00000000000000E-99
  7    8     1.00000000000000E-99   1.00000000000000E-99
  8    8     1.02887884746299E-15   1.64620615594079E-14
  9    8     5.40408472049569E-18   9.18694402484268E-17
 10    8     2.92278668789253E-14   5.26101603820656E-13
 11    8     8.54277153004675E-12   1.62312659070888E-10
 12    8     3.97528077212398E-10   7.95056154424796E-09
 13    8     2.43436357219776E-08   5.11216350161530E-07
