    time    temp    dens
   5.14729759184535E-02   1.09422209307101E+00   2.89719090530671E+06
     nin     zin       y       x
  1    0     8.04832515183754E-01   8.04832515183754E-01
  0    1     1.51074600514984E-14   1.51074600514984E-14
  1    1     3.79899421370186E-13   7.59798842740371E-13
  2    1     5.46554022896616E-09   1.63966206868985E-08
  1    2     1.00000000000000E-99   1.00000000000000E-99
  2    2     5.88603772768376E-06   2.35441509107350E-05
  4    2     2.58790142355439E-07   1.55274085413263E-06
  3    3     2.27896469998513E-22   1.36737881999108E-21
  4    3     1.08801363468682E-15   7.61609544280776E-15
  5    3     1.24375747119374E-15   9.95005976954994E-15
  6    3     2.00439123026703E-07   1.80395210724033E-06
  3    4     1.00000000000000E-99   1.00000000000000E-99
  5    4     1.22178700509531E-14   1.09960830458578E-13
  6    4     1.84255892596110E-12   1.84255892596110E-11
  7    4     9.12925960191900E-14   1.00421855621109E-12
  8    4     3.67937859073655E-06   4.41525430888386E-05
  3    5     1.00000000000000E-99   1.00000000000000E-99
  5    5     1.00000000000000E-99   1.00000000000000E-99
  6    5     1.74146441624117E-16   1.91561085786529E-15
  7    5     1.56799266049691E-14   1.88159119259629E-13
  8    5     4.12823580881034E-07   5.36670655145345E-06
  9    5     1.73518317653326E-06   2.42925644714657E-05
  3    6     1.00000000000000E-99   1.00000000000000E-99
  4    6     1.00000000000000E-99   1.00000000000000E-99
  5    6     1.00000000000000E-99   1.00000000000000E-99
  6    6     6.65091340148361E-20   7.98109608178033E-19
  7    6     5.40162080240336E-16   7.02210704312437E-15
  8    6     1.45927016242865E-14   2.04297822740011E-13
  9    6     8.39822301891770E-14   1.25973345283766E-12
 10    6     1.40247047160620E-06   2.24395275456992E-05
 11    6     1.54631403293509E-06   2.62873385598965E-05
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     1.00000000000000E-99   1.00000000000000E-99
  5    7     1.00000000000000E-99   1.00000000000000E-99
  6    7     1.00000000000000E-99   1.00000000000000E-99
  7    7     1.54488769097207E-24   2.16284276736089E-23
  8    7     2.10370865057768E-16   3.15556297586652E-15
  9    7     1.78293705920426E-15   2.85269929472682E-14
 10    7     1.22137335821882E-14   2.07633470897199E-13
 11    7     1.10036926755495E-14   1.98066468159891E-13
 12    7     1.71858313938463E-12   3.26530796483079E-11
 13    7     1.49420836141919E-07   2.98841672283838E-06
 14    7     1.00000000000000E-99   1.00000000000000E-99
  5    8     1.00000000000000E-99   1.00000000000000E-99
  6    8     1.00000000000000E-99   1.00000000000000E-99
  7    8     1.00000000000000E-99   1.00000000000000E-99
  8    8     1.25392528054137E-22   2.00628044886619E-21
  9    8     4.34276018703743E-25   7.38269231796364E-24
 10    8     3.87799814421006E-20   6.98039665957811E-19
 11    8     8.13803017613288E-18   1.54622573346525E-16
 12    8     2.44846621585348E-16   4.89693243170696E-15
