    time    temp    dens
   1.10450172121676E-01   1.11511377557333E+00   2.93234966175924E+05
     nin     zin       y       x
  1    0     7.51613000143975E-01   7.51613000143975E-01
  0    1     1.49524983515661E-13   1.49524983515661E-13
  1    1     3.67153053180257E-12   7.34306106360515E-12
  2    1     1.62656112788384E-08   4.87968338365151E-08
  1    2     1.41238466716324E-24   4.23715400148973E-24
  2    2     2.43227135576082E-05   9.72908542304327E-05
  4    2     1.93019702921434E-07   1.15811821752860E-06
  3    3     1.78487558251960E-21   1.07092534951176E-20
  4    3     1.46608931364510E-14   1.02626251955157E-13
  5    3     1.65792595883179E-14   1.32634076706543E-13
  6    3     6.17847215127936E-07   5.56062493615142E-06
  3    4     1.00000000000000E-99   1.00000000000000E-99
  5    4     2.19770892040649E-14   1.97793802836584E-13
  6    4     3.85274959323762E-11   3.85274959323762E-10
  7    4     1.65363161262486E-13   1.81899477388735E-12
  8    4     1.22964541666712E-06   1.47557450000054E-05
  3    5     1.00000000000000E-99   1.00000000000000E-99
  5    5     1.00000000000000E-99   1.00000000000000E-99
  6    5     9.47733053314702E-16   1.04250635864617E-14
  7    5     6.74288331442803E-14   8.09145997731363E-13
  8    5     1.25760005567435E-06   1.63488007237666E-05
  9    5     4.00932039044194E-07   5.61304854661872E-06
  3    6     1.00000000000000E-99   1.00000000000000E-99
  4    6     1.00000000000000E-99   1.00000000000000E-99
  5    6     1.00000000000000E-99   1.00000000000000E-99
  6    6     5.80369234501012E-19   6.96443081401214E-18
  7    6     1.72030445465317E-14   2.23639579104911E-13
  8    6     1.75015878798372E-13   2.45022230317721E-12
  9    6     5.62173349808338E-13   8.43260024712507E-12
 10    6     7.55869887263904E-06   1.20939181962225E-04
 11    6     6.62073016495835E-07   1.12552412804292E-05
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     1.00000000000000E-99   1.00000000000000E-99
  5    7     1.00000000000000E-99   1.00000000000000E-99
  6    7     1.00000000000000E-99   1.00000000000000E-99
  7    7     4.03127453647136E-23   5.64378435105990E-22
  8    7     1.17669392325494E-14   1.76504088488241E-13
  9    7     3.98591570706947E-14   6.37746513131115E-13
 10    7     1.76582306891321E-13   3.00189921715245E-12
 11    7     1.59087881179260E-13   2.86358186122669E-12
 12    7     1.34866876571169E-10   2.56247065485221E-09
 13    7     7.48806337774898E-07   1.49761267554980E-05
 14    7     1.00000000000000E-99   1.00000000000000E-99
  5    8     1.00000000000000E-99   1.00000000000000E-99
  6    8     1.00000000000000E-99   1.00000000000000E-99
  7    8     1.00000000000000E-99   1.00000000000000E-99
  8    8     1.95986970902417E-20   3.13579153443867E-19
  9    8     6.78837931716231E-23   1.15402448391759E-21
 10    8     1.37270636699531E-18   2.47087146059156E-17
 11    8     4.34645558962885E-16   8.25826562029482E-15
 12    8     1.27365834830400E-14   2.54731669660799E-13
 13    8     8.93010212086972E-13   1.87532144538264E-11
 14    8     4.84542505881269E-08   1.06599351293879E-06
  5    9     1.00000000000000E-99   1.00000000000000E-99
  6    9     1.00000000000000E-99   1.00000000000000E-99
  7    9     1.00000000000000E-99   1.00000000000000E-99
  8    9     1.00000000000000E-99   1.00000000000000E-99
  9    9     1.00000000000000E-99   1.00000000000000E-99
 10    9     3.40560946521980E-22   6.47065798391761E-21
 11    9     3.97550834694368E-22   7.95101669388736E-21
 12    9     5.88351681168945E-19   1.23553853045478E-17
 13    9     3.25301621542514E-16   7.15663567393531E-15
 14    9     1.81133013415267E-17   4.16605930855113E-16
 15    9     5.31322907786403E-17   1.27517497868737E-15
 16    9     1.77650586337189E-10   4.44126465842973E-09
