    time    temp    dens
   8.94048255142534E-02   1.17155090323980E+00   5.52881510867759E+05
     nin     zin       y       x
  1    0     7.69800298452072E-01   7.69800298452072E-01
  0    1     7.96277979100731E-14   7.96277979100731E-14
  1    1     1.87689658486619E-12   3.75379316973238E-12
  2    1     1.17202624376723E-08   3.51607873130170E-08
  1    2     7.01127149398734E-25   2.10338144819620E-24
  2    2     1.72827709907774E-05   6.91310839631097E-05
  4    2     1.97747736187495E-07   1.18648641712497E-06
  3    3     9.30289235721490E-22   5.58173541432894E-21
  4    3     7.85872786844133E-15   5.50110950790893E-14
  5    3     8.82460224693101E-15   7.05968179754481E-14
  6    3     4.52312582199308E-07   4.07081323979377E-06
  3    4     1.00000000000000E-99   1.00000000000000E-99
  5    4     1.80612569475620E-14   1.62551312528058E-13
  6    4     2.39177999617260E-11   2.39177999617260E-10
  7    4     1.43618952151260E-13   1.57980847366386E-12
  8    4     1.90895991019218E-06   2.29075189223062E-05
  3    5     1.00000000000000E-99   1.00000000000000E-99
  5    5     1.00000000000000E-99   1.00000000000000E-99
  6    5     6.57090559518964E-16   7.22799615470861E-15
  7    5     4.98707401525787E-14   5.98448881830945E-13
  8    5     1.51036335549318E-06   1.96347236214113E-05
  9    5     5.30612044757275E-07   7.42856862660185E-06
  3    6     1.00000000000000E-99   1.00000000000000E-99
  4    6     1.00000000000000E-99   1.00000000000000E-99
  5    6     1.00000000000000E-99   1.00000000000000E-99
  6    6     4.52526327663273E-19   5.43031593195928E-18
  7    6     1.03600657945142E-14   1.34680855328685E-13
  8    6     1.08670007927636E-13   1.52138011098691E-12
  9    6     3.43206835198664E-13   5.14810252797996E-12
 10    6     6.02195040983371E-06   9.63512065573393E-05
 11    6     6.53717811203895E-07   1.11132027904662E-05
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     1.00000000000000E-99   1.00000000000000E-99
  5    7     1.00000000000000E-99   1.00000000000000E-99
  6    7     1.00000000000000E-99   1.00000000000000E-99
  7    7     2.53996121241763E-23   3.55594569738468E-22
  8    7     4.62111046349907E-15   6.93166569524861E-14
  9    7     2.38916748915643E-14   3.82266798265029E-13
 10    7     1.09381342508968E-13   1.85948282265246E-12
 11    7     9.85446831067619E-14   1.77380429592171E-12
 12    7     1.48877220544449E-10   2.82866719034454E-09
 13    7     5.87046100540823E-07   1.17409220108165E-05
 14    7     1.00000000000000E-99   1.00000000000000E-99
  5    8     1.00000000000000E-99   1.00000000000000E-99
  6    8     1.00000000000000E-99   1.00000000000000E-99
  7    8     1.00000000000000E-99   1.00000000000000E-99
  8    8     1.17264793373835E-20   1.87623669398137E-19
  9    8     4.09541364898397E-23   6.96220320327275E-22
 10    8     8.67581094225138E-19   1.56164596960525E-17
 11    8     1.80279896317933E-16   3.42531803004073E-15
 12    8     4.92320123959735E-15   9.84640247919470E-14
 13    8     3.45184732775038E-13   7.24887938827579E-12
 14    8     2.09338571004210E-08   4.60544856209262E-07
  5    9     1.00000000000000E-99   1.00000000000000E-99
  6    9     1.00000000000000E-99   1.00000000000000E-99
  7    9     1.00000000000000E-99   1.00000000000000E-99
  8    9     1.00000000000000E-99   1.00000000000000E-99
  9    9     1.00000000000000E-99   1.00000000000000E-99
 10    9     2.49483391997865E-22   4.74018444795943E-21
 11    9     2.90241418963384E-22   5.80482837926769E-21
 12    9     3.98974706363953E-19   8.37846883364302E-18
 13    9     7.03260526153478E-17   1.54717315753765E-15
 14    9     3.91587313384803E-18   9.00650820785047E-17
 15    9     1.14865304536758E-17   2.75676730888218E-16
 16    9     6.33986290982969E-11   1.58496572745742E-09
 17    9     1.97451809309756E-11   5.13374704205366E-10
