    time    temp    dens
   6.07788911108654E-01   8.89538950641222E-01   1.75977291764232E+03
     nin     zin       y       x
  1    0     1.04502832502659E-05   1.04502832502659E-05
  0    1     8.96932715451983E-12   8.96932715451983E-12
  1    1     6.85903845134051E-12   1.37180769026810E-11
  2    1     9.96110783197057E-10   2.98833234959117E-09
  1    2     9.24536947960967E-20   2.77361084388290E-19
  2    2     1.25190151547840E-04   5.00760606191360E-04
  4    2     1.67790048851610E-08   1.00674029310966E-07
  3    3     2.09623090204283E-15   1.25773854122570E-14
  4    3     1.40479789639113E-10   9.83358527473789E-10
  5    3     1.55786644567940E-13   1.24629315654352E-12
  6    3     1.70857310976674E-06   1.53771579879007E-05
  3    4     2.96603591953044E-23   2.07622514367131E-22
  5    4     8.18186951308002E-11   7.36368256177201E-10
  6    4     1.10114507410061E-07   1.10114507410061E-06
  7    4     2.07195051891717E-16   2.27914557080889E-15
  8    4     1.91563593894569E-09   2.29876312673483E-08
  3    5     1.00000000000000E-99   1.00000000000000E-99
  5    5     2.58674642744491E-21   2.58674642744491E-20
  6    5     1.38855822319870E-10   1.52741404551857E-09
  7    5     2.01312654399861E-09   2.41575185279833E-08
  8    5     2.85510606853974E-08   3.71163788910167E-07
  9    5     1.37528572731337E-14   1.92540001823872E-13
  3    6     1.00000000000000E-99   1.00000000000000E-99
  4    6     1.00000000000000E-99   1.00000000000000E-99
  5    6     1.00000000000000E-99   1.00000000000000E-99
  6    6     3.13235562434098E-10   3.75882674920918E-09
  7    6     5.68665554971122E-09   7.39265221462459E-08
  8    6     6.06595240596612E-08   8.49233336835257E-07
  9    6     1.19367116883010E-12   1.79050675324515E-11
 10    6     1.09287121684282E-05   1.74859394694851E-04
 11    6     7.80175066903403E-13   1.32629761373579E-11
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     1.00000000000000E-99   1.00000000000000E-99
  5    7     1.00000000000000E-99   1.00000000000000E-99
  6    7     9.41762431774366E-22   1.22429116130668E-20
  7    7     4.92379370038266E-13   6.89331118053572E-12
  8    7     5.82514248280269E-08   8.73771372420404E-07
  9    7     3.19640364116293E-08   5.11424582586069E-07
 10    7     2.83666881180902E-08   4.82233698007533E-07
 11    7     1.33581978015905E-08   2.40447560428628E-07
 12    7     1.63317886006749E-06   3.10303983412823E-05
 13    7     3.28965112472477E-07   6.57930224944954E-06
 14    7     1.00000000000000E-99   1.00000000000000E-99
