#               time[s]          Temperature [GK]                tau_ga [s]                tau_ag [s]                tau_ng [s]                tau_gn [s]                tau_pg [s]                tau_gp [s]                tau_np [s]                tau_pn [s]                tau_an [s]                tau_na [s]                tau_ap [s]                tau_pa [s]              tau_beta [s]             tau_alpha [s]             tau_nfiss [s]             tau_sfiss [s]             tau_bfiss [s]
 1.0734369013361533E-04    6.9839641175077798E+00    1.0391371144495533E+17    5.0005325989902476E+06    7.6107051243853878E-12    7.6361644198094002E-12    5.4279048494996224E+06    5.4052057098324709E+06    1.8838102018413696E+01    1.8766014665496634E+01    1.1835809131644043E+01    1.1944697477599014E+01    5.8282079173046729E+11    5.8127301742923157E+11    7.8520693405753942E-04    1.0391371144495533E+17    1.0391371144495533E+17    1.0391371144495533E+17    1.0391371144495533E+17
 1.0734369015802386E-04    6.9839641168297151E+00    1.0391371144495533E+17    5.0072037426174087E+06    7.6313635291596957E-12    7.6412889260565009E-12    5.4267865167692099E+06    5.4065082189827338E+06    1.8831130375981363E+01    1.8762250728326059E+01    1.1851545948414520E+01    1.1950686131570675E+01    5.8269684934773706E+11    5.8204986993395166E+11    7.8520295059910413E-04    1.0391371144495533E+17    1.0391371144495533E+17    1.0391371144495533E+17    1.0391371144495533E+17
 1.0734369024790146E-04    6.9839641143329292E+00    1.0391371144495534E+17    5.0095208752126275E+06    7.6464901021635787E-12    7.6449622711704541E-12    5.4222351797865154E+06    5.4096222062693052E+06    1.8802183714548786E+01    1.8746609797854848E+01    1.1856991156300717E+01    1.1958144507339240E+01    5.8220941724008789E+11    5.8231942868599548E+11    7.8519954041281117E-04    1.0391371144495534E+17    1.0391371144495534E+17    1.0391371144495534E+17    1.0391371144495534E+17
 1.0734369220877572E-04    6.9839640598601411E+00    1.0391371144495533E+17    5.0094352405076204E+06    7.6431651269297862E-12    7.6429598930065497E-12    5.4082727247875873E+06    5.4197259369846014E+06    1.8713093418211646E+01    1.8698418245288359E+01    1.1856793871459207E+01    1.1957682516199171E+01    5.8073296647971594E+11    5.8230753322173340E+11    7.8519797648810973E-04    1.0391371144495533E+17    1.0391371144495533E+17    1.0391371144495533E+17    1.0391371144495533E+17
 1.0734371151169466E-04    6.9839635236280282E+00    1.0391371144495538E+17    5.0092290576243028E+06    7.6427477392707342E-12    7.6427479018121446E-12    5.4079782258048775E+06    5.4205581626310386E+06    1.8709478061978533E+01    1.8697404524088885E+01    1.1856305044697299E+01    1.1955948211962397E+01    5.8070393966624243E+11    5.8228341645595117E+11    7.8519793561227479E-04    1.0391371144495538E+17    1.0391371144495538E+17    1.0391371144495538E+17    1.0391371144495538E+17
 1.0734427727691999E-04    6.9839478067737124E+00    1.0391371144495435E+17    5.0171870684025884E+06    7.6426655276643120E-12    7.6426657324862500E-12    5.4148664106577393E+06    5.4206898335949918E+06    1.8710045633867637E+01    1.8721242523253714E+01    1.1875105271892396E+01    1.1956703139879801E+01    5.8145064459499963E+11    5.8322143950517822E+11    7.8519802048970236E-04    1.0391371144495435E+17    1.0391371144495435E+17    1.0391371144495435E+17    1.0391371144495435E+17
 1.0736238176413087E-04    6.9834448842804377E+00    1.0391371144493171E+17    5.0528824911580458E+06    7.6400376492168842E-12    7.6400378538955649E-12    5.4462452542319940E+06    5.4248639475861946E+06    1.8727896889948003E+01    1.8830470382643050E+01    1.1958450736428405E+01    1.1981479897089859E+01    5.8504739230326001E+11    5.8778937178834070E+11    7.8520072860408950E-04    1.0391371144493171E+17    1.0391371144493171E+17    1.0391371144493171E+17    1.0391371144493171E+17
 1.0768263286457070E-04    6.9745541765362402E+00    1.0391371144457035E+17    5.2297112021386707E+06    7.5939299164667282E-12    7.5939301186254031E-12    5.6099210729953097E+06    5.5052816501063937E+06    1.9065277153518895E+01    1.9409810218487255E+01    1.2355896244719617E+01    1.2428547640615076E+01    6.0677281629718787E+11    6.1606070038885620E+11    7.8524862089286859E-04    1.0391371144457035E+17    1.0391371144457035E+17    1.0391371144457035E+17    1.0391371144457035E+17
 1.0834940661731179E-04    6.9560788856987070E+00    1.0391371144362453E+17    5.6218437352548735E+06    7.5001579321345118E-12    7.5001581291941789E-12    5.9842530029879222E+06    5.7112936152881412E+06    1.9896324971727633E+01    2.0734508736119384E+01    1.3234250636224242E+01    1.3415942906260572E+01    6.5647154924197461E+11    6.7973859245913708E+11    7.8534826746883490E-04    1.0391371144362453E+17    1.0391371144362453E+17    1.0391371144362453E+17    1.0391371144362453E+17
 1.0942461518230115E-04    6.9263989712465657E+00    1.0391371144460661E+17    6.3312054441702599E+06    7.3549917101671371E-12    7.3549918994563826E-12    6.6926233985858737E+06    6.1492781299384171E+06    2.1598620211143498E+01    2.3241278491393778E+01    1.4813719781266270E+01    1.5183351806078001E+01    7.5081001801012292E+11    7.9804988523532678E+11    7.8550877269991054E-04    1.0391371144460661E+17    1.0391371144460661E+17    1.0391371144460661E+17    1.0391371144460661E+17
