    time    temp    dens
   1.62176263672288E-01   1.18541720746859E+00   9.26303008738500E+04
     nin     zin       y       x
  1    0     7.08978725666899E-01   7.08978725666899E-01
  0    1     4.75991511607761E-13   4.75991511607761E-13
  1    1     1.09866846934006E-11   2.19733693868012E-11
  2    1     2.70247889748360E-08   8.10743669245080E-08
  1    2     1.29986003732063E-23   3.89958011196190E-23
  2    2     4.14276471958295E-05   1.65710588783318E-04
  4    2     7.64885989373156E-08   4.58931593623894E-07
  3    3     2.32336341904951E-21   1.39401805142971E-20
  4    3     4.78740060237549E-14   3.35118042166284E-13
  5    3     5.30021483139396E-14   4.24017186511517E-13
  6    3     9.31320685928869E-07   8.38188617335982E-06
  3    4     1.00000000000000E-99   1.00000000000000E-99
  5    4     2.46694507730400E-14   2.22025056957360E-13
  6    4     2.12260560996530E-10   2.12260560996530E-09
  7    4     1.83320057005332E-13   2.01652062705865E-12
  8    4     3.78330074671383E-07   4.53996089605659E-06
  3    5     1.00000000000000E-99   1.00000000000000E-99
  5    5     1.00000000000000E-99   1.00000000000000E-99
  6    5     3.34194560741624E-15   3.67614016815786E-14
  7    5     1.04096135399442E-13   1.24915362479330E-12
  8    5     9.12846366886804E-07   1.18670027695284E-05
  9    5     4.34576051128209E-08   6.08406471579493E-07
  3    6     1.00000000000000E-99   1.00000000000000E-99
  4    6     1.00000000000000E-99   1.00000000000000E-99
  5    6     1.00000000000000E-99   1.00000000000000E-99
  6    6     1.73131621279366E-18   2.07757945535239E-17
  7    6     4.06410812810002E-14   5.28334056653002E-13
  8    6     1.26653081323348E-12   1.77314313852688E-11
  9    6     9.61303482135152E-13   1.44195522320273E-11
 10    6     1.03213408822276E-05   1.65141454115642E-04
 11    6     1.56000676878404E-07   2.65201150693287E-06
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     1.00000000000000E-99   1.00000000000000E-99
  5    7     1.00000000000000E-99   1.00000000000000E-99
  6    7     1.00000000000000E-99   1.00000000000000E-99
  7    7     3.53894428313672E-22   4.95452199639141E-21
  8    7     5.07179439490166E-14   7.60769159235250E-13
  9    7     1.40117091954322E-13   2.24187347126916E-12
 10    7     5.40215273147754E-13   9.18365964351181E-12
 11    7     4.86694566061422E-13   8.76050218910560E-12
 12    7     2.56318466054829E-09   4.87005085504175E-08
 13    7     1.23777109009871E-06   2.47554218019741E-05
 14    7     1.00000000000000E-99   1.00000000000000E-99
  5    8     1.00000000000000E-99   1.00000000000000E-99
  6    8     1.00000000000000E-99   1.00000000000000E-99
  7    8     1.00000000000000E-99   1.00000000000000E-99
  8    8     1.28580194544453E-19   2.05728311271125E-18
  9    8     4.52309567255272E-22   7.68926264333962E-21
 10    8     1.09577990546120E-17   1.97240382983015E-16
 11    8     2.47762270757492E-15   4.70748314439236E-14
 12    8     6.65112265318586E-14   1.33022453063717E-12
 13    8     4.66319219207068E-12   9.79270360334843E-11
 14    8     9.37859353816152E-08   2.06329057839553E-06
  5    9     1.00000000000000E-99   1.00000000000000E-99
  6    9     1.00000000000000E-99   1.00000000000000E-99
  7    9     1.00000000000000E-99   1.00000000000000E-99
  8    9     1.00000000000000E-99   1.00000000000000E-99
  9    9     1.00000000000000E-99   1.00000000000000E-99
 10    9     4.28032210475932E-21   8.13261199904271E-20
 11    9     4.97698804935010E-21   9.95397609870021E-20
 12    9     6.80790014624929E-18   1.42965903071235E-16
 13    9     2.02025387654214E-15   4.44455852839270E-14
 14    9     1.12493953012211E-16   2.58736091928085E-15
 15    9     3.29973045476802E-16   7.91935309144324E-15
 16    9     7.06275371077764E-10   1.76568842769441E-08
 17    9     2.95537999740783E-11   7.68398799326036E-10
  7   10     1.00000000000000E-99   1.00000000000000E-99
  8   10     1.00000000000000E-99   1.00000000000000E-99
  9   10     1.00000000000000E-99   1.00000000000000E-99
