    time    temp    dens
   1.07153087345390E+00   5.43015721846765E-01   3.21144789882411E+02
     nin     zin       y       x
  1    0     4.34283959488441E-09   4.34283959488441E-09
  0    1     3.33196104357744E-13   3.33196104357744E-13
  1    1     2.52999199988698E-13   5.05998399977395E-13
  2    1     2.28957942880907E-09   6.86873828642720E-09
  1    2     3.85112231804827E-17   1.15533669541448E-16
  2    2     1.55010339027922E-04   6.20041356111688E-04
  4    2     6.62882237336201E-08   3.97729342401721E-07
  3    3     1.62792151838769E-10   9.76752911032616E-10
  4    3     1.22424209081978E-09   8.56969463573843E-09
  5    3     1.48629927002933E-14   1.18903941602347E-13
  6    3     9.48108409530979E-07   8.53297568577881E-06
  3    4     3.73843300338652E-17   2.61690310237056E-16
  5    4     1.55441571688236E-07   1.39897414519412E-06
  6    4     3.70127862046129E-07   3.70127862046129E-06
  7    4     7.24052592958955E-18   7.96457852254850E-17
  8    4     4.66685791826600E-14   5.60022950191920E-13
  3    5     1.00000000000000E-99   1.00000000000000E-99
  5    5     8.73442261249018E-14   8.73442261249018E-13
  6    5     9.92596409691802E-09   1.09185605066098E-07
  7    5     2.10738838107536E-10   2.52886605729043E-09
  8    5     2.50427915543175E-11   3.25556290206127E-10
  9    5     5.10348609078121E-18   7.14488052709369E-17
  3    6     1.00000000000000E-99   1.00000000000000E-99
  4    6     1.00000000000000E-99   1.00000000000000E-99
  5    6     8.31388508670897E-22   9.14527359537986E-21
  6    6     4.46306969145556E-07   5.35568362974667E-06
  7    6     6.46340389900673E-08   8.40242506870875E-07
  8    6     5.41179474824639E-08   7.57651264754495E-07
  9    6     3.17078861747649E-12   4.75618292621473E-11
 10    6     7.26417185901401E-06   1.16226749744224E-04
 11    6     3.75810006629314E-14   6.38877011269834E-13
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     1.00000000000000E-99   1.00000000000000E-99
  5    7     1.00000000000000E-99   1.00000000000000E-99
  6    7     1.08428517369899E-17   1.40957072580869E-16
  7    7     3.44804067636333E-10   4.82725694690867E-09
  8    7     2.81001822264908E-06   4.21502733397362E-05
  9    7     8.64363186216917E-08   1.38298109794707E-06
 10    7     2.95605432023140E-08   5.02529234439338E-07
 11    7     9.95785287278978E-09   1.79241351710216E-07
 12    7     2.09088464513924E-07   3.97268082576456E-06
 13    7     2.30878435795477E-07   4.61756871590955E-06
 14    7     1.00000000000000E-99   1.00000000000000E-99
  5    8     1.00000000000000E-99   1.00000000000000E-99
  6    8     1.00000000000000E-99   1.00000000000000E-99
  7    8     3.44401218935880E-21   5.16601828403820E-20
  8    8     1.09539444843637E-08   1.75263111749820E-07
  9    8     2.08891329264608E-10   3.55115259749834E-09
 10    8     9.01304045653386E-08   1.62234728217609E-06
 11    8     5.61727882305920E-07   1.06728297638125E-05
 12    8     8.00684473739878E-07   1.60136894747976E-05
 13    8     1.35685523775508E-07   2.84939599928567E-06
 14    8     3.74618090561266E-06   8.24159799234785E-05
  5    9     1.00000000000000E-99   1.00000000000000E-99
  6    9     1.00000000000000E-99   1.00000000000000E-99
  7    9     1.00000000000000E-99   1.00000000000000E-99
  8    9     1.82066430362936E-22   3.09512931616991E-21
  9    9     5.52373894289345E-18   9.94273009720820E-17
 10    9     2.74018932336166E-09   5.20635971438716E-08
 11    9     8.77412810374825E-09   1.75482562074965E-07
