    time    temp    dens
   3.67024771923534E-02   9.52278240583103E-01   7.99150939189386E+06
     nin     zin       y       x
  1    0     8.23651692438279E-01   8.23651692438279E-01
  0    1     5.39456960587141E-15   5.39456960587141E-15
  1    1     1.53962930744013E-13   3.07925861488026E-13
  2    1     3.58789200998230E-09   1.07636760299469E-08
  1    2     1.00000000000000E-99   1.00000000000000E-99
  2    2     2.49532827655960E-06   9.98131310623839E-06
  4    2     2.67298170461631E-07   1.60378902276979E-06
  3    3     8.93015981338860E-23   5.35809588803316E-22
  4    3     2.40342866552981E-16   1.68240006587087E-15
  5    3     2.88107288797850E-16   2.30485831038280E-15
  6    3     8.26995634334119E-08   7.44296070900707E-07
  3    4     1.00000000000000E-99   1.00000000000000E-99
  5    4     7.74998397207068E-15   6.97498557486361E-14
  6    4     1.81047961894381E-13   1.81047961894381E-12
  7    4     5.37702169493366E-14   5.91472386442703E-13
  8    4     4.10353654828635E-06   4.92424385794362E-05
  3    5     1.00000000000000E-99   1.00000000000000E-99
  5    5     1.00000000000000E-99   1.00000000000000E-99
  6    5     6.28998056349005E-17   6.91897861983905E-16
  7    5     6.11862129943877E-15   7.34234555932653E-14
  8    5     2.49856962878646E-08   3.24814051742240E-07
  9    5     1.69001881930264E-06   2.36602634702370E-05
  3    6     1.00000000000000E-99   1.00000000000000E-99
  4    6     1.00000000000000E-99   1.00000000000000E-99
  5    6     1.00000000000000E-99   1.00000000000000E-99
  6    6     9.26837695363094E-21   1.11220523443571E-19
  7    6     1.28871846695596E-17   1.67533400704275E-16
  8    6     4.59606638696221E-15   6.43449294174709E-14
  9    6     2.87022566456236E-14   4.30533849684353E-13
 10    6     1.11202572652355E-07   1.77924116243769E-06
 11    6     1.36311322202988E-06   2.31729247745079E-05
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     1.00000000000000E-99   1.00000000000000E-99
  5    7     1.00000000000000E-99   1.00000000000000E-99
  6    7     1.00000000000000E-99   1.00000000000000E-99
  7    7     1.00423796379414E-25   1.40593314931179E-24
  8    7     6.78999913918465E-18   1.01849987087770E-16
  9    7     2.58222708978707E-16   4.13156334365932E-15
 10    7     2.76452921429260E-15   4.69969966429741E-14
 11    7     2.49064147958788E-15   4.48315466325819E-14
 12    7     1.01022908354736E-14   1.91943525873998E-13
 13    7     5.35126101563149E-08   1.07025220312630E-06
 14    7     1.00000000000000E-99   1.00000000000000E-99
  5    8     1.00000000000000E-99   1.00000000000000E-99
  6    8     1.00000000000000E-99   1.00000000000000E-99
  7    8     1.00000000000000E-99   1.00000000000000E-99
  8    8     4.48909753912862E-25   7.18255606260580E-24
  9    8     1.00000000000000E-99   1.00000000000000E-99
 10    8     1.72649422516708E-21   3.10768960530074E-20
 11    8     9.72760872416287E-19   1.84824565759095E-17
 12    8     3.56725829914114E-17   7.13451659828229E-16
 13    8     2.50118735556483E-15   5.25249344668614E-14
 14    8     2.11683548607052E-09   4.65703806935513E-08
  5    9     1.00000000000000E-99   1.00000000000000E-99
  6    9     1.00000000000000E-99   1.00000000000000E-99
  7    9     1.00000000000000E-99   1.00000000000000E-99
  8    9     1.00000000000000E-99   1.00000000000000E-99
  9    9     1.00000000000000E-99   1.00000000000000E-99
 10    9     1.00000000000000E-99   1.00000000000000E-99
