#               time[s]          Temperature [GK]                tau_ga [s]                tau_ag [s]                tau_ng [s]                tau_gn [s]                tau_pg [s]                tau_gp [s]                tau_np [s]                tau_pn [s]                tau_an [s]                tau_na [s]                tau_ap [s]                tau_pa [s]              tau_beta [s]             tau_alpha [s]             tau_nfiss [s]             tau_sfiss [s]             tau_bfiss [s]
 1.0734369014470322E-04    6.9839641171997604E+00    1.1195597450116194E+17    4.6166622478504488E+06    7.3373047405273705E-12    7.3540552075342800E-12    5.0864504874356970E+05    5.0969925516051045E+06    1.7749072873096114E+01    1.7572096187801505E+00    1.0858491220226966E+01    1.0941869090280028E+01    5.4716332787606018E+10    5.5014684308251208E+11    1.4749122016736742E-05    1.1195597450116194E+17    1.1195597450116194E+17    1.1195597450116194E+17    1.1195597450116194E+17
 1.0734369018816754E-04    6.9839641159923280E+00    1.1195597450116197E+17    4.6191656662008958E+06    7.3563953158387665E-12    7.3587937850713102E-12    5.0862089107722417E+05    5.0987069996351395E+06    1.7737156887567600E+01    1.7571364251922252E+00    1.0864330057592490E+01    1.0948070792788334E+01    5.4713490337274422E+10    5.5044649552635864E+11    1.4748743093219287E-05    1.1195597450116197E+17    1.1195597450116197E+17    1.1195597450116197E+17    1.1195597450116197E+17
 1.0734369058760120E-04    6.9839641048961223E+00    1.1195597450116194E+17    4.6200321879970469E+06    7.3608858613362714E-12    7.3593553279167499E-12    5.0849967932335468E+05    5.1053698490919778E+06    1.7673886706738092E+01    1.7567267177416217E+00    1.0866355532056629E+01    1.0955163294249479E+01    5.4701768037976555E+10    5.5054872149309741E+11    1.4748607038635565E-05    1.1195597450116194E+17    1.1195597450116194E+17    1.1195597450116194E+17    1.1195597450116194E+17
 1.0734369584446648E-04    6.9839639588612092E+00    1.1195597450116197E+17    4.5995780355773186E+06    7.3577720292199718E-12    7.3577670521100792E-12    5.0824791971894336E+05    5.1100755921266070E+06    1.7630867171266612E+01    1.7558609714393800E+00    1.0818250458363639E+01    1.0950387649753768E+01    5.4675969567931030E+10    5.4810691066151025E+11    1.4748659914551105E-05    1.1195597450116197E+17    1.1195597450116197E+17    1.1195597450116197E+17    1.1195597450116197E+17
 1.0734377987771615E-04    6.9839616244307816E+00    1.1195597450116187E+17    4.3066384487231616E+06    7.3575958778377482E-12    7.3575976257736735E-12    5.0545042355718819E+05    5.1003574727332424E+06    1.7607411365781829E+01    1.7462013206839768E+00    1.0129220215251619E+01    1.0949611059763981E+01    5.4373620779516365E+10    5.1315590283116602E+11    1.4749491613549888E-05    1.1195597450116187E+17    1.1195597450116187E+17    1.1195597450116187E+17    1.1195597450116187E+17
 1.0734446335793120E-04    6.9839426374842732E+00    1.1195597450116232E+17    2.7490082765814243E+06    7.3562674539623549E-12    7.3562692018573057E-12    4.8871898520062031E+05    5.0222797634449853E+06    1.7417337297173855E+01    1.6884374168876342E+00    6.4654918628590714E+00    1.0944790152756209E+01    5.2562568290217300E+10    3.2733415939447211E+11    1.4756257215866152E-05    1.1195597450116232E+17    1.1195597450116232E+17    1.1195597450116232E+17    1.1195597450116232E+17
 1.0734561342257488E-04    6.9839106890187033E+00    1.1195597450117142E+17    1.9472927525446750E+06    7.3540345384467459E-12    7.3540362853300968E-12    4.7620331748187850E+05    4.8962977284692992E+06    1.7106933446717797E+01    1.6452616826924169E+00    4.5796825258343832E+00    1.0936693906504484E+01    5.1198197766660141E+10    2.3160505516975128E+11    1.4767645795319950E-05    1.1195597450117142E+17    1.1195597450117142E+17    1.1195597450117142E+17    1.1195597450117142E+17
 1.0734746772594894E-04    6.9838591772808298E+00    1.1195597450117922E+17    1.7137674034270132E+06    7.3504405563647443E-12    7.3504423016199307E-12    4.7088993514455698E+05    4.7062963255082266E+06    1.6629923344736493E+01    1.6270054848946955E+00    4.0301424992855193E+00    1.0923678909054425E+01    5.0597870211364395E+10    2.0345371321903876E+11    1.4786019752859452E-05    1.1195597450117922E+17    1.1195597450117922E+17    1.1195597450117922E+17    1.1195597450117922E+17
 1.0735045959565423E-04    6.9837760651693594E+00    1.1195597450118229E+17    1.6726207159028610E+06    7.3446580004143573E-12    7.3446597430495428E-12    4.6878325426228828E+05    4.4297557870484162E+06    1.5915900948435841E+01    1.6198888566685568E+00    3.9328568021264840E+00    1.0902782304524553E+01    5.0325053335763771E+10    1.9797979990209805E+11    1.4815695871833785E-05    1.1195597450118229E+17    1.1195597450118229E+17    1.1195597450118229E+17    1.1195597450118229E+17
 1.0735529235137200E-04    6.9836418163776566E+00    1.1195597450118952E+17    1.6632902593753284E+06    7.3353595840587632E-12    7.3353613224813392E-12    4.6660781862108054E+05    4.0474109400622877E+06    1.4888084806407322E+01    1.6126315959984816E+00    3.9100778083372876E+00    1.0869294519421020E+01    5.0017451305375961E+10    1.9593979171342215E+11    1.4863710376222166E-05    1.1195597450118952E+17    1.1195597450118952E+17    1.1195597450118952E+17    1.1195597450118952E+17
