Epsilon_alpha,Time [Days]
2.077577023290924e-06,1.4996792531953411e-05
2.3667886965508505e-06,1.5023183841926115e-05
2.7022010496139117e-06,1.5049621595245995e-05
3.0880144551349446e-06,1.507610587364391e-05
3.52924047334977e-06,1.510263675899455e-05
4.0380251580370095e-06,1.5129214333316696e-05
4.627146539532027e-06,1.5155838678773453e-05
5.300226192713172e-06,1.5182509877672523e-05
6.069044782539199e-06,1.5209228012466448e-05
6.945871142203818e-06,1.5235993165752881e-05
7.942578792483748e-06,1.5262805420274813e-05
9.091188617624588e-06,1.5289664858920863e-05
1.0385760996333331e-05,1.5316571564725508e-05
1.1876732110537412e-05,1.5343525620869345e-05
1.3549371431952713e-05,1.537052711067936e-05
1.5470623131394983e-05,1.539757611762918e-05
1.7622588711800414e-05,1.5424672725339315e-05
2.0085316349136948e-05,1.5451817017577448e-05
2.2841575049500527e-05,1.5479009078258655e-05
2.5981901161224324e-05,1.5506248991445707e-05
2.949643978027447e-05,1.553353684134929e-05
3.348045035536937e-05,1.55608727123283e-05
3.7944860482131594e-05,1.558825668889008e-05
4.301137997401095e-05,1.5615688855690682e-05
4.865413956713268e-05,1.5643169297535144e-05
5.502559636644618e-05,1.5670698099377748e-05
6.214485332080138e-05,1.569827534632226e-05
7.006725026237668e-05,1.5725901123622233e-05
7.900951749145191e-05,1.5753575516681237e-05
8.89060955875299e-05,1.5781298611053135e-05
9.999769043380786e-05,1.5809070492442352e-05
0.0001123470291168054,1.5836891246704132e-05
0.00012601146903714423,1.5864760959844808e-05
0.00014139096863564072,1.5892679718022064e-05
0.00015836973275438422,1.592064760754521e-05
0.0001770939580401673,1.594866471487544e-05
0.00019812094868884784,1.5976731126626097e-05
0.00022129132421690393,1.6004846929562958e-05
0.0002467959484465176,1.603301221060447e-05
0.00027514899428610187,1.6061227056822062e-05
0.00030656431679925355,1.608949155544038e-05
0.0003411406181969783,1.6117805793837564e-05
0.00037913974387832744,1.6146169859545525e-05
0.00042134097110044244,1.617458384025022e-05
0.00046754944620138464,1.6203047823791897e-05
0.0005180995319659092,1.6231561898165408e-05
0.0005740223880560704,1.6260126151520447e-05
0.0006353789015906916,1.628874067216182e-05
0.0007023565816289042,1.6317405548549763e-05
0.0007757846117012175,1.6346120869300153e-05
0.000856879753530489,1.6374886723184828e-05
0.0009455364280134478,1.6403703199131847e-05
0.0010423178446399878,1.643257038622576e-05
0.0011478928515565973,1.6461488373707892e-05
0.0012629701141669164,1.649045725097661e-05
0.0013883041915916674,1.6519477107587608e-05
0.0015258164430282507,1.6548548033254172e-05
0.0016756271472281284,1.6577670117847477e-05
0.0018384836734210402,1.6606843451396847e-05
0.0020153809173151203,1.6636068124090033e-05
0.002207378742363483,1.6665344226273513e-05
0.0024156055710761273,1.669467184845274e-05
0.002641822875716552,1.6724051081292446e-05
0.002888593723009366,1.6753482015616925e-05
0.003155753078118744,1.6782964742410284e-05
0.003444771124747788,1.6812499352816754e-05
0.0037580133625857216,1.684208593814096e-05
0.004096688254933635,1.6871724589848207e-05
0.004462643317852443,1.6901415399564752e-05
0.004857828881983717,1.693115845907811e-05
0.005285669775200951,1.6960953860337308e-05
0.005748777876884493,1.6990801695453192e-05
0.0062481295499564925,1.702070205669871e-05
0.00678621939931504,1.7050655036509176e-05
0.007365689117328161,1.7080660727482586e-05
0.007989334881097668,1.7110719222379885e-05
0.008660114987296968,1.714083061412526e-05
0.009381157759149952,1.7170994995806416e-05
0.010155769747135336,1.720121246067489e-05
0.010993147154432796,1.7231483102146308e-05
0.011893507169452321,1.7261807013800698e-05
0.012860496046792763,1.7292184289382762e-05
0.013899108156072102,1.7322615022802185e-05
0.015019705061712118,1.7353099308133895e-05
0.016219097204906007,1.73836372396184e-05
0.01750363774977126,1.7414228911662022e-05
0.01887894728222096,1.7444874418837245e-05
0.020350787263326047,1.7475573855882963e-05
0.021925239539460115,1.7506327317704802e-05
0.023608724940868717,1.7537134899375404e-05
0.025408021355632717,1.75679966961347e-05
0.02733028217204589,1.7598912803390254e-05
0.029383473051296512,1.7629883316717503e-05
0.03157476399991709,1.766090833186009e-05
0.03391252643721798,1.769198794473014e-05
0.03640918536022867,1.772312225140858e-05
0.03908198960608635,1.7754311348145392e-05
0.04193061770609255,1.7785555331359968e-05
0.044965450780406174,1.7816854297641357e-05
0.048197418469276394,1.7848208343748594e-05
0.0516380251649449,1.787961756661099e-05
0.05529937719998509,1.7911082063328438e-05
0.059194211065796365,1.7942601931171687e-05
0.06333592272110695,1.7974177267582687e-05
0.06773859804120486,1.800580817017485e-05
0.0724170444531502,1.8037494736733376e-05
0.0773868237992328,1.8069237065215538e-05
0.08266428646921692,1.8101035253751007e-05
0.08826660684081335,1.8132889400642136e-05
0.09421182006774251,1.8164799604364262e-05
0.10051886025446694,1.819676596356603e-05
0.10721461496984079,1.822878857706968e-05
0.11432847965459005,1.826086754387137e-05
0.12191335447876675,1.8293002963141454e-05
0.12993909128226766,1.832519493422482e-05
0.1384286411866915,1.835744355664117e-05
0.14740739809411899,1.8389748930085357e-05
0.15689781364394195,1.8422111154427663e-05
0.16692594733738403,1.8454530329714124e-05
0.17754585969894768,1.848700655616684e-05
0.18884791237062037,1.8519539934184284e-05
0.20078429097048506,1.8552130564341603e-05
0.21338672608484344,1.8584778547390938e-05
0.22668838144362513,1.8617483984261734e-05
0.24072391481329306,1.8650246976061058e-05
0.25552954095366504,1.8683067624073886e-05
0.2711430967116078,1.8715946029763458e-05
0.2876855492353513,1.874888229477156e-05
0.30518788027207133,1.8781876520918833e-05
0.3236661591151566,1.8814928810205125e-05
0.34312387948702383,1.8848039264809767e-05
0.3636071187871493,1.8881207987091912e-05
0.38516387788731543,1.891443507959084e-05
0.40784416603391965,1.894772064502628e-05
0.43182285224049677,1.898106478629873e-05
0.4571674822228064,1.9014467606489768e-05
0.48382166433601065,1.904792920886238e-05
0.5118454930032414,1.9081449696861274e-05
0.5413015538366132,1.9115029174113187e-05
0.5722550214635235,1.9148667744427237e-05
0.6047737600107355,1.918236551179521e-05
0.6390119058364396,1.92161225803919e-05
0.6751922036176976,1.924993905457543e-05
0.7131849376228157,1.928381503888758e-05
0.7530709993175823,1.931775063805408e-05
0.7949345408617321,1.935174595698498e-05
0.8388630947425559,1.9385801100774934e-05
0.8849959946229881,1.941991617470355e-05
0.9333202969135835,1.9454091284235708e-05
0.9845683229502473,1.9488326535021875e-05
1.0382655981498377,1.9522622032898447e-05
1.094439689889177,1.955697788388808e-05
1.153183598673088,1.9591394194199983e-05
1.2145988663801763,1.9625871070230302e-05
1.2797257759806944,1.96604086185624e-05
1.3478145088337443,1.9695006945967205e-05
1.4190445452219635,1.9729666159403553e-05
1.4933784447789114,1.976438636601849e-05
1.5713177798332183,1.979916767314763e-05
1.6535987539176287,1.9834010188315473e-05
1.7394519185156943,1.986891401923574e-05
1.829003676395781,1.99038792738117e-05
1.922384196193898,1.9938906060136527e-05
2.0209486069275444,1.9973994486493593e-05
2.1243632635097076,2.000914466135685e-05
2.231942774731375,2.0044356693391125e-05
2.343813072656631,2.0079630691452482e-05
2.46201909414271,2.011496676458855e-05
2.5854844279783418,2.0150365022038856e-05
2.7138679335928617,2.0185825573235162e-05
2.847319685489796,2.0221348527801822e-05
2.9884132756875457,2.025693399555609e-05
3.135420978111803,2.029258208650849e-05
3.2884910652419017,2.0328292910863132e-05
3.4479786484246215,2.0364066579018066e-05
3.6157874516036563,2.0399903201565624e-05
3.7904544655480965,2.0435802889292753e-05
3.971897729092517,2.0471765753181365e-05
4.160350971522964,2.0507791904408675e-05
4.358735983424222,2.0543881454347558e-05
4.565528924688099,2.0580034514566863e-05
4.780299293065609,2.0616251196831796e-05
5.003295271583737,2.0652531613104237e-05
5.23698759990709,2.0688875875543103e-05
5.481209721864581,2.0725284096504675e-05
5.734754558437953,2.0761756388542976e-05
5.99791273906559,2.0798292864410088e-05
6.272082779106904,2.083489363705652e-05
6.5597262219604175,2.0871558819631544e-05
6.858234277605191,2.0908288525483562e-05
7.1679457934622395,2.0945082868160444e-05
7.48920935565682,2.098194196140987e-05
7.826222888538665,2.1018865919179708e-05
8.176716948121573,2.105585485561834e-05
8.54023567022046,2.109290888507503e-05
8.917183764503262,2.1130028122100276e-05
9.309098921017299,2.1167212681446157e-05
9.719533483033732,2.12044626780667e-05
10.146136898293712,2.124177822711821e-05
10.587258945536284,2.127915944395967e-05
11.044740768726317,2.131660644415305e-05
11.524841374297429,2.1354119343463693e-05
12.02128385646142,2.1391698257860666e-05
12.534519945456069,2.142934330351712e-05
13.068217508347164,2.146705459681064e-05
13.625976555442124,2.1504832254323623e-05
14.20259113739534,2.154267639284362e-05
14.798587113421453,2.1580587129363696e-05
15.418562381923909,2.161856458108282e-05
16.06526337555833,2.1656608865406197e-05
16.73434831472012,2.169472009994563e-05
17.424850943918113,2.1732898402519917e-05
18.14482860400992,2.1771143891155178e-05
18.893431124824456,2.1809456684085236e-05
19.665955500154173,2.1847836899751993e-05
20.463220563841585,2.188628465680577e-05
21.3029578185196,2.1924800074105693e-05
22.166751212279795,2.1963383270720065e-05
23.0545796913966,2.2002034365926714e-05
23.98921570526062,2.204075347921337e-05
24.9482660838394,2.2079540730278055e-05
25.937392059832128,2.2118396239029422e-05
26.97421216862222,2.2157320125587136e-05
28.03809465323518,2.2196312510282252e-05
29.137811871819984,2.2235373513657588e-05
30.286949026799252,2.227450325646809e-05
31.466064802941737,2.2313701859681205e-05
32.68629711464868,2.2352969444477262e-05
33.95874442871611,2.2392306132249838e-05
35.26437569904071,2.2431712044606148e-05
36.615705038739684,2.2471187303367395e-05
38.023371150511124,2.251073203056918e-05
39.46800826768419,2.255034634846185e-05
40.9625487832616,2.259003037951089e-05
42.51864732062008,2.2629784246397308e-05
44.114377104611236,2.2669608072017993e-05
45.76525803445031,2.2709501979486108e-05
47.482547025972295,2.2749466092131486e-05
49.24544832830507,2.2789500533500984e-05
51.072113122702845,2.2829605427358865e-05
52.96708534124104,2.286978089768722e-05
54.902716695815,2.2910027068686298e-05
56.927062358019995,2.2950344064774923e-05
59.006578254445884,2.299073201059088e-05
61.13826588699251,2.3031191030991285e-05
63.36974636460789,2.307172125105296e-05
65.64955636812282,2.3112322796072873e-05
68.00541790678673,2.3152995791568454e-05
70.45038194659965,2.3193740363278046e-05
72.94841454743593,2.323455663716124e-05
75.54668740266445,2.3275444739399313e-05
78.22400120257964,2.331640479639558e-05
80.9595837119934,2.3357436934775812e-05
83.81953640357665,2.33985412813886e-05
86.74951003594549,2.3439717963305785e-05
89.75049617998276,2.348096710782281e-05
92.89126243544747,2.352228884245913e-05
96.09457951405153,2.3563683294958634e-05
99.40141101162402,2.3605150593289983e-05
102.82594887652745,2.364669086564706e-05
106.31828361792527,2.3688304240449322e-05
109.95567138423023,2.372999084634224e-05
113.68711008353172,2.3771750812197665e-05
117.5028153586386,2.381358426711423e-05
121.48602285301423,2.385549134041777e-05
125.54920842448324,2.389747216166169e-05
129.73515555357514,2.3939526860627397e-05
134.07005362517265,2.3981655567324682e-05
138.49192131810992,2.4023858411992123e-05
143.07596284009227,2.40661355250975e-05
147.79077357084572,2.410848703733818e-05
152.60016112791448,2.415091307964153e-05
157.61159799747566,2.4193413783165342e-05
162.74917852086264,2.42359892792982e-05
168.01606250256543,2.42786396996599e-05
173.47862278655464,2.4321365176101885e-05
179.01692489055077,2.4364165840707617e-05
184.8157305356269,2.4407041825792987e-05
190.70364119025254,2.444999326390676e-05
196.79101773617998,2.4493020287830935e-05
203.04519081674124,2.45361230305812e-05
209.43244310713933,2.457930162540731e-05
216.07154628747844,2.4622556205793526e-05
222.8038564216993,2.4665886905458992e-05
229.81369803228918,2.4709293858358193e-05
236.9587321725513,2.4752777198681344e-05
244.30367497796922,2.4796337060854787e-05
251.88440036388494,2.4839973579541452e-05
259.58057923546926,2.488368688964124e-05
267.61437155733364,2.4927477126291442e-05
275.7605038201355,2.4971344424867172e-05
284.18375416333953,2.5015288920981764e-05
292.8148770153688,2.5059310750487224e-05
301.6287769901461,2.510341004947461e-05
310.76823171381096,2.5147586954274482e-05
320.03804401974287,2.519184160145732e-05
329.65874945761567,2.523617412783393e-05
339.48920611322,2.528058467045587e-05
349.58191199218436,2.532507336661591e-05
359.9618984894135,2.5369640353848398e-05
370.5442964550605,2.5414285769929724e-05
381.50024646496934,2.5459009752878746e-05
392.59047548413,2.5503812440957198e-05
404.1497842683064,2.5548693972670118e-05
415.81672076324804,2.5593654486766304e-05
427.95748048840375,2.5638694122238712e-05
440.26700932809194,2.5683813018324902e-05
452.9717644595415,2.5729011314507457e-05
465.9538514904852,2.577428915051443e-05
479.24255029087806,2.5819646666319757e-05
492.92819731723665,2.5865084002143715e-05
506.82126228625543,2.591060129845332e-05
521.242527874184,2.5956198695962793e-05
535.8125318892202,2.600187633563399e-05
550.9508806784127,2.604763435867682e-05
566.3031667640366,2.6093472906549687e-05
582.1088753114491,2.6139392120959958e-05
598.2940236348836,2.618539214386435e-05
614.8190361051821,2.6231473117469416e-05
631.8406302556067,2.6277635184231943e-05
649.1102428401673,2.6323878486859424e-05
667.0050880737648,2.6370203168310493e-05
685.0472837353441,2.641660937179535e-05
703.8513491098455,2.646309724077623e-05
722.8184406326639,2.650966691896782e-05
742.445248844607,2.6556318550337727e-05
762.3772473582183,2.6603052279106895e-05
782.8545391388018,2.6649868249750083e-05
803.7927639508059,2.6696766606996297e-05
825.148921268803,2.6743747495829223e-05
847.136025401713,2.67908110614877e-05
869.4000790991917,2.683795744946616e-05
892.4800749398528,2.6885186805515054e-05
915.7728834476347,2.6932499275641354e-05
939.8999974565949,2.6979895006108963e-05
964.3486350183041,2.7027374143439165e-05
989.4729530724251,2.707493683441112e-05
1015.1267954851746,2.7122583226062255e-05
1041.2833766586166,2.7170313465688786e-05
1068.2004259650296,2.7218127700846113e-05
1095.4391658997235,2.7266026079349325e-05
1123.6469998131013,2.7314008749273627e-05
1152.100089789168,2.73620758589548e-05
1181.5522065747064,2.7410227556989677e-05
1211.3695172487567,2.7458463992236587e-05
1242.003957112206,2.7506785313815808e-05
1273.2402655701903,2.7555191671110068e-05
1305.0924148374345,2.7603683213764934e-05
1337.8040886496844,2.7652260091689375e-05
1370.910026973107,2.770092245505612e-05
1405.1550488592025,2.7749670454302192e-05
1439.7464599679656,2.7798504240129364e-05
1475.5362454396914,2.7847423963504582e-05
1511.6558178724918,2.78964297756605e-05
1548.9470289160297,2.7945521828095885e-05
1586.6539630243485,2.7994700272576112e-05
1625.4954172265452,2.8043965261133656e-05
1664.8507764564456,2.809331694606851e-05
1705.2924001882595,2.8142755479948693e-05
1746.3591517664813,2.8192281015610725e-05
1788.4519937586217,2.824189370616007e-05
1831.2950495151479,2.8291593704971637e-05
1875.0912944308825,2.8341381165690243e-05
1919.7775519933557,2.8391256242231084e-05
1965.3305340451993,2.8441219088780217e-05
2011.9289184473885,2.8491269859795038e-05
2059.2931350714907,2.8541408710004757e-05
2107.8746407861854,2.8591635794410868e-05
2157.10576637777,2.8641951268287644e-05
2207.743499774936,2.8692355287182608e-05
2258.8983994856953,2.8742848006917013e-05
2311.6676217140584,2.8793429583586335e-05
2364.804365311615,2.8844100173560728e-05
2419.782535601039,2.889485993348554e-05
2475.048325200926,2.8945709020281775e-05
2532.227230771742,2.89966475911466e-05
2589.8056895306654,2.9047675803553795e-05
2649.144215016541,2.9098793815254284e-05
2709.1185104287674,2.9150001784276588e-05
2770.679573165428,2.9201299868927324e-05
2833.1352367427503,2.9252688227791712e-05
2896.9830280294736,2.9304167019734027e-05
2962.0079992314127,2.9355736403898133e-05
3028.2079930814984,2.9407396539707942e-05
3095.89266535312,2.9459147586867925e-05
3164.5116408421436,2.951098970536361e-05
3234.9489097184055,2.9562923055462044e-05
3306.0549599315104,2.9614947797712328e-05
3379.4855409062575,2.9667064092946095e-05
3453.3111764503838,2.971927210227801e-05
3529.5543056502434,2.977157198710626e-05
3606.175858410427,2.9823963909113073e-05
3685.331058373091,2.9876448030265184e-05
3764.8262459221532,2.9929024512814377e-05
3846.9958868317913,2.9981693519297952e-05
3929.4438264330843,3.003445521253926e-05
4014.7331741896855,3.008730975564816e-05
4100.290836344613,3.014025731202158e-05
4188.731660770587,3.0193298045343977e-05
4277.550662496882,3.0246432119587852e-05
4369.184506022321,3.0299659699014294e-05
4461.377784668818,3.035298094817343e-05
4556.289350751598,3.0406396031904963e-05
4651.972921809658,3.0459905115338708e-05
4750.248379647574,3.051350836389504e-05
4849.541385602359,3.056720594328546e-05
4951.268384091998,3.062099801951308e-05
5054.293143466866,3.0674884758873165e-05
5159.560825251662,3.072886632795358e-05
5266.442881842963,3.07829428936354e-05
5375.341897445609,3.083711462309335e-05
5486.210069742767,3.089138168379635e-05
5598.832591781642,3.0945744243508045e-05
5713.819022569157,3.1000202470287296e-05
5830.25876005571,3.105475653248871e-05
5949.4989661927075,3.110940659876318e-05
6069.851178909011,3.116415283805839e-05
6193.484101284769,3.121899541961931e-05
6317.845614241894,3.1273934512988786e-05
6446.013667902616,3.132897028800799e-05
6574.888162384325,3.1384102914817005e-05
6707.3320103240485,3.143933256385532e-05
6840.943051971567,3.149465940586235e-05
6977.688642131027,3.155008361187799e-05
7116.187928419199,3.1605605353243125e-05
7257.338311538745,3.166122480160018e-05
7400.881204321029,3.171694212889361e-05
7546.541066972375,3.177275750737046e-05
7695.286643392647,3.182867110958094e-05
7845.562322891855,3.188468310837884e-05
8000.1281266490005,3.1940793676922194e-05
8155.661714927725,3.199700298867375e-05
8315.30901470322,3.205331121740148e-05
8476.238659025346,3.21097185371792e-05
8641.122787288634,3.216622512238703e-05
8807.585384398186,3.2222831147711966e-05
8977.872839241612,3.227953678814844e-05
9150.007569384936,3.233634221899882e-05
9325.889371625135,3.2393247615873965e-05
9503.86817287403,3.2450253154693784e-05
9685.46802633488,3.250735901168778e-05
9869.435884356772,3.2564565363395546e-05
10056.933436360676,3.262187238666739e-05
10247.03767287391,3.267928025866484e-05
10440.617347462363,3.273678915686114e-05
10637.007640351847,3.279439925904192e-05
10836.858712587036,3.2852110743305636e-05
11039.687116033192,3.290992378806416e-05
11246.003786415833,3.296783857204335e-05
11455.424751119637,3.302585527428359e-05
11668.406220155604,3.30839740741403e-05
11884.576613670582,3.314219515128457e-05
12104.42715659156,3.320051868570367e-05
12327.506283766155,3.325894485770158e-05
12554.435325406836,3.331747384789961e-05
12784.584948939473,3.337610583723693e-05
13018.807138774977,3.343484100697109e-05
13256.19149988567,3.349367953867864e-05
13498.022696217962,3.3552621614255695e-05
13742.968626371947,3.361166741591841e-05
13992.386290110855,3.367081712620365e-05
14245.069895704932,3.373007092796951e-05
14502.302064628262,3.378942900439582e-05
14762.90222944005,3.384889153898484e-05
15028.182515673423,3.3908458715561725e-05
15296.880932044258,3.396813071827512e-05
15570.448602946473,3.402790773159776e-05
15847.429803056968,3.408778994032697e-05
16129.678094718925,3.414777752958532e-05
16415.369347952732,3.420787068482115e-05
16706.163824266958,3.426806959180915e-05
17000.76361742228,3.4328374436650916e-05
17300.358382484857,3.438878540577557e-05
17604.068130334326,3.44493026859403e-05
17912.72356768274,3.4509926464230966e-05
18225.74763747246,3.457065692806262e-05
18543.730496523654,3.463149426518018e-05
18866.27623211582,3.469243866365892e-05
19193.85971454389,3.475349031190509e-05
19526.137460638245,3.481464939865651e-05
19863.601306867742,3.487591611298314e-05
20205.82443333935,3.493729064428766e-05
20553.45500917118,3.4998773182306055e-05
20905.839935529424,3.506036391710822e-05
21263.930318901133,3.512206303909852e-05
21626.696538869157,3.51838707390164e-05
21996.07639337982,3.524578720793697e-05
22370.353820957887,3.530781263727159e-05
22749.80818156212,3.536994721876846e-05
23135.86181119993,3.543219114451324e-05
23525.6813859793,3.5494544606929584e-05
23923.780229116037,3.555700779877981e-05
24324.26336451767,3.561958091316544e-05
24734.680488390055,3.568226414352781e-05
25146.133285754004,3.5745057683648694e-05
25569.14585061306,3.5807961727650857e-05
25992.90283143434,3.5870976469998705e-05
26427.771578995118,3.593410210549884e-05
26864.42795172808,3.599733882930071e-05
27311.165092651907,3.6060686836897155e-05
27761.00681776543,3.612414632412506e-05
28219.94612151137,3.6187717487165964e-05
28683.2633720292,3.6251400522546595e-05
29155.260797346225,3.631519562713957e-05
29633.19660883695,3.637910299816396e-05
30116.989988079644,3.6443122833185866e-05
30609.874746192032,3.65072553301191e-05
31105.787679334273,3.657150068722576e-05
31613.881632813438,3.663585910311683e-05
32122.86972816356,3.6700330776752815e-05
32645.93390533552,3.676491590744435e-05
33170.40983416259,3.6829614694852815e-05
33706.78861935057,3.689442733899096e-05
34247.0252220608,3.695935404022351e-05
34797.198760346364,3.70243949992678e-05
35353.48850190228,3.708955041719437e-05
35917.918476298146,3.715482049542762e-05
36490.573770586016,3.722020543574641e-05
37069.705788480394,3.728570544028468e-05
37659.05996002445,3.735132071153211e-05
38253.32434880421,3.7417051452334687e-05
38859.73293093009,3.7482897865895394e-05
