Epsilon_alpha,Time [Days]
6629797451.013249,0.00017549816144117174
6656833740.418157,0.00017580700257292963
6683917608.119862,0.0001761163872023737
6711049137.846203,0.00017642631628594948
6738344520.985678,0.00017673679078178563
6765730622.627408,0.0001770478116496971
6793164918.162779,0.0001773593798511879
6820647492.402933,0.00017767149634945374
6848304538.917767,0.0001779841621093858
6876042912.113074,0.00017829737809757303
6903830099.126724,0.00017861114528230554
6931666185.860817,0.00017892546463357722
6959690349.208986,0.0001792403371230891
6987783464.795445,0.00017955576372425216
7015926018.473107,0.00017987174541219054
7044118097.24266,0.00018018828316374404
7072514790.657419,0.00018050537795747187
7100965130.888916,0.00018082303077365518
7129465537.852688,0.00018114124259430007
7158031248.464575,0.00018146001440314097
7186790696.203266,0.00018177934718564335
7215600754.639244,0.00018209924192900712
7244461512.836734,0.0001824196996221691
7273409858.249994,0.0001827407212558067
7302530892.624002,0.0001830623078223407
7331703174.012565,0.00018338446031593834
7360926792.599673,0.00018370717973251622
7390265808.630896,0.00018403046706974368
7419758039.175041,0.00018435432332704595
7449302169.961762,0.00018467874950560664
7478898292.324604,0.00018500374660837147
7508610152.628609,0.0001853293156400512
7538475712.7992525,0.00018565545760712468
7568393830.194927,0.00018598217351784168
7598364597.305334,0.00018630946438222656
7628456039.803135,0.00018663733121208109
7658697072.052635,0.00018696577502098756
7688991322.279865,0.00018729479682431184
7719338884.137329,0.0001876243976392068
7749816549.895449,0.0001879545784846154
7780435205.750978,0.00018828534038127336
7811107744.123179,0.00018861668435171292
7841834259.833995,0.00018894861142026588
7872704693.586725,0.00018928112261306656
7903703133.713404,0.00018961421895805487
7934756124.697999,0.00018994790148497994
7965863762.538574,0.00019028217122540292
7997133413.20387,0.0001906170292127005
8028513807.462921,0.0001909524764820675
8059949424.739609,0.00019128851407052087
8091440362.214856,0.0001916251430169024
8123115583.410699,0.00019196236436188181
8154880110.915986,0.00019230017914796045
8186700537.433387,0.00019263858841947414
8218576961.333455,0.0001929775932225966
8250664011.895955,0.00019331719460534248
8282814861.069071,0.0001936573936175708
8315022289.099935,0.00019399819131098812
8347309233.412093,0.00019433958873915188
8379791440.058749,0.00019468158695747325
8412330808.683321,0.00019502418702322104
8444927439.878899,0.00019536738999552456
8477639742.081221,0.000195711196935377
8510516075.81017,0.00019605560890563841
8543450265.098545,0.00019640062697103957
8576442411.760002,0.000196746252198185
8609573851.147896,0.0001970924856555559
8642846499.610922,0.00019743932841351399
8676177701.064676,0.00019778678154430468
8709567558.550138,0.00019813484612206026
8743124390.693241,0.00019848352322280314
8776795550.905834,0.00019883281392444943
8810525965.406727,0.00019918271930681214
8844315738.471031,0.00019953324045160467
8878304117.254505,0.0001998843784424437
8912375995.64797,0.000200236134364853
8946507833.510147,0.0002005885093062669
8980711464.181084,0.00020094150435603293
9015125714.674812,0.000201295120605416
9049600527.140787,0.00020164935914760126
9084136008.155357,0.00020200422107769777
9118783096.70049,0.0002023597074927416
9153601794.917028,0.00020271581949169953
9188481766.849392,0.00020307255817547218
9223423120.326452,0.00020342992464689768
9258519521.911657,0.00020378792001075465
9293744898.862965,0.00020414654537376627
9329032265.199783,0.00020450580184460312
9364381730.010374,0.00020486569053388665
9399943964.827276,0.00020522621255419314
9435590604.143682,0.00020558736902005656
9471299974.17942,0.00020594916104797232
9507072185.327372,0.00020631158975640052
9543062160.960604,0.00020667465626576957
9579132197.570263,0.0002070383616984797
9615265709.990097,0.00020740270717890629
9651462809.924158,0.00020776769383340325
9687887303.840908,0.00020813332279030685
9724382880.476418,0.00020849959517993898
9760942681.783653,0.00020886651213461037
9797574077.607622,0.00020923407478862485
9834432481.705017,0.00020960228427828204
9871355748.974768,0.00020997114174188148
9908343993.562422,0.00021034064831972556
9945423180.444965,0.00021071080515412365
9982710678.591843,0.00021108161338939527
10020063795.026949,0.00021145307417187376
10057482645.22466,0.00021182518864990956
10095016020.468557,0.0002121979579738742
10132734775.353106,0.00021257138329616358
10170519907.447605,0.00021294546577120164
10208371533.561962,0.0002133202065554436
10246365368.342278,0.00021369560680738005
10284517550.639723,0.00021407166768754043
10322736872.888731,0.00021444839035849607
10361023453.241491,0.0002148257759848644
10399483893.469086,0.00021520382573331245
10438071681.878727,0.00021558254077256033
10476727376.81559,0.00021596192227338448
10515451097.780878,0.00021634197140862216
10554388649.883001,0.00021672268935317435
10593419486.283155,0.0002171040772840097
10632519008.88233,0.00021748613638016793
10671687338.553795,0.00021786886782276376
10711089694.739546,0.00021825227279499056
10750565990.26965,0.00021863635248212354
10790111755.913654,0.00021902110807152397
10829748388.81276,0.00021940654075264268
10869625438.14764,0.0002197926517170237
10909572662.839417,0.0002201794421583076
10949590186.381924,0.00022056691327223597
10989678132.486317,0.0002209550662566544
11029977470.853397,0.00022134390231151664
11070397441.344671,0.00022173342263888773
11110888542.620394,0.00022212362844294855
11151450899.855734,0.0002225145209299989
11192160448.809256,0.00022290610130846125
11233054985.83637,0.00022329837078888492
11274021488.785686,0.0002236913305839495
11315060084.302088,0.0002240849819084686
11356188819.396343,0.00022447932597939355
11397559747.888266,0.00022487436401581742
11439003480.651667,0.0002252700972389786
11480520145.80669,0.00022566652687226472
11522109871.698978,0.00022606365414121597
11563925972.719568,0.00022646148027352962
11605848767.680069,0.00022686000649906334
11647845338.081339,0.0002272592340498389
11689915813.75259,0.00022765916416004635
11732172277.26616,0.00022805979806604778
11774583855.943403,0.0002284611370063809
11817070070.218382,0.00022886318222176277
11859631051.434004,0.00022926593495509423
11902303206.844181,0.0002296693964514632
11945205605.952875,0.00023007356795814885
11988183504.40044,0.0002304784507246249
12031237035.049768,0.00023088404600256435
12074366330.997597,0.0002312903550458428
12117728165.80285,0.00023169737911054211
12161199791.553532,0.00023210511945495488
12204747918.36256,0.00023251357733958803
12248372680.85567,0.00023292275402716673
12292165504.495903,0.00023333265078263798
12336132903.113522,0.00023374326887317526
12380177675.2458,0.00023415460956818177
12424299957.053804,0.0002345666741392948
12468532047.808271,0.00023497946386038908
12513001039.985844,0.00023539298000758145
12557548288.37757,0.0002358072238592344
12602173930.697832,0.0002362221966959601
12646878104.9034,0.00023663789980062406
12691810526.100672,0.00023705433445834968
12736861895.453802,0.00023747150195652195
12781992545.882616,0.00023788940358479105
12827202616.905067,0.00023830804063507694
12872575497.885578,0.0002387274144015731
12918132635.525637,0.00023914752618075063
12963769944.287415,0.00023956837727136173
13009487565.255178,0.00023998996897444451
13055309840.848425,0.00024041230259332663
13101374396.73961,0.00024083537943362927
13147520016.70213,0.00024125920080327113
13193746843.39163,0.00024168376801247265
13240055019.714798,0.00024210908237376027
13286600818.937473,0.00024253514520196964
13333256405.616226,0.00024296195781425077
13379994096.45629,0.0002433895215300713
13426814035.943632,0.00024381783767122117
13473825296.218811,0.0002442469075618159
13520992507.77816,0.00024467673252830157
13568242723.851149,0.0002451073138994585
13615576090.508158,0.0002455386530064054
13663060979.479342,0.00024597075118260324
13710741476.731092,0.0002464036097638598
13758505881.771477,0.0002468372300883339
13806354342.260382,0.0002472716134965385
13854320778.92527,0.00024770676133134626
13902516225.326,0.0002481426749379927
13950796485.717592,0.00024857935566408105
13999161709.354704,0.00024901680485958546
14047617366.566994,0.0002494550238768561
14096329428.21317,0.00024989401407062316
14145127212.984407,0.0002503337767980007
14194010871.735247,0.00025077431341849075
14242980555.585688,0.0002512156252939883
14292193524.310661,0.00025165771378878477
14341510505.128471,0.00025210058026957225
14390914273.601728,0.0002525442261054483
14440404982.45828,0.00025298865266791954
14490120719.250383,0.0002534338613309064
14539958570.412096,0.0002538798534707468
14589884125.85144,0.00025432663046620103
14639897539.90935,0.00025477419369845564
14690122987.800003,0.0002552225445511278
14740483386.223892,0.0002556716844102694
14790932408.498589,0.0002561216146643717
14841470210.58327,0.00025657233670436935
14892212076.261837,0.00025702385192364485
14943096701.475502,0.0002574761617180325
14994070873.068743,0.00025792926748582326
15045134748.624191,0.0002583831706277689
15096399504.846088,0.0002588378725470856
15147810038.973492,0.00025929337464945974
15199311044.969349,0.0002597496783430509
15250902682.044983,0.0002602067850384969
15302696570.0202,0.0002606646961489179
15354634697.766476,0.000261123413089921
15406664225.834805,0.0002615829372796043
15458785315.070381,0.00026204327013856185
15511114346.831648,0.000262504413089887
15563581755.46608,0.0002629663675591781
15616141495.845377,0.00026342913497454204
15668793730.45377,0.00026389271676659866
15721663691.204556,0.0002643571143684856
15774662070.541737,0.0002648223292158627
15827753716.020233,0.0002652883627469161
15880938791.768633,0.00026575521640236256
15934355242.209908,0.0002662228916254547
15987886284.588482,0.0002666913898619848
16041511530.482962,0.0002671607125602895
16095231145.67149,0.0002676308611712538
16149199424.307274,0.0002681018371483165
16203264824.56672,0.0002685736419474741
16257425368.69914,0.00026904627702728485
16311700912.524338,0.00026951974384887433
16366206449.558552,0.00026999404387593914
16420807905.013697,0.000270469178574752
16475505447.685791,0.00027094514941416526
16530343972.493425,0.00027142195786561695
16585386319.812744,0.00027189960540313407
16640525530.225733,0.00027237809350333787
16695761774.1908,0.00027285742364544776
16751167972.06651,0.0002733375973112867
16806748828.85969,0.00027381861598528524
16862427496.409428,0.000274300481154486
16918204146.841864,0.0002747831943085487
16974182496.718061,0.00027526675693975467
17030303564.553612,0.0002757511705430112
17086523393.80298,0.0002762364366158561
17142842158.265265,0.00027672255665846295
17199396928.114597,0.0002772095321736451
17256059910.904797,0.0002776973646668607
17312822608.76453,0.0002781860556462169
17369714337.0912,0.00027867560662247506
17426820446.1752,0.00027916601910905523
17484027050.13744,0.0002796572946220405
17541334325.827545,0.0002801494346801822
17598811550.3411,0.00028064244080490424
17656462031.099102,0.00028113631452030815
17714213964.714317,0.000281631057353177
17772067529.722183,0.0002821266708329814
17830147101.315304,0.00028262315649188295
17888360209.466457,0.0002831205158647401
17946675760.580013,0.00028361875048911163
18005093934.933765,0.00028411786190526273
18063719390.003567,0.0002846178516561688
18122496212.45023,0.00028511872128752087
18181376469.87713,0.0002856204723477296
18240360344.307842,0.000286123106387931
18299537841.013958,0.0002866266249619907
18358879464.446983,0.0002871310296265083
18418325516.790413,0.00028763632194082347
18477876181.81689,0.00028814250346701945
18537611564.88395,0.00028864957576992873
18597519075.829365,0.00028915754041713727
18657532011.52737,0.00028966639897899
18717650557.503025,0.0002901761530285952
18777949362.215103,0.00029068680414182953
18838423847.052254,0.0002911983538973427
18899004754.395874,0.0002917108038765628
18959692271.526905,0.0002922241556637008
19020559727.68172,0.0002927384108457553
19081602272.65429,0.0002932535710125182
19142752239.798748,0.00029376963775657865
19204009818.155197,0.00029428661267332884
19265450853.98213,0.0002948044973609681
19327062545.20719,0.00029532329342050854
19388782660.180813,0.00029584300245577967
19450611389.70569,0.0002963636260734336
19512630635.7495,0.00029688516588294935
19574812559.226227,0.0002974076234966386
19637103909.93929,0.00029793100052965063
19699504880.457264,0.00029845529859997644
19762106673.42812,0.0002989805193284549
19824859915.045647,0.00029950666433877686
19887723589.298187,0.00030003373525749096
19950697890.523544,0.00030056173371400776
20013900539.271626,0.0003010906613406055
20077244071.39966,0.00030162051977243484
20140699074.94868,0.00030215131064752427
20204265746.08459,0.0003026830356067842
20267999461.981125,0.00030321569629401335
20331933471.896378,0.0003037492943559031
20395979992.348137,0.0003042838314420422
20460139221.330906,0.00030481930920492285
20524412075.007595,0.0003053557292999451
20588936746.306786,0.00030589309338542234
20653574967.581013,0.0003064314031225858
20718326938.653996,0.0003069706601755906
20783192859.701042,0.00030751086621152036
20848262059.42693,0.00030805202290039237
20913492161.771427,0.00030859413191516264
20978837055.499504,0.0003091371949317314
21044296942.619488,0.00030968121362894826
21109917117.944695,0.0003102261896886171
21175739277.913757,0.00031077212479550126
21241677271.161953,0.0003113190206373293
21307731301.531036,0.0003118668789047998
21373909177.15707,0.0003124157012915861
21440323567.578876,0.00031296548949434264
21506854833.479385,0.0003135162452127095
21573503180.534424,0.0003140679701493178
21640268814.78171,0.0003146206660097945
21707251837.524986,0.00031517433450276873
21774376545.440815,0.00031572897733987617
21841619378.842762,0.0003162845962357648
21908980545.60638,0.00031684119290809965
21976530456.225124,0.0003173987690775688
22044248771.709522,0.00031795732646788854
22112086257.302914,0.00031851686680580815
22180043122.719147,0.0003190773918211158
22248165360.309525,0.0003196389032466438
22316477445.062714,0.0003202014028182741
22384909744.832237,0.0003207648922749429
22453462471.17081,0.000321329373358647
22522163144.506416,0.0003218948478144486
22591073775.606857,0.00032246131739048115
22660105675.037594,0.0003230287838379538
22729259056.20491,0.0003235972489111582
22798534132.89064,0.00032416671436747286
22868034742.903564,0.0003247371819673687
22937666038.53458,0.00032530865347441516
23007419870.711624,0.0003258811306552849
23077296455.072765,0.0003264546152797599
23147365644.84208,0.00032702910912073605
23217596129.066143,0.00032760461395422947
23287950204.28025,0.00032818113155938197
23358428087.978073,0.00032875866371846605
23429072405.414444,0.00032933721221689035
23499904629.788414,0.00032991677884320594
23570861504.08664,0.00033049736538911135
23641943247.666183,0.0003310789736494576
23713156708.13222,0.0003316616054222549
23784590184.948425,0.0003322452625086773
23856149369.764736,0.0003328299467130688
23927834483.80015,0.0003334156598429481
23999645748.66313,0.00033400240370901545
24071657134.37497,0.0003345901801251571
24143818138.4192,0.00033517899090845175
24216106130.75573,0.0003357688378791753
24288521334.856747,0.0003363597228608074
24361109305.213882,0.00033695164768003644
24433871634.48897,0.0003375446141667657
24506762010.260204,0.00033813862415411807
24579780657.861824,0.000338733679478443
24652950020.879387,0.0003393297819793215
24726313178.691586,0.0003399269334995713
24799805440.3295,0.0003405251358852538
24873427032.988163,0.0003411243909856786
24947182109.879665,0.00034172470065341025
25021145596.846775,0.0003423260667442727
25095239244.09037,0.0003429284911173563
25169463280.664547,0.0003435319756350229
25243817936.02649,0.0003441365221629119
25318371228.588764,0.00034474213256994535
25393065758.49075,0.0003453488087283348
25467891735.148014,0.0003459565525135861
25542849389.878548,0.00034656536580450584
25617991935.968437,0.0003471752504832067
25693286842.901436,0.0003477862084351138
25768714253.12458,0.00034839824154897015
25844274399.815086,0.00034901135171684227
25920009111.947784,0.00034962554083412656
25995903887.609505,0.000350240810799555
26071932222.20161,0.0003508571635152011
26148094350.758987,0.000351474600886485
26224423688.786663,0.0003520931248221806
26300917822.20416,0.00035271273723442074
26377546569.292973,0.0003533334400387029
26454310166.94415,0.0003539552351538958
26531236146.323322,0.00035457812450224486
26608329123.856407,0.00035520211000937844
26685557768.8978,0.0003558271936043132
26762922320.193134,0.00035645337721946076
26840446520.1489,0.00035708066279063343
26918137825.492718,0.0003577090522570502
26995965851.27319,0.0003583385475613422
27073930838.088825,0.00035896915064955983
27152054409.676785,0.00035960086347117804
27230343523.863346,0.00036023368797910186
27308770410.501553,0.0003608676261296737
27387335312.041214,0.00036150267988267857
27466058986.107277,0.0003621388512013503
27544945387.50611,0.00036277614205237733
27623970612.45354,0.0003634145544059094
27703134905.24904,0.00036405409023556326
27782459000.288406,0.0003646947515184289
27861942164.606407,0.00036533654023507517
27941565202.64718,0.0003659794583695568
28021328360.558372,0.00036662350790941993
28101252790.47429,0.0003672686908457081
28181332190.754436,0.000367915009172969
28261552514.004196,0.00036856246488926024
28341914008.21759,0.0003692110599961557
28422438289.980045,0.0003698607964987513
28503113396.59912,0.0003705116764056718
28583930474.502514,0.00037116370172907663
28664889773.529053,0.00037181687448466645
28746015084.515854,0.0003724711966916886
28827287824.84083,0.0003731266703729444
28908703588.156525,0.00037378329755479475
28990262626.152454,0.0003744410802671666
29071976999.752995,0.00037510002054355867
29153845629.702076,0.0003757601204210489
29235858331.27898,0.00037642138194029986
29318015358.01854,0.0003770838071455649
29400321207.334366,0.0003777473980846953
29482784060.820263,0.00037841215680914597
29565392031.639015,0.00037907808537398217
29648145375.165657,0.000379745185837885
29731044347.22479,0.0003804134602631592
29814099494.53011,0.00038108291071573837
29897300937.663315,0.000381753539265192
29980648797.887306,0.0003824253479847309
30064143332.864605,0.00038309833895121514
30147787853.17048,0.0003837725142451595
30231580825.495808,0.00038444787595073935
30315521255.87533,0.0003851244261557985
30399609403.80338,0.0003858021669518548
30483844695.806435,0.0003864811004341069
30568227252.707027,0.0003871612287014398
30652758305.203053,0.00038784255385643294
30737438114.614594,0.0003885250780053657
30822264998.720367,0.00038920880325822387
30907235193.67465,0.0003898937317287064
30992354918.33995,0.0003905798655342321
31077624435.856197,0.00039126720679594614
31163043168.415455,0.0003919557576387258
31248599052.57603,0.0003926455201911884
31334305497.133587,0.00039333649658569703
31420162767.041824,0.00039402868895836734
31506171127.720573,0.0003947220994490736
31592312678.969757,0.0003954167302014565
31678603891.655582,0.0003961125833629288
31765046958.757008,0.00039680966108468247
31851642147.50486,0.0003975079655216947
31938369377.56972,0.00039820749883273535
32025243409.412384,0.00039890826318037345
32112270321.305733,0.00039961026073098303
32199450382.285458,0.0004003134936547512
32286761917.348003,0.00040101796412568395
32374216820.862255,0.000401723674321613
32461825626.63499,0.0004024306264242025
32549588605.50082,0.000403138822618956
32637482545.893993,0.0004038482650952233
32725516375.111313,0.00040455895604620684
32813705125.370373,0.0004052708976689684
32902049069.298588,0.0004059840921644365
32990523001.927395,0.0004066985417374127
33079133812.4258,0.0004074142485965788
33167900559.32734,0.000408131214954503
33256823517.046257,0.00040884944302764726
33345874527.62431,0.00040956893503637463
33435060376.55646,0.00041028969320495463
33524403173.83407,0.0004110117197615718
33613903195.652145,0.0004117350169383315
33703527880.755886,0.0004124595869712674
33793286826.876293,0.00041318543210034747
33883203729.868176,0.0004139125545694824
33973278867.701294,0.00041464095662653116
34063473346.64342,0.00041537064052330906
34153803450.334465,0.00041610160851559316
34244292516.00963,0.00041683386286313123
34334940823.4074,0.0004175674058296473
34425700749.93108,0.00041830223968284904
34516600073.22763,0.00041903836669443496
34607659360.210396,0.0004197757891401012
34698878892.380684,0.000420514509299549
34790199466.176216,0.0004212545294564907
34881666072.789536,0.0004219958518986582
34973293641.38362,0.0004227384789178091
35065082455.21654,0.000423482412809734
35156958433.262314,0.00042422765587426354
35248990388.60221,0.00042497421041527575
35341184300.81294,0.00042572207874070315
35433533453.545235,0.0004264712631625392
35525966162.63243,0.00042722176599684655
35618561533.82901,0.0004279735895637635
35711319853.384834,0.0004287267361875114
35804217542.88864,0.0004294812081964013
35897210750.34854,0.0004302370079228422
35990367606.27207,0.00043099413770334734
36083688398.64483,0.0004317525998785421
36177128108.12366,0.0004325123967931701
36270679887.97555,0.0004332735307961021
36364396299.25586,0.000434036004240342
36458277631.679955,0.00043479981948303436
36552252445.2563,0.00043556497888547224
36646360873.29371,0.00043633148481310365
36740634912.3381,0.00043709933963554
36835074853.82861,0.00043786854572656176
36929577467.03223,0.0004386391054641274
37024240620.83983,0.0004394110212303801
37119070361.84979,0.00044018429541165514
37214041020.007324,0.0004409589303984869
37309089713.30996,0.00044173492858561703
37404305672.279366,0.00044251229237200133
37499689191.266525,0.000443291024160817
37595176749.32551,0.00044407112635947067
37690775361.26747,0.0004448526013796055
37786542206.61188,0.00044563545163710857
37882477581.41267,0.0004464196795521182
37978473618.44553,0.00044720528754903206
38074620235.44268,0.00044799227805651415
38170936050.21039,0.0004487806535075024
38267394256.842896,0.0004495704163392159
38363917107.29736,0.0004503615689931632
38460609817.60983,0.00045115411391514934
38557472686.696556,0.00045194805355528356
38654426284.82515,0.00045274339036798617
38751492362.750175,0.0004535401268119973
38848729256.49362,0.00045433826535038434
38946137266.653885,0.0004551378084505482
39043576807.43834,0.00045593875858423246
39141184208.16745,0.0004567411182275307
39238963377.32343,0.0004575448898608938
39336855925.60189,0.0004583500759691371
39434830332.06455,0.0004591566790414495
39532977152.80257,0.0004599647015713999
39631296691.227264,0.0004607741460569459
39729660079.90239,0.0004615850150004402
39828171061.2055,0.0004623973109086398
39926855401.03685,0.000463211036292713
40025665573.92149,0.00046402619366824673
40124537241.11697,0.00046484278555525537
40223582901.56746,0.0004656608144781879
40322802861.462944,0.0004664802829659361
40422067510.595345,0.0004673011935518412
40521471027.19674,0.0004681235487737033
40621049472.990105,0.00046894735117378856
40720753376.0298,0.00046977260329883697
40820511300.5787,0.00047059930770006956
40920444777.99839,0.000471427466933198
41020554117.223305,0.0004722570835584311
41120694941.355896,0.0004730881601404826
41220980012.36816,0.0004739206992485804
41321441563.91172,0.00047475470345647333
41422012874.728745,0.00047559017534243986
41522646117.480965,0.0004764271174892949
41623456453.46876,0.00047726553248439934
41724444194.337296,0.00047810542291966705
41825433748.64617,0.00047894679139157337
41926589457.35538,0.00047978964050116225
42027923178.723885,0.0004806339728540556
42129333028.27892,0.0004814797910604607
42230830231.09757,0.00048232709773517765
42332506047.52845,0.00048317589549760865
42434334692.43599,0.00048402618697176536
42536169963.24469,0.0004848779747862774
42638184442.589226,0.0004857312615743994
42740378445.83708,0.0004865860499740209
42842598537.840576,0.0004874423426276733
42944948261.54254,0.0004883001421825384
43047478099.102394,0.0004891594512904559
43150090506.680145,0.0004900202726079331
43252733923.52174,0.0004908826087961516
43355557971.05449,0.0004917464625209766
43458562967.148445,0.000492611836452964
43561630956.63648,0.0004934787332673701
43664743705.54229,0.0004943471556441586
43768037911.058,0.0004952171062680095
43871513892.507256,0.0004960885878283274
43975026041.64181,0.0004969616030192496
44078603947.320984,0.0004978361545396549
44182364128.18112,0.0004987122450931709
44286306904.98644,0.0004995898773881833
44390251386.772835,0.0005004690541378444
44494290254.88848,0.0005013497780600809
44598512209.37507,0.0005022320518776021
44702917572.424164,0.0005031158783179089
44807282169.91561,0.0005040012601133028
44911777784.65948,0.0005048882000008921
45016457289.545135,0.0005057767007226034
45121321008.178604,0.0005066667650251875
45226093128.694016,0.0005075583956602297
45331041250.19416,0.0005084515953841565
45436174058.14553,0.000509346366958246
45541447354.209854,0.0005102427131486355
45646658566.33053,0.0005111406367263301
45752054927.881134,0.0005120401404672106
45857636764.683815,0.0005129412271520439
45963297980.58873,0.0005138438995664899
46068952356.391174,0.0005147481605011107
46174792661.49108,0.0005156540127513789
46280819223.08297,0.0005165614591176876
46386854728.732925,0.0005174705024053571
46492947946.35899,0.0005183811454246445
46599227865.54434,0.000519293390990753
46705694814.842384,0.0005202072419238394
46812090658.668365,0.000521122701049024
46918618359.97153,0.0005220397711963979
47025333527.42627,0.0005229584552010332
47132208516.76259,0.0005238787559029914
47238978411.33047,0.000524800676147331
47345936198.25362,0.000525724218784118
47453082208.18081,0.0005266493866684336
47560290396.03584,0.0005275761826603839
47667471586.26376,0.0005285046096251071
47774841392.63297,0.0005294346704327844
47882400147.066086,0.0005303663679586478
47989966508.40154,0.0005312997050829892
48097554505.518875,0.0005322346846911685
48205331834.66431,0.000533171309673624
48313298829.02015,0.0005341095829258807
48421207460.47846,0.0005350495073485582
48529197798.72485,0.0005359910858473815
48637378177.027115,0.0005369343213331888
48745748929.81362,0.0005378792167219409
48853983546.64235,0.0005388257749347295
48962371783.17801,0.0005397739988977875
49070950759.97883,0.0005407238915424974
49179674147.70578,0.0005416754558054001
49288264766.11614,0.0005426286946282038
49397046480.93539,0.0005435836109577943
49506019628.450615,0.0005445402077462427
49615041823.73611,0.0005454984879508159
49724020839.68131,0.0005464584545339838
49833191635.52513,0.0005474201104634308
49942554548.757614,0.0005483834587120633
50051858179.438065,0.0005493485022580192
50161221226.00229,0.0005503152440846778
50270776728.26998,0.0005512836871806682
50380525024.92048,0.0005522538345398795
50490092404.773315,0.0005532256891614682
50599835137.57037,0.0005541992540498698
50709770994.23045,0.0005551745322148066
50819788806.10638,0.0005561515266712978
50929713459.191605,0.0005571302404396674
51039831556.275246,0.0005581106765455556
51150143437.77571,0.000559092838019927
51260395020.9002,0.0005600767278990793
51370690086.8355,0.0005610623492246542
51481179248.60947,0.0005620497050436458
51591862811.52862,0.0005630387984084106
51702329622.423584,0.000564029632376676
51812990831.38595,0.0005650222100115511
51923846780.51307,0.0005660165343815349
52034732875.76147,0.0005670126085605268
52145560946.25723,0.000568010435627835
52256584050.55271,0.0005690100186681871
52367802531.86395,0.0005700113607717397
52478872044.38223,0.000571014465034086
52590057156.24598,0.0005720193345562683
52701437930.21835,0.0005730259724447852
52812906282.714195,0.0005740343818116028
52924248301.39472,0.0005750445657741628
53035786258.300545,0.0005760565274553934
53147520498.23925,0.0005770702699837188
53259139409.714485,0.0005780857964930685
53370829486.425865,0.0005791031101228864
53482716113.86256,0.0005801222140181417
53594712138.9542,0.0005811431113293387
53706549318.61403,0.0005821658052125245
53818583307.86305,0.0005831902988293015
53930814453.04209,0.0005842165953468352
54042927206.383965,0.0005852446979378654
54155103577.78221,0.000586274609780714
54267477355.666725,0.0005873063340592973
54379944362.22802,0.0005883398739631341
54492258181.80787,0.0005893752326873565
54604769649.74729,0.0005904124134327185
54717479113.86332,0.0005914514194056078
54829991649.50413,0.000592492253818054
54942588880.41538,0.0005935349198877401
55055384258.42148,0.0005945794208380101
55168377832.66471,0.0005956257598978817
55281054844.62586,0.000596673940302055
55393930144.07329,0.0005977239652909212
55507004079.948616,0.0005987758381105755
55620147082.53471,0.0005998295620128246
55733096380.81773,0.0006008851402551984
55846244445.74461,0.0006019425761009587
55959591627.099976,0.0006030018728191102
56072862224.18731,0.0006040630336844108
56186078553.679306,0.0006051260619773811
56299494119.72458,0.0006061909609843141
56413109272.934784,0.0006072577339972869
56526485395.60357,0.00060832638431417
56639963539.58927,0.0006093969152386363
56753641380.85742,0.0006104693300801739
56867443650.632225,0.000611543632154094
56980978633.263336,0.0006126198247815431
57094713413.19435,0.0006136979112895106
57208648342.023476,0.0006147778950108423
57322517852.96394,0.0006158597792842482
57436303889.13623,0.0006169435674543148
57550290164.400276,0.0006180292628715125
57664477031.13187,0.0006191168688922099
57778391051.41772,0.0006202063888786811
57892423047.18965,0.0006212978261991169
58006655714.88101,0.000622391184227636
58120952884.32656,0.0006234864663442946
58235025040.58062,0.0006245836759350976
58349297939.42142,0.0006256828163920074
58463771934.110634,0.0006267838911129568
58578073953.259125,0.0006278869035018576
58692381578.8659,0.0006289918569686124
58806890361.42613,0.0006300987549291234
58921547369.47859,0.0006312076008053053
59035884282.308266,0.000632318398025094
59150422403.62402,0.0006334311500224578
59265162087.507576,0.0006345458602374093
59379783490.439445,0.0006356625321160132
59494345565.76616,0.0006367811691103988
59609109245.807884,0.0006379017746787718
59724056451.71506,0.0006390243522854224
59838637160.09968,0.0006401489054007367
59953419505.98276,0.0006412754375012104
60068403844.20073,0.0006424039520694541
60183274321.788605,0.0006435344525942099
60298070066.52269,0.0006446669425703573
60413067827.16396,0.0006458014254989263
60528227659.30004,0.0006469379048871098
60642919264.02881,0.0006480763842482707
60757812701.39374,0.0006492168671019548
60872908326.574875,0.0006503593569739033
60988206495.3771,0.0006515038573960603
61103018924.67511,0.0006526503719065853
61218003118.96731,0.0006537989040498661
61333189660.779076,0.0006549494573765257
61448578906.19653,0.0006561020354434373
61563525059.62183,0.0006572566418137324
61678593161.61642,0.0006584132800568124
61793863758.78089,0.000659571953748362
61909337207.46109,0.0006607326664703567
62024389396.47727,0.0006618954218110756
62139534642.3057,0.0006630602233651138
62254882519.05129,0.000664227074733391
62370433383.29854,0.0006653959795231634
62485563663.388695,0.0006665669413480371
62600779373.47984,0.0006677399638279749
62716197838.48071,0.0006689150505893128
62831819415.194016,0.000670092205264766
62946999616.8406,0.0006712714314934433
63062279194.881676,0.0006724527329208585
63177761640.2169,0.0006736361131989398
63293447309.84652,0.0006748215759860416
63408649068.33426,0.000676009124946958
63523986000.251434,0.000677198763752931
63639525900.38348,0.0006783904960816627
63755269125.90864,0.0006795843256173297
63870463909.98798,0.0006807802560505887
63985851762.94505,0.0006819782910785945
64101442673.71748,0.0006831784344050057
64217166497.066536,0.000684380689739999
64332396139.09213,0.0006855850608002819
64447828560.50868,0.0006867915513091005
64563464118.16166,0.0006880001649962536
64679130011.72387,0.000689210905598105
