# time[s], T9[GK], density[g/cm^3], R[km], Ye

3.1030e-03 7.6239e-02 1.6449e+10 2.0515e+02 0.12000
3.1230e-03 7.5888e-02 1.6074e+10 2.0615e+02 0.12000
3.1530e-03 7.4847e-02 1.5817e+10 2.0765e+02 0.12000
3.1730e-03 7.3481e-02 1.5528e+10 2.0865e+02 0.12000
3.2030e-03 7.2473e-02 1.5210e+10 2.1015e+02 0.12000
3.2230e-03 7.1314e-02 1.4932e+10 2.1115e+02 0.12000
3.2530e-03 7.0335e-02 1.4626e+10 2.1265e+02 0.12000
3.2730e-03 6.9530e-02 1.4359e+10 2.1365e+02 0.12000
3.3030e-03 6.8893e-02 1.4065e+10 2.1515e+02 0.12000
3.3330e-03 6.8260e-02 1.3808e+10 2.1665e+02 0.12000
3.3530e-03 6.7791e-02 1.3556e+10 2.1765e+02 0.12000
3.3830e-03 6.7325e-02 1.3308e+10 2.1915e+02 0.12000
3.4030e-03 6.7015e-02 1.3036e+10 2.2015e+02 0.12000
3.4330e-03 6.6861e-02 1.2798e+10 2.2165e+02 0.12000
3.4530e-03 6.5944e-02 1.2564e+10 2.2265e+02 0.12000
3.4830e-03 6.5039e-02 1.2335e+10 2.2415e+02 0.12000
3.5030e-03 6.4147e-02 1.2110e+10 2.2515e+02 0.12000
3.5330e-03 6.3412e-02 1.1916e+10 2.2665e+02 0.12000
3.5530e-03 6.2687e-02 1.1698e+10 2.2765e+02 0.12000
3.5830e-03 6.2111e-02 1.1485e+10 2.2915e+02 0.12000
3.6030e-03 6.1542e-02 1.1275e+10 2.3015e+02 0.12000
3.6330e-03 6.1118e-02 1.1095e+10 2.3165e+02 0.12000
3.6530e-03 6.0698e-02 1.0893e+10 2.3265e+02 0.12000
3.6830e-03 6.0419e-02 1.0694e+10 2.3415e+02 0.12000
3.7030e-03 6.0141e-02 1.0523e+10 2.3515e+02 0.12000
3.7330e-03 6.0003e-02 1.0331e+10 2.3665e+02 0.12000
3.7530e-03 5.9865e-02 1.0165e+10 2.3765e+02 0.12000
3.7830e-03 5.9044e-02 1.0003e+10 2.3915e+02 0.12000
3.8030e-03 5.8367e-02 9.8204e+09 2.4015e+02 0.12000
3.8330e-03 5.7567e-02 9.6633e+09 2.4165e+02 0.12000
3.8530e-03 5.7039e-02 9.5089e+09 2.4265e+02 0.12000
3.8830e-03 5.6386e-02 9.3568e+09 2.4415e+02 0.12000
3.9130e-03 5.5869e-02 9.2073e+09 2.4565e+02 0.12000
3.9330e-03 5.5485e-02 9.0392e+09 2.4665e+02 0.12000
3.9630e-03 5.5103e-02 8.8947e+09 2.4815e+02 0.12000
3.9830e-03 5.4723e-02 8.7524e+09 2.4915e+02 0.12000
4.0130e-03 5.4472e-02 8.6126e+09 2.5065e+02 0.12000
4.0330e-03 5.4222e-02 8.4944e+09 2.5165e+02 0.12000
4.0630e-03 5.4097e-02 8.3586e+09 2.5315e+02 0.12000
4.0830e-03 5.3972e-02 8.2249e+09 2.5415e+02 0.12000
4.1130e-03 5.3972e-02 8.0934e+09 2.5565e+02 0.12000
4.1330e-03 5.3601e-02 7.9640e+09 2.5665e+02 0.12000
4.1630e-03 5.2987e-02 7.8367e+09 2.5815e+02 0.12000
4.1830e-03 5.2381e-02 7.7291e+09 2.5915e+02 0.12000
4.2130e-03 5.1900e-02 7.6055e+09 2.6065e+02 0.12000
4.2330e-03 5.1424e-02 7.5012e+09 2.6165e+02 0.12000
4.2630e-03 5.1071e-02 7.3813e+09 2.6315e+02 0.12000
4.2830e-03 5.0602e-02 7.2633e+09 2.6415e+02 0.12000
4.3130e-03 5.0370e-02 7.1636e+09 2.6565e+02 0.12000
4.3330e-03 5.0024e-02 7.0653e+09 2.6665e+02 0.12000
4.3630e-03 4.9794e-02 6.9523e+09 2.6815e+02 0.12000
4.3830e-03 4.9679e-02 6.8569e+09 2.6915e+02 0.12000
4.4130e-03 4.9565e-02 6.7473e+09 2.7065e+02 0.12000
4.4330e-03 4.9451e-02 6.6547e+09 2.7165e+02 0.12000
4.4630e-03 4.9337e-02 6.5634e+09 2.7315e+02 0.12000
4.4830e-03 4.9337e-02 6.4585e+09 2.7415e+02 0.12000
4.5130e-03 4.9224e-02 6.3699e+09 2.7565e+02 0.12000
4.5430e-03 4.8773e-02 6.2824e+09 2.7715e+02 0.12000
4.5630e-03 4.8325e-02 6.1963e+09 2.7815e+02 0.12000
4.5930e-03 4.7992e-02 6.1113e+09 2.7965e+02 0.12000
4.6130e-03 4.7552e-02 6.0273e+09 2.8065e+02 0.12000
4.6430e-03 4.7225e-02 5.9447e+09 2.8215e+02 0.12000
4.6630e-03 4.7008e-02 5.8631e+09 2.8315e+02 0.12000
4.6930e-03 4.6685e-02 5.7827e+09 2.8465e+02 0.12000
4.7130e-03 4.6470e-02 5.7033e+09 2.8565e+02 0.12000
4.7430e-03 4.6363e-02 5.6252e+09 2.8715e+02 0.12000
4.7630e-03 4.6150e-02 5.5479e+09 2.8815e+02 0.12000
4.7930e-03 4.6044e-02 5.4718e+09 2.8965e+02 0.12000
4.8130e-03 4.5938e-02 5.3968e+09 2.9065e+02 0.12000
4.8430e-03 4.5938e-02 5.3227e+09 2.9215e+02 0.12000
4.8630e-03 4.5938e-02 5.2497e+09 2.9315e+02 0.12000
4.8930e-03 4.5938e-02 5.1896e+09 2.9465e+02 0.12000
4.9130e-03 4.5938e-02 5.1184e+09 2.9565e+02 0.12000
4.9430e-03 4.5832e-02 5.0481e+09 2.9715e+02 0.12000
4.9630e-03 4.5412e-02 4.9904e+09 2.9815e+02 0.12000
4.9930e-03 4.5204e-02 4.9219e+09 2.9965e+02 0.12000
5.0130e-03 4.4892e-02 4.8544e+09 3.0065e+02 0.12000
5.0430e-03 4.4686e-02 4.7988e+09 3.0215e+02 0.12000
5.0630e-03 4.4480e-02 4.7329e+09 3.0315e+02 0.12000
5.0930e-03 4.4175e-02 4.6680e+09 3.0465e+02 0.12000
5.1230e-03 4.4073e-02 4.6146e+09 3.0615e+02 0.12000
5.1430e-03 4.3871e-02 4.5513e+09 3.0715e+02 0.12000
5.1730e-03 4.3769e-02 4.4992e+09 3.0865e+02 0.12000
5.1930e-03 4.3668e-02 4.4374e+09 3.0965e+02 0.12000
5.2230e-03 4.3569e-02 4.3867e+09 3.1115e+02 0.12000
5.2430e-03 4.3468e-02 4.3363e+09 3.1215e+02 0.12000
5.2730e-03 4.3369e-02 4.2769e+09 3.1365e+02 0.12000
5.2930e-03 4.3369e-02 4.2280e+09 3.1465e+02 0.12000
5.3230e-03 4.3369e-02 4.1796e+09 3.1615e+02 0.12000
5.3430e-03 4.3369e-02 4.1222e+09 3.1715e+02 0.12000
5.3730e-03 4.3369e-02 4.0750e+09 3.1865e+02 0.12000
5.3930e-03 4.3369e-02 4.0284e+09 3.1965e+02 0.12000
5.4230e-03 4.3169e-02 3.9822e+09 3.2115e+02 0.12000
