# time[s], T9[GK], density[g/cm^3], R[km], Ye

1.9410e-03 1.7595e-01 2.9723e+10 1.3734e+02 0.03000
1.9670e-03 1.7195e-01 2.9047e+10 1.3851e+02 0.03000
1.9920e-03 1.6496e-01 2.8385e+10 1.3964e+02 0.03000
2.0170e-03 1.5936e-01 2.7108e+10 1.4076e+02 0.03000
2.0420e-03 1.5431e-01 2.6490e+10 1.4189e+02 0.03000
2.0680e-03 1.4976e-01 2.5888e+10 1.4306e+02 0.03000
2.0930e-03 1.4601e-01 2.4722e+10 1.4419e+02 0.03000
2.1130e-03 1.4268e-01 2.4160e+10 1.4508e+02 0.03000
2.1430e-03 1.4009e-01 2.3610e+10 1.4644e+02 0.03000
2.1730e-03 1.3657e-01 2.3072e+10 1.4778e+02 0.03000
2.1930e-03 1.3225e-01 2.2034e+10 1.4869e+02 0.03000
2.2230e-03 1.2835e-01 2.1532e+10 1.5004e+02 0.03000
2.2430e-03 1.2485e-01 2.1043e+10 1.5094e+02 0.03000
2.2730e-03 1.2173e-01 2.0563e+10 1.5228e+02 0.03000
2.2930e-03 1.1923e-01 1.9638e+10 1.5319e+02 0.03000
2.3230e-03 1.1705e-01 1.9191e+10 1.5453e+02 0.03000
2.3430e-03 1.1519e-01 1.8754e+10 1.5544e+02 0.03000
2.3730e-03 1.1360e-01 1.8327e+10 1.5679e+02 0.03000
2.3930e-03 1.1050e-01 1.7909e+10 1.5769e+02 0.03000
2.4230e-03 1.0749e-01 1.7503e+10 1.5903e+02 0.03000
2.4430e-03 1.0504e-01 1.7104e+10 1.5994e+02 0.03000
2.4730e-03 1.0266e-01 1.6714e+10 1.6128e+02 0.03000
2.4930e-03 1.0078e-01 1.5962e+10 1.6219e+02 0.03000
2.5230e-03 9.9171e-02 1.5598e+10 1.6353e+02 0.03000
2.5430e-03 9.7585e-02 1.5244e+10 1.6444e+02 0.03000
2.5730e-03 9.6468e-02 1.4897e+10 1.6579e+02 0.03000
2.5930e-03 9.5584e-02 1.4558e+10 1.6669e+02 0.03000
2.6230e-03 9.3408e-02 1.4226e+10 1.6803e+02 0.03000
2.6430e-03 9.1072e-02 1.3903e+10 1.6894e+02 0.03000
2.6730e-03 8.9204e-02 1.3586e+10 1.7028e+02 0.03000
2.6930e-03 8.7374e-02 1.3276e+10 1.7119e+02 0.03000
2.7230e-03 8.5780e-02 1.2974e+10 1.7254e+02 0.03000
2.7530e-03 8.4409e-02 1.2679e+10 1.7388e+02 0.03000
2.7730e-03 8.3250e-02 1.2391e+10 1.7478e+02 0.03000
2.8030e-03 8.2107e-02 1.2109e+10 1.7613e+02 0.03000
2.8230e-03 8.1355e-02 1.1832e+10 1.7703e+02 0.03000
2.8530e-03 8.0795e-02 1.1563e+10 1.7838e+02 0.03000
2.8730e-03 7.9320e-02 1.1301e+10 1.7928e+02 0.03000
2.9030e-03 7.7693e-02 1.1043e+10 1.8064e+02 0.03000
2.9230e-03 7.6100e-02 1.0792e+10 1.8153e+02 0.03000
2.9530e-03 7.4711e-02 1.0792e+10 1.8288e+02 0.03000
2.9730e-03 7.3516e-02 1.0547e+10 1.8378e+02 0.03000
3.0030e-03 7.2508e-02 1.0306e+10 1.8513e+02 0.03000
3.0230e-03 7.1678e-02 1.0072e+10 1.8603e+02 0.03000
3.0530e-03 7.1021e-02 9.8420e+09 1.8739e+02 0.03000
3.0730e-03 7.0370e-02 9.6179e+09 1.8828e+02 0.03000
3.1030e-03 6.9885e-02 9.3993e+09 1.8963e+02 0.03000
3.1230e-03 6.9564e-02 9.1853e+09 1.9053e+02 0.03000
3.1530e-03 6.8609e-02 9.0384e+09 1.9188e+02 0.03000
3.1730e-03 6.7357e-02 8.8734e+09 1.9278e+02 0.03000
3.2030e-03 6.6433e-02 8.6915e+09 1.9414e+02 0.03000
3.2230e-03 6.5371e-02 8.5328e+09 1.9503e+02 0.03000
3.2530e-03 6.4474e-02 8.3578e+09 1.9638e+02 0.03000
3.2730e-03 6.3736e-02 8.2053e+09 1.9728e+02 0.03000
3.3030e-03 6.3152e-02 8.0369e+09 1.9863e+02 0.03000
3.3330e-03 6.2572e-02 7.8902e+09 1.9999e+02 0.03000
3.3530e-03 6.2142e-02 7.7462e+09 2.0088e+02 0.03000
3.3830e-03 6.1714e-02 7.6048e+09 2.0224e+02 0.03000
3.4030e-03 6.1430e-02 7.4489e+09 2.0314e+02 0.03000
3.4330e-03 6.1289e-02 7.3129e+09 2.0448e+02 0.03000
3.4530e-03 6.0448e-02 7.1795e+09 2.0538e+02 0.03000
3.4830e-03 5.9619e-02 7.0484e+09 2.0673e+02 0.03000
3.5030e-03 5.8801e-02 6.9198e+09 2.0763e+02 0.03000
3.5330e-03 5.8128e-02 6.8091e+09 2.0899e+02 0.03000
3.5530e-03 5.7463e-02 6.6849e+09 2.0989e+02 0.03000
3.5830e-03 5.6935e-02 6.5629e+09 2.1123e+02 0.03000
3.6030e-03 5.6413e-02 6.4431e+09 2.1213e+02 0.03000
3.6330e-03 5.6025e-02 6.3400e+09 2.1348e+02 0.03000
3.6530e-03 5.5640e-02 6.2243e+09 2.1438e+02 0.03000
3.6830e-03 5.5384e-02 6.1107e+09 2.1574e+02 0.03000
3.7030e-03 5.5129e-02 6.0130e+09 2.1664e+02 0.03000
3.7330e-03 5.5003e-02 5.9033e+09 2.1799e+02 0.03000
3.7530e-03 5.4877e-02 5.8089e+09 2.1888e+02 0.03000
3.7830e-03 5.4123e-02 5.7160e+09 2.2023e+02 0.03000
3.8030e-03 5.3503e-02 5.6116e+09 2.2113e+02 0.03000
3.8330e-03 5.2770e-02 5.5219e+09 2.2249e+02 0.03000
3.8530e-03 5.2285e-02 5.4336e+09 2.2338e+02 0.03000
3.8830e-03 5.1687e-02 5.3467e+09 2.2474e+02 0.03000
3.9130e-03 5.1213e-02 5.2613e+09 2.2608e+02 0.03000
3.9330e-03 5.0861e-02 5.1652e+09 2.2698e+02 0.03000
3.9630e-03 5.0511e-02 5.0827e+09 2.2834e+02 0.03000
3.9830e-03 5.0163e-02 5.0014e+09 2.2924e+02 0.03000
4.0130e-03 4.9933e-02 4.9215e+09 2.3059e+02 0.03000
4.0330e-03 4.9703e-02 4.8540e+09 2.3149e+02 0.03000
4.0630e-03 4.9589e-02 4.7763e+09 2.3283e+02 0.03000
4.0830e-03 4.9474e-02 4.6999e+09 2.3373e+02 0.03000
4.1130e-03 4.9474e-02 4.6248e+09 2.3509e+02 0.03000
4.1330e-03 4.9134e-02 4.5508e+09 2.3599e+02 0.03000
4.1630e-03 4.8572e-02 4.4781e+09 2.3734e+02 0.03000
4.1830e-03 4.8016e-02 4.4166e+09 2.3824e+02 0.03000
4.2130e-03 4.7575e-02 4.3460e+09 2.3958e+02 0.03000
4.2330e-03 4.7139e-02 4.2864e+09 2.4048e+02 0.03000
4.2630e-03 4.6815e-02 4.2179e+09 2.4184e+02 0.03000
4.2830e-03 4.6386e-02 4.1505e+09 2.4274e+02 0.03000
4.3130e-03 4.6173e-02 4.0935e+09 2.4409e+02 0.03000
4.3330e-03 4.5855e-02 4.0373e+09 2.4499e+02 0.03000
4.3630e-03 4.5644e-02 3.9727e+09 2.4633e+02 0.03000
4.3830e-03 4.5539e-02 3.9183e+09 2.4723e+02 0.03000
4.4130e-03 4.5435e-02 3.8556e+09 2.4859e+02 0.03000
4.4330e-03 4.5330e-02 3.8027e+09 2.4949e+02 0.03000
4.4630e-03 4.5226e-02 3.7505e+09 2.5084e+02 0.03000
4.4830e-03 4.5226e-02 3.6905e+09 2.5174e+02 0.03000
4.5130e-03 4.5122e-02 3.6399e+09 2.5308e+02 0.03000
4.5430e-03 4.4708e-02 3.5900e+09 2.5444e+02 0.03000
4.5630e-03 4.4298e-02 3.5407e+09 2.5534e+02 0.03000
4.5930e-03 4.3993e-02 3.4921e+09 2.5669e+02 0.03000
4.6130e-03 4.3590e-02 3.4442e+09 2.5759e+02 0.03000
4.6430e-03 4.3290e-02 3.3970e+09 2.5894e+02 0.03000
4.6630e-03 4.3091e-02 3.3503e+09 2.5983e+02 0.03000
4.6930e-03 4.2794e-02 3.3044e+09 2.6119e+02 0.03000
4.7130e-03 4.2598e-02 3.2590e+09 2.6209e+02 0.03000
4.7430e-03 4.2499e-02 3.2144e+09 2.6344e+02 0.03000
4.7630e-03 4.2305e-02 3.1702e+09 2.6434e+02 0.03000
4.7930e-03 4.2207e-02 3.1268e+09 2.6569e+02 0.03000
4.8130e-03 4.2110e-02 3.0839e+09 2.6658e+02 0.03000
4.8430e-03 4.2110e-02 3.0415e+09 2.6794e+02 0.03000
4.8630e-03 4.2110e-02 2.9998e+09 2.6884e+02 0.03000
4.8930e-03 4.2110e-02 2.9655e+09 2.7019e+02 0.03000
4.9130e-03 4.2110e-02 2.9248e+09 2.7108e+02 0.03000
4.9430e-03 4.2013e-02 2.8846e+09 2.7244e+02 0.03000
4.9630e-03 4.1627e-02 2.8517e+09 2.7334e+02 0.03000
4.9930e-03 4.1437e-02 2.8125e+09 2.7469e+02 0.03000
5.0130e-03 4.1151e-02 2.7740e+09 2.7559e+02 0.03000
5.0430e-03 4.0962e-02 2.7422e+09 2.7694e+02 0.03000
5.0630e-03 4.0774e-02 2.7045e+09 2.7783e+02 0.03000
5.0930e-03 4.0494e-02 2.6674e+09 2.7919e+02 0.03000
5.1230e-03 4.0401e-02 2.6369e+09 2.8053e+02 0.03000
5.1430e-03 4.0215e-02 2.6007e+09 2.8144e+02 0.03000
5.1730e-03 4.0122e-02 2.5710e+09 2.8278e+02 0.03000
5.1930e-03 4.0029e-02 2.5357e+09 2.8368e+02 0.03000
5.2230e-03 3.9938e-02 2.5067e+09 2.8503e+02 0.03000
5.2430e-03 3.9846e-02 2.4779e+09 2.8594e+02 0.03000
5.2730e-03 3.9754e-02 2.4439e+09 2.8728e+02 0.03000
5.2930e-03 3.9754e-02 2.4160e+09 2.8819e+02 0.03000
5.3230e-03 3.9754e-02 2.3884e+09 2.8953e+02 0.03000
5.3430e-03 3.9754e-02 2.3556e+09 2.9043e+02 0.03000
5.3730e-03 3.9754e-02 2.3286e+09 2.9178e+02 0.03000
5.3930e-03 3.9754e-02 2.3019e+09 2.9269e+02 0.03000
5.4230e-03 3.9572e-02 2.2756e+09 2.9403e+02 0.03000
