# time[s], T9[GK], density[g/cm^3], R[km], Ye

8.5700e-04 1.6262e+00 2.9512e+11 8.8565e+01 0.03000
8.8200e-04 1.5531e+00 2.7542e+11 8.9690e+01 0.03000
9.0800e-04 1.4831e+00 2.5704e+11 9.0860e+01 0.03000
9.3300e-04 1.4229e+00 2.3988e+11 9.1985e+01 0.03000
9.5800e-04 1.3620e+00 2.2387e+11 9.3110e+01 0.03000
9.8300e-04 1.2977e+00 2.0893e+11 9.4235e+01 0.03000
1.0090e-03 1.2251e+00 1.9498e+11 9.5405e+01 0.03000
1.0340e-03 1.1459e+00 1.8621e+11 9.6530e+01 0.03000
1.0590e-03 1.0572e+00 1.7379e+11 9.7655e+01 0.03000
1.0840e-03 9.7987e-01 1.6218e+11 9.8780e+01 0.03000
1.1090e-03 9.1447e-01 1.5489e+11 9.9905e+01 0.03000
1.1350e-03 8.6332e-01 1.4454e+11 1.0107e+02 0.03000
1.1600e-03 7.9831e-01 1.3804e+11 1.0220e+02 0.03000
1.1850e-03 7.4503e-01 1.2882e+11 1.0333e+02 0.03000
1.2100e-03 7.0011e-01 1.2303e+11 1.0445e+02 0.03000
1.2350e-03 6.6401e-01 1.1749e+11 1.0558e+02 0.03000
1.2610e-03 6.2111e-01 1.0965e+11 1.0675e+02 0.03000
1.2860e-03 5.8234e-01 1.0471e+11 1.0787e+02 0.03000
1.3110e-03 5.4850e-01 1.0000e+11 1.0900e+02 0.03000
1.3360e-03 5.2260e-01 9.5499e+10 1.1012e+02 0.03000
1.3620e-03 4.9794e-01 9.1202e+10 1.1129e+02 0.03000
1.3870e-03 4.6792e-01 8.7097e+10 1.1241e+02 0.03000
1.4120e-03 4.4277e-01 8.3177e+10 1.1354e+02 0.03000
1.4370e-03 4.2187e-01 7.9433e+10 1.1466e+02 0.03000
1.4620e-03 4.0288e-01 7.5858e+10 1.1579e+02 0.03000
1.4880e-03 3.8830e-01 7.2444e+10 1.1696e+02 0.03000
1.5130e-03 3.6659e-01 6.9183e+10 1.1809e+02 0.03000
1.5380e-03 3.4768e-01 6.6070e+10 1.1921e+02 0.03000
1.5630e-03 3.3279e-01 6.4566e+10 1.2033e+02 0.03000
1.5880e-03 3.2002e-01 6.1660e+10 1.2146e+02 0.03000
1.6140e-03 3.0915e-01 5.8884e+10 1.2263e+02 0.03000
1.6390e-03 2.9728e-01 5.6234e+10 1.2375e+02 0.03000
1.6640e-03 2.8325e-01 5.4954e+10 1.2488e+02 0.03000
1.6890e-03 2.7112e-01 5.2481e+10 1.2600e+02 0.03000
1.7150e-03 2.6072e-01 5.1286e+10 1.2717e+02 0.03000
1.7400e-03 2.5128e-01 4.8978e+10 1.2830e+02 0.03000
1.7650e-03 2.4387e-01 4.6774e+10 1.2943e+02 0.03000
1.7900e-03 2.3723e-01 4.5709e+10 1.3055e+02 0.03000
1.8150e-03 2.2655e-01 4.3652e+10 1.3168e+02 0.03000
1.8410e-03 2.1736e-01 4.2659e+10 1.3284e+02 0.03000
1.8660e-03 2.0950e-01 4.0738e+10 1.3397e+02 0.03000
1.8910e-03 2.0239e-01 3.9811e+10 1.3509e+02 0.03000
1.9160e-03 1.9687e-01 3.8904e+10 1.3622e+02 0.03000
1.9410e-03 1.9195e-01 3.7153e+10 1.3734e+02 0.03000
1.9670e-03 1.8758e-01 3.6308e+10 1.3851e+02 0.03000
1.9920e-03 1.7996e-01 3.5482e+10 1.3964e+02 0.03000
2.0170e-03 1.7384e-01 3.3884e+10 1.4076e+02 0.03000
2.0420e-03 1.6834e-01 3.3113e+10 1.4189e+02 0.03000
2.0680e-03 1.6337e-01 3.2360e+10 1.4306e+02 0.03000
2.0930e-03 1.5929e-01 3.0903e+10 1.4419e+02 0.03000
2.1130e-03 1.5566e-01 3.0200e+10 1.4508e+02 0.03000
2.1430e-03 1.5282e-01 2.9512e+10 1.4644e+02 0.03000
2.1730e-03 1.4899e-01 2.8841e+10 1.4778e+02 0.03000
2.1930e-03 1.4427e-01 2.7542e+10 1.4869e+02 0.03000
2.2230e-03 1.4002e-01 2.6915e+10 1.5004e+02 0.03000
2.2430e-03 1.3620e-01 2.6303e+10 1.5094e+02 0.03000
2.2730e-03 1.3279e-01 2.5704e+10 1.5228e+02 0.03000
2.2930e-03 1.3007e-01 2.4548e+10 1.5319e+02 0.03000
2.3230e-03 1.2769e-01 2.3988e+10 1.5453e+02 0.03000
2.3430e-03 1.2566e-01 2.3442e+10 1.5544e+02 0.03000
2.3730e-03 1.2393e-01 2.2909e+10 1.5679e+02 0.03000
2.3930e-03 1.2055e-01 2.2387e+10 1.5769e+02 0.03000
2.4230e-03 1.1726e-01 2.1878e+10 1.5903e+02 0.03000
2.4430e-03 1.1459e-01 2.1380e+10 1.5994e+02 0.03000
2.4730e-03 1.1199e-01 2.0893e+10 1.6128e+02 0.03000
2.4930e-03 1.0994e-01 1.9953e+10 1.6219e+02 0.03000
2.5230e-03 1.0819e-01 1.9498e+10 1.6353e+02 0.03000
2.5430e-03 1.0646e-01 1.9055e+10 1.6444e+02 0.03000
2.5730e-03 1.0524e-01 1.8621e+10 1.6579e+02 0.03000
2.5930e-03 1.0427e-01 1.8197e+10 1.6669e+02 0.03000
2.6230e-03 1.0190e-01 1.7783e+10 1.6803e+02 0.03000
2.6430e-03 9.9351e-02 1.7379e+10 1.6894e+02 0.03000
2.6730e-03 9.7313e-02 1.6982e+10 1.7028e+02 0.03000
2.6930e-03 9.5317e-02 1.6595e+10 1.7119e+02 0.03000
2.7230e-03 9.3578e-02 1.6218e+10 1.7254e+02 0.03000
2.7530e-03 9.2082e-02 1.5849e+10 1.7388e+02 0.03000
2.7730e-03 9.0818e-02 1.5489e+10 1.7478e+02 0.03000
2.8030e-03 8.9572e-02 1.5136e+10 1.7613e+02 0.03000
2.8230e-03 8.8751e-02 1.4791e+10 1.7703e+02 0.03000
2.8530e-03 8.8140e-02 1.4454e+10 1.7838e+02 0.03000
2.8730e-03 8.6531e-02 1.4126e+10 1.7928e+02 0.03000
2.9030e-03 8.4756e-02 1.3804e+10 1.8064e+02 0.03000
2.9230e-03 8.3018e-02 1.3490e+10 1.8153e+02 0.03000
2.9530e-03 8.1503e-02 1.3490e+10 1.8288e+02 0.03000
2.9730e-03 8.0199e-02 1.3183e+10 1.8378e+02 0.03000
3.0030e-03 7.9099e-02 1.2882e+10 1.8513e+02 0.03000
3.0230e-03 7.8194e-02 1.2590e+10 1.8603e+02 0.03000
3.0530e-03 7.7477e-02 1.2303e+10 1.8739e+02 0.03000
3.0730e-03 7.6767e-02 1.2022e+10 1.8828e+02 0.03000
3.1030e-03 7.6239e-02 1.1749e+10 1.8963e+02 0.03000
3.1230e-03 7.5888e-02 1.1482e+10 1.9053e+02 0.03000
3.1530e-03 7.4847e-02 1.1298e+10 1.9188e+02 0.03000
3.1730e-03 7.3481e-02 1.1092e+10 1.9278e+02 0.03000
3.2030e-03 7.2473e-02 1.0864e+10 1.9414e+02 0.03000
3.2230e-03 7.1314e-02 1.0666e+10 1.9503e+02 0.03000
3.2530e-03 7.0335e-02 1.0447e+10 1.9638e+02 0.03000
3.2730e-03 6.9530e-02 1.0257e+10 1.9728e+02 0.03000
3.3030e-03 6.8893e-02 1.0046e+10 1.9863e+02 0.03000
3.3330e-03 6.8260e-02 9.8628e+09 1.9999e+02 0.03000
3.3530e-03 6.7791e-02 9.6828e+09 2.0088e+02 0.03000
3.3830e-03 6.7325e-02 9.5061e+09 2.0224e+02 0.03000
3.4030e-03 6.7015e-02 9.3111e+09 2.0314e+02 0.03000
3.4330e-03 6.6861e-02 9.1412e+09 2.0448e+02 0.03000
3.4530e-03 6.5944e-02 8.9744e+09 2.0538e+02 0.03000
3.4830e-03 6.5039e-02 8.8105e+09 2.0673e+02 0.03000
3.5030e-03 6.4147e-02 8.6498e+09 2.0763e+02 0.03000
3.5330e-03 6.3412e-02 8.5114e+09 2.0899e+02 0.03000
3.5530e-03 6.2687e-02 8.3561e+09 2.0989e+02 0.03000
3.5830e-03 6.2111e-02 8.2036e+09 2.1123e+02 0.03000
3.6030e-03 6.1542e-02 8.0539e+09 2.1213e+02 0.03000
3.6330e-03 6.1118e-02 7.9250e+09 2.1348e+02 0.03000
3.6530e-03 6.0698e-02 7.7804e+09 2.1438e+02 0.03000
3.6830e-03 6.0419e-02 7.6384e+09 2.1574e+02 0.03000
3.7030e-03 6.0141e-02 7.5163e+09 2.1664e+02 0.03000
3.7330e-03 6.0003e-02 7.3791e+09 2.1799e+02 0.03000
3.7530e-03 5.9865e-02 7.2611e+09 2.1888e+02 0.03000
3.7830e-03 5.9044e-02 7.1450e+09 2.2023e+02 0.03000
3.8030e-03 5.8367e-02 7.0146e+09 2.2113e+02 0.03000
3.8330e-03 5.7567e-02 6.9024e+09 2.2249e+02 0.03000
3.8530e-03 5.7039e-02 6.7920e+09 2.2338e+02 0.03000
3.8830e-03 5.6386e-02 6.6834e+09 2.2474e+02 0.03000
3.9130e-03 5.5869e-02 6.5767e+09 2.2608e+02 0.03000
3.9330e-03 5.5485e-02 6.4566e+09 2.2698e+02 0.03000
3.9630e-03 5.5103e-02 6.3533e+09 2.2834e+02 0.03000
3.9830e-03 5.4723e-02 6.2517e+09 2.2924e+02 0.03000
4.0130e-03 5.4472e-02 6.1518e+09 2.3059e+02 0.03000
4.0330e-03 5.4222e-02 6.0674e+09 2.3149e+02 0.03000
4.0630e-03 5.4097e-02 5.9704e+09 2.3283e+02 0.03000
4.0830e-03 5.3972e-02 5.8749e+09 2.3373e+02 0.03000
4.1130e-03 5.3972e-02 5.7810e+09 2.3509e+02 0.03000
4.1330e-03 5.3601e-02 5.6886e+09 2.3599e+02 0.03000
4.1630e-03 5.2987e-02 5.5976e+09 2.3734e+02 0.03000
4.1830e-03 5.2381e-02 5.5208e+09 2.3824e+02 0.03000
4.2130e-03 5.1900e-02 5.4325e+09 2.3958e+02 0.03000
4.2330e-03 5.1424e-02 5.3580e+09 2.4048e+02 0.03000
4.2630e-03 5.1071e-02 5.2723e+09 2.4184e+02 0.03000
4.2830e-03 5.0602e-02 5.1881e+09 2.4274e+02 0.03000
4.3130e-03 5.0370e-02 5.1169e+09 2.4409e+02 0.03000
4.3330e-03 5.0024e-02 5.0466e+09 2.4499e+02 0.03000
4.3630e-03 4.9794e-02 4.9659e+09 2.4633e+02 0.03000
4.3830e-03 4.9679e-02 4.8978e+09 2.4723e+02 0.03000
4.4130e-03 4.9565e-02 4.8195e+09 2.4859e+02 0.03000
4.4330e-03 4.9451e-02 4.7534e+09 2.4949e+02 0.03000
4.4630e-03 4.9337e-02 4.6882e+09 2.5084e+02 0.03000
4.4830e-03 4.9337e-02 4.6132e+09 2.5174e+02 0.03000
4.5130e-03 4.9224e-02 4.5499e+09 2.5308e+02 0.03000
4.5430e-03 4.8773e-02 4.4875e+09 2.5444e+02 0.03000
4.5630e-03 4.8325e-02 4.4259e+09 2.5534e+02 0.03000
4.5930e-03 4.7992e-02 4.3652e+09 2.5669e+02 0.03000
4.6130e-03 4.7552e-02 4.3052e+09 2.5759e+02 0.03000
4.6430e-03 4.7225e-02 4.2462e+09 2.5894e+02 0.03000
4.6630e-03 4.7008e-02 4.1879e+09 2.5983e+02 0.03000
4.6930e-03 4.6685e-02 4.1305e+09 2.6119e+02 0.03000
4.7130e-03 4.6470e-02 4.0738e+09 2.6209e+02 0.03000
4.7430e-03 4.6363e-02 4.0180e+09 2.6344e+02 0.03000
4.7630e-03 4.6150e-02 3.9628e+09 2.6434e+02 0.03000
4.7930e-03 4.6044e-02 3.9084e+09 2.6569e+02 0.03000
4.8130e-03 4.5938e-02 3.8548e+09 2.6658e+02 0.03000
4.8430e-03 4.5938e-02 3.8019e+09 2.6794e+02 0.03000
4.8630e-03 4.5938e-02 3.7498e+09 2.6884e+02 0.03000
4.8930e-03 4.5938e-02 3.7068e+09 2.7019e+02 0.03000
4.9130e-03 4.5938e-02 3.6560e+09 2.7108e+02 0.03000
4.9430e-03 4.5832e-02 3.6058e+09 2.7244e+02 0.03000
4.9630e-03 4.5412e-02 3.5646e+09 2.7334e+02 0.03000
4.9930e-03 4.5204e-02 3.5157e+09 2.7469e+02 0.03000
5.0130e-03 4.4892e-02 3.4674e+09 2.7559e+02 0.03000
5.0430e-03 4.4686e-02 3.4277e+09 2.7694e+02 0.03000
5.0630e-03 4.4480e-02 3.3806e+09 2.7783e+02 0.03000
5.0930e-03 4.4175e-02 3.3343e+09 2.7919e+02 0.03000
5.1230e-03 4.4073e-02 3.2961e+09 2.8053e+02 0.03000
5.1430e-03 4.3871e-02 3.2509e+09 2.8144e+02 0.03000
5.1730e-03 4.3769e-02 3.2137e+09 2.8278e+02 0.03000
5.1930e-03 4.3668e-02 3.1696e+09 2.8368e+02 0.03000
5.2230e-03 4.3569e-02 3.1333e+09 2.8503e+02 0.03000
5.2430e-03 4.3468e-02 3.0974e+09 2.8594e+02 0.03000
5.2730e-03 4.3369e-02 3.0549e+09 2.8728e+02 0.03000
5.2930e-03 4.3369e-02 3.0200e+09 2.8819e+02 0.03000
5.3230e-03 4.3369e-02 2.9854e+09 2.8953e+02 0.03000
5.3430e-03 4.3369e-02 2.9445e+09 2.9043e+02 0.03000
5.3730e-03 4.3369e-02 2.9107e+09 2.9178e+02 0.03000
5.3930e-03 4.3369e-02 2.8774e+09 2.9269e+02 0.03000
5.4230e-03 4.3169e-02 2.8444e+09 2.9403e+02 0.03000
