# Generated Energy for each nuclear reaction type given in erg/g/s
#               time[s]              Engen(Total)                     S_src               Engen(weak)                Engen(n,g)                Engen(p,g)                Engen(a,g)                Engen(n,p)                Engen(n,a)                Engen(p,a)               Engen(fiss)
  4.39358991786578E-005     0.00000000000000E+000     0.00000000000000E+000    -7.22968792407717E+017     0.00000000000000E+000     0.00000000000000E+000     0.00000000000000E+000     0.00000000000000E+000     0.00000000000000E+000     0.00000000000000E+000     0.00000000000000E+000
  4.39359011786578E-005     4.87524618943636E+019    -2.92016204462914E+020     1.56104785210856E+019     0.00000000000000E+000     0.00000000000000E+000     0.00000000000000E+000     0.00000000000000E+000     0.00000000000000E+000     0.00000000000000E+000     0.00000000000000E+000
  4.39359051786578E-005     4.97388003901689E+019    -4.26551847920958E+020     1.56104787278787E+019     0.00000000000000E+000     0.00000000000000E+000     0.00000000000000E+000     0.00000000000000E+000     0.00000000000000E+000     0.00000000000000E+000     0.00000000000000E+000
  4.39359131786578E-005     5.15718383637085E+019     2.67764191269979E+020     1.56104791407518E+019     0.00000000000000E+000     0.00000000000000E+000     0.00000000000000E+000     0.00000000000000E+000     0.00000000000000E+000     0.00000000000000E+000     0.00000000000000E+000
  4.39359291786578E-005     4.91842672900598E+019    -9.49238856378094E+018     1.56104799663817E+019     0.00000000000000E+000     0.00000000000000E+000     0.00000000000000E+000     0.00000000000000E+000     0.00000000000000E+000     0.00000000000000E+000     0.00000000000000E+000
  4.39359611786578E-005     4.91801894085667E+019    -9.44331571864265E+018     1.56104816176396E+019     0.00000000000000E+000     0.00000000000000E+000     0.00000000000000E+000     0.00000000000000E+000     0.00000000000000E+000     0.00000000000000E+000     0.00000000000000E+000
  4.39360251786578E-005     4.91774846074544E+019    -9.91523532055441E+018     1.56104849201570E+019     0.00000000000000E+000     0.00000000000000E+000     0.00000000000000E+000     0.00000000000000E+000     0.00000000000000E+000     0.00000000000000E+000     0.00000000000000E+000
  4.39361531786578E-005     4.91777838526780E+019    -1.01297877380423E+019     1.56104915252151E+019     0.00000000000000E+000     0.00000000000000E+000     0.00000000000000E+000     0.00000000000000E+000     0.00000000000000E+000     0.00000000000000E+000     0.00000000000000E+000
  4.39364091786578E-005     4.91789403632368E+019    -1.00098375037656E+019     1.56105047353709E+019     0.00000000000000E+000     0.00000000000000E+000     0.00000000000000E+000     0.00000000000000E+000     0.00000000000000E+000     0.00000000000000E+000     0.00000000000000E+000
  4.39369211786578E-005     4.91789349669485E+019    -9.98418558677449E+018     1.56105311558550E+019     0.00000000000000E+000     0.00000000000000E+000     0.00000000000000E+000     0.00000000000000E+000     0.00000000000000E+000     0.00000000000000E+000     0.00000000000000E+000
  4.39379451786578E-005     4.91784397349777E+019    -1.01051886533416E+019     1.56105839975198E+019     0.00000000000000E+000     0.00000000000000E+000     0.00000000000000E+000     0.00000000000000E+000     0.00000000000000E+000     0.00000000000000E+000     0.00000000000000E+000
  4.39399931786578E-005     4.91774170549960E+019    -1.07956446441096E+019     1.56106896838314E+019     0.00000000000000E+000     0.00000000000000E+000     0.00000000000000E+000     0.00000000000000E+000     0.00000000000000E+000     0.00000000000000E+000     0.00000000000000E+000
  4.39440891786578E-005     4.91803454891806E+019    -9.55643675476489E+018     1.56109010667916E+019     0.00000000000000E+000     0.00000000000000E+000     0.00000000000000E+000     0.00000000000000E+000     0.00000000000000E+000     0.00000000000000E+000     0.00000000000000E+000
  4.39522811786578E-005     4.91740602458584E+019    -9.98724757936341E+018     1.56113238761550E+019     0.00000000000000E+000     0.00000000000000E+000     0.00000000000000E+000     0.00000000000000E+000     0.00000000000000E+000     0.00000000000000E+000     0.00000000000000E+000
  4.39686651786578E-005     4.91689025299001E+019    -9.98500545349178E+018     1.56121696688778E+019     0.00000000000000E+000     0.00000000000000E+000     0.00000000000000E+000     0.00000000000000E+000     0.00000000000000E+000     0.00000000000000E+000     0.00000000000000E+000
  4.40014331786578E-005     4.91585946647672E+019    -9.97636957792669E+018     1.56138619492825E+019     0.00000000000000E+000     0.00000000000000E+000     0.00000000000000E+000     0.00000000000000E+000     0.00000000000000E+000     0.00000000000000E+000     0.00000000000000E+000
  4.40669691786578E-005     4.91379611112549E+019    -9.95784470470617E+018     1.56172492817158E+019     0.00000000000000E+000     0.00000000000000E+000     0.00000000000000E+000     0.00000000000000E+000     0.00000000000000E+000     0.00000000000000E+000     0.00000000000000E+000
