# time[s], T9[GK], density[g/cm^3], R[km], Ye

3.9191e+00 3.2781e-03 6.1621e+02 1.1745e+05 0.25000
4.1806e+00 3.0730e-03 5.0760e+02 1.2529e+05 0.25000
4.4596e+00 2.8806e-03 4.1814e+02 1.3365e+05 0.25000
4.7572e+00 2.7004e-03 3.4445e+02 1.4257e+05 0.25000
5.0747e+00 2.5314e-03 2.8375e+02 1.5209e+05 0.25000
5.4134e+00 2.3730e-03 2.3374e+02 1.6224e+05 0.25000
5.7746e+00 2.2245e-03 1.9255e+02 1.7307e+05 0.25000
6.1600e+00 2.0853e-03 1.5862e+02 1.8463e+05 0.25000
6.5711e+00 1.9548e-03 1.3067e+02 1.9695e+05 0.25000
7.0096e+00 1.8325e-03 1.0764e+02 2.1010e+05 0.25000
7.4773e+00 1.7178e-03 8.8672e+01 2.2412e+05 0.25000
7.9763e+00 1.6103e-03 7.3047e+01 2.3908e+05 0.25000
8.5086e+00 1.5096e-03 6.0175e+01 2.5504e+05 0.25000
9.0764e+00 1.4151e-03 4.9571e+01 2.7206e+05 0.25000
9.6822e+00 1.3266e-03 4.0836e+01 2.9022e+05 0.25000
1.0328e+01 1.2436e-03 3.3641e+01 3.0959e+05 0.25000
1.1018e+01 1.1658e-03 2.7713e+01 3.3026e+05 0.25000
1.1753e+01 1.0928e-03 2.2830e+01 3.5230e+05 0.25000
1.2537e+01 1.0244e-03 1.8807e+01 3.7581e+05 0.25000
1.3374e+01 9.6035e-04 1.5493e+01 4.0090e+05 0.25000
1.4266e+01 9.0026e-04 1.2763e+01 4.2765e+05 0.25000
1.5218e+01 8.4394e-04 1.0515e+01 4.5619e+05 0.25000
1.6234e+01 7.9114e-04 8.6619e+00 4.8664e+05 0.25000
1.7317e+01 7.4164e-04 7.1357e+00 5.1912e+05 0.25000
1.8473e+01 6.9524e-04 5.8784e+00 5.5377e+05 0.25000
1.9706e+01 6.5174e-04 4.8427e+00 5.9072e+05 0.25000
2.1021e+01 6.1097e-04 3.9894e+00 6.3015e+05 0.25000
2.2423e+01 5.7274e-04 3.2865e+00 6.7220e+05 0.25000
2.3920e+01 5.3691e-04 2.7075e+00 7.1707e+05 0.25000
2.5516e+01 5.0332e-04 2.2304e+00 7.6492e+05 0.25000
2.7219e+01 4.7183e-04 1.8374e+00 8.1597e+05 0.25000
2.9035e+01 4.4231e-04 1.5137e+00 8.7043e+05 0.25000
3.0973e+01 4.1464e-04 1.2470e+00 9.2852e+05 0.25000
3.3040e+01 3.8870e-04 1.0273e+00 9.9049e+05 0.25000
3.5245e+01 3.6438e-04 8.4630e-01 1.0566e+06 0.25000
3.7597e+01 3.4158e-04 6.9719e-01 1.1271e+06 0.25000
4.0106e+01 3.2021e-04 5.7435e-01 1.2023e+06 0.25000
4.2782e+01 3.0018e-04 4.7316e-01 1.2826e+06 0.25000
4.5637e+01 2.8140e-04 3.8979e-01 1.3682e+06 0.25000
4.8683e+01 2.6380e-04 3.2112e-01 1.4595e+06 0.25000
5.1931e+01 2.4729e-04 2.6454e-01 1.5569e+06 0.25000
5.5397e+01 2.3182e-04 2.1793e-01 1.6608e+06 0.25000
5.9094e+01 2.1732e-04 1.7954e-01 1.7716e+06 0.25000
6.3038e+01 2.0372e-04 1.4790e-01 1.8898e+06 0.25000
6.7244e+01 1.9098e-04 1.2185e-01 2.0159e+06 0.25000
7.1732e+01 1.7903e-04 1.0038e-01 2.1505e+06 0.25000
7.6519e+01 1.6783e-04 8.2693e-02 2.2940e+06 0.25000
8.1625e+01 1.5733e-04 6.8124e-02 2.4471e+06 0.25000
8.7072e+01 1.4749e-04 5.6122e-02 2.6104e+06 0.25000
9.2883e+01 1.3826e-04 4.6234e-02 2.7846e+06 0.25000
9.9081e+01 1.2961e-04 3.8088e-02 2.9704e+06 0.25000
1.0569e+02 1.2150e-04 3.1378e-02 3.1686e+06 0.25000
1.1275e+02 1.1390e-04 2.5849e-02 3.3801e+06 0.25000
1.2027e+02 1.0678e-04 2.1295e-02 3.6057e+06 0.25000
1.2830e+02 1.0010e-04 1.7543e-02 3.8463e+06 0.25000
1.3686e+02 9.3834e-05 1.4452e-02 4.1030e+06 0.25000
1.4599e+02 8.7964e-05 1.1906e-02 4.3768e+06 0.25000
1.5573e+02 8.2461e-05 9.8085e-03 4.6689e+06 0.25000
1.6613e+02 7.7302e-05 8.0804e-03 4.9804e+06 0.25000
1.7721e+02 7.2466e-05 6.6568e-03 5.3128e+06 0.25000
1.8904e+02 6.7933e-05 5.4840e-03 5.6674e+06 0.25000
2.0166e+02 6.3683e-05 4.5178e-03 6.0456e+06 0.25000
2.1511e+02 5.9699e-05 3.7218e-03 6.4490e+06 0.25000
2.2947e+02 5.5964e-05 3.0661e-03 6.8794e+06 0.25000
2.4478e+02 5.2463e-05 2.5259e-03 7.3385e+06 0.25000
2.6112e+02 4.9181e-05 2.0809e-03 7.8282e+06 0.25000
2.7854e+02 4.6104e-05 1.7143e-03 8.3506e+06 0.25000
2.9713e+02 4.3220e-05 1.4123e-03 8.9079e+06 0.25000
3.1696e+02 4.0516e-05 1.1634e-03 9.5024e+06 0.25000
3.3811e+02 3.7982e-05 9.5847e-04 1.0136e+07 0.25000
3.6067e+02 3.5605e-05 7.8960e-04 1.0813e+07 0.25000
3.8474e+02 3.3378e-05 6.5049e-04 1.1535e+07 0.25000
4.1042e+02 3.1290e-05 5.3588e-04 1.2304e+07 0.25000
4.3781e+02 2.9332e-05 4.4147e-04 1.3125e+07 0.25000
4.6702e+02 2.7497e-05 3.6369e-04 1.4001e+07 0.25000
4.9819e+02 2.5777e-05 2.9962e-04 1.4936e+07 0.25000
5.3144e+02 2.4165e-05 2.4683e-04 1.5932e+07 0.25000
5.6690e+02 2.2653e-05 2.0334e-04 1.6996e+07 0.25000
6.0473e+02 2.1236e-05 1.6752e-04 1.8130e+07 0.25000
6.4509e+02 1.9907e-05 1.3800e-04 1.9340e+07 0.25000
6.8814e+02 1.8662e-05 1.1369e-04 2.0630e+07 0.25000
7.3406e+02 1.7494e-05 9.3660e-05 2.2007e+07 0.25000
7.8305e+02 1.6400e-05 7.7159e-05 2.3476e+07 0.25000
8.3530e+02 1.5374e-05 6.3565e-05 2.5042e+07 0.25000
8.9105e+02 1.4412e-05 5.2366e-05 2.6713e+07 0.25000
9.5051e+02 1.3511e-05 4.3140e-05 2.8496e+07 0.25000
1.0139e+03 1.2665e-05 3.5539e-05 3.0398e+07 0.25000
1.0816e+03 1.1873e-05 2.9278e-05 3.2426e+07 0.25000
1.1538e+03 1.1130e-05 2.4120e-05 3.4590e+07 0.25000
1.2308e+03 1.0434e-05 1.9870e-05 3.6899e+07 0.25000
1.3129e+03 9.7812e-06 1.6370e-05 3.9361e+07 0.25000
1.4005e+03 9.1693e-06 1.3486e-05 4.1988e+07 0.25000
1.4940e+03 8.5957e-06 1.1110e-05 4.4790e+07 0.25000
1.5937e+03 8.0580e-06 9.1523e-06 4.7779e+07 0.25000
1.7000e+03 7.5539e-06 7.5399e-06 5.0967e+07 0.25000
1.8135e+03 7.0813e-06 6.2115e-06 5.4369e+07 0.25000
1.9345e+03 6.6383e-06 5.1171e-06 5.7997e+07 0.25000
2.0636e+03 6.2230e-06 4.2156e-06 6.1867e+07 0.25000
2.2013e+03 5.8337e-06 3.4729e-06 6.5996e+07 0.25000
2.3482e+03 5.4687e-06 2.8610e-06 7.0400e+07 0.25000
2.5049e+03 5.1266e-06 2.3570e-06 7.5098e+07 0.25000
2.6721e+03 4.8059e-06 1.9417e-06 8.0110e+07 0.25000
2.8504e+03 4.5053e-06 1.5996e-06 8.5456e+07 0.25000
3.0406e+03 4.2234e-06 1.3178e-06 9.1159e+07 0.25000
3.2436e+03 3.9592e-06 1.0856e-06 9.7242e+07 0.25000
3.4600e+03 3.7115e-06 8.9436e-07 1.0373e+08 0.25000
3.6909e+03 3.4793e-06 7.3679e-07 1.1065e+08 0.25000
3.9372e+03 3.2617e-06 6.0698e-07 1.1804e+08 0.25000
4.2000e+03 3.0576e-06 5.0004e-07 1.2592e+08 0.25000
4.4803e+03 2.8663e-06 4.1194e-07 1.3432e+08 0.25000
4.7792e+03 2.6870e-06 3.3937e-07 1.4328e+08 0.25000
5.0982e+03 2.5189e-06 2.7958e-07 1.5284e+08 0.25000
5.4384e+03 2.3613e-06 2.3032e-07 1.6304e+08 0.25000
5.8013e+03 2.2136e-06 1.8974e-07 1.7392e+08 0.25000
6.1885e+03 2.0751e-06 1.5631e-07 1.8553e+08 0.25000
6.6014e+03 1.9453e-06 1.2877e-07 1.9791e+08 0.25000
7.0420e+03 1.8236e-06 1.0609e-07 2.1112e+08 0.25000
7.5119e+03 1.7095e-06 8.7396e-08 2.2521e+08 0.25000
8.0132e+03 1.6026e-06 7.1998e-08 2.4024e+08 0.25000
8.5480e+03 1.5023e-06 5.9313e-08 2.5627e+08 0.25000
9.1184e+03 1.4083e-06 4.8864e-08 2.7337e+08 0.25000
9.7269e+03 1.3202e-06 4.0255e-08 2.9161e+08 0.25000
1.0376e+04 1.2376e-06 3.3163e-08 3.1107e+08 0.25000
1.1068e+04 1.1602e-06 2.7320e-08 3.3183e+08 0.25000
1.1807e+04 1.0876e-06 2.2507e-08 3.5398e+08 0.25000
1.2595e+04 1.0196e-06 1.8541e-08 3.7760e+08 0.25000
1.3436e+04 9.5581e-07 1.5275e-08 4.0280e+08 0.25000
1.4332e+04 8.9602e-07 1.2584e-08 4.2968e+08 0.25000
1.5289e+04 8.3996e-07 1.0367e-08 4.5835e+08 0.25000
1.6309e+04 7.8742e-07 8.5402e-09 4.8894e+08 0.25000
1.7397e+04 7.3816e-07 7.0356e-09 5.2157e+08 0.25000
1.8558e+04 6.9198e-07 5.7961e-09 5.5638e+08 0.25000
1.9797e+04 6.4869e-07 4.7749e-09 5.9351e+08 0.25000
2.1118e+04 6.0811e-07 3.9337e-09 6.3311e+08 0.25000
2.2527e+04 5.7006e-07 3.2406e-09 6.7536e+08 0.25000
2.4030e+04 5.3440e-07 2.6697e-09 7.2043e+08 0.25000
2.5634e+04 5.0097e-07 2.1993e-09 7.6851e+08 0.25000
2.7345e+04 4.6963e-07 1.8119e-09 8.1980e+08 0.25000
2.9170e+04 4.4025e-07 1.4926e-09 8.7450e+08 0.25000
3.1116e+04 4.1271e-07 1.2297e-09 9.3286e+08 0.25000
3.3193e+04 3.8689e-07 1.0130e-09 9.9512e+08 0.25000
