# time[s], T9[GK], density[g/cm^3], R[km], Ye

4.6060e+07 1.5208e-09 2.4609e-17 2.7618e+11 0.45000
4.9134e+07 1.4256e-09 2.0274e-17 2.9461e+11 0.45000
5.2413e+07 1.3364e-09 1.6702e-17 3.1427e+11 0.45000
5.5911e+07 1.2528e-09 1.3759e-17 3.3524e+11 0.45000
5.9642e+07 1.1745e-09 1.1335e-17 3.5761e+11 0.45000
6.3622e+07 1.1010e-09 9.3381e-18 3.8148e+11 0.45000
6.7868e+07 1.0321e-09 7.6929e-18 4.0693e+11 0.45000
7.2397e+07 9.6754e-10 6.3376e-18 4.3409e+11 0.45000
7.7228e+07 9.0701e-10 5.2210e-18 4.6306e+11 0.45000
8.2382e+07 8.5027e-10 4.3012e-18 4.9396e+11 0.45000
8.7880e+07 7.9708e-10 3.5434e-18 5.2693e+11 0.45000
9.3744e+07 7.4721e-10 2.9191e-18 5.6209e+11 0.45000
1.0000e+08 7.0047e-10 2.4048e-18 5.9960e+11 0.45000
