# time[s], T9[GK], density[g/cm^3], R[km], Ye

2.8769e-05 5.0000e+00 1.5000e+12 8.0000e+01 0.35000
3.0688e-05 5.0000e+00 1.5000e+12 8.0000e+01 0.35000
3.2736e-05 5.0000e+00 1.5000e+12 8.0001e+01 0.35000
3.4921e-05 5.0000e+00 1.5000e+12 8.0001e+01 0.35000
3.7251e-05 5.0000e+00 1.5000e+12 8.0001e+01 0.35000
3.9737e-05 5.0000e+00 1.5000e+12 8.0001e+01 0.35000
4.2389e-05 4.9999e+00 1.4999e+12 8.0001e+01 0.35000
4.5218e-05 4.9999e+00 1.4999e+12 8.0001e+01 0.35000
4.8235e-05 4.9999e+00 1.4999e+12 8.0001e+01 0.35000
5.1454e-05 4.9999e+00 1.4999e+12 8.0001e+01 0.35000
5.4888e-05 4.9999e+00 1.4999e+12 8.0002e+01 0.35000
5.8551e-05 4.9999e+00 1.4999e+12 8.0002e+01 0.35000
6.2458e-05 4.9999e+00 1.4999e+12 8.0002e+01 0.35000
6.6627e-05 4.9999e+00 1.4999e+12 8.0002e+01 0.35000
7.1073e-05 4.9998e+00 1.4999e+12 8.0003e+01 0.35000
7.5816e-05 4.9998e+00 1.4998e+12 8.0003e+01 0.35000
8.0875e-05 4.9998e+00 1.4998e+12 8.0003e+01 0.35000
8.6272e-05 4.9998e+00 1.4998e+12 8.0004e+01 0.35000
9.2030e-05 4.9997e+00 1.4998e+12 8.0004e+01 0.35000
9.8171e-05 4.9997e+00 1.4997e+12 8.0005e+01 0.35000
1.0472e-04 4.9997e+00 1.4997e+12 8.0005e+01 0.35000
1.1171e-04 4.9996e+00 1.4996e+12 8.0006e+01 0.35000
1.1917e-04 4.9996e+00 1.4996e+12 8.0007e+01 0.35000
1.2712e-04 4.9995e+00 1.4995e+12 8.0008e+01 0.35000
1.3560e-04 4.9994e+00 1.4995e+12 8.0009e+01 0.35000
1.4465e-04 4.9993e+00 1.4994e+12 8.0010e+01 0.35000
1.5430e-04 4.9993e+00 1.4993e+12 8.0012e+01 0.35000
1.6460e-04 4.9992e+00 1.4992e+12 8.0014e+01 0.35000
1.7559e-04 4.9990e+00 1.4991e+12 8.0015e+01 0.35000
1.8730e-04 4.9989e+00 1.4990e+12 8.0018e+01 0.35000
1.9980e-04 4.9988e+00 1.4989e+12 8.0020e+01 0.35000
2.1314e-04 4.9986e+00 1.4987e+12 8.0023e+01 0.35000
2.2736e-04 4.9984e+00 1.4985e+12 8.0026e+01 0.35000
2.4253e-04 4.9982e+00 1.4983e+12 8.0029e+01 0.35000
2.5872e-04 4.9979e+00 1.4981e+12 8.0033e+01 0.35000
2.7598e-04 4.9976e+00 1.4979e+12 8.0038e+01 0.35000
2.9440e-04 4.9973e+00 1.4976e+12 8.0043e+01 0.35000
3.1405e-04 4.9969e+00 1.4972e+12 8.0049e+01 0.35000
3.3500e-04 4.9965e+00 1.4969e+12 8.0056e+01 0.35000
3.5736e-04 4.9960e+00 1.4964e+12 8.0064e+01 0.35000
3.8121e-04 4.9955e+00 1.4959e+12 8.0073e+01 0.35000
4.0665e-04 4.9948e+00 1.4954e+12 8.0083e+01 0.35000
4.3379e-04 4.9941e+00 1.4947e+12 8.0094e+01 0.35000
4.6273e-04 4.9933e+00 1.4940e+12 8.0107e+01 0.35000
4.9361e-04 4.9924e+00 1.4932e+12 8.0122e+01 0.35000
5.2655e-04 4.9914e+00 1.4922e+12 8.0139e+01 0.35000
5.6169e-04 4.9902e+00 1.4912e+12 8.0158e+01 0.35000
5.9918e-04 4.9888e+00 1.4900e+12 8.0179e+01 0.35000
6.3916e-04 4.9873e+00 1.4886e+12 8.0204e+01 0.35000
6.8182e-04 4.9855e+00 1.4870e+12 8.0232e+01 0.35000
7.2732e-04 4.9835e+00 1.4852e+12 8.0264e+01 0.35000
7.7585e-04 4.9813e+00 1.4832e+12 8.0301e+01 0.35000
8.2763e-04 4.9787e+00 1.4809e+12 8.0342e+01 0.35000
8.8286e-04 4.9758e+00 1.4783e+12 8.0389e+01 0.35000
9.4178e-04 4.9725e+00 1.4754e+12 8.0443e+01 0.35000
1.0046e-03 4.9687e+00 1.4720e+12 8.0504e+01 0.35000
1.0717e-03 4.9644e+00 1.4682e+12 8.0573e+01 0.35000
1.1432e-03 4.9596e+00 1.4639e+12 8.0652e+01 0.35000
1.2195e-03 4.9540e+00 1.4590e+12 8.0742e+01 0.35000
1.3009e-03 4.9478e+00 1.4535e+12 8.0844e+01 0.35000
1.3877e-03 4.9407e+00 1.4472e+12 8.0961e+01 0.35000
1.4803e-03 4.9326e+00 1.4402e+12 8.1093e+01 0.35000
1.5791e-03 4.9235e+00 1.4322e+12 8.1244e+01 0.35000
1.6844e-03 4.9131e+00 1.4232e+12 8.1415e+01 0.35000
1.7968e-03 4.9014e+00 1.4130e+12 8.1609e+01 0.35000
1.9167e-03 4.8881e+00 1.4016e+12 8.1831e+01 0.35000
2.0447e-03 4.8731e+00 1.3887e+12 8.2082e+01 0.35000
2.1811e-03 4.8562e+00 1.3743e+12 8.2369e+01 0.35000
2.3267e-03 4.8371e+00 1.3581e+12 8.2694e+01 0.35000
2.4819e-03 4.8156e+00 1.3401e+12 8.3064e+01 0.35000
2.6476e-03 4.7913e+00 1.3199e+12 8.3484e+01 0.35000
2.8242e-03 4.7640e+00 1.2975e+12 8.3962e+01 0.35000
3.0127e-03 4.7334e+00 1.2727e+12 8.4505e+01 0.35000
3.2138e-03 4.6992e+00 1.2452e+12 8.5122e+01 0.35000
3.4282e-03 4.6608e+00 1.2150e+12 8.5822e+01 0.35000
3.6570e-03 4.6180e+00 1.1818e+12 8.6617e+01 0.35000
3.9011e-03 4.5704e+00 1.1456e+12 8.7520e+01 0.35000
4.1614e-03 4.5175e+00 1.1063e+12 8.8544e+01 0.35000
4.4391e-03 4.4590e+00 1.0639e+12 8.9706e+01 0.35000
4.7353e-03 4.3945e+00 1.0184e+12 9.1023e+01 0.35000
5.0513e-03 4.3236e+00 9.6988e+11 9.2516e+01 0.35000
5.3884e-03 4.2460e+00 9.1859e+11 9.4206e+01 0.35000
5.7480e-03 4.1615e+00 8.6481e+11 9.6120e+01 0.35000
6.1316e-03 4.0698e+00 8.0891e+11 9.8285e+01 0.35000
6.5408e-03 3.9709e+00 7.5138e+11 1.0073e+02 0.35000
6.9773e-03 3.8649e+00 6.9278e+11 1.0350e+02 0.35000
7.4429e-03 3.7519e+00 6.3376e+11 1.0661e+02 0.35000
7.9396e-03 3.6321e+00 5.7500e+11 1.1013e+02 0.35000
8.4695e-03 3.5062e+00 5.1722e+11 1.1409e+02 0.35000
9.0347e-03 3.3745e+00 4.6114e+11 1.1853e+02 0.35000
9.6376e-03 3.2381e+00 4.0742e+11 1.2353e+02 0.35000
1.0281e-02 3.0976e+00 3.5668e+11 1.2913e+02 0.35000
1.0967e-02 2.9542e+00 3.0940e+11 1.3540e+02 0.35000
1.1699e-02 2.8089e+00 2.6596e+11 1.4240e+02 0.35000
1.2479e-02 2.6629e+00 2.2660e+11 1.5021e+02 0.35000
1.3312e-02 2.5173e+00 1.9142e+11 1.5890e+02 0.35000
1.4201e-02 2.3732e+00 1.6040e+11 1.6855e+02 0.35000
1.5148e-02 2.2317e+00 1.3339e+11 1.7923e+02 0.35000
1.6159e-02 2.0938e+00 1.1015e+11 1.9104e+02 0.35000
1.7237e-02 1.9603e+00 9.0393e+10 2.0405e+02 0.35000
1.8388e-02 1.8318e+00 7.3764e+10 2.1836e+02 0.35000
1.9615e-02 1.7091e+00 5.9905e+10 2.3405e+02 0.35000
2.0924e-02 1.5924e+00 4.8451e+10 2.5120e+02 0.35000
2.2320e-02 1.4820e+00 3.9058e+10 2.6991e+02 0.35000
2.3810e-02 1.3781e+00 3.1404e+10 2.9026e+02 0.35000
2.5399e-02 1.2806e+00 2.5202e+10 3.1235e+02 0.35000
2.7094e-02 1.1895e+00 2.0198e+10 3.3627e+02 0.35000
2.8902e-02 1.1047e+00 1.6176e+10 3.6210e+02 0.35000
3.0830e-02 1.0258e+00 1.2952e+10 3.8995e+02 0.35000
3.2888e-02 9.5257e-01 1.0372e+10 4.1992e+02 0.35000
3.5082e-02 8.8473e-01 8.3103e+09 4.5211e+02 0.35000
3.7424e-02 8.2194e-01 6.6636e+09 4.8665e+02 0.35000
3.9921e-02 7.6386e-01 5.3483e+09 5.2366e+02 0.35000
4.2585e-02 7.1014e-01 4.2976e+09 5.6327e+02 0.35000
4.5427e-02 6.6048e-01 3.4574e+09 6.0562e+02 0.35000
4.8459e-02 6.1454e-01 2.7851e+09 6.5089e+02 0.35000
5.1692e-02 5.7205e-01 2.2463e+09 6.9924e+02 0.35000
5.5142e-02 5.3272e-01 1.8141e+09 7.5087e+02 0.35000
5.8822e-02 4.9629e-01 1.4669e+09 8.0597e+02 0.35000
6.2747e-02 4.6255e-01 1.1875e+09 8.6478e+02 0.35000
6.6935e-02 4.3125e-01 9.6246e+08 9.2753e+02 0.35000
7.1402e-02 4.0222e-01 7.8088e+08 9.9447e+02 0.35000
7.6166e-02 3.7527e-01 6.3420e+08 1.0659e+03 0.35000
8.1249e-02 3.5024e-01 5.1555e+08 1.1421e+03 0.35000
8.6671e-02 3.2697e-01 4.1948e+08 1.2234e+03 0.35000
9.2455e-02 3.0533e-01 3.4158e+08 1.3101e+03 0.35000
9.8625e-02 2.8520e-01 2.7837e+08 1.4025e+03 0.35000
1.0521e-01 2.6645e-01 2.2701e+08 1.5012e+03 0.35000
1.1223e-01 2.4900e-01 1.8525e+08 1.6064e+03 0.35000
1.1972e-01 2.3273e-01 1.5127e+08 1.7187e+03 0.35000
1.2771e-01 2.1757e-01 1.2359e+08 1.8385e+03 0.35000
1.3623e-01 2.0344e-01 1.0103e+08 1.9662e+03 0.35000
1.4532e-01 1.9025e-01 8.2634e+07 2.1025e+03 0.35000
1.5502e-01 1.7795e-01 6.7617e+07 2.2479e+03 0.35000
1.6536e-01 1.6646e-01 5.5353e+07 2.4029e+03 0.35000
1.7640e-01 1.5574e-01 4.5331e+07 2.5683e+03 0.35000
1.8817e-01 1.4573e-01 3.7139e+07 2.7448e+03 0.35000
2.0073e-01 1.3638e-01 3.0437e+07 2.9330e+03 0.35000
2.1412e-01 1.2764e-01 2.4954e+07 3.1338e+03 0.35000
2.2841e-01 1.1947e-01 2.0464e+07 3.3480e+03 0.35000
2.4365e-01 1.1184e-01 1.6787e+07 3.5765e+03 0.35000
2.5991e-01 1.0471e-01 1.3775e+07 3.8203e+03 0.35000
2.7726e-01 9.8033e-02 1.1306e+07 4.0803e+03 0.35000
2.9576e-01 9.1793e-02 9.2814e+06 4.3576e+03 0.35000
3.1550e-01 8.5957e-02 7.6213e+06 4.6535e+03 0.35000
3.3655e-01 8.0498e-02 6.2594e+06 4.9691e+03 0.35000
3.5901e-01 7.5390e-02 5.1419e+06 5.3058e+03 0.35000
3.8297e-01 7.0610e-02 4.2246e+06 5.6649e+03 0.35000
4.0853e-01 6.6138e-02 3.4716e+06 6.0480e+03 0.35000
4.3579e-01 6.1952e-02 2.8532e+06 6.4567e+03 0.35000
4.6487e-01 5.8033e-02 2.3454e+06 6.8926e+03 0.35000
4.9590e-01 5.4365e-02 1.9282e+06 7.3576e+03 0.35000
5.2899e-01 5.0931e-02 1.5854e+06 7.8537e+03 0.35000
5.6429e-01 4.7716e-02 1.3037e+06 8.3829e+03 0.35000
6.0195e-01 4.4706e-02 1.0722e+06 8.9473e+03 0.35000
6.4212e-01 4.1887e-02 8.8190e+05 9.5495e+03 0.35000
6.8497e-01 3.9247e-02 7.2544e+05 1.0192e+04 0.35000
7.3068e-01 3.6775e-02 5.9680e+05 1.0877e+04 0.35000
7.7944e-01 3.4459e-02 4.9101e+05 1.1608e+04 0.35000
8.3146e-01 3.2290e-02 4.0401e+05 1.2388e+04 0.35000
8.8694e-01 3.0259e-02 3.3245e+05 1.3219e+04 0.35000
9.4613e-01 2.8355e-02 2.7358e+05 1.4107e+04 0.35000
1.0093e+00 2.6573e-02 2.2515e+05 1.5053e+04 0.35000
1.0766e+00 2.4902e-02 1.8531e+05 1.6063e+04 0.35000
1.1485e+00 2.3338e-02 1.5253e+05 1.7140e+04 0.35000
1.2251e+00 2.1872e-02 1.2555e+05 1.8289e+04 0.35000
1.3069e+00 2.0498e-02 1.0335e+05 1.9514e+04 0.35000
1.3941e+00 1.9211e-02 8.5080e+04 2.0821e+04 0.35000
1.4871e+00 1.8005e-02 7.0043e+04 2.2216e+04 0.35000
1.5864e+00 1.6875e-02 5.7666e+04 2.3704e+04 0.35000
1.6922e+00 1.5816e-02 4.7477e+04 2.5291e+04 0.35000
1.8051e+00 1.4824e-02 3.9091e+04 2.6983e+04 0.35000
1.9256e+00 1.3894e-02 3.2187e+04 2.8789e+04 0.35000
2.0541e+00 1.3023e-02 2.6503e+04 3.0715e+04 0.35000
2.1912e+00 1.2206e-02 2.1824e+04 3.2770e+04 0.35000
2.3374e+00 1.1441e-02 1.7971e+04 3.4962e+04 0.35000
2.4934e+00 1.0724e-02 1.4799e+04 3.7300e+04 0.35000
2.6598e+00 1.0052e-02 1.2187e+04 3.9795e+04 0.35000
2.8373e+00 9.4217e-03 1.0036e+04 4.2455e+04 0.35000
3.0266e+00 8.8313e-03 8.2651e+03 4.5294e+04 0.35000
3.2286e+00 8.2779e-03 6.8068e+03 4.8321e+04 0.35000
3.4441e+00 7.7593e-03 5.6060e+03 5.1551e+04 0.35000
3.6739e+00 7.2732e-03 4.6170e+03 5.4996e+04 0.35000
3.9191e+00 6.8176e-03 3.8026e+03 5.8671e+04 0.35000
4.1806e+00 6.3906e-03 3.1319e+03 6.2592e+04 0.35000
4.4596e+00 5.9904e-03 2.5795e+03 6.6774e+04 0.35000
4.7572e+00 5.6152e-03 2.1246e+03 7.1235e+04 0.35000
5.0747e+00 5.2636e-03 1.7499e+03 7.5994e+04 0.35000
5.4134e+00 4.9340e-03 1.4414e+03 8.1070e+04 0.35000
5.7746e+00 4.6250e-03 1.1872e+03 8.6486e+04 0.35000
6.1600e+00 4.3355e-03 9.7789e+02 9.2262e+04 0.35000
6.5711e+00 4.0640e-03 8.0548e+02 9.8424e+04 0.35000
7.0096e+00 3.8096e-03 6.6347e+02 1.0500e+05 0.35000
7.4773e+00 3.5711e-03 5.4651e+02 1.1201e+05 0.35000
7.9763e+00 3.3476e-03 4.5017e+02 1.1949e+05 0.35000
8.5086e+00 3.1380e-03 3.7081e+02 1.2747e+05 0.35000
9.0764e+00 2.9416e-03 3.0545e+02 1.3598e+05 0.35000
9.6822e+00 2.7575e-03 2.5161e+02 1.4506e+05 0.35000
1.0328e+01 2.5849e-03 2.0726e+02 1.5475e+05 0.35000
1.1018e+01 2.4231e-03 1.7073e+02 1.6508e+05 0.35000
1.1753e+01 2.2715e-03 1.4064e+02 1.7610e+05 0.35000
1.2537e+01 2.1293e-03 1.1585e+02 1.8785e+05 0.35000
1.3374e+01 1.9960e-03 9.5432e+01 2.0040e+05 0.35000
1.4266e+01 1.8711e-03 7.8613e+01 2.1377e+05 0.35000
1.5218e+01 1.7540e-03 6.4758e+01 2.2805e+05 0.35000
1.6234e+01 1.6443e-03 5.3346e+01 2.4327e+05 0.35000
1.7317e+01 1.5414e-03 4.3945e+01 2.5951e+05 0.35000
1.8473e+01 1.4449e-03 3.6200e+01 2.7683e+05 0.35000
1.9706e+01 1.3545e-03 2.9821e+01 2.9531e+05 0.35000
2.1021e+01 1.2697e-03 2.4566e+01 3.1502e+05 0.35000
2.2423e+01 1.1903e-03 2.0237e+01 3.3605e+05 0.35000
2.3920e+01 1.1158e-03 1.6671e+01 3.5848e+05 0.35000
2.5516e+01 1.0460e-03 1.3733e+01 3.8241e+05 0.35000
2.7219e+01 9.8055e-04 1.1313e+01 4.0793e+05 0.35000
2.9035e+01 9.1920e-04 9.3198e+00 4.3516e+05 0.35000
3.0973e+01 8.6168e-04 7.6776e+00 4.6421e+05 0.35000
3.3040e+01 8.0777e-04 6.3247e+00 4.9519e+05 0.35000
3.5245e+01 7.5723e-04 5.2103e+00 5.2824e+05 0.35000
3.7597e+01 7.0985e-04 4.2922e+00 5.6350e+05 0.35000
4.0106e+01 6.6544e-04 3.5359e+00 6.0111e+05 0.35000
4.2782e+01 6.2380e-04 2.9129e+00 6.4123e+05 0.35000
4.5637e+01 5.8477e-04 2.3996e+00 6.8403e+05 0.35000
4.8683e+01 5.4819e-04 1.9768e+00 7.2968e+05 0.35000
5.1931e+01 5.1389e-04 1.6285e+00 7.7838e+05 0.35000
5.5397e+01 4.8174e-04 1.3416e+00 8.3033e+05 0.35000
5.9094e+01 4.5160e-04 1.1052e+00 8.8574e+05 0.35000
6.3038e+01 4.2334e-04 9.1047e-01 9.4486e+05 0.35000
6.7244e+01 3.9686e-04 7.5005e-01 1.0079e+06 0.35000
7.1732e+01 3.7203e-04 6.1789e-01 1.0752e+06 0.35000
7.6519e+01 3.4875e-04 5.0903e-01 1.1469e+06 0.35000
8.1625e+01 3.2694e-04 4.1934e-01 1.2235e+06 0.35000
8.7072e+01 3.0648e-04 3.4546e-01 1.3051e+06 0.35000
9.2883e+01 2.8731e-04 2.8459e-01 1.3922e+06 0.35000
9.9081e+01 2.6933e-04 2.3445e-01 1.4852e+06 0.35000
1.0569e+02 2.5248e-04 1.9314e-01 1.5843e+06 0.35000
1.1275e+02 2.3669e-04 1.5911e-01 1.6900e+06 0.35000
1.2027e+02 2.2188e-04 1.3108e-01 1.8028e+06 0.35000
1.2830e+02 2.0800e-04 1.0798e-01 1.9231e+06 0.35000
1.3686e+02 1.9499e-04 8.8958e-02 2.0514e+06 0.35000
1.4599e+02 1.8279e-04 7.3285e-02 2.1883e+06 0.35000
1.5573e+02 1.7135e-04 6.0373e-02 2.3344e+06 0.35000
1.6613e+02 1.6063e-04 4.9736e-02 2.4902e+06 0.35000
1.7721e+02 1.5058e-04 4.0973e-02 2.6564e+06 0.35000
1.8904e+02 1.4116e-04 3.3755e-02 2.8336e+06 0.35000
2.0166e+02 1.3233e-04 2.7807e-02 3.0227e+06 0.35000
2.1511e+02 1.2405e-04 2.2908e-02 3.2245e+06 0.35000
2.2947e+02 1.1629e-04 1.8872e-02 3.4396e+06 0.35000
2.4478e+02 1.0902e-04 1.5547e-02 3.6692e+06 0.35000
2.6112e+02 1.0220e-04 1.2808e-02 3.9141e+06 0.35000
2.7854e+02 9.5802e-05 1.0551e-02 4.1753e+06 0.35000
2.9713e+02 8.9809e-05 8.6924e-03 4.4539e+06 0.35000
3.1696e+02 8.4191e-05 7.1610e-03 4.7511e+06 0.35000
3.3811e+02 7.8924e-05 5.8993e-03 5.0682e+06 0.35000
3.6067e+02 7.3986e-05 4.8600e-03 5.4064e+06 0.35000
3.8474e+02 6.9358e-05 4.0037e-03 5.7672e+06 0.35000
4.1042e+02 6.5019e-05 3.2983e-03 6.1521e+06 0.35000
4.3781e+02 6.0951e-05 2.7172e-03 6.5626e+06 0.35000
4.6702e+02 5.7138e-05 2.2385e-03 7.0006e+06 0.35000
4.9819e+02 5.3563e-05 1.8441e-03 7.4678e+06 0.35000
5.3144e+02 5.0212e-05 1.5192e-03 7.9661e+06 0.35000
5.6690e+02 4.7071e-05 1.2515e-03 8.4978e+06 0.35000
6.0473e+02 4.4126e-05 1.0310e-03 9.0649e+06 0.35000
6.4509e+02 4.1366e-05 8.4939e-04 9.6698e+06 0.35000
6.8814e+02 3.8778e-05 6.9975e-04 1.0315e+07 0.35000
7.3406e+02 3.6352e-05 5.7646e-04 1.1003e+07 0.35000
7.8305e+02 3.4078e-05 4.7490e-04 1.1738e+07 0.35000
8.3530e+02 3.1946e-05 3.9123e-04 1.2521e+07 0.35000
8.9105e+02 2.9948e-05 3.2230e-04 1.3357e+07 0.35000
9.5051e+02 2.8074e-05 2.6552e-04 1.4248e+07 0.35000
1.0139e+03 2.6318e-05 2.1874e-04 1.5199e+07 0.35000
1.0816e+03 2.4671e-05 1.8020e-04 1.6213e+07 0.35000
1.1538e+03 2.3128e-05 1.4845e-04 1.7295e+07 0.35000
1.2308e+03 2.1681e-05 1.2230e-04 1.8449e+07 0.35000
1.3129e+03 2.0325e-05 1.0075e-04 1.9681e+07 0.35000
1.4005e+03 1.9053e-05 8.3001e-05 2.0994e+07 0.35000
1.4940e+03 1.7861e-05 6.8378e-05 2.2395e+07 0.35000
1.5937e+03 1.6744e-05 5.6331e-05 2.3889e+07 0.35000
1.7000e+03 1.5696e-05 4.6406e-05 2.5484e+07 0.35000
1.8135e+03 1.4714e-05 3.8230e-05 2.7184e+07 0.35000
1.9345e+03 1.3794e-05 3.1495e-05 2.8998e+07 0.35000
2.0636e+03 1.2931e-05 2.5946e-05 3.0934e+07 0.35000
2.2013e+03 1.2122e-05 2.1375e-05 3.2998e+07 0.35000
2.3482e+03 1.1364e-05 1.7609e-05 3.5200e+07 0.35000
2.5049e+03 1.0653e-05 1.4507e-05 3.7549e+07 0.35000
2.6721e+03 9.9863e-06 1.1951e-05 4.0055e+07 0.35000
2.8504e+03 9.3616e-06 9.8453e-06 4.2728e+07 0.35000
3.0406e+03 8.7759e-06 8.1107e-06 4.5579e+07 0.35000
3.2436e+03 8.2269e-06 6.6818e-06 4.8621e+07 0.35000
3.4600e+03 7.7122e-06 5.5046e-06 5.1866e+07 0.35000
3.6909e+03 7.2298e-06 4.5348e-06 5.5327e+07 0.35000
3.9372e+03 6.7775e-06 3.7358e-06 5.9019e+07 0.35000
4.2000e+03 6.3535e-06 3.0776e-06 6.2958e+07 0.35000
4.4803e+03 5.9560e-06 2.5354e-06 6.7159e+07 0.35000
4.7792e+03 5.5834e-06 2.0887e-06 7.1641e+07 0.35000
5.0982e+03 5.2341e-06 1.7207e-06 7.6422e+07 0.35000
5.4384e+03 4.9067e-06 1.4176e-06 8.1522e+07 0.35000
5.8013e+03 4.5997e-06 1.1678e-06 8.6962e+07 0.35000
6.1885e+03 4.3120e-06 9.6207e-07 9.2765e+07 0.35000
6.6014e+03 4.0422e-06 7.9257e-07 9.8956e+07 0.35000
7.0420e+03 3.7893e-06 6.5294e-07 1.0556e+08 0.35000
7.5119e+03 3.5523e-06 5.3790e-07 1.1260e+08 0.35000
8.0132e+03 3.3301e-06 4.4313e-07 1.2012e+08 0.35000
8.5480e+03 3.1217e-06 3.6506e-07 1.2813e+08 0.35000
9.1184e+03 2.9264e-06 3.0074e-07 1.3669e+08 0.35000
9.7269e+03 2.7434e-06 2.4776e-07 1.4581e+08 0.35000
1.0376e+04 2.5717e-06 2.0411e-07 1.5554e+08 0.35000
1.1068e+04 2.4109e-06 1.6815e-07 1.6592e+08 0.35000
1.1807e+04 2.2600e-06 1.3852e-07 1.7699e+08 0.35000
1.2595e+04 2.1186e-06 1.1412e-07 1.8880e+08 0.35000
1.3436e+04 1.9861e-06 9.4013e-08 2.0140e+08 0.35000
1.4332e+04 1.8619e-06 7.7450e-08 2.1484e+08 0.35000
1.5289e+04 1.7454e-06 6.3804e-08 2.2918e+08 0.35000
1.6309e+04 1.6362e-06 5.2563e-08 2.4447e+08 0.35000
1.7397e+04 1.5338e-06 4.3303e-08 2.6078e+08 0.35000
1.8558e+04 1.4379e-06 3.5673e-08 2.7819e+08 0.35000
1.9797e+04 1.3479e-06 2.9388e-08 2.9675e+08 0.35000
2.1118e+04 1.2636e-06 2.4211e-08 3.1656e+08 0.35000
2.2527e+04 1.1845e-06 1.9945e-08 3.3768e+08 0.35000
2.4030e+04 1.1104e-06 1.6431e-08 3.6022e+08 0.35000
2.5634e+04 1.0410e-06 1.3536e-08 3.8425e+08 0.35000
2.7345e+04 9.7585e-07 1.1152e-08 4.0990e+08 0.35000
2.9170e+04 9.1481e-07 9.1869e-09 4.3725e+08 0.35000
3.1116e+04 8.5758e-07 7.5683e-09 4.6643e+08 0.35000
3.3193e+04 8.0393e-07 6.2349e-09 4.9756e+08 0.35000
