time_days,Re188 top 14
1.3520187390402345e-05,1.2331661907210433e-88
1.3543980059855197e-05,1.2331661907210433e-88
1.3567814599372669e-05,1.2331661907210433e-88
1.3591691082637213e-05,1.2331661907210433e-88
1.3615609583460955e-05,1.2331661907210433e-88
1.3639570175785907e-05,1.2331661907210433e-88
1.3663572933684205e-05,1.2331661907210433e-88
1.368761793135834e-05,1.2331661907210433e-88
1.3711705243141378e-05,1.2331661907210433e-88
1.3735834943497204e-05,1.2331661907210433e-88
1.3760007107020732e-05,1.2331661907210433e-88
1.378422180843816e-05,1.2331661907210433e-88
1.3808479122607176e-05,1.2331661907210433e-88
1.3832779124517211e-05,1.2331661907210433e-88
1.3857121889289656e-05,1.2331661907210433e-88
1.3881507492178104e-05,1.2331661907210433e-88
1.3905936008568577e-05,1.2331661907210433e-88
1.3930407513979757e-05,1.2331661907210433e-88
1.3954922084063225e-05,1.2331661907210433e-88
1.3979479794603695e-05,1.2331661907210433e-88
1.4004080721519247e-05,1.2331661907210433e-88
1.4028724940861554e-05,1.2331661907210433e-88
1.4053412528816131e-05,1.2331661907210433e-88
1.4078143561702556e-05,1.2331661907210433e-88
1.4102918115974724e-05,1.2331661907210433e-88
1.4127736268221062e-05,1.2331661907210433e-88
1.4152598095164782e-05,1.2331661907210433e-88
1.4177503673664115e-05,1.2331661907210433e-88
1.4202453080712538e-05,1.2331661907210433e-88
1.4227446393439024e-05,1.2331661907210433e-88
1.4252483689108282e-05,1.2331661907210433e-88
1.4277565045120982e-05,1.2331661907210433e-88
1.4302690539014012e-05,1.2331661907210433e-88
1.43278602484607e-05,1.2331661907210433e-88
1.4353074251271067e-05,1.2331661907210433e-88
1.4378332625392062e-05,1.2331661907210433e-88
1.4403635448907804e-05,1.2331661907210433e-88
1.4428982800039825e-05,1.2331661907210433e-88
1.445437475714731e-05,1.2331661907210433e-88
1.4479811398727338e-05,1.2331661907210433e-88
1.4505292803415124e-05,1.2331661907210433e-88
1.4530819049984272e-05,1.2331661907210433e-88
1.4556390217347005e-05,1.2331661907210433e-88
1.4582006384554415e-05,1.2331661907210433e-88
1.4607667630796712e-05,1.2331661907210433e-88
1.4633374035403455e-05,1.2331661907210433e-88
1.4659125677843815e-05,1.2331661907210433e-88
1.4684922637726807e-05,1.2331661907210433e-88
1.4710764994801544e-05,1.2331661907210433e-88
1.473665282895748e-05,1.2331661907210433e-88
