time_days,Te132 top 12
1.1582075067462385e-05,1.0786295499900346e-08
1.1602457069257261e-05,1.1328310456795902e-08
1.1622874939063245e-05,1.1904107067606502e-08
1.1643328740000449e-05,1.25159192567715e-08
1.166381853530006e-05,1.3167665916997592e-08
1.1684344388304543e-05,1.3867566801399591e-08
1.1704906362467828e-05,1.4613059844050103e-08
1.1725504521355514e-05,1.5408374154387545e-08
1.1746138928645058e-05,1.626600677897533e-08
1.1766809648125983e-05,1.718044910202001e-08
1.1787516743700058e-05,1.8166726966794928e-08
1.1808260279381518e-05,1.922356135481729e-08
1.1829040319297239e-05,2.0366173988367645e-08
1.1849856927686948e-05,2.1592489835583288e-08
1.1870710168903427e-05,2.29257013737647e-08
1.1891600107412698e-05,2.4365399267008398e-08
1.1912526807794235e-05,2.5924418584993725e-08
1.1933490334741154e-05,2.7619181084717415e-08
1.195449075306042e-05,2.9469395026991672e-08
1.1975528127673041e-05,3.148812489985405e-08
1.1996602523614279e-05,3.369655336575316e-08
1.2017714006033838e-05,3.61217037305173e-08
1.203886264019607e-05,3.879587111725361e-08
1.206004849148019e-05,4.174598079796358e-08
1.2081271625380452e-05,4.501002989840959e-08
1.2102532107506378e-05,4.865218493798714e-08
1.2123830003582939e-05,5.271219700803125e-08
1.2145165379450777e-05,5.7277969104388015e-08
1.2166538301066392e-05,6.241106147107003e-08
1.2187948834502359e-05,6.824194254624237e-08
1.2209397045947523e-05,7.488393745053796e-08
1.2230883001707209e-05,8.249278898885962e-08
1.2252406768203427e-05,9.12757453544375e-08
1.2273968411975074e-05,1.0149383719102798e-07
1.229556799967814e-05,1.1347153368571475e-07
1.2317205598085917e-05,1.276027588931565e-07
1.2338881274089202e-05,1.444903054303351e-07
1.2360595094696511e-05,1.6481442797097769e-07
1.2382347127034275e-05,1.8956865760229826e-07
1.2404137438347057e-05,2.2004105061265327e-07
1.2425966095997752e-05,2.58152425422146e-07
1.2447833167467804e-05,3.063746558878411e-07
1.2469738720357409e-05,3.683397990658928e-07
1.2491682822385722e-05,4.495498181437227e-07
1.2513665541391072e-05,5.579972853634627e-07
1.253568694533117e-05,7.059314191679518e-07
1.2557747102283315e-05,9.133645109535924e-07
1.2579846080444613e-05,1.2129929544876813e-06
1.2601983948132175e-05,1.6617369021030152e-06
1.2624160773783341e-05,2.3657233016978774e-06
1.2646376625955889e-05,3.534574636889203e-06
1.2668631573328232e-05,5.620303081613908e-06
1.2690925684699658e-05,9.720374717789523e-06
1.2713259028990516e-05,1.886119753270301e-05
1.2735631675242447e-05,4.3189765224540135e-05
1.2758043692618582e-05,0.0001247382906329988
1.2780495150403777e-05,0.0004842409159525504
1.2802986118004803e-05,0.002348206573321199
1.2825516664950577e-05,0.00981895052014389
1.2848086860892376e-05,0.0283380953941021
1.2870696775604044e-05,0.06342547683191677
1.2893346478982209e-05,0.12246867972577642
1.2916036041046513e-05,0.21512224250315412
1.2938765531939804e-05,0.35318037261073854
1.2961535021928377e-05,0.5512125180803715
1.2984344581402177e-05,0.8262075750657003
1.3007194280875022e-05,1.1981612361783014
1.3030084190984819e-05,1.6896445718040913
1.3053014382493775e-05,2.3262038620772647
1.307598492628864e-05,3.1364636322711026
1.3098995893380895e-05,4.151187754818037
1.3122047354906992e-05,5.404351085502521
1.3145139382128569e-05,6.932303059356972
1.3168272046432665e-05,8.776004441152281
