time_days,Pa234 top 6
1.1582075067462385e-05,2.6013659174041505e-88
1.1602457069257261e-05,2.6013659174041505e-88
1.1622874939063245e-05,2.6013659174041505e-88
1.1643328740000449e-05,2.6013659174041505e-88
1.166381853530006e-05,2.6013659174041505e-88
1.1684344388304543e-05,2.6013659174041505e-88
1.1704906362467828e-05,2.6013659174041505e-88
1.1725504521355514e-05,2.6013659174041505e-88
1.1746138928645058e-05,2.6013659174041505e-88
1.1766809648125983e-05,2.6013659174041505e-88
1.1787516743700058e-05,2.6013659174041505e-88
1.1808260279381518e-05,2.6013659174041505e-88
1.1829040319297239e-05,2.6013659174041505e-88
1.1849856927686948e-05,2.6013659174041505e-88
1.1870710168903427e-05,2.6013659174041505e-88
1.1891600107412698e-05,2.6013659174041505e-88
1.1912526807794235e-05,2.6013659174041505e-88
1.1933490334741154e-05,2.6013659174041505e-88
1.195449075306042e-05,2.6013659174041505e-88
1.1975528127673041e-05,2.6013659174041505e-88
1.1996602523614279e-05,2.6013659174041505e-88
1.2017714006033838e-05,2.6013659174041505e-88
1.203886264019607e-05,2.6013659174041505e-88
1.206004849148019e-05,2.6013659174041505e-88
1.2081271625380452e-05,2.6013659174041505e-88
1.2102532107506378e-05,2.6013659174041505e-88
1.2123830003582939e-05,2.6013659174041505e-88
1.2145165379450777e-05,2.6013659174041505e-88
1.2166538301066392e-05,2.6013659174041505e-88
1.2187948834502359e-05,2.6013659174041505e-88
1.2209397045947523e-05,2.6013659174041505e-88
1.2230883001707209e-05,2.6013659174041505e-88
1.2252406768203427e-05,2.6013659174041505e-88
1.2273968411975074e-05,2.6013659174041505e-88
1.229556799967814e-05,2.6013659174041505e-88
1.2317205598085917e-05,2.6013659174041505e-88
1.2338881274089202e-05,2.6013659174041505e-88
1.2360595094696511e-05,2.6013659174041505e-88
1.2382347127034275e-05,2.6013659174041505e-88
1.2404137438347057e-05,2.6013659174041505e-88
1.2425966095997752e-05,2.6013659174041505e-88
1.2447833167467804e-05,2.6013659174041505e-88
1.2469738720357409e-05,2.6013659174041505e-88
1.2491682822385722e-05,2.6013659174041505e-88
1.2513665541391072e-05,2.6013659174041505e-88
1.253568694533117e-05,2.6013659174041505e-88
1.2557747102283315e-05,2.6013659174041505e-88
1.2579846080444613e-05,2.6013659174041505e-88
1.2601983948132175e-05,2.6013659174041505e-88
1.2624160773783341e-05,2.6013659174041505e-88
1.2646376625955889e-05,2.6013659174041505e-88
1.2668631573328232e-05,2.6013659174041505e-88
1.2690925684699658e-05,2.6013659174041505e-88
1.2713259028990516e-05,2.6013659174041505e-88
1.2735631675242447e-05,2.6013659174041505e-88
1.2758043692618582e-05,2.6013659174041505e-88
1.2780495150403777e-05,2.6013659174041505e-88
1.2802986118004803e-05,2.6013659174041505e-88
1.2825516664950577e-05,2.6013659174041505e-88
1.2848086860892376e-05,2.6013659174041505e-88
1.2870696775604044e-05,2.6013659174041505e-88
1.2893346478982209e-05,2.6013659174041505e-88
1.2916036041046513e-05,2.6013659174041505e-88
1.2938765531939804e-05,2.6013659174041505e-88
1.2961535021928377e-05,2.6013659174041505e-88
1.2984344581402177e-05,2.6013659174041505e-88
1.3007194280875022e-05,2.6013659174041505e-88
1.3030084190984819e-05,2.6013659174041505e-88
1.3053014382493775e-05,2.6013659174041505e-88
1.307598492628864e-05,2.6013659174041505e-88
1.3098995893380895e-05,2.6013659174041505e-88
1.3122047354906992e-05,2.6013659174041505e-88
1.3145139382128569e-05,2.6013659174041505e-88
1.3168272046432665e-05,2.6013659174041505e-88
1.319144541933195e-05,2.6013659174041505e-88
1.321465957246494e-05,2.6013659174041505e-88
1.3237914577596218e-05,2.6013659174041505e-88
1.3261210506616655e-05,2.6013659174041505e-88
1.3284547431543642e-05,2.6013659174041505e-88
1.3307925424521302e-05,2.6013659174041505e-88
1.3331344557820713e-05,2.6013659174041505e-88
1.3354804903840137e-05,2.6013659174041505e-88
1.3378306535105248e-05,2.6013659174041505e-88
1.3401849524269335e-05,2.6013659174041505e-88
1.3425433944113557e-05,2.6013659174041505e-88
1.3449059867547146e-05,2.6013659174041505e-88
1.3472727367607635e-05,2.6013659174041505e-88
1.3496436517461091e-05,2.6013659174041505e-88
1.3520187390402345e-05,2.6013659174041505e-88
1.3543980059855197e-05,2.6013659174041505e-88
1.3567814599372669e-05,2.6013659174041505e-88
1.3591691082637213e-05,2.6013659174041505e-88
1.3615609583460955e-05,2.6013659174041505e-88
1.3639570175785907e-05,2.6013659174041505e-88
1.3663572933684205e-05,2.6013659174041505e-88
1.368761793135834e-05,2.6013659174041505e-88
1.3711705243141378e-05,2.6013659174041505e-88
1.3735834943497204e-05,2.6013659174041505e-88
1.3760007107020732e-05,2.6013659174041505e-88
1.378422180843816e-05,2.6013659174041505e-88
1.3808479122607176e-05,2.6013659174041505e-88
1.3832779124517211e-05,2.6013659174041505e-88
1.3857121889289656e-05,2.6013659174041505e-88
1.3881507492178104e-05,2.6013659174041505e-88
1.3905936008568577e-05,2.6013659174041505e-88
1.3930407513979757e-05,2.6013659174041505e-88
1.3954922084063225e-05,2.6013659174041505e-88
1.3979479794603695e-05,2.6013659174041505e-88
1.4004080721519247e-05,2.6013659174041505e-88
1.4028724940861554e-05,2.6013659174041505e-88
1.4053412528816131e-05,2.6013659174041505e-88
1.4078143561702556e-05,2.6013659174041505e-88
1.4102918115974724e-05,2.6013659174041505e-88
1.4127736268221062e-05,2.6013659174041505e-88
1.4152598095164782e-05,2.6013659174041505e-88
1.4177503673664115e-05,2.6013659174041505e-88
1.4202453080712538e-05,2.6013659174041505e-88
1.4227446393439024e-05,2.6013659174041505e-88
1.4252483689108282e-05,2.6013659174041505e-88
1.4277565045120982e-05,2.6013659174041505e-88
1.4302690539014012e-05,2.6013659174041505e-88
1.43278602484607e-05,2.6013659174041505e-88
1.4353074251271067e-05,2.6013659174041505e-88
1.4378332625392062e-05,2.6013659174041505e-88
1.4403635448907804e-05,2.6013659174041505e-88
1.4428982800039825e-05,2.6013659174041505e-88
1.445437475714731e-05,2.6013659174041505e-88
1.4479811398727338e-05,2.6013659174041505e-88
1.4505292803415124e-05,2.6013659174041505e-88
1.4530819049984272e-05,2.6013659174041505e-88
1.4556390217347005e-05,2.6013659174041505e-88
1.4582006384554415e-05,2.6013659174041505e-88
1.4607667630796712e-05,2.6013659174041505e-88
1.4633374035403455e-05,2.6013659174041505e-88
1.4659125677843815e-05,2.6013659174041505e-88
1.4684922637726807e-05,2.6013659174041505e-88
1.4710764994801544e-05,2.6013659174041505e-88
1.473665282895748e-05,2.6013659174041505e-88
1.4762586220224655e-05,2.6013659174041505e-88
1.4788565248773948e-05,2.6013659174041505e-88
1.4814589994917318e-05,2.6013659174041505e-88
1.484066053910806e-05,2.6013659174041505e-88
1.486677696194105e-05,2.6013659174041505e-88
1.4892939344152987e-05,2.6013659174041505e-88
1.4919147766622662e-05,2.6013659174041505e-88
1.4945402310371181e-05,2.6013659174041505e-88
1.4971703056562242e-05,2.6013659174041505e-88
1.4998050086502368e-05,2.6013659174041505e-88
1.5024443481641166e-05,2.6013659174041505e-88
1.5050883323571575e-05,2.6013659174041505e-88
1.5077369694030124e-05,2.6013659174041505e-88
1.5103902674897177e-05,2.6013659174041505e-88
1.5130482348197194e-05,2.6013659174041505e-88
1.5157108796098974e-05,2.6013659174041505e-88
1.5183782100915925e-05,2.6013659174041505e-88
1.5210502345106305e-05,2.6013659174041505e-88
1.5237269611273477e-05,2.6013659174041505e-88
1.5264083982166177e-05,2.6013659174041505e-88
1.5290945540678748e-05,2.6013659174041505e-88
1.531785436985143e-05,2.6013659174041505e-88
1.534481055287057e-05,2.6013659174041505e-88
1.5371814173068932e-05,2.6013659174041505e-88
1.539886531392591e-05,2.6013659174041505e-88
1.5425964059067808e-05,2.6013659174041505e-88
1.54531104922681e-05,2.6013659174041505e-88
1.548030469744768e-05,2.6013659174041505e-88
1.5507546758675118e-05,2.6013659174041505e-88
1.5534836760166945e-05,2.6013659174041505e-88
1.556217478628787e-05,2.6013659174041505e-88
1.5589560921551092e-05,2.6013659174041505e-88
1.561699525061852e-05,2.6013659174041505e-88
1.564447785830105e-05,2.6013659174041505e-88
1.5672008829558837e-05,2.6013659174041505e-88
1.5699588249501532e-05,2.6013659174041505e-88
1.572721620338858e-05,2.6013659174041505e-88
1.575489277662945e-05,2.6013659174041505e-88
1.5782618054783922e-05,2.6013659174041505e-88
1.581039212356234e-05,2.6013659174041505e-88
1.5838215068825873e-05,2.6013659174041505e-88
1.58660869765868e-05,2.6013659174041505e-88
1.589400793300876e-05,2.6013659174041505e-88
1.5921978024407015e-05,2.6013659174041505e-88
1.594999733724873e-05,2.6013659174041505e-88
1.597806595815323e-05,2.6013659174041505e-88
1.6006183973892282e-05,2.6013659174041505e-88
1.6034351471390335e-05,2.6013659174041505e-88
1.606256853772482e-05,2.6013659174041505e-88
1.60908352601264e-05,2.6013659174041505e-88
1.6119151725979253e-05,2.6013659174041505e-88
1.6147518022821328e-05,2.6013659174041505e-88
1.6175934238344617e-05,2.6013659174041505e-88
1.6204400460395445e-05,2.6013659174041505e-88
1.6232916776974722e-05,2.6013659174041505e-88
1.6261483276238214e-05,2.6013659174041505e-88
1.6290100046496832e-05,2.6013659174041505e-88
1.6318767176216897e-05,2.6013659174041505e-88
1.6347484754020397e-05,2.6013659174041505e-88
1.637625286868529e-05,2.6013659174041505e-88
1.6405071609145764e-05,2.6013659174041505e-88
1.6433941064492503e-05,2.6013659174041505e-88
1.6462861323972983e-05,2.6013659174041505e-88
1.6491832476991725e-05,2.6013659174041505e-88
1.6520854613110596e-05,2.6013659174041505e-88
1.654992782204906e-05,2.6013659174041505e-88
1.657905219368448e-05,2.6013659174041505e-88
1.6608227818052374e-05,2.6013659174041505e-88
1.6637454785346708e-05,2.6013659174041505e-88
1.6666733185920176e-05,2.6013659174041505e-88
1.6696063110284462e-05,2.6013659174041505e-88
1.672544464911054e-05,2.6013659174041505e-88
1.6754877893228947e-05,2.6013659174041505e-88
1.678436293363005e-05,2.6013659174041505e-88
1.681389986146435e-05,2.6013659174041505e-88
1.684348876804276e-05,2.6013659174041505e-88
1.6873129744836866e-05,2.6013659174041505e-88
1.6902822883479234e-05,2.6013659174041505e-88
1.693256827576368e-05,2.6013659174041505e-88
1.6962366013645554e-05,2.6013659174041505e-88
1.6992216189242048e-05,2.6013659174041505e-88
1.7022118894832433e-05,2.6013659174041505e-88
1.705207422285839e-05,2.6013659174041505e-88
1.708208226592427e-05,2.6013659174041505e-88
1.7112143116797393e-05,2.6013659174041505e-88
1.714225686840833e-05,2.6013659174041505e-88
1.7172423613851182e-05,2.6013659174041505e-88
1.7202643446383884e-05,2.6013659174041505e-88
1.7232916459428485e-05,2.6013659174041505e-88
1.7263242746571434e-05,2.6013659174041505e-88
1.7293622401563867e-05,2.6013659174041505e-88
1.732405551832192e-05,2.6013659174041505e-88
1.7354542190926986e-05,2.6013659174041505e-88
1.738508251362602e-05,2.6013659174041505e-88
1.741567658083184e-05,2.6013659174041505e-88
1.744632448712341e-05,2.6013659174041505e-88
1.7477026327246127e-05,2.6013659174041505e-88
1.7507782196112128e-05,2.6013659174041505e-88
1.753859218880057e-05,2.6013659174041505e-88
1.7569456400557925e-05,2.6013659174041505e-88
1.7600374926798288e-05,2.6013659174041505e-88
1.7631347863103656e-05,2.6013659174041505e-88
1.7662375305224237e-05,2.6013659174041505e-88
1.7693457349078725e-05,2.6013659174041505e-88
1.772459409075463e-05,2.6013659174041505e-88
1.775578562650854e-05,2.6013659174041505e-88
1.778703205276644e-05,2.6013659174041505e-88
1.781833346612401e-05,2.6013659174041505e-88
1.7849689963346908e-05,2.6013659174041505e-88
1.788110164137108e-05,2.6013659174041505e-88
1.7912568597303068e-05,2.6013659174041505e-88
1.7944090928420293e-05,2.6013659174041505e-88
1.7975668732171363e-05,2.6013659174041505e-88
1.800730210617638e-05,2.6013659174041505e-88
1.8038991148227235e-05,2.6013659174041505e-88
1.8070735956287914e-05,2.6013659174041505e-88
1.810253662849479e-05,2.6013659174041505e-88
1.8134393263156946e-05,2.6013659174041505e-88
1.8166305958756464e-05,2.6013659174041505e-88
1.819827481394873e-05,2.6013659174041505e-88
1.8230299927562746e-05,2.6013659174041505e-88
1.8262381398601438e-05,2.6013659174041505e-88
1.8294519326241947e-05,2.6013659174041505e-88
1.8326713809835943e-05,2.6013659174041505e-88
1.8358964948909947e-05,2.6013659174041505e-88
1.8391272843165613e-05,2.6013659174041505e-88
1.8423637592480057e-05,2.6013659174041505e-88
1.845605929690615e-05,2.6013659174041505e-88
1.848853805667284e-05,2.6013659174041505e-88
1.852107397218546e-05,2.6013659174041505e-88
1.8553667144026028e-05,2.6013659174041505e-88
1.8586317672953563e-05,2.6013659174041505e-88
1.861902565990441e-05,2.6013659174041505e-88
1.8651791205992533e-05,2.6013659174041505e-88
1.8684614412509835e-05,2.6013659174041505e-88
1.8717495380926472e-05,2.6013659174041505e-88
1.8750434212891173e-05,2.6013659174041505e-88
1.878343101023153e-05,2.6013659174041505e-88
1.8816485874954346e-05,2.6013659174041505e-88
1.8849598909245936e-05,2.6013659174041505e-88
1.888277021547242e-05,2.6013659174041505e-88
1.891599989618009e-05,2.6013659174041505e-88
1.8949288054095673e-05,2.6013659174041505e-88
1.898263479212669e-05,2.6013659174041505e-88
1.9016040213361746e-05,2.6013659174041505e-88
1.9049504421070868e-05,2.6013659174041505e-88
1.908302751870581e-05,2.6013659174041505e-88
1.9116609609900386e-05,2.6013659174041505e-88
1.915025079847078e-05,2.6013659174041505e-88
1.918395118841587e-05,2.6013659174041505e-88
1.921771088391755e-05,2.6013659174041505e-88
1.925152998934105e-05,2.6013659174041505e-88
1.9285408609235273e-05,2.6013659174041505e-88
1.9319346848333088e-05,2.6013659174041505e-88
1.9353344811551683e-05,2.6013659174041505e-88
1.938740260399287e-05,2.6013659174041505e-88
1.9421520330943435e-05,2.6013659174041505e-88
1.945569809787542e-05,2.6013659174041505e-88
1.94899360104465e-05,2.6013659174041505e-88
1.9524234174500278e-05,2.6013659174041505e-88
1.955859269606661e-05,2.6013659174041505e-88
1.9593011681361946e-05,2.6013659174041505e-88
1.9627491236789666e-05,2.6013659174041505e-88
1.9662031468940385e-05,2.6013659174041505e-88
1.9696632484592297e-05,2.6013659174041505e-88
1.9731294390711503e-05,2.6013659174041505e-88
1.976601729445235e-05,2.6013659174041505e-88
1.9800801303157738e-05,2.6013659174041505e-88
1.9835646524359486e-05,2.6013659174041505e-88
1.9870553065778634e-05,2.6013659174041505e-88
1.990552103532579e-05,2.6013659174041505e-88
1.9940550541101465e-05,2.6013659174041505e-88
1.99756416913964e-05,2.6013659174041505e-88
2.0010794594691914e-05,2.6013659174041505e-88
2.0046009359660217e-05,2.6013659174041505e-88
2.0081286095164767e-05,2.6013659174041505e-88
2.0116624910260598e-05,2.6013659174041505e-88
2.015202591419466e-05,2.6013659174041505e-88
2.0187489216406143e-05,2.6013659174041505e-88
2.022301492652684e-05,2.6013659174041505e-88
2.0258603154381473e-05,2.6013659174041505e-88
2.0294254009988023e-05,2.6013659174041505e-88
2.032996760355808e-05,2.6013659174041505e-88
2.0365744045497193e-05,2.6013659174041505e-88
2.0401583446405193e-05,2.6013659174041505e-88
2.0437485917076546e-05,2.6013659174041505e-88
2.047345156850069e-05,2.6013659174041505e-88
2.050948051186239e-05,2.6013659174041505e-88
2.0545572858542057e-05,2.6013659174041505e-88
2.0581728720116115e-05,2.6013659174041505e-88
2.0617948208357355e-05,2.6013659174041505e-88
2.065423143523524e-05,2.6013659174041505e-88
2.0690578512916286e-05,2.6013659174041505e-88
2.07269895537644e-05,2.6013659174041505e-88
2.0763464670341224e-05,2.6013659174041505e-88
2.0800003975406488e-05,2.6013659174041505e-88
2.0836607581918345e-05,2.6013659174041505e-88
2.087327560303374e-05,2.6013659174041505e-88
2.091000815210875e-05,2.6013659174041505e-88
2.094680534269893e-05,1.9433433279514777e-12
2.0983667288559666e-05,7.090363035341861e-12
2.1020594103646546e-05,1.1172824653649615e-11
2.1057585902115678e-05,1.470550942139885e-11
2.1094642798324068e-05,1.7904833230723775e-11
2.1131764906829958e-05,2.0879962936931438e-11
2.1168952342393203e-05,2.3722016959636818e-11
2.1206205219975606e-05,2.6525159048773556e-11
2.1243523654741263e-05,2.937552257713012e-11
2.128090776205696e-05,3.2296988829625856e-11
2.1318357657492484e-05,3.531897376131014e-11
2.135587345682101e-05,3.854556625816378e-11
2.1393455276019446e-05,4.194155771055722e-11
2.1431103231268798e-05,4.5522163509194145e-11
2.146881743895452e-05,4.933467937063091e-11
2.1506598015666887e-05,5.347017750957371e-11
2.1544445078201348e-05,5.7865556428894185e-11
2.1582358743558874e-05,6.253708879435775e-11
2.1620339128946347e-05,6.755182043676013e-11
2.165838635177691e-05,7.300447402411484e-11
2.1696500529670317e-05,7.882856532112841e-11
2.1734681780453317e-05,8.501601248191168e-11
2.177293022216e-05,9.170560075590933e-11
2.1811245973032187e-05,9.89492947033452e-11
2.184962915151976e-05,1.0665343245913111e-10
2.1888079876281053e-05,1.1484844311510332e-10
2.1926598266183226e-05,1.2390201996433785e-10
2.1965184440302614e-05,1.3351159302832044e-10
2.200383851792509e-05,1.4361157507263465e-10
2.204256061854646e-05,1.5483980403186348e-10
2.2081350861872807e-05,1.6666002973373485e-10
2.212020936782088e-05,1.791729263351681e-10
2.2159136256518447e-05,1.9296826708186105e-10
2.2198131648304684e-05,2.0748918448598202e-10
2.2237195663730532e-05,2.2293519110721874e-10
2.2276328423559078e-05,2.398605531885261e-10
2.2315530048765925e-05,2.576753303694473e-10
2.2354800660539577e-05,2.76673910423199e-10
2.239414038028179e-05,2.974089354311357e-10
2.2433549329607966e-05,3.1923403197597215e-10
2.2473027630347537e-05,3.4252047265971783e-10
2.2512575404544308e-05,3.678840281924852e-10
2.2552192774456873e-05,3.9459507773251577e-10
2.2591879862558962e-05,4.230736975853678e-10
2.263163679153984e-05,4.540686032166178e-10
2.2671463684304684e-05,4.866595819577614e-10
2.2711360663974946e-05,5.214143985738091e-10
2.275132785388875e-05,5.591732967547609e-10
2.2791365377601278e-05,5.989847904694708e-10
2.2831473358885135e-05,6.41577116876795e-10
2.2871651921730732e-05,6.876254335188088e-10
2.2911901190346697e-05,7.356481807651824e-10
2.2952221289160217e-05,7.88042124506145e-10
2.2992612342817456e-05,8.435577201390777e-10
2.3033074476183936e-05,9.016545280225446e-10
2.3073607814344897e-05,9.656310845483948e-10
2.311421248260572e-05,1.0324273888151908e-09
2.3154888606492292e-05,1.1035151731831595e-09
2.319563631175139e-05,1.1804384805823552e-09
2.3236455724351094e-05,1.2607266389152492e-09
2.3277346970481136e-05,1.3473668892006528e-09
2.3318310176553353e-05,1.439754439077096e-09
2.335934546920201e-05,1.5361654555443665e-09
2.3400452975284228e-05,1.6413590840807107e-09
2.344163282188038e-05,1.752198878256512e-09
2.3482885136294453e-05,1.8680506930996326e-09
2.3524210046054494e-05,1.9956424743789585e-09
2.3565607678912936e-05,2.128428956575643e-09
2.360707816284706e-05,2.2695190907295916e-09
2.3648621626059334e-05,2.4215864401944474e-09
2.369023819697786e-05,2.579715114399544e-09
2.373192800425672e-05,2.7509427811808673e-09
2.3773691176776435e-05,2.9319177817559253e-09
2.381552784364429e-05,3.12047253771266e-09
2.3857438134194793e-05,3.3270656374566444e-09
2.3899422177990056e-05,3.5421522448933295e-09
2.394148010482017e-05,3.769791866143266e-09
2.3983612044703673e-05,4.015148820262745e-09
2.4025818127887855e-05,4.270488327444072e-09
2.4068098484849254e-05,4.544367784112029e-09
2.4110453246293996e-05,4.835411221918968e-09
2.4152882543158235e-05,5.1382043578412405e-09
2.4195386506608543e-05,5.4666129109077215e-09
2.4237965268042307e-05,5.813499141531703e-09
2.4280618959088157e-05,6.176875819731778e-09
2.432334771160636e-05,6.570117418614269e-09
2.4366151657689228e-05,6.974114775665358e-09
2.4409030929661528e-05,7.416822797839072e-09
2.4451985660080878e-05,7.874988042625096e-09
