time_days,Sb130 top 13
1.1582075067462385e-05,24145.793490450604
1.1602457069257261e-05,24726.829683308337
1.1622874939063245e-05,25326.785001426622
1.1643328740000449e-05,25946.31536731553
1.166381853530006e-05,26586.876754045617
1.1684344388304543e-05,27252.139069109788
1.1704906362467828e-05,27939.896867883966
1.1725504521355514e-05,28651.433256949418
1.1746138928645058e-05,29391.32054574778
1.1766809648125983e-05,30156.32165078133
1.1787516743700058e-05,30951.94740631392
1.1808260279381518e-05,31776.759797347815
1.1829040319297239e-05,32635.7706199282
1.1849856927686948e-05,33527.17362985782
1.1870710168903427e-05,34458.41983822475
1.1891600107412698e-05,35428.01946796079
1.1912526807794235e-05,36439.26880712994
1.1933490334741154e-05,37496.39414394402
1.195449075306042e-05,38604.327337543255
1.1975528127673041e-05,39765.640351886774
1.1996602523614279e-05,40985.244156915505
1.2017714006033838e-05,42269.44583467859
1.203886264019607e-05,43625.64708496366
1.206004849148019e-05,45059.359150121585
1.2081271625380452e-05,46578.805910886025
1.2102532107506378e-05,48198.51088095231
1.2123830003582939e-05,49926.424885920576
1.2145165379450777e-05,51781.41098007051
1.2166538301066392e-05,53774.221480687265
1.2187948834502359e-05,55931.45626310003
1.2209397045947523e-05,58273.781337367065
1.2230883001707209e-05,60829.576066343216
1.2252406768203427e-05,63635.567458750505
1.2273968411975074e-05,66735.75454762302
1.229556799967814e-05,70181.9125984567
1.2317205598085917e-05,74033.10482143609
1.2338881274089202e-05,78377.78364412134
1.2360595094696511e-05,83305.54869914206
1.2382347127034275e-05,88942.28067983942
1.2404137438347057e-05,95437.3965423153
1.2425966095997752e-05,103000.83579195716
1.2447833167467804e-05,111872.97697052061
1.2469738720357409e-05,122380.9928114939
1.2491682822385722e-05,134977.3489696006
1.2513665541391072e-05,150243.26187591662
1.253568694533117e-05,168976.81779933098
1.2557747102283315e-05,192341.33992550246
1.2579846080444613e-05,221987.76882694408
1.2601983948132175e-05,260418.82350977557
1.2624160773783341e-05,311631.70052857493
1.2646376625955889e-05,382218.59551323904
1.2668631573328232e-05,483779.37464889506
1.2690925684699658e-05,638499.5878752902
1.2713259028990516e-05,891934.0581466312
1.2735631675242447e-05,1349672.6510331228
1.2758043692618582e-05,2279304.7785229227
1.2780495150403777e-05,4403459.499844592
1.2802986118004803e-05,9374752.3818268
1.2825516664950577e-05,18621606.375639267
1.2848086860892376e-05,31136576.21418276
1.2870696775604044e-05,46115365.67049885
1.2893346478982209e-05,63587831.49993637
1.2916036041046513e-05,83729720.10551392
1.2938765531939804e-05,106705131.6111772
1.2961535021928377e-05,132682344.0781286
1.2984344581402177e-05,161800765.0009078
1.3007194280875022e-05,194193458.7905262
1.3030084190984819e-05,229965859.92044386
1.3053014382493775e-05,269214382.20055354
1.307598492628864e-05,312025945.4397347
1.3098995893380895e-05,358460089.8876219
1.3122047354906992e-05,408576053.9435974
1.3145139382128569e-05,462419362.80365527
1.3168272046432665e-05,520047314.1225572
1.319144541933195e-05,581468843.1311926
1.321465957246494e-05,646736639.6460032
1.3237914577596218e-05,715830170.1002651
1.3261210506616655e-05,788769907.4231523
1.3284547431543642e-05,865516890.0545408
1.3307925424521302e-05,946105247.860523
1.3331344557820713e-05,1030506221.9716094
1.3354804903840137e-05,1118673713.7528093
1.3378306535105248e-05,1210585566.180156
1.3401849524269335e-05,1306228685.623443
1.3425433944113557e-05,1405531081.7057855
1.3449059867547146e-05,1508468102.3574276
1.3472727367607635e-05,1614962867.4985604
1.3496436517461091e-05,1724977750.6853914
1.3520187390402345e-05,1838438359.4058156
1.3543980059855197e-05,1955277648.1048496
1.3567814599372669e-05,2075482045.5013773
1.3591691082637213e-05,2198939622.338842
1.3615609583460955e-05,2325586555.5902834
1.3639570175785907e-05,2455379665.491703
1.3663572933684205e-05,2588254100.8976326
1.368761793135834e-05,2724110325.3176765
1.3711705243141378e-05,2862896132.8573995
1.3735834943497204e-05,3004496123.9680567
1.3760007107020732e-05,3148832040.463064
1.378422180843816e-05,3295838737.297378
1.3808479122607176e-05,3445475722.557388
1.3832779124517211e-05,3597639668.957689
1.3857121889289656e-05,3752252376.451501
1.3881507492178104e-05,3909243158.2520857
1.3905936008568577e-05,4068512395.2714972
1.3930407513979757e-05,4230019924.3462315
1.3954922084063225e-05,4393657491.460317
1.3979479794603695e-05,4559354261.733267
1.4004080721519247e-05,4727042281.045004
1.4028724940861554e-05,4896646844.768163
1.4053412528816131e-05,5068094956.677517
1.4078143561702556e-05,5241263182.98914
1.4102918115974724e-05,5416168616.244011
1.4127736268221062e-05,5592645444.738138
1.4152598095164782e-05,5770697413.332067
1.4177503673664115e-05,5950195620.010547
1.4202453080712538e-05,6131124563.094014
1.4227446393439024e-05,6313358607.315471
1.4252483689108282e-05,6496884745.818557
1.4277565045120982e-05,6681579455.487574
1.4302690539014012e-05,6867388318.164911
1.43278602484607e-05,7054284153.825969
1.4353074251271067e-05,7242164106.402934
1.4378332625392062e-05,7430969484.873948
1.4403635448907804e-05,7620669006.972708
1.4428982800039825e-05,7811175187.397457
1.445437475714731e-05,8002413054.202545
1.4479811398727338e-05,8194329462.181772
1.4505292803415124e-05,8386871330.099356
1.4530819049984272e-05,8579980209.040606
1.4556390217347005e-05,8773601876.237473
1.4582006384554415e-05,8967680921.406237
1.4607667630796712e-05,9162164020.102385
1.4633374035403455e-05,9357000570.622635
1.4659125677843815e-05,9552140362.77995
1.4684922637726807e-05,9747533736.871614
1.4710764994801544e-05,9943131718.774075
1.473665282895748e-05,10138874397.672977
1.4762586220224655e-05,10334694812.675402
1.4788565248773948e-05,10530562366.910992
1.4814589994917318e-05,10726439122.631083
1.484066053910806e-05,10922275024.657135
1.486677696194105e-05,11118016670.472641
1.4892939344152987e-05,11313644519.456236
1.4919147766622662e-05,11509115864.583937
1.4945402310371181e-05,11704382024.618208
1.4971703056562242e-05,11899380834.562529
1.4998050086502368e-05,12094112316.154196
1.5024443481641166e-05,12288541694.623945
1.5050883323571575e-05,12482587870.64749
1.5077369694030124e-05,12676229725.489445
1.5103902674897177e-05,12869468692.656797
1.5130482348197194e-05,13062227141.647953
1.5157108796098974e-05,13254459420.3017
1.5183782100915925e-05,13446202565.418789
1.5210502345106305e-05,13637346509.806173
1.5237269611273477e-05,13827899206.854464
1.5264083982166177e-05,14017867501.643045
1.5290945540678748e-05,14207080320.278393
1.531785436985143e-05,14395684888.880999
1.534481055287057e-05,14583486947.102688
1.5371814173068932e-05,14770639343.22137
1.539886531392591e-05,14956937817.705908
1.5425964059067808e-05,15142537295.078918
1.54531104922681e-05,15327241434.880362
1.548030469744768e-05,15511191421.260883
1.5507546758675118e-05,15694215976.774101
1.5534836760166945e-05,15876425492.340284
1.556217478628787e-05,16057691492.856361
1.5589560921551092e-05,16238056071.036695
1.561699525061852e-05,16417397983.586304
1.564447785830105e-05,16595880201.509577
1.5672008829558837e-05,16773284670.61072
1.5699588249501532e-05,16949748298.124338
1.572721620338858e-05,17125248232.468369
1.575489277662945e-05,17299632584.585625
1.5782618054783922e-05,17473094033.073956
1.581039212356234e-05,17645428338.271683
1.5838215068825873e-05,17816738520.74517
1.58660869765868e-05,17987032894.150543
1.589400793300876e-05,18156105627.23978
1.5921978024407015e-05,18324171177.182087
1.594999733724873e-05,18491196098.386715
1.597806595815323e-05,18656965136.898933
1.6006183973892282e-05,18821693529.82129
1.6034351471390335e-05,18985376767.781036
1.606256853772482e-05,19147830919.74203
1.60908352601264e-05,19309166892.396248
1.6119151725979253e-05,19469446536.602684
1.6147518022821328e-05,19628598471.878353
1.6175934238344617e-05,19786512524.947296
1.6204400460395445e-05,19943364569.96848
1.6232916776974722e-05,20099153906.251717
1.6261483276238214e-05,20253672362.068726
1.6290100046496832e-05,20407090880.118652
1.6318767176216897e-05,20559448366.82888
1.6347484754020397e-05,20710628941.92439
1.637625286868529e-05,20860571268.09611
1.6405071609145764e-05,21009397944.29594
1.6433941064492503e-05,21157119733.41866
1.6462861323972983e-05,21303742562.82682
1.6491832476991725e-05,21449272723.93053
1.6520854613110596e-05,21593708614.389374
1.654992782204906e-05,21736924027.695755
1.657905219368448e-05,21879067455.22826
1.6608227818052374e-05,22020146331.272995
1.6637454785346708e-05,22160168429.191895
1.6666733185920176e-05,22299141862.314346
1.6696063110284462e-05,22437075078.975334
1.672544464911054e-05,22573909297.386257
1.6754877893228947e-05,22709637671.57103
1.678436293363005e-05,22844354406.356277
1.681389986146435e-05,22978069295.5326
1.684348876804276e-05,23110747405.39453
1.6873129744836866e-05,23242427086.29844
1.6902822883479234e-05,23373119825.25885
1.693256827576368e-05,23502837368.313843
1.6962366013645554e-05,23631514261.43689
1.6992216189242048e-05,23759215747.27287
1.7022118894832433e-05,23885978394.31602
1.705207422285839e-05,24011814493.504078
1.708208226592427e-05,24136736465.814117
1.7112143116797393e-05,24260756858.16953
1.714225686840833e-05,24383888336.361706
1.7172423613851182e-05,24506143676.087566
1.7202643446383884e-05,24627528936.920216
1.7232916459428485e-05,24747947521.756313
1.7263242746571434e-05,24867512747.227688
1.7293622401563867e-05,24986229808.56764
1.732405551832192e-05,25104127157.70685
1.7354542190926986e-05,25221122892.26217
1.738508251362602e-05,25337327982.861385
1.741567658083184e-05,25452758775.73353
1.744632448712341e-05,25567428569.935177
1.7477026327246127e-05,25681350335.561115
1.7507782196112128e-05,25794536992.689163
1.753859218880057e-05,25907001427.466187
1.7569456400557925e-05,26018756501.88606
1.7600374926798288e-05,26129815058.388844
1.7631347863103656e-05,26240186853.302532
1.7662375305224237e-05,26349889391.43071
1.7693457349078725e-05,26458935259.77458
1.772459409075463e-05,26567337077.486465
1.775578562650854e-05,26675043445.27865
1.778703205276644e-05,26782129276.79496
1.781833346612401e-05,26888613134.902283
1.7849689963346908e-05,26994507276.483788
1.788110164137108e-05,27099823897.40002
1.7912568597303068e-05,27204575125.795902
1.7944090928420293e-05,27308773015.15689
1.7975668732171363e-05,27412429537.20791
1.800730210617638e-05,27515556574.737633
1.8038991148227235e-05,27618165914.41851
1.8070735956287914e-05,27720269239.67664
1.810253662849479e-05,27821878123.652557
1.8134393263156946e-05,27923004022.288982
1.8166305958756464e-05,28023658267.57135
1.819827481394873e-05,28123852060.939808
1.8230299927562746e-05,28223596466.897778
1.8262381398601438e-05,28322877317.77289
1.8294519326241947e-05,28421659316.852932
1.8326713809835943e-05,28520042546.378
1.8358964948909947e-05,28618035999.68389
1.8391272843165613e-05,28715646940.404743
1.8423637592480057e-05,28812887091.45712
