    time    temp    dens
   1.08439590995302E-01   1.11792157719714E+00   3.09849881186095E+05
     nin     zin       y       x
  1    0     7.53068419838173E-01   7.53068419838173E-01
  0    1     1.41538437734819E-13   1.41538437734819E-13
  1    1     3.46866901042363E-12   6.93733802084726E-12
  2    1     1.58229851388842E-08   4.74689554166527E-08
  1    2     1.31240388554558E-24   3.93721165663674E-24
  2    2     2.36426436014434E-05   9.45705744057735E-05
  4    2     1.94931382207384E-07   1.16958829324431E-06
  3    3     1.70093889333928E-21   1.02056333600357E-20
  4    3     1.38870146369388E-14   9.72091024585714E-14
  5    3     1.56986516509201E-14   1.25589213207361E-13
  6    3     6.02901832270124E-07   5.42611649043112E-06
  3    4     1.00000000000000E-99   1.00000000000000E-99
  5    4     2.16975389870694E-14   1.95277850883624E-13
  6    4     3.66216581916383E-11   3.66216581916383E-10
  7    4     1.63631582168477E-13   1.79994740385324E-12
  8    4     1.28421004717245E-06   1.54105205660694E-05
  3    5     1.00000000000000E-99   1.00000000000000E-99
  5    5     1.00000000000000E-99   1.00000000000000E-99
  6    5     9.16214585101022E-16   1.00783604361112E-14
  7    5     6.59249155679883E-14   7.91098986815860E-13
  8    5     1.27583531371797E-06   1.65858590783336E-05
  9    5     4.18223340411035E-07   5.85512676575449E-06
  3    6     1.00000000000000E-99   1.00000000000000E-99
  4    6     1.00000000000000E-99   1.00000000000000E-99
  5    6     1.00000000000000E-99   1.00000000000000E-99
  6    6     5.64452923368073E-19   6.77343508041687E-18
  7    6     1.64561530627445E-14   2.13929989815678E-13
  8    6     1.67070556612207E-13   2.33898779257089E-12
  9    6     5.41971889665544E-13   8.12957834498316E-12
 10    6     7.41986575596383E-06   1.18717852095421E-04
 11    6     6.72366927521663E-07   1.14302377678683E-05
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     1.00000000000000E-99   1.00000000000000E-99
  5    7     1.00000000000000E-99   1.00000000000000E-99
  6    7     1.00000000000000E-99   1.00000000000000E-99
  7    7     3.83536867172770E-23   5.36951614041877E-22
  8    7     1.08829131454431E-14   1.63243697181647E-13
  9    7     3.77242947412246E-14   6.03588715859594E-13
 10    7     1.67945466146458E-13   2.85507292448978E-12
 11    7     1.51306714777807E-13   2.72352086600053E-12
 12    7     1.31011256319640E-10   2.48921387007316E-09
 13    7     7.30953751998363E-07   1.46190750399673E-05
 14    7     1.00000000000000E-99   1.00000000000000E-99
  5    8     1.00000000000000E-99   1.00000000000000E-99
  6    8     1.00000000000000E-99   1.00000000000000E-99
  7    8     1.00000000000000E-99   1.00000000000000E-99
  8    8     1.85303643662909E-20   2.96485829860654E-19
  9    8     6.42000592075056E-23   1.09140100652759E-21
 10    8     1.30837774587384E-18   2.35507994257290E-17
 11    8     4.01195407525999E-16   7.62271274299398E-15
 12    8     1.17141366202079E-14   2.34282732404158E-13
 13    8     8.21322880549555E-13   1.72477804915407E-11
 14    8     4.56546142464545E-08   1.00440151342200E-06
  5    9     1.00000000000000E-99   1.00000000000000E-99
  6    9     1.00000000000000E-99   1.00000000000000E-99
  7    9     1.00000000000000E-99   1.00000000000000E-99
  8    9     1.00000000000000E-99   1.00000000000000E-99
  9    9     1.00000000000000E-99   1.00000000000000E-99
 10    9     3.22020332583807E-22   6.11838631909234E-21
 11    9     3.75827775152315E-22   7.51655550304630E-21
 12    9     5.53893414963840E-19   1.16317617142406E-17
 13    9     2.88969498225977E-16   6.35732896097148E-15
 14    9     1.60902729827817E-17   3.70076278603978E-16
 15    9     4.71980802660436E-17   1.13275392638505E-15
 16    9     1.63621011848660E-10   4.09052529621650E-09
 17    9     4.92591801481992E-11   1.28073868385318E-09
  7   10     1.00000000000000E-99   1.00000000000000E-99
  8   10     1.00000000000000E-99   1.00000000000000E-99
  9   10     1.00000000000000E-99   1.00000000000000E-99
 10   10     1.00000000000000E-99   1.00000000000000E-99
 11   10     1.00000000000000E-99   1.00000000000000E-99
 12   10     7.25756247352696E-24   1.59666374417593E-22
 13   10     1.67924561706369E-21   3.86226491924649E-20
