    time    temp    dens
   3.46118281482445E-02   9.02411892821931E-01   9.52886842837897E+06
     nin     zin       y       x
  1    0     8.27234744151359E-01   8.27234744151359E-01
  0    1     4.49274195476582E-15   4.49274195476582E-15
  1    1     1.34671051836036E-13   2.69342103672072E-13
  2    1     3.38520599777176E-09   1.01556179933153E-08
  1    2     1.00000000000000E-99   1.00000000000000E-99
  2    2     2.10611431986917E-06   8.42445727947668E-06
  4    2     2.67805363941812E-07   1.60683218365087E-06
  3    3     7.71931502318879E-23   4.63158901391328E-22
  4    3     1.74656394484278E-16   1.22259476138995E-15
  5    3     2.14644711771585E-16   1.71715769417268E-15
  6    3     6.53917424109527E-08   5.88525681698575E-07
  3    4     1.00000000000000E-99   1.00000000000000E-99
  5    4     7.18264811189444E-15   6.46438330070500E-14
  6    4     1.07741879561158E-13   1.07741879561158E-12
  7    4     4.84792010366523E-14   5.33271211403176E-13
  8    4     4.10668576420362E-06   4.92802291704434E-05
  3    5     1.00000000000000E-99   1.00000000000000E-99
  5    5     1.00000000000000E-99   1.00000000000000E-99
  6    5     5.10966621946545E-17   5.62063284141200E-16
  7    5     5.16479646171360E-15   6.19775575405631E-14
  8    5     9.57566979546401E-09   1.24483707341032E-07
  9    5     1.61507940301133E-06   2.26111116421586E-05
  3    6     1.00000000000000E-99   1.00000000000000E-99
  4    6     1.00000000000000E-99   1.00000000000000E-99
  5    6     1.00000000000000E-99   1.00000000000000E-99
  6    6     5.99151242848412E-21   7.18981491418095E-20
  7    6     4.32203466971501E-18   5.61864507062951E-17
  8    6     3.80859776231562E-15   5.33203686724187E-14
  9    6     2.40145451076302E-14   3.60218176614453E-13
 10    6     4.76218804026515E-08   7.61950086442424E-07
 11    6     1.24344526744723E-06   2.11385695466030E-05
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     1.00000000000000E-99   1.00000000000000E-99
  5    7     1.00000000000000E-99   1.00000000000000E-99
  6    7     1.00000000000000E-99   1.00000000000000E-99
  7    7     1.00000000000000E-99   1.00000000000000E-99
  8    7     2.56203779168776E-18   3.84305668753164E-17
  9    7     1.97696719930383E-16   3.16314751888613E-15
 10    7     2.18347752976800E-15   3.71191180060560E-14
 11    7     1.96715581674908E-15   3.54088047014834E-14
 12    7     2.16598667236269E-15   4.11537467748910E-14
 13    7     4.40244586366055E-08   8.80489172732110E-07
 14    7     1.00000000000000E-99   1.00000000000000E-99
  5    8     1.00000000000000E-99   1.00000000000000E-99
  6    8     1.00000000000000E-99   1.00000000000000E-99
  7    8     1.00000000000000E-99   1.00000000000000E-99
  8    8     1.00000000000000E-99   1.00000000000000E-99
  9    8     1.00000000000000E-99   1.00000000000000E-99
 10    8     7.59203222177803E-22   1.36656579992004E-20
 11    8     6.52974303992801E-19   1.24065117758632E-17
 12    8     2.58579251649191E-17   5.17158503298383E-16
 13    8     1.81303185235698E-15   3.80736688994966E-14
 14    8     1.66456274815552E-09   3.66203804594214E-08
  5    9     1.00000000000000E-99   1.00000000000000E-99
  6    9     1.00000000000000E-99   1.00000000000000E-99
  7    9     1.00000000000000E-99   1.00000000000000E-99
