    time    temp    dens
   7.98951510002099E-01   7.14490664421904E-01   7.74735899905135E+02
     nin     zin       y       x
  1    0     6.28571539999414E-08   6.28571539999414E-08
  0    1     1.26726893594107E-12   1.26726893594107E-12
  1    1     2.32348021186467E-13   4.64696042372934E-13
  2    1     1.80344137599570E-09   5.41032412798709E-09
  1    2     7.49949035427262E-19   2.24984710628179E-18
  2    2     1.55179873657116E-04   6.20719494628466E-04
  4    2     8.39107932934943E-08   5.03464759760966E-07
  3    3     4.67528277173989E-12   2.80516966304393E-11
  4    3     9.41960433374419E-10   6.59372303362093E-09
  5    3     1.95663079933533E-14   1.56530463946827E-13
  6    3     1.60894139279420E-06   1.44804725351478E-05
  3    4     1.82730400783855E-19   1.27911280548698E-18
  5    4     1.21111362252204E-08   1.09000226026984E-07
  6    4     3.85726988663181E-07   3.85726988663181E-06
  7    4     1.31549314576167E-17   1.44704246033783E-16
  8    4     2.54309806182422E-10   3.05171767418906E-09
  3    5     1.00000000000000E-99   1.00000000000000E-99
  5    5     5.67123343623632E-16   5.67123343623632E-15
  6    5     1.24280744075126E-09   1.36708818482638E-08
  7    5     3.30686254765146E-09   3.96823505718175E-08
  8    5     1.47848828373807E-09   1.92203476885949E-08
  9    5     5.80428916193565E-17   8.12600482670991E-16
  3    6     1.00000000000000E-99   1.00000000000000E-99
  4    6     1.00000000000000E-99   1.00000000000000E-99
  5    6     3.41695420156871E-24   3.75864962172558E-23
  6    6     5.11120883546563E-08   6.13345060255875E-07
  7    6     4.90215092327923E-08   6.37279620026300E-07
  8    6     5.19285388006794E-08   7.26999543209512E-07
  9    6     1.84571441207868E-13   2.76857161811802E-12
 10    6     9.35326361682695E-06   1.49652217869231E-04
 11    6     2.57656096133488E-14   4.38015363426929E-13
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     1.00000000000000E-99   1.00000000000000E-99
  5    7     1.00000000000000E-99   1.00000000000000E-99
  6    7     1.43438861548037E-18   1.86470520012448E-17
  7    7     7.35637882808227E-11   1.02989303593152E-09
  8    7     7.45859675698216E-07   1.11878951354732E-05
  9    7     6.29896549425170E-08   1.00783447908027E-06
 10    7     3.08243676790400E-08   5.24014250543680E-07
 11    7     1.34940287696647E-08   2.42892517853964E-07
 12    7     3.56732571783023E-07   6.77791886387745E-06
 13    7     9.32394190596468E-07   1.86478838119294E-05
 14    7     1.00000000000000E-99   1.00000000000000E-99
  5    8     1.00000000000000E-99   1.00000000000000E-99
  6    8     1.00000000000000E-99   1.00000000000000E-99
  7    8     4.69424083148085E-22   7.04136124722128E-21
  8    8     4.65693971505152E-09   7.45110354408243E-08
  9    8     2.71170867775928E-11   4.60990475219078E-10
 10    8     2.19031759291181E-08   3.94257166724125E-07
