    time    temp    dens
   1.01131480681860E+00   5.68185974838115E-01   3.81993390898848E+02
     nin     zin       y       x
  1    0     4.60617581356440E-09   4.60617581356440E-09
  0    1     2.88124856838028E-13   2.88124856838028E-13
  1    1     3.07630603193903E-13   6.15261206387806E-13
  2    1     1.47848907967967E-09   4.43546723903901E-09
  1    2     1.94368566971372E-17   5.83105700914117E-17
  2    2     1.47968180206715E-04   5.91872720826858E-04
  4    2     4.72971160292893E-08   2.83782696175736E-07
  3    3     8.85561917440703E-11   5.31337150464422E-10
  4    3     1.07342956069947E-09   7.51400692489629E-09
  5    3     9.80761065302641E-15   7.84608852242113E-14
  6    3     1.00018289450463E-06   9.00164605054163E-06
  3    4     2.76371304152665E-17   1.93459912906865E-16
  5    4     1.19186637171280E-07   1.07267973454152E-06
  6    4     3.24079799045587E-07   3.24079799045587E-06
  7    4     4.63549121701674E-18   5.09904033871842E-17
  8    4     1.73768287956452E-13   2.08521945547743E-12
  3    5     1.00000000000000E-99   1.00000000000000E-99
  5    5     5.33861949691200E-14   5.33861949691200E-13
  6    5     6.00797945942986E-09   6.60877740537285E-08
  7    5     3.39789890135799E-10   4.07747868162959E-09
  8    5     4.21801518113943E-11   5.48341973548126E-10
  9    5     4.56632024983776E-18   6.39284834977287E-17
  3    6     1.00000000000000E-99   1.00000000000000E-99
  4    6     1.00000000000000E-99   1.00000000000000E-99
  5    6     8.76960799434510E-22   9.64656879377961E-21
  6    6     3.63030880855516E-07   4.35637057026620E-06
  7    6     6.33390983343344E-08   8.23408278346347E-07
  8    6     5.59178859126869E-08   7.82850402777616E-07
  9    6     1.47428461370909E-12   2.21142692056363E-11
 10    6     7.40861562230340E-06   1.18537849956854E-04
 11    6     2.25224460999309E-14   3.82881583698825E-13
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     1.00000000000000E-99   1.00000000000000E-99
  5    7     1.00000000000000E-99   1.00000000000000E-99
  6    7     9.51331150370401E-18   1.23673049548152E-16
  7    7     2.72197192795097E-10   3.81076069913136E-09
  8    7     2.45952110885671E-06   3.68928166328506E-05
  9    7     8.09619683071173E-08   1.29539149291388E-06
 10    7     2.92071631691364E-08   4.96521773875319E-07
 11    7     1.01515660166280E-08   1.82728188299304E-07
 12    7     3.06479561914345E-07   5.82311167637255E-06
 13    7     2.47590200244885E-07   4.95180400489770E-06
 14    7     1.00000000000000E-99   1.00000000000000E-99
  5    8     1.00000000000000E-99   1.00000000000000E-99
  6    8     1.00000000000000E-99   1.00000000000000E-99
  7    8     2.62775037187403E-21   3.94162555781104E-20
  8    8     1.13084295836890E-08   1.80934873339024E-07
  9    8     1.78499569979098E-10   3.03449268964467E-09
 10    8     1.08256603889288E-07   1.94861887000719E-06
 11    8     5.09573777495016E-07   9.68190177240530E-06
 12    8     6.77736712039571E-07   1.35547342407914E-05
 13    8     1.31058312594798E-07   2.75222456449076E-06
 14    8     3.57708336783042E-06   7.86958340922691E-05
  5    9     1.00000000000000E-99   1.00000000000000E-99
  6    9     1.00000000000000E-99   1.00000000000000E-99
  7    9     1.00000000000000E-99   1.00000000000000E-99
  8    9     1.35517271302205E-22   2.30379361213748E-21
  9    9     5.67858839422738E-18   1.02214591096093E-16
 10    9     2.17516580100058E-09   4.13281502190110E-08
 11    9     6.44949713242822E-09   1.28989942648564E-07
 12    9     1.03272089879052E-08   2.16871388746010E-07
 13    9     3.61126900965068E-07   7.94479182123148E-06
 14    9     7.26685281533562E-10   1.67137614752719E-08
 15    9     5.16444951736980E-10   1.23946788416875E-08
 16    9     6.47704632857411E-09   1.61926158214353E-07
 17    9     1.45031381559365E-15   3.77081592054350E-14
  7   10     1.00000000000000E-99   1.00000000000000E-99
  8   10     1.00000000000000E-99   1.00000000000000E-99
  9   10     1.00000000000000E-99   1.00000000000000E-99
 10   10     4.61614436242531E-11   9.23228872485061E-10
 11   10     2.57685887022637E-10   5.41140362747538E-09
 12   10     9.75196790719250E-09   2.14543293958235E-07
 13   10     4.19009400248700E-10   9.63721620572009E-09
 14   10     2.02026535246926E-08   4.84863684592622E-07
 15   10     5.91386781419293E-08   1.47846695354823E-06
 16   10     1.08857740026625E-09   2.83030124069226E-08
 17   10     4.08696653508427E-13   1.10348096447275E-11
 18   10     2.35610649292845E-14   6.59709818019966E-13
 19   10     1.53301003830886E-18   4.44572911109571E-17
 20   10     5.51030889202442E-22   1.65309266760732E-20
 21   10     1.00000000000000E-99   1.00000000000000E-99
