    time    temp    dens
   1.26613452022326E+04   1.00000000000000E-02   1.94659407686184E-10
     nin     zin       y       x
  1    0     2.08417905378253E-11   2.08417905378253E-11
  0    1     1.81380520744844E-09   1.81380520744844E-09
  1    1     3.95834814252301E-16   7.91669628504602E-16
  2    1     1.51067769151250E-08   4.53203307453749E-08
  1    2     3.41185694314495E-13   1.02355708294348E-12
  2    2     1.88938399523251E-04   7.55753598093002E-04
  4    2     1.00000000000000E-99   1.00000000000000E-99
  3    3     1.01772661976694E-08   6.10635971860162E-08
  4    3     1.50170761512581E-09   1.05119533058807E-08
  5    3     1.00000000000000E-99   1.00000000000000E-99
  6    3     1.00000000000000E-99   1.00000000000000E-99
  3    4     1.20580317821010E-20   8.44062224747068E-20
  5    4     8.49574865364917E-07   7.64617378828425E-06
  6    4     3.23607368129311E-07   3.23607368129311E-06
  7    4     1.13115172538242E-23   1.24426689792066E-22
  8    4     1.00000000000000E-99   1.00000000000000E-99
  3    5     1.00000000000000E-99   1.00000000000000E-99
  5    5     6.02227093127517E-15   6.02227093127517E-14
  6    5     1.64816357549692E-08   1.81297993304662E-07
  7    5     1.00000000000000E-99   1.00000000000000E-99
  8    5     1.00000000000000E-99   1.00000000000000E-99
  9    5     1.00000000000000E-99   1.00000000000000E-99
  3    6     1.00000000000000E-99   1.00000000000000E-99
  4    6     1.00000000000000E-99   1.00000000000000E-99
  5    6     1.00000000000000E-99   1.00000000000000E-99
  6    6     6.22606349367733E-07   7.47127619241280E-06
  7    6     6.43064567157294E-08   8.35983937304482E-07
  8    6     5.73575492646009E-08   8.03005689704413E-07
  9    6     1.00000000000000E-99   1.00000000000000E-99
 10    6     1.00000000000000E-99   1.00000000000000E-99
 11    6     1.00000000000000E-99   1.00000000000000E-99
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     1.00000000000000E-99   1.00000000000000E-99
  5    7     1.00000000000000E-99   1.00000000000000E-99
  6    7     1.99517077084179E-25   2.59372200209432E-24
